# composition,1.0KCl
# source,Numbers, 2026
# temperature_K,1060
# raw_file,1.00KCl_Numbers_2026_1060.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K
0.6916133066533267,0.0,0.0,0.0
0.6968528014007004,0.0,0.0,0.0
0.7020922961480741,0.0,0.0,0.0
0.7073317908954477,0.0,0.0,0.0
0.7125712856428215,0.0,0.0,0.0
0.7178107803901952,0.0,0.0,0.0
0.7230502751375688,0.0,0.0,0.0
0.7282897698849425,0.0,0.0,0.0
0.7335292646323162,0.0,0.0,0.0
0.7387687593796899,0.0,0.0,0.0
0.7440082541270636,0.0,0.0,0.0
0.7492477488744372,0.0,0.0,0.0
0.754487243621811,0.0,0.0,0.0
0.7597267383691846,0.0,0.0,0.0
0.7649662331165583,0.0,0.0,0.0
0.770205727863932,0.0,0.0,0.0
0.7754452226113057,0.0,0.0,0.0
0.7806847173586794,0.0,0.0,0.0
0.7859242121060531,0.0,0.0,0.0
0.7911637068534267,0.0,0.0,0.0
0.7964032016008005,0.0,0.0,0.0
0.8016426963481741,0.0,0.0,0.0
0.8068821910955478,0.0,0.0,0.0
0.8121216858429215,0.0,0.0,0.0
0.8173611805902952,0.0,0.0,0.0
0.8226006753376689,0.0,0.0,0.0
0.8278401700850426,0.0,0.0,0.0
0.8330796648324162,0.0,0.0,0.0
0.83831915957979,0.0,0.0,0.0
0.8435586543271636,0.0,0.0,0.0
0.8487981490745373,0.0,0.0,0.0
0.854037643821911,0.0,0.0,0.0
0.8592771385692847,0.0,0.0,0.0
0.8645166333166584,0.0,0.0,0.0
0.869756128064032,0.0,0.0,0.0
0.8749956228114057,0.0,0.0,0.0
0.8802351175587795,0.0,0.0,0.0
0.8854746123061531,0.0,0.0,0.0
0.8907141070535268,0.0,0.0,0.0
0.8959536018009006,0.0,0.0,0.0
0.9011930965482742,0.0,0.0,0.0
0.9064325912956479,0.0,0.0,0.0
0.9116720860430215,0.0,0.0,0.0
0.9169115807903953,0.0,0.0,0.0
0.922151075537769,0.0,0.0,0.0
0.9273905702851426,0.0,0.0,0.0
0.9326300650325163,0.0,0.0,0.0
0.93786955977989,0.0,0.0,0.0
0.9431090545272637,0.0,0.0,0.0
0.9483485492746374,0.0,0.0,0.0
0.953588044022011,0.0,0.0,0.0
0.9588275387693848,0.0,0.0,0.0
0.9640670335167585,0.0,0.0,0.0
0.9693065282641321,0.0,0.0,0.0
0.9745460230115058,0.0,0.0,0.0
0.9797855177588795,0.0,0.0,0.0
0.9850250125062532,0.0,0.0,0.0
0.9902645072536269,0.0,0.0,0.0
0.9955040020010005,0.0,0.0,0.0
1.0007434967483742,0.0,0.0,0.0
1.0059829914957479,0.0,0.0,0.0
1.0112224862431216,0.0,0.0,0.0
1.0164619809904953,0.0,0.0,0.0
1.021701475737869,0.0,0.0,0.0
1.0269409704852426,0.0,0.0,0.0
1.0321804652326163,0.0,0.0,0.0
1.03741995997999,0.0,0.0,0.0
1.0426594547273638,0.0,0.0,0.0
1.0478989494747375,0.0,0.0,0.0
1.0531384442221112,0.0,0.0,0.0
1.0583779389694847,0.0,0.0,0.0
1.0636174337168585,0.0,0.0,0.0
1.0688569284642322,0.0,0.0,0.0
1.074096423211606,0.0,0.0,0.0
1.0793359179589797,0.0,0.0,0.0
1.0845754127063532,0.0,0.0,0.0
1.0898149074537269,0.0,0.0,0.0
1.0950544022011006,0.0,0.0,0.0
1.1002938969484743,0.0,0.0,0.0
1.105533391695848,0.0,0.0,0.0
1.1107728864432216,0.0,0.0,0.0
1.1160123811905953,0.0,0.0,0.0
1.121251875937969,0.0,0.0,0.0
1.1264913706853428,0.0,0.0,0.0
1.1317308654327165,0.0,0.0,0.0
1.13697036018009,0.0,0.0,0.0
1.1422098549274637,0.0,0.0,0.0
1.1474493496748375,0.0,0.0,0.0
1.1526888444222112,0.0,0.0,0.0
1.157928339169585,0.0,0.0,0.0
1.1631678339169587,0.0,0.0,0.0
1.1684073286643322,0.0,0.0,0.0
1.173646823411706,0.0,0.0,0.0
1.1788863181590796,0.0,0.0,0.0
1.1841258129064534,0.0,0.0,0.0
1.189365307653827,0.0,0.0,0.0
1.1946048024012006,0.0,0.0,0.0
1.1998442971485743,0.0,0.0,0.0
1.205083791895948,0.0,0.0,0.0
1.2103232866433218,0.0,0.0,0.0
1.2155627813906955,0.0,0.0,0.0
1.220802276138069,0.0,0.0,0.0
1.2260417708854427,0.0,0.0,0.0
1.2312812656328165,0.0,0.0,0.0
1.2365207603801902,0.0,0.0,0.0
1.241760255127564,0.0,0.0,0.0
1.2469997498749374,0.0,0.0,0.0
1.2522392446223112,0.0,0.0,0.0
1.257478739369685,0.0,0.0,0.0
1.2627182341170586,0.0,0.0,0.0
1.2679577288644324,0.0,0.0,0.0
1.2731972236118059,0.0,0.0,0.0
1.2784367183591796,0.0,0.0,0.0
1.2836762131065533,0.0,0.0,0.0
1.288915707853927,0.0,0.0,0.0
1.2941552026013008,0.0,0.0,0.0
1.2993946973486745,0.0,0.0,0.0
1.304634192096048,0.0,0.0,0.0
1.3098736868434218,0.0,0.0,0.0
1.3151131815907955,0.0,0.0,0.0
1.3203526763381692,0.0,0.0,0.0
1.325592171085543,0.0,0.0,0.0
1.3308316658329165,0.0,0.0,0.0
1.3360711605802902,0.0,0.0,0.0
1.341310655327664,0.0,0.0,0.0
1.3465501500750376,0.0,0.0,0.0
1.3517896448224114,0.0,0.0,0.0
1.3570291395697849,0.0,0.0,0.0
1.3622686343171586,0.0,0.0,0.0
1.3675081290645323,0.0,0.0,0.0
1.372747623811906,0.0,0.0,0.0
1.3779871185592798,0.0,0.0,0.0
1.3832266133066533,0.0,0.0,0.0
1.388466108054027,0.0,0.0,0.0
1.3937056028014008,0.0,0.0,0.0
1.3989450975487745,0.0,0.0,0.0
1.4041845922961482,0.0,0.0,0.0
1.409424087043522,0.0,0.0,0.0
1.4146635817908955,0.0,0.0,0.0
1.4199030765382692,0.0,0.0,0.0
1.425142571285643,0.0,0.0,0.0
1.4303820660330167,0.0,0.0,0.0
1.4356215607803904,0.0,0.0,0.0
1.440861055527764,0.0,0.0,0.0
1.4461005502751376,0.0,0.0,0.0
1.4513400450225113,0.0,0.0,0.0
1.456579539769885,0.0,0.0,0.0
1.4618190345172588,0.0,0.0,0.0
1.4670585292646323,0.0,0.0,0.0
1.472298024012006,0.0,0.0,0.0
1.4775375187593798,0.0,0.0,0.0
1.4827770135067535,0.0,0.0,0.0
1.4880165082541272,0.0,0.0,0.0
1.4932560030015007,0.0,0.0,0.0
1.4984954977488745,0.0,0.0,0.0
1.5037349924962482,0.0,0.0,0.0
1.508974487243622,0.0,0.0,0.0
1.5142139819909957,0.0,0.0,0.0
1.5194534767383692,0.0,0.0,0.0
1.524692971485743,0.0,0.0,0.0
1.5299324662331166,0.0,0.0,0.0
1.5351719609804904,0.0,0.0,0.0
1.540411455727864,0.0,0.0,0.0
1.5456509504752378,0.0,0.0,0.0
1.5508904452226113,0.0,0.0,0.0
1.556129939969985,0.0,0.0,0.0
1.5613694347173588,0.0,0.0,0.0
1.5666089294647325,0.0,0.0,0.0
1.5718484242121062,0.0,0.0,0.0
1.5770879189594798,0.0,0.0,0.0
1.5823274137068535,0.0,0.0,0.0
1.5875669084542272,0.0,0.0,0.0
1.592806403201601,0.0,0.0,0.0
1.5980458979489747,0.0,0.0,0.0
1.6032853926963482,0.0,0.0,0.0
1.608524887443722,0.0,0.0,0.0
1.6137643821910956,0.0,0.0,0.0
1.6190038769384694,0.0,0.0,0.0
1.624243371685843,0.0,0.0,0.0
1.6294828664332166,0.0,0.0,0.0
1.6347223611805903,0.0,0.0,0.0
1.639961855927964,0.0,0.0,0.0
1.6452013506753378,0.0,0.0,0.0
1.6504408454227115,0.0,0.0,0.0
1.6556803401700853,0.0,0.0,0.0
1.6609198349174588,0.0,0.0,0.0
1.6661593296648325,0.0,0.0,0.0
1.6713988244122062,0.0,0.0,0.0
1.67663831915958,0.0,0.0,0.0
1.6818778139069537,0.0,0.0,0.0
1.6871173086543272,0.0,0.0,0.0
1.692356803401701,0.0,0.0,0.0
1.6975962981490746,0.0,0.0,0.0
1.7028357928964484,0.0,0.0,0.0
1.708075287643822,0.0,0.0,0.0
1.7133147823911956,0.0,0.0,0.0
1.7185542771385693,0.0,0.0,0.0
1.723793771885943,0.0,0.0,0.0
1.7290332666333168,0.0,0.0,0.0
1.7342727613806905,0.0,0.0,0.0
1.739512256128064,0.0,0.0,0.0
1.7447517508754378,0.0,0.0,0.0
1.7499912456228115,0.0,0.0,0.0
1.7552307403701852,0.0,0.0,0.0
1.760470235117559,0.0,0.0,0.0
1.7657097298649325,0.0,0.0,0.0
1.7709492246123062,0.0,0.0,0.0
1.77618871935968,0.0,0.0,0.0
1.7814282141070537,0.0,0.0,0.0
1.7866677088544274,0.0,0.0,0.0
1.7919072036018011,0.0,0.0,0.0
1.7971466983491746,0.0,0.0,0.0
1.8023861930965484,0.0,0.0,0.0
1.807625687843922,0.0,0.0,0.0
1.8128651825912958,0.0,0.0,0.0
1.8181046773386695,0.0,0.0,0.0
1.823344172086043,0.0,0.0,0.0
1.8285836668334168,0.0,0.0,0.0
1.8338231615807905,0.0,0.0,0.0
1.8390626563281642,0.0,0.0,0.0
1.844302151075538,0.0,0.0,0.0
1.8495416458229115,0.0,0.0,0.0
1.8547811405702852,0.0,0.0,0.0
1.860020635317659,0.0,0.0,0.0
1.8652601300650327,0.0,0.0,0.0
1.8704996248124064,0.0,0.0,0.0
1.87573911955978,0.0,0.0,0.0
1.8809786143071536,0.0,0.0,0.0
1.8862181090545274,0.0,0.0,0.0
1.891457603801901,0.0,0.0,0.0
1.8966970985492748,0.0,0.0,0.0
1.9019365932966485,0.0,0.0,0.0
1.907176088044022,0.0,0.0,0.0
1.9124155827913958,0.0,0.0,0.0
1.9176550775387695,0.0,0.0,0.0
1.9228945722861432,0.0,0.0,0.0
1.928134067033517,0.0,0.0,0.0
1.9333735617808905,0.0,0.0,0.0
1.9386130565282642,0.0,0.0,0.0
1.943852551275638,0.0,0.0,0.0
1.9490920460230117,0.0,0.0,0.0
1.9543315407703854,0.0,0.0,0.0
1.959571035517759,0.0,0.0,0.0
1.9648105302651326,0.0,0.0,0.0
1.9700500250125064,0.0,0.0,0.0
1.97528951975988,0.0,0.0,0.0
1.9805290145072538,0.0,0.0,0.0
1.9857685092546273,0.0,0.0,0.0
1.991008004002001,0.0,0.0,0.0
1.9962474987493748,0.0,0.0,0.0
2.0014869934967483,0.0,0.0,0.0
2.006726488244122,0.0,0.0,0.0
2.0119659829914958,0.0,0.0,0.0
2.0172054777388695,0.0,0.0,0.0
2.022444972486243,0.0,0.0,0.0
2.027684467233617,0.0,0.0,0.0
2.0329239619809907,0.0,0.0,0.0
2.0381634567283644,0.0,0.0,0.0
2.043402951475738,0.0,0.0,0.0
2.048642446223112,0.0,0.0,0.0
2.053881940970485,0.0,0.0,0.0
2.059121435717859,0.0,0.0,0.0
2.0643609304652326,0.0,0.0,0.0
2.0696004252126063,0.0,0.0,0.0
2.07483991995998,0.0,0.0,0.0
2.080079414707354,0.0,0.0,0.0
2.0853189094547275,0.0,0.0,0.0
2.0905584042021013,0.0,0.0,0.0
2.095797898949475,0.0,0.0,0.0
2.1010373936968487,0.0,0.0,0.0
2.1062768884442225,0.0,0.0,0.0
2.1115163831915957,0.0,0.0,0.0
2.1167558779389695,0.0,0.0,0.0
2.121995372686343,0.0,0.0,0.0
2.127234867433717,0.0,0.0,0.0
2.1324743621810907,0.0,0.0,0.0
2.1377138569284644,0.0,0.0,0.0
2.142953351675838,0.0,0.0,0.0
2.148192846423212,0.0,0.0,0.0
2.1534323411705856,0.0,0.0,0.0
2.1586718359179593,0.0,0.0,0.0
2.1639113306653326,0.0,0.0,0.0
2.1691508254127063,0.0,0.0,0.0
2.17439032016008,0.0,0.0,0.0
2.1796298149074538,0.0,0.0,0.0
2.1848693096548275,0.0,0.0,0.0
2.1901088044022012,0.0,0.0,0.0
2.195348299149575,0.0,0.0,0.0
2.2005877938969487,0.0,0.0,0.0
2.2058272886443224,0.0,0.0,0.0
2.211066783391696,0.0,0.0,0.0
2.21630627813907,0.0,0.0,0.0
2.221545772886443,0.0,0.0,0.0
2.226785267633817,0.0,0.0,0.0
2.2320247623811906,0.0,0.0,0.0
2.2372642571285644,0.0,0.0,0.0
2.242503751875938,0.0,0.0,0.0
2.247743246623312,0.0,0.0,0.0
2.2529827413706855,0.0,0.0,0.0
2.2582222361180593,0.0,0.0,0.0
2.263461730865433,0.0,0.0,0.0
2.2687012256128067,0.0,0.0,0.0
2.27394072036018,0.0,0.0,0.0
2.2791802151075538,0.0,0.0,0.0
2.2844197098549275,0.0,1.0298224112057099e-05,0.0
2.289659204602301,0.0,9.086668334167225e-05,0.0
2.294898699349675,0.0,0.00017143514257128738,0.0
2.3001381940970487,0.0,0.0002520036018009025,0.0
2.3053776888444224,0.0,0.00033257206103051766,0.0
2.310617183591796,0.0,0.0004131405202601328,0.0
2.31585667833917,0.0,0.0004937089794897479,0.0
2.3210961730865436,0.0,0.0005742774387193631,0.0
2.3263356678339173,0.0,0.0006548458979489782,0.0
2.3315751625812906,0.0,0.0007354143571785866,0.0
2.3368146573286643,0.0,0.0008297622836418148,0.0
2.342054152076038,0.0,0.0010381913806903416,0.0
2.347293646823412,0.0,0.0012466204777388686,0.0
2.3525331415707855,0.0,0.0014550495747873956,0.0
2.3577726363181593,0.0,0.0016634786718359223,0.0
2.363012131065533,0.0,0.0018719077688844495,0.0
2.3682516258129067,0.0,0.0020803368659329763,0.0
2.3734911205602804,0.0,0.002288765962981503,0.0
2.378730615307654,0.0,0.00249719506003003,0.0
2.3839701100550275,0.0,0.002705624157078539,0.0
2.389209604802401,0.0,0.0029529443996998573,0.0
2.394449099549775,0.0,0.003604732556278149,0.0
2.3996885942971486,0.0,0.00425652071285644,0.0
2.4049280890445224,0.0,0.004908308869434733,0.0
2.410167583791896,0.0,0.005560097026013023,0.0
2.41540707853927,0.0,0.006211885182591316,0.0
2.4206465732866436,0.0,0.006863673339169608,0.0
2.4258860680340173,0.0,0.007515461495747899,0.0
2.431125562781391,0.0,0.008167249652326191,0.0
2.4363650575287643,0.0,0.008819037808904428,0.0
2.441604552276138,0.0,0.009695622063031387,2.4149062031003985e-06
2.4468440470235118,0.0,0.013669396994497169,3.8101853426712654e-05
2.4520835417708855,0.0,0.01764317192596295,7.378880065032491e-05
2.4573230365182592,0.0,0.021616946857428734,0.00010947574787393717
2.462562531265633,0.0,0.025590721788894516,0.00014516269509754943
2.4678020260130067,0.0,0.0295644967203603,0.00018084964232116166
2.4730415207603804,0.0,0.03353827165182608,0.00021653658954477392
2.478281015507754,0.0,0.037512046583291866,0.0002522235367683862
2.483520510255128,0.0,0.041485821514757645,0.00028791048399199844
2.4887600050025016,0.0,0.045459596446223424,0.0003235974312156107
2.493999499749875,0.0,0.04966901071310662,0.00035588562156078007
2.4992389944972486,0.0,0.05859121168834428,0.00032019867433716814
2.5044784892446224,0.0,0.06751341266358193,0.0002845117271135562
2.509717983991996,0.0,0.0764356136388196,0.0002488247798899442
2.51495747873937,0.0,0.08535781461405725,0.00021313783266633228
2.5201969734867435,0.0,0.09428001558929491,0.00017745088544272031
2.5254364682341173,0.0,0.10320221656453256,0.00014176393821910838
2.530675962981491,0.0,0.1121244175397702,0.00010607699099549642
2.5359154577288647,0.0,0.12104661851500786,7.039004377188448e-05
2.5411549524762385,0.0,0.12996881949024552,3.470309654827249e-05
2.5463944472236117,0.0,0.1391557638459223,0.0
2.5516339419709855,0.0,0.15768092925712815,0.0
2.556873436718359,0.0,0.17620609466833398,0.0
2.562112931465733,0.0,0.1947312600795398,0.0
2.5673524262131067,0.0,0.21325642549074564,0.0
2.5725919209604804,0.0,0.2317815909019515,0.0
2.577831415707854,0.0,0.25030675631315735,0.0
2.583070910455228,0.0,0.2688319217243632,0.0
2.5883104052026016,0.0,0.287357087135569,0.0
2.5935498999499753,0.0,0.3058822525467748,0.0
2.598789394697349,0.0,0.32451718498724663,4.7478264132637664e-07
2.6040288894447223,0.0,0.35764136529064566,6.362087393696912e-05
2.609268384192096,0.0,0.3907655455940475,0.0001267669652326172
2.61450787893947,0.0,0.42388972589744933,0.0001899130565282653
2.6197473736868435,0.0,0.4570139062008512,0.0002530591478239134
2.6249868684342172,0.0,0.49013808650425306,0.00031620523911956146
2.630226363181591,0.0,0.5232622668076549,0.00037935133041520956
2.6354658579289647,0.0,0.5563864471110567,0.00044249742171085767
2.6407053526763384,0.0,0.5895106274144586,0.0005056435130065057
2.645944847423712,0.0,0.6226348077178604,0.0005687896043021539
2.651184342171086,0.0,0.6557589880212622,0.0006319356955978019
2.656423836918459,0.0,0.7040746910715345,0.0007202641815907932
2.661663331665833,0.0,0.7525831799434711,0.0008089122411205592
2.6669028264132066,0.0,0.8010916688154077,0.0008975603006503251
2.6721423211605804,0.0,0.8496001576873442,0.0009862083601800912
2.677381815907954,0.0,0.8981086465592808,0.001074856419709857
2.682621310655328,0.0,0.9466171354312174,0.0011635044792396231
2.6878608054027016,0.0,0.9951256243031539,0.0012521525387693892
2.6931003001500753,0.0,1.0436341131750906,0.001340800598299155
2.698339794897449,0.0,1.092142602047027,0.0014294486578289212
2.7035792896448227,0.0,1.1406510909189636,0.0015180967173586872
2.7088187843921965,0.0,1.1953722529769935,0.0016850134697348831
2.7140582791395698,0.0,1.2503026501423218,0.0018545662143571806
2.7192977738869435,0.0,1.3052330473076545,0.0020241189589794923
2.724537268634317,0.0,1.3601634444729875,0.0021936717036018043
2.729776763381691,0.0,1.4150938416383205,0.0023632244482241164
2.7350162581290647,0.0,1.4700242388036533,0.002532777192846428
2.7402557528764384,0.0,1.5249546359689863,0.0027023299374687396
2.745495247623812,0.0,1.5798850331343193,0.0028718826820910517
2.750734742371186,0.0,1.634815430299652,0.0030414354267133637
2.7559742371185596,0.0,1.6897458274649848,0.0032109881713356754
2.7612137318659333,5.330178189094866e-05,1.744601452391699,0.003608401358179113
2.7664532266133066,0.00010956477388694259,1.7994529233051517,0.004018473458479234
2.7716927213606803,0.0001658277658829413,1.8543043942186093,0.004428545558779388
2.776932216108054,0.00022209075787894,1.9091558651320666,0.0048386176590795435
2.782171710855428,0.00027835374987493874,1.9640073360455241,0.005248689759379699
2.7874112056028015,0.00033461674187093744,2.0188588069589817,0.005658761859679853
2.7926507003501753,0.00039087973386693614,2.073710277872439,0.00606883395998001
2.797890195097549,0.00044714272586293484,2.1285617487858963,0.006478906060280164
2.8031296898449227,0.0005034057178589336,2.1834132196993536,0.0068889781605803195
2.8083691845922965,0.0005596687098549322,2.2382646906128114,0.007299050260880475
2.81360867933967,0.0005618609864932464,2.2932344760135117,0.007907514269634873
2.818848174087044,0.0005598152881440718,2.3482135347118613,0.008531527914457286
2.824087668834417,0.0005577695897948974,2.403192593410206,0.009155541559279648
2.829327163581791,0.0005557238914457228,2.4581716521085553,0.00977955520410206
2.8345666583291647,0.0005536781930965482,2.513150710806905,0.010403568848924474
2.8398061530765384,0.0005516324947473736,2.568129769505254,0.011027582493746888
2.845045647823912,0.000549586796398199,2.6231088282036037,0.011651596138569302
2.850285142571286,0.0005475410980490245,2.678087886901953,0.012275609783391716
2.8555246373186596,0.0005454953996998499,2.733066945600302,0.01289962342821413
2.8607641320660333,0.0005434497013506753,2.7880460042986517,0.013523637073036544
2.866003626813407,0.0009684009309655079,2.8299436941830938,0.01396448587093549
2.8712431215607808,0.0014369954929965294,2.8705043380837947,0.014386613399950003
2.876482616308154,0.001905590055027511,2.911064981984492,0.01480874092896448
2.881722111055528,0.0023741846170585324,2.951625625885193,0.015230868457978993
2.8869616058029015,0.0028427791790895532,2.992186269785894,0.015652995986993504
2.8922011005502752,0.003311373741120575,3.0327469136865943,0.016075123516008018
2.897440595297649,0.0037799683031515966,3.0733075575872952,0.016497251045022532
2.9026800900450227,0.004248562865182617,3.113868201487996,0.016919378574037042
2.9079195847923964,0.004717157427213639,3.154428845388697,0.017341506103051556
2.91315907953977,0.005185751989244661,3.194989489289398,0.017763633632066067
2.918398574287144,0.005378978380690359,3.2244338497168608,0.019143392168084174
2.9236380690345176,0.0055372003436718505,3.2524651232621338,0.020644883459229754
2.9288775637818913,0.005695422306653342,3.2804963968074063,0.02214637475037533
2.9341170585292646,0.0058536442696348195,3.3085276703526767,0.023647866041520783
2.9393565532766384,0.006011866232616311,3.3365589438979493,0.02514935733266636
2.944596048024012,0.0061700881955978025,3.3645902174432223,0.02665084862381194
2.949835542771386,0.006328310158579294,3.392621490988495,0.028152339914957518
2.9550750375187596,0.0064865321215607855,3.420652764533768,0.0296538312061031
2.9603145322661333,0.006644754084542277,3.4486840380790404,0.031155322497248675
2.965554027013507,0.006802976047523768,3.4767153116243135,0.03265681378839425
2.9707935217608807,0.00766950215707859,3.4868337781480743,0.03438436787493756
2.9760330165082545,0.008644525722611368,3.4942083753881947,0.03614655007753888
2.981272511255628,0.009619549288144146,3.5015829726283147,0.0379087322801402
2.9865120060030015,0.010594572853676843,3.5089575698684343,0.039670914482741376
2.991751500750375,0.011569596419209622,3.5163321671085543,0.0414330966853427
2.996990995497749,0.012544619984742399,3.5237067643486744,0.04319527888794402
3.0022304902451227,0.013519643550275177,3.5310813615887944,0.044957461090545346
3.0074699849924964,0.014494667115807956,3.538455958828915,0.046719643293146665
3.01270947973987,0.015469690681340735,3.545830556069035,0.04848182549574799
3.017948974487244,0.016444714246873514,3.553205153309155,0.050244007698349316
3.0231884692346176,0.017363408987994072,3.553527127936968,0.05188344001850939
3.0284279639819913,0.018271937876188176,3.552576291974987,0.05350071925337683
3.033667458729365,0.019180466764382276,3.551625456013006,0.05511799848824427
3.0389069534767383,0.0200889956525763,3.5506746200510255,0.05673527772311157
3.044146448224112,0.0209975245407704,3.5497237840890445,0.058352556957979015
3.049385942971486,0.0219060534289645,3.5487729481270636,0.05996983619284645
3.0546254377188595,0.0228145823171586,3.5478221121650826,0.0615871154277139
3.0598649324662333,0.0237231112053527,3.5468712762031016,0.06320439466258133
