Cl-Cl,,K-Cl,,K-K,,K-Mg,,Mg-Cl,,Mg-Mg,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000350934,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000497954,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000943504,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.004475651,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.028700433,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.124909110,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000064200,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.382887539,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.732918850,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,1.065571875,2.283750000,0.000000000
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,1.198849812,2.336250000,0.000000000
2.388750000,0.000000000,2.388750000,0.000427268,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,1.125210666,2.388750000,0.000000000
2.441250000,0.000000000,2.441250000,0.001431813,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,0.912831697,2.441250000,0.000000000
2.493750000,0.000000000,2.493750000,0.003626430,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,0.670987510,2.493750000,0.000000000
2.546250000,0.000000000,2.546250000,0.011845475,2.546250000,0.000095317,2.546250000,0.000000000,2.546250000,0.456896896,2.546250000,0.000000000
2.598750000,0.000000000,2.598750000,0.032716259,2.598750000,0.000000000,2.598750000,0.000000000,2.598750000,0.306991328,2.598750000,0.000000000
2.651250000,0.000087324,2.651250000,0.072058443,2.651250000,0.000000000,2.651250000,0.000000000,2.651250000,0.197618764,2.651250000,0.000000000
2.703750000,0.000251896,2.703750000,0.136323412,2.703750000,0.000084536,2.703750000,0.000000000,2.703750000,0.131237342,2.703750000,0.000000000
2.756250000,0.000727176,2.756250000,0.223446861,2.756250000,0.000244040,2.756250000,0.000000000,2.756250000,0.090341533,2.756250000,0.000000000
2.808750000,0.002334154,2.808750000,0.330638649,2.808750000,0.000078334,2.808750000,0.000038631,2.808750000,0.063624473,2.808750000,0.000159067
2.861250000,0.004948428,2.861250000,0.430704064,2.861250000,0.000000000,2.861250000,0.000000000,2.861250000,0.043144859,2.861250000,0.000076642
2.913750000,0.010411020,2.913750000,0.534177019,2.913750000,0.000436742,2.913750000,0.000143586,2.913750000,0.034999167,2.913750000,0.000369524
2.966250000,0.019812469,2.966250000,0.607466919,2.966250000,0.000702365,2.966250000,0.000311735,2.966250000,0.029233783,2.966250000,0.000570495
3.018750000,0.035092926,3.018750000,0.658424169,3.018750000,0.000678148,3.018750000,0.000769187,3.018750000,0.024413330,3.018750000,0.000688531
3.071250000,0.062080408,3.071250000,0.691905162,3.071250000,0.001506873,3.071250000,0.001583159,3.071250000,0.019676407,3.071250000,0.001263866
3.123750000,0.097250944,3.123750000,0.704886124,3.123750000,0.002469970,3.123750000,0.001499159,3.123750000,0.017052941,3.123750000,0.001093137
3.176250000,0.147239123,3.176250000,0.672775055,3.176250000,0.003552863,3.176250000,0.003292734,3.176250000,0.016614714,3.176250000,0.002114600
3.228750000,0.215560122,3.228750000,0.660137144,3.228750000,0.004031069,3.228750000,0.005583729,3.228750000,0.016254207,3.228750000,0.003069589
3.281250000,0.285568450,3.281250000,0.625991510,3.281250000,0.005510273,3.281250000,0.009256125,3.281250000,0.013983261,3.281250000,0.004778752
3.333750000,0.364128894,3.333750000,0.593405585,3.333750000,0.007729111,3.333750000,0.012888197,3.333750000,0.015136779,3.333750000,0.004347146
3.386250000,0.465607285,3.386250000,0.553593638,3.386250000,0.011533385,3.386250000,0.017435181,3.386250000,0.015176051,3.386250000,0.006456896
3.438750000,0.562790631,3.438750000,0.511433276,3.438750000,0.014215071,3.438750000,0.022319148,3.438750000,0.015308979,3.438750000,0.008224520
3.491250000,0.649882775,3.491250000,0.477415201,3.491250000,0.018658104,3.491250000,0.029529029,3.491250000,0.015877169,3.491250000,0.009060060
3.543750000,0.740940879,3.543750000,0.438718242,3.543750000,0.020766730,3.543750000,0.040018050,3.543750000,0.017837035,3.543750000,0.011241828
3.596250000,0.825114712,3.596250000,0.401495385,3.596250000,0.027953627,3.596250000,0.048896750,3.596250000,0.018191950,3.596250000,0.011546703
3.648750000,0.891539290,3.648750000,0.365851486,3.648750000,0.031843308,3.648750000,0.058533484,3.648750000,0.019366185,3.648750000,0.013007741
3.701250000,0.917910092,3.701250000,0.337281974,3.701250000,0.037532628,3.701250000,0.071545327,3.701250000,0.021979724,3.701250000,0.014656638
3.753750000,0.945342267,3.753750000,0.312513964,3.753750000,0.048288011,3.753750000,0.082730000,3.753750000,0.022407396,3.753750000,0.014962012
3.806250000,0.951644367,3.806250000,0.285230236,3.806250000,0.052851774,3.806250000,0.091023755,3.806250000,0.022592911,3.806250000,0.016024656
3.858750000,0.945754442,3.858750000,0.261802579,3.858750000,0.061301384,3.858750000,0.102318110,3.858750000,0.026730840,3.858750000,0.018625622
3.911250000,0.922421689,3.911250000,0.243207103,3.911250000,0.070291262,3.911250000,0.113116790,3.911250000,0.027073923,3.911250000,0.017185606
3.963750000,0.883302772,3.963750000,0.226681683,3.963750000,0.078786509,3.963750000,0.119780869,3.963750000,0.028960787,3.963750000,0.017492173
4.016250000,0.850162698,4.016250000,0.210232489,4.016250000,0.092563344,4.016250000,0.128119561,4.016250000,0.031571717,4.016250000,0.017699143
4.068750000,0.793288854,4.068750000,0.195747932,4.068750000,0.102061099,4.068750000,0.132106367,4.068750000,0.033339557,4.068750000,0.017851774
4.121250000,0.750294173,4.121250000,0.188101041,4.121250000,0.109738068,4.121250000,0.136405986,4.121250000,0.036676384,4.121250000,0.019394742
4.173750000,0.701340424,4.173750000,0.176243359,4.173750000,0.120936718,4.173750000,0.136599960,4.173750000,0.038821126,4.173750000,0.019053975
4.226250000,0.661548791,4.226250000,0.167131340,4.226250000,0.129230320,4.226250000,0.135633167,4.226250000,0.041991856,4.226250000,0.018337624
4.278750000,0.613260899,4.278750000,0.157411913,4.278750000,0.137049207,4.278750000,0.137485707,4.278750000,0.043830962,4.278750000,0.016759385
4.331250000,0.579310244,4.331250000,0.154951185,4.331250000,0.148044069,4.331250000,0.135635070,4.331250000,0.047453598,4.331250000,0.015251815
4.383750000,0.542775714,4.383750000,0.150294656,4.383750000,0.153105643,4.383750000,0.128837570,4.383750000,0.048401319,4.383750000,0.015247851
4.436250000,0.515034102,4.436250000,0.146433275,4.436250000,0.163979493,4.436250000,0.125047437,4.436250000,0.052326358,4.436250000,0.017822278
4.488750000,0.492790640,4.488750000,0.143239764,4.488750000,0.169183590,4.488750000,0.121368082,4.488750000,0.055722840,4.488750000,0.014106878
4.541250000,0.477206370,4.541250000,0.139991377,4.541250000,0.174284396,4.541250000,0.115193989,4.541250000,0.059289075,4.541250000,0.013752172
4.593750000,0.454551684,4.593750000,0.137373134,4.593750000,0.181891270,4.593750000,0.112691595,4.593750000,0.060858957,4.593750000,0.014539783
4.646250000,0.442204927,4.646250000,0.140017958,4.646250000,0.177431845,4.646250000,0.109269901,4.646250000,0.066832529,4.646250000,0.013922405
4.698750000,0.428124836,4.698750000,0.138217943,4.698750000,0.186085092,4.698750000,0.105668455,4.698750000,0.070192575,4.698750000,0.013811968
4.751250000,0.418443970,4.751250000,0.138838940,4.751250000,0.185937616,4.751250000,0.102198625,4.751250000,0.072848593,4.751250000,0.012563387
4.803750000,0.409028524,4.803750000,0.138567879,4.803750000,0.190117382,4.803750000,0.098233680,4.803750000,0.075913856,4.803750000,0.012562190
4.856250000,0.406531331,4.856250000,0.138444022,4.856250000,0.186841349,4.856250000,0.095281216,4.856250000,0.080820398,4.856250000,0.011892954
4.908750000,0.394901572,4.908750000,0.140001222,4.908750000,0.187585279,4.908750000,0.092558390,4.908750000,0.084324524,4.908750000,0.011379521
4.961250000,0.387560745,4.961250000,0.145275440,4.961250000,0.188130505,4.961250000,0.091885189,4.961250000,0.088319247,4.961250000,0.011063485
5.013750000,0.378192681,5.013750000,0.145558787,5.013750000,0.184088341,5.013750000,0.089558774,5.013750000,0.091922933,5.013750000,0.011007730
5.066250000,0.380582954,5.066250000,0.149444527,5.066250000,0.181087401,5.066250000,0.087249186,5.066250000,0.097128257,5.066250000,0.010854113
5.118750000,0.378532399,5.118750000,0.153466730,5.118750000,0.179396697,5.118750000,0.084433445,5.118750000,0.100124423,5.118750000,0.010608661
5.171250000,0.372446393,5.171250000,0.155551944,5.171250000,0.176489047,5.171250000,0.080961307,5.171250000,0.104426879,5.171250000,0.011544066
5.223750000,0.371116252,5.223750000,0.161498791,5.223750000,0.172121426,5.223750000,0.080481339,5.223750000,0.109128956,5.223750000,0.011520141
5.276250000,0.369235859,5.276250000,0.160019659,5.276250000,0.166915066,5.276250000,0.075581556,5.276250000,0.113087713,5.276250000,0.012599288
5.328750000,0.367335543,5.328750000,0.169825941,5.328750000,0.163054703,5.328750000,0.072961930,5.328750000,0.116301202,5.328750000,0.013280327
5.381250000,0.366180634,5.381250000,0.174653334,5.381250000,0.157583837,5.381250000,0.069945521,5.381250000,0.121378543,5.381250000,0.013347485
5.433750000,0.368909991,5.433750000,0.178613067,5.433750000,0.157274485,5.433750000,0.066494755,5.433750000,0.124535754,5.433750000,0.013600842
5.486250000,0.368919120,5.486250000,0.184242930,5.486250000,0.151815009,5.486250000,0.062200714,5.486250000,0.130689357,5.486250000,0.013591945
5.538750000,0.376464946,5.538750000,0.189379897,5.538750000,0.151811223,5.538750000,0.061414593,5.538750000,0.133170936,5.538750000,0.015155837
5.591250000,0.378126633,5.591250000,0.197850635,5.591250000,0.147925995,5.591250000,0.056922874,5.591250000,0.136979518,5.591250000,0.015735609
5.643750000,0.375884473,5.643750000,0.207400539,5.643750000,0.143130070,5.643750000,0.054337864,5.643750000,0.140136019,5.643750000,0.016586774
5.696250000,0.379543724,5.696250000,0.213231994,5.696250000,0.138542144,5.696250000,0.050823636,5.696250000,0.140645578,5.696250000,0.017829463
5.748750000,0.389173668,5.748750000,0.222136684,5.748750000,0.137762359,5.748750000,0.046819488,5.748750000,0.142745507,5.748750000,0.018663460
5.801250000,0.398339713,5.801250000,0.229508323,5.801250000,0.133095026,5.801250000,0.044735282,5.801250000,0.145670412,5.801250000,0.020527199
5.853750000,0.394666050,5.853750000,0.234117316,5.853750000,0.130844638,5.853750000,0.043465076,5.853750000,0.145435034,5.853750000,0.019794428
5.906250000,0.401845990,5.906250000,0.245568603,5.906250000,0.129148921,5.906250000,0.041472678,5.906250000,0.146923554,5.906250000,0.020685205
5.958750000,0.407433457,5.958750000,0.252848001,5.958750000,0.128153782,5.958750000,0.038221604,5.958750000,0.146354516,5.958750000,0.022177832
6.011250000,0.414463972,6.011250000,0.257053505,6.011250000,0.126096101,6.011250000,0.036974947,6.011250000,0.144753900,6.011250000,0.022729810
6.063750000,0.427868601,6.063750000,0.261598273,6.063750000,0.120896726,6.063750000,0.036179980,6.063750000,0.142564886,6.063750000,0.023498339
6.116250000,0.426609595,6.116250000,0.267139248,6.116250000,0.121060399,6.116250000,0.035480064,6.116250000,0.141537365,6.116250000,0.025092676
6.168750000,0.431267340,6.168750000,0.270996883,6.168750000,0.117400793,6.168750000,0.033132783,6.168750000,0.141813455,6.168750000,0.027355076
6.221250000,0.433233685,6.221250000,0.274159228,6.221250000,0.116433658,6.221250000,0.033292503,6.221250000,0.136957564,6.221250000,0.026862914
6.273750000,0.434341113,6.273750000,0.278540988,6.273750000,0.112137962,6.273750000,0.033271912,6.273750000,0.137981277,6.273750000,0.029268754
6.326250000,0.439017901,6.326250000,0.279595112,6.326250000,0.114237555,6.326250000,0.031716786,6.326250000,0.133933950,6.326250000,0.030634999
6.378750000,0.445700149,6.378750000,0.281805337,6.378750000,0.108719600,6.378750000,0.031159399,6.378750000,0.133431155,6.378750000,0.032152959
6.431250000,0.445072098,6.431250000,0.282432733,6.431250000,0.108565532,6.431250000,0.031588547,6.431250000,0.130458430,6.431250000,0.032403846
6.483750000,0.447180114,6.483750000,0.281835752,6.483750000,0.108960800,6.483750000,0.031274804,6.483750000,0.127854085,6.483750000,0.032672275
6.536250000,0.450657489,6.536250000,0.279452295,6.536250000,0.105409291,6.536250000,0.031316573,6.536250000,0.126785769,6.536250000,0.032869185
6.588750000,0.455933101,6.588750000,0.281363068,6.588750000,0.102625772,6.588750000,0.030882679,6.588750000,0.125980845,6.588750000,0.036466778
6.641250000,0.458369839,6.641250000,0.278065458,6.641250000,0.104582610,6.641250000,0.031743764,6.641250000,0.124846846,6.641250000,0.035152752
6.693750000,0.461400413,6.693750000,0.279345919,6.693750000,0.101293419,6.693750000,0.032424501,6.693750000,0.122358806,6.693750000,0.037026167
6.746250000,0.463081143,6.746250000,0.274519528,6.746250000,0.098215759,6.746250000,0.032470912,6.746250000,0.121419396,6.746250000,0.037665362
6.798750000,0.461494575,6.798750000,0.270744585,6.798750000,0.098790488,6.798750000,0.033342796,6.798750000,0.119281113,6.798750000,0.038742012
6.851250000,0.473018216,6.851250000,0.270656134,6.851250000,0.097453422,6.851250000,0.034736126,6.851250000,0.119206609,6.851250000,0.038939219
6.903750000,0.476218833,6.903750000,0.269023587,6.903750000,0.098258960,6.903750000,0.034836479,6.903750000,0.116012906,6.903750000,0.039942190
6.956250000,0.476732283,6.956250000,0.266187452,6.956250000,0.094635820,6.956250000,0.035572273,6.956250000,0.115572114,6.956250000,0.040819793
7.008750000,0.478763932,7.008750000,0.259745305,7.008750000,0.095940814,7.008750000,0.037212826,7.008750000,0.113648654,7.008750000,0.040185007
7.061250000,0.482775494,7.061250000,0.257370360,7.061250000,0.096279496,7.061250000,0.038513560,7.061250000,0.114073743,7.061250000,0.042031007
7.113750000,0.488873032,7.113750000,0.254380529,7.113750000,0.096011585,7.113750000,0.038428987,7.113750000,0.112998459,7.113750000,0.041908878
7.166250000,0.484581038,7.166250000,0.252115027,7.166250000,0.096415055,7.166250000,0.041565178,7.166250000,0.112773154,7.166250000,0.041871330
7.218750000,0.486569448,7.218750000,0.245770946,7.218750000,0.094235038,7.218750000,0.041541795,7.218750000,0.110934093,7.218750000,0.042312077
7.271250000,0.485222573,7.271250000,0.244361776,7.271250000,0.094877945,7.271250000,0.042304465,7.271250000,0.110946196,7.271250000,0.043103675
7.323750000,0.488441778,7.323750000,0.240382302,7.323750000,0.095584974,7.323750000,0.044751354,7.323750000,0.109315822,7.323750000,0.042289050
7.376250000,0.493088652,7.376250000,0.239039597,7.376250000,0.097829791,7.376250000,0.046273131,7.376250000,0.110022632,7.376250000,0.042623330
7.428750000,0.493340304,7.428750000,0.233712408,7.428750000,0.100976088,7.428750000,0.046549189,7.428750000,0.108014675,7.428750000,0.041477258
7.481250000,0.491112593,7.481250000,0.231913980,7.481250000,0.097598419,7.481250000,0.049116315,7.481250000,0.109177632,7.481250000,0.041883721
7.533750000,0.493441109,7.533750000,0.230609966,7.533750000,0.100119191,7.533750000,0.049760456,7.533750000,0.107623713,7.533750000,0.042916062
7.586250000,0.493770515,7.586250000,0.227291505,7.586250000,0.100059064,7.586250000,0.051552446,7.586250000,0.106319322,7.586250000,0.040525187
7.638750000,0.489626032,7.638750000,0.228800359,7.638750000,0.103888673,7.638750000,0.051979658,7.638750000,0.106555179,7.638750000,0.040486215
7.691250000,0.490207364,7.691250000,0.222967234,7.691250000,0.104888515,7.691250000,0.054337889,7.691250000,0.108026642,7.691250000,0.041091555
7.743750000,0.485456284,7.743750000,0.221875340,7.743750000,0.107078185,7.743750000,0.056022806,7.743750000,0.106810798,7.743750000,0.038935330
7.796250000,0.482757574,7.796250000,0.222622697,7.796250000,0.108620010,7.796250000,0.056278674,7.796250000,0.105437288,7.796250000,0.039785705
7.848750000,0.482548557,7.848750000,0.218145517,7.848750000,0.108716692,7.848750000,0.058823194,7.848750000,0.106257756,7.848750000,0.037452389
7.901250000,0.479687065,7.901250000,0.217477415,7.901250000,0.113146934,7.901250000,0.059386573,7.901250000,0.105597298,7.901250000,0.038413686
7.953750000,0.475966159,7.953750000,0.215458978,7.953750000,0.112840214,7.953750000,0.059520512,7.953750000,0.107474162,7.953750000,0.036757712
8.006250000,0.476907368,8.006250000,0.215100664,8.006250000,0.117593398,8.006250000,0.061281407,8.006250000,0.107043974,8.006250000,0.036218493
8.058750000,0.470723305,8.058750000,0.212856247,8.058750000,0.118587963,8.058750000,0.062437763,8.058750000,0.105771132,8.058750000,0.035680498
8.111250000,0.469622298,8.111250000,0.214283413,8.111250000,0.123107026,8.111250000,0.061933222,8.111250000,0.107333947,8.111250000,0.034762335
8.163750000,0.467598783,8.163750000,0.211806027,8.163750000,0.123142212,8.163750000,0.063485097,8.163750000,0.107631559,8.163750000,0.034166035
8.216250000,0.462242317,8.216250000,0.209125956,8.216250000,0.125629046,8.216250000,0.063245222,8.216250000,0.107768356,8.216250000,0.034650989
8.268750000,0.464839259,8.268750000,0.211912481,8.268750000,0.126886034,8.268750000,0.065404419,8.268750000,0.108115885,8.268750000,0.033340547
8.321250000,0.457937392,8.321250000,0.208996071,8.321250000,0.127690846,8.321250000,0.065101098,8.321250000,0.108195213,8.321250000,0.032567768
8.373750000,0.456922892,8.373750000,0.210273667,8.373750000,0.129241150,8.373750000,0.065991127,8.373750000,0.107160076,8.373750000,0.032062244
8.426250000,0.456555082,8.426250000,0.208983662,8.426250000,0.132753652,8.426250000,0.067085778,8.426250000,0.107811997,8.426250000,0.031336981
8.478750000,0.452959375,8.478750000,0.210566741,8.478750000,0.132447206,8.478750000,0.065498717,8.478750000,0.108511675,8.478750000,0.030356593
8.531250000,0.449763109,8.531250000,0.209595275,8.531250000,0.135483712,8.531250000,0.066696631,8.531250000,0.110006743,8.531250000,0.029389270
8.583750000,0.453442246,8.583750000,0.211506490,8.583750000,0.135634812,8.583750000,0.066545078,8.583750000,0.109533841,8.583750000,0.030078330
8.636250000,0.450415018,8.636250000,0.211835823,8.636250000,0.136517963,8.636250000,0.067699848,8.636250000,0.109284927,8.636250000,0.028653745
8.688750000,0.449411531,8.688750000,0.212206368,8.688750000,0.137517279,8.688750000,0.066177731,8.688750000,0.109768737,8.688750000,0.027236357
8.741250000,0.448592386,8.741250000,0.214204037,8.741250000,0.135385105,8.741250000,0.066059267,8.741250000,0.110448460,8.741250000,0.027829903
8.793750000,0.448252848,8.793750000,0.213924106,8.793750000,0.137633398,8.793750000,0.066321195,8.793750000,0.110950470,8.793750000,0.027019868
8.846250000,0.444979691,8.846250000,0.215964611,8.846250000,0.139116094,8.846250000,0.066264606,8.846250000,0.110875907,8.846250000,0.026756236
8.898750000,0.446620310,8.898750000,0.215948605,8.898750000,0.138907629,8.898750000,0.065350328,8.898750000,0.110375871,8.898750000,0.026037351
8.951250000,0.449632183,8.951250000,0.217120069,8.951250000,0.139766570,8.951250000,0.064099138,8.951250000,0.111260629,8.951250000,0.026852664
9.003750000,0.447440252,9.003750000,0.219133071,9.003750000,0.139109552,9.003750000,0.063940278,9.003750000,0.112106028,9.003750000,0.025170449
9.056250000,0.450792167,9.056250000,0.218959405,9.056250000,0.137629465,9.056250000,0.064022320,9.056250000,0.110575913,9.056250000,0.025805176
9.108750000,0.446498494,9.108750000,0.219682466,9.108750000,0.138364029,9.108750000,0.063517854,9.108750000,0.112460263,9.108750000,0.025168252
9.161250000,0.446244685,9.161250000,0.221917909,9.161250000,0.135545690,9.161250000,0.062991664,9.161250000,0.111977528,9.161250000,0.024656334
9.213750000,0.446379794,9.213750000,0.224770383,9.213750000,0.135992783,9.213750000,0.061460925,9.213750000,0.112054913,9.213750000,0.024738319
9.266250000,0.450658146,9.266250000,0.227810357,9.266250000,0.134736860,9.266250000,0.061884533,9.266250000,0.112911336,9.266250000,0.024341871
9.318750000,0.451327223,9.318750000,0.227496837,9.318750000,0.132575367,9.318750000,0.060904934,9.318750000,0.113506260,9.318750000,0.024140625
9.371250000,0.450604072,9.371250000,0.230507558,9.371250000,0.132360771,9.371250000,0.060384076,9.371250000,0.112227636,9.371250000,0.023885190
9.423750000,0.453836416,9.423750000,0.230715845,9.423750000,0.131920030,9.423750000,0.059994555,9.423750000,0.112912773,9.423750000,0.023923616
9.476250000,0.451938708,9.476250000,0.231075072,9.476250000,0.129244248,9.476250000,0.058669834,9.476250000,0.112516993,9.476250000,0.023812992
9.528750000,0.451610052,9.528750000,0.234450097,9.528750000,0.129205693,9.528750000,0.058656153,9.528750000,0.113240795,9.528750000,0.024111071
9.581250000,0.451883289,9.581250000,0.234646657,9.581250000,0.129341984,9.581250000,0.058184423,9.581250000,0.111863767,9.581250000,0.022712943
9.633750000,0.453281190,9.633750000,0.234713369,9.633750000,0.124726550,9.633750000,0.057824546,9.633750000,0.112191258,9.633750000,0.023040732
9.686250000,0.454471841,9.686250000,0.238945423,9.686250000,0.124511106,9.686250000,0.056981785,9.686250000,0.112079567,9.686250000,0.023500540
9.738750000,0.453869569,9.738750000,0.237860723,9.738750000,0.123374286,9.738750000,0.056989266,9.738750000,0.111282522,9.738750000,0.023082454
9.791250000,0.452722616,9.791250000,0.239993108,9.791250000,0.122145036,9.791250000,0.057263526,9.791250000,0.111847160,9.791250000,0.023274102
9.843750000,0.456711673,9.843750000,0.241229971,9.843750000,0.121298454,9.843750000,0.055918370,9.843750000,0.111103925,9.843750000,0.022618558
9.896250000,0.453226336,9.896250000,0.241624276,9.896250000,0.120879390,9.896250000,0.055980148,9.896250000,0.111232124,9.896250000,0.022219038
9.948750000,0.458173602,9.948750000,0.241953737,9.948750000,0.118089734,9.948750000,0.056172994,9.948750000,0.110572410,9.948750000,0.022993126
10.001250000,0.454541997,10.001250000,0.242595095,10.001250000,0.118490496,10.001250000,0.055152139,10.001250000,0.111020316,10.001250000,0.022764908
10.053750000,0.455594619,10.053750000,0.242468163,10.053750000,0.117629191,10.053750000,0.055183693,10.053750000,0.110614643,10.053750000,0.022751254
