Cl-Cl,,K-Cl,,K-K,,K-Li,,Li-Cl,,Li-Li,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000505311,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.005249698,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.033859103,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.185621611,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.642741557,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,1.600927344,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,2.974194519,2.126250000,0.002988842
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,4.449522290,2.178750000,0.007116358
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,5.528607383,2.231250000,0.008142511
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,5.980765062,2.283750000,0.018135745
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,6.031789209,2.336250000,0.030946157
2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,5.532509530,2.388750000,0.053281600
2.441250000,0.000000000,2.441250000,0.000834499,2.441250000,0.000000000,2.441250000,0.000556332,2.441250000,4.743569048,2.441250000,0.090692706
2.493750000,0.000000000,2.493750000,0.005331554,2.493750000,0.000000000,2.493750000,0.000533155,2.493750000,4.043183993,2.493750000,0.162964502
2.546250000,0.000000000,2.546250000,0.019433088,2.546250000,0.000000000,2.546250000,0.002045588,2.546250000,3.287515878,2.546250000,0.205292167
2.598750000,0.000000000,2.598750000,0.065786488,2.598750000,0.000000000,2.598750000,0.002454720,2.598750000,2.601021005,2.598750000,0.353146212
2.651250000,0.000000000,2.651250000,0.206601865,2.651250000,0.000000000,2.651250000,0.005660325,2.651250000,2.088659946,2.651250000,0.445990952
2.703750000,0.000000000,2.703750000,0.454234298,2.703750000,0.000000000,2.703750000,0.010885295,2.703750000,1.681097780,2.703750000,0.523110386
2.756250000,0.000220260,2.756250000,0.818544707,2.756250000,0.000000000,2.756250000,0.021822040,2.756250000,1.352748238,2.756250000,0.678574938
2.808750000,0.000424206,2.808750000,1.335223847,2.808750000,0.000000000,2.808750000,0.028158640,2.808750000,1.092513185,2.808750000,0.802461856
2.861250000,0.002248302,2.861250000,1.878173926,2.861250000,0.001650554,2.861250000,0.051839625,2.861250000,0.907598441,2.861250000,0.956496229
2.913750000,0.004927305,2.913750000,2.339301398,2.913750000,0.000000000,2.913750000,0.073811012,2.913750000,0.770524484,2.913750000,1.125269918
2.966250000,0.015784724,2.966250000,2.793650886,2.966250000,0.002303658,2.966250000,0.128876860,2.966250000,0.647022131,2.966250000,1.247046958
3.018750000,0.026257691,3.018750000,3.041338524,3.018750000,0.008896919,3.018750000,0.184830718,3.018750000,0.588511193,3.018750000,1.254465547
3.071250000,0.057831229,3.071250000,3.269724047,3.071250000,0.015758156,3.071250000,0.256600576,3.071250000,0.510916352,3.071250000,1.358782794
3.123750000,0.102375799,3.123750000,3.244162399,3.123750000,0.015925339,3.123750000,0.332995983,3.123750000,0.454981247,3.123750000,1.492135062
3.176250000,0.176974588,3.176250000,3.215368005,3.176250000,0.026118545,3.176250000,0.421660669,3.176250000,0.409829192,3.176250000,1.496793560
3.228750000,0.286674314,3.228750000,3.033255934,3.228750000,0.040830600,3.228750000,0.537824870,3.228750000,0.373710362,3.228750000,1.457587618
3.281250000,0.438430656,3.281250000,2.895704293,3.281250000,0.076558876,3.281250000,0.665799498,3.281250000,0.353070826,3.281250000,1.547493337
3.333750000,0.606156088,3.333750000,2.673954690,3.333750000,0.092404299,3.333750000,0.838016147,3.333750000,0.347109928,3.333750000,1.558106701
3.386250000,0.820699768,3.386250000,2.482385607,3.386250000,0.137288073,3.386250000,0.974737552,3.386250000,0.345394247,3.386250000,1.504276606
3.438750000,1.056628311,3.438750000,2.247203854,3.438750000,0.159410962,3.438750000,1.092969072,3.438750000,0.326797192,3.438750000,1.514118457
3.491250000,1.254351570,3.491250000,2.051869362,3.491250000,0.237245132,3.491250000,1.230631976,3.491250000,0.327787695,3.491250000,1.546527846
3.543750000,1.480887375,3.543750000,1.842879790,3.543750000,0.276536617,3.543750000,1.382687888,3.543750000,0.325408215,3.543750000,1.502659087
3.596250000,1.697638464,3.596250000,1.675510048,3.596250000,0.373527173,3.596250000,1.455928630,3.596250000,0.330846258,3.596250000,1.535379527
3.648750000,1.902019904,3.648750000,1.482198637,3.648750000,0.415127226,3.648750000,1.586175438,3.648750000,0.314669912,3.648750000,1.392046430
3.701250000,2.023970229,3.701250000,1.333592538,3.701250000,0.519335333,3.701250000,1.711887481,3.701250000,0.345015638,3.701250000,1.413499586
3.753750000,2.144102075,3.753750000,1.233958613,3.753750000,0.631976985,3.753750000,1.817994707,3.753750000,0.349315706,3.753750000,1.391500159
3.806250000,2.194280340,3.806250000,1.093046136,3.806250000,0.680886890,3.806250000,1.871635531,3.806250000,0.362746676,3.806250000,1.384625464
3.858750000,2.240615528,3.858750000,1.015073886,3.858750000,0.824477038,3.858750000,1.911015485,3.858750000,0.382448042,3.858750000,1.407555186
3.911250000,2.222325357,3.911250000,0.909547187,3.911250000,0.919089975,3.911250000,1.935700208,3.911250000,0.388830609,3.911250000,1.308632195
3.963750000,2.199844962,3.963750000,0.846465931,3.963750000,0.989082684,3.963750000,1.920217778,3.963750000,0.402762461,3.963750000,1.324510725
4.016250000,2.151734596,4.016250000,0.764870109,4.016250000,1.112091410,4.016250000,1.963872352,4.016250000,0.425293269,4.016250000,1.288015475
4.068750000,2.062804842,4.068750000,0.728034664,4.068750000,1.229687381,4.068750000,1.954177227,4.068750000,0.454545989,4.068750000,1.228054872
4.121250000,1.954921275,4.121250000,0.674270595,4.121250000,1.291244082,4.121250000,1.902364489,4.121250000,0.476713605,4.121250000,1.246690990
4.173750000,1.856965906,4.173750000,0.637905452,4.173750000,1.480039812,4.173750000,1.866798947,4.173750000,0.504005262,4.173750000,1.217852466
4.226250000,1.758653688,4.226250000,0.614173207,4.226250000,1.505912878,4.226250000,1.774113146,4.226250000,0.523954625,4.226250000,1.189674956
4.278750000,1.636792200,4.278750000,0.588237122,4.278750000,1.584697560,4.278750000,1.769420160,4.278750000,0.559350477,4.278750000,1.234469804
4.331250000,1.549632558,4.331250000,0.546137928,4.331250000,1.620706278,4.331250000,1.680478777,4.331250000,0.583961073,4.331250000,1.130172511
4.383750000,1.450741551,4.383750000,0.541848318,4.383750000,1.649975242,4.383750000,1.614416402,4.383750000,0.609741110,4.383750000,1.135610491
4.436250000,1.351818700,4.436250000,0.543251543,4.436250000,1.689085491,4.436250000,1.543410570,4.436250000,0.657562652,4.436250000,1.123653824
4.488750000,1.277612694,4.488750000,0.526093008,4.488750000,1.775888976,4.488750000,1.504886004,4.488750000,0.694107071,4.488750000,1.081092534
4.541250000,1.180573604,4.541250000,0.523645988,4.541250000,1.690509692,4.541250000,1.457751971,4.541250000,0.733297313,4.541250000,1.034945759
4.593750000,1.118140058,4.593750000,0.513788043,4.593750000,1.767673003,4.593750000,1.385813621,4.593750000,0.757562400,4.593750000,0.994456140
4.646250000,1.042940823,4.646250000,0.523361505,4.646250000,1.701974529,4.646250000,1.319039943,4.646250000,0.801898876,4.646250000,0.913269892
4.698750000,0.987478440,4.698750000,0.500543468,4.698750000,1.736375934,4.698750000,1.291080767,4.698750000,0.851584679,4.698750000,0.905522804
4.751250000,0.934495690,4.751250000,0.518404404,4.751250000,1.697616783,4.751250000,1.245374966,4.751250000,0.875463791,4.751250000,0.873051508
4.803750000,0.879084700,4.803750000,0.526317101,4.803750000,1.651051419,4.803750000,1.202209987,4.803750000,0.913619243,4.803750000,0.809568571
4.856250000,0.866140560,4.856250000,0.536931689,4.856250000,1.591767220,4.856250000,1.191400664,4.856250000,0.943321071,4.856250000,0.768093578
4.908750000,0.822018162,4.908750000,0.539061999,4.908750000,1.555657926,4.908750000,1.156007620,4.908750000,0.983246333,4.908750000,0.737731796
4.961250000,0.796895133,4.961250000,0.550277131,4.961250000,1.477890974,4.961250000,1.146623976,4.961250000,1.015689002,4.961250000,0.692555521
5.013750000,0.765715671,5.013750000,0.564599987,5.013750000,1.432319894,5.013750000,1.138696807,5.013750000,1.055269756,5.013750000,0.612814667
5.066250000,0.740214356,5.066250000,0.593844945,5.066250000,1.395417953,5.066250000,1.126974832,5.066250000,1.085055605,5.066250000,0.648878562
5.118750000,0.728684838,5.118750000,0.618550600,5.118750000,1.321041109,5.118750000,1.109544120,5.118750000,1.107962311,5.118750000,0.604692836
5.171250000,0.709897156,5.171250000,0.637672087,5.171250000,1.299407438,5.171250000,1.082418300,5.171250000,1.145714353,5.171250000,0.590203339
5.223750000,0.705879166,5.223750000,0.662951287,5.223750000,1.233308543,5.223750000,1.090661795,5.223750000,1.162048137,5.223750000,0.565276732
5.276250000,0.700437141,5.276250000,0.687400853,5.276250000,1.168113842,5.276250000,1.080022687,5.276250000,1.191145444,5.276250000,0.542191216
5.328750000,0.693480397,5.328750000,0.721272007,5.328750000,1.139261863,5.328750000,1.054526064,5.328750000,1.195581040,5.328750000,0.556306231
5.381250000,0.697350719,5.381250000,0.746483457,5.381250000,1.094975480,5.381250000,1.033248979,5.381250000,1.215246901,5.381250000,0.569769896
5.433750000,0.697145563,5.433750000,0.785189377,5.433750000,1.042339794,5.433750000,1.024609249,5.433750000,1.250665630,5.433750000,0.557440118
5.486250000,0.701212465,5.486250000,0.805650061,5.486250000,1.037301698,5.486250000,0.995179141,5.486250000,1.258790353,5.486250000,0.579147020
5.538750000,0.703909725,5.538750000,0.858756692,5.538750000,0.998129164,5.538750000,0.973376474,5.538750000,1.285568118,5.538750000,0.602797777
5.591250000,0.724956029,5.591250000,0.904432990,5.591250000,0.970828141,5.591250000,0.915304216,5.591250000,1.290600157,5.591250000,0.598879069
5.643750000,0.732912967,5.643750000,0.938431861,5.643750000,0.950729144,5.643750000,0.893566178,5.643750000,1.311514478,5.643750000,0.621304253
5.696250000,0.767426326,5.696250000,0.963058883,5.696250000,0.956606782,5.696250000,0.861229802,5.696250000,1.316727173,5.696250000,0.648843433
5.748750000,0.774233143,5.748750000,1.013672495,5.748750000,0.913658951,5.748750000,0.827111006,5.748750000,1.318521694,5.748750000,0.674459807
5.801250000,0.792999777,5.801250000,1.042994349,5.801250000,0.959031200,5.801250000,0.798514069,5.801250000,1.309789673,5.801250000,0.680978403
5.853750000,0.811215805,5.853750000,1.073621761,5.853750000,0.949595937,5.853750000,0.782126510,5.853750000,1.290949008,5.853750000,0.687944398
5.906250000,0.838255491,5.906250000,1.110984373,5.906250000,0.965134850,5.906250000,0.763531460,5.906250000,1.289439535,5.906250000,0.734649104
5.958750000,0.853381218,5.958750000,1.139678965,5.958750000,0.944777921,5.958750000,0.739864513,5.958750000,1.289370094,5.958750000,0.772567645
6.011250000,0.864796660,6.011250000,1.169499975,6.011250000,0.960133735,6.011250000,0.729933883,6.011250000,1.261854275,6.011250000,0.775586121
6.063750000,0.902313494,6.063750000,1.177697001,6.063750000,0.943763873,6.063750000,0.710585939,6.063750000,1.248755595,6.063750000,0.812930564
6.116250000,0.916278249,6.116250000,1.202016099,6.116250000,0.947860279,6.116250000,0.704998419,6.116250000,1.222091802,6.116250000,0.869473968
6.168750000,0.922471280,6.168750000,1.240936904,6.168750000,0.960736287,6.168750000,0.679456957,6.168750000,1.192012170,6.168750000,0.900723561
6.221250000,0.943933206,6.221250000,1.246338509,6.221250000,0.939178221,6.221250000,0.684143337,6.221250000,1.158528977,6.221250000,0.916309755
6.273750000,0.964890666,6.273750000,1.245110382,6.273750000,0.968843601,6.273750000,0.679227699,6.273750000,1.146338898,6.273750000,0.935541748
6.326250000,0.960858560,6.326250000,1.264918774,6.326250000,0.935947849,6.326250000,0.674877412,6.326250000,1.128385755,6.326250000,0.950972986
6.378750000,0.988741385,6.378750000,1.266673992,6.378750000,0.926748795,6.378750000,0.677830305,6.378750000,1.091349166,6.378750000,1.003465861
6.431250000,0.994106800,6.431250000,1.272131611,6.431250000,0.942390642,6.431250000,0.697672280,6.431250000,1.070116887,6.431250000,1.010836071
6.483750000,0.997617120,6.483750000,1.274841501,6.483750000,0.936673579,6.483750000,0.702115200,6.483750000,1.050491165,6.483750000,1.049820147
6.536250000,1.013498784,6.536250000,1.270470880,6.536250000,0.921687124,6.536250000,0.719364361,6.536250000,1.034847814,6.536250000,1.083788926
6.588750000,1.026167030,6.588750000,1.267986570,6.588750000,0.904255998,6.588750000,0.720624841,6.588750000,1.013342880,6.588750000,1.090554523
6.641250000,1.025751866,6.641250000,1.257753863,6.641250000,0.893079781,6.641250000,0.755133438,6.641250000,0.978140242,6.641250000,1.143080845
6.693750000,1.054241298,6.693750000,1.254381966,6.693750000,0.882443151,6.693750000,0.765756863,6.693750000,0.970442163,6.693750000,1.146934827
6.746250000,1.052125647,6.746250000,1.251836518,6.746250000,0.878560207,6.746250000,0.782151944,6.746250000,0.945598096,6.746250000,1.196255179
6.798750000,1.075688563,6.798750000,1.227807673,6.798750000,0.851157853,6.798750000,0.817749392,6.798750000,0.924200278,6.798750000,1.160311014
6.851250000,1.074595110,6.851250000,1.220364848,6.851250000,0.853708864,6.851250000,0.830058596,6.851250000,0.916271387,6.851250000,1.216581912
6.903750000,1.083275895,6.903750000,1.198222559,6.903750000,0.832268575,6.903750000,0.849552594,6.903750000,0.914215151,6.903750000,1.201976708
6.956250000,1.090155385,6.956250000,1.189077977,6.956250000,0.839999495,6.956250000,0.882892197,6.956250000,0.906874523,6.956250000,1.224952720
7.008750000,1.097014538,7.008750000,1.171702117,7.008750000,0.828837859,7.008750000,0.892799349,7.008750000,0.898604199,7.008750000,1.250271514
7.061250000,1.109724957,7.061250000,1.149290016,7.061250000,0.834987819,7.061250000,0.941682342,7.061250000,0.882764854,7.061250000,1.201802494
7.113750000,1.111922938,7.113750000,1.128883658,7.113750000,0.822041243,7.113750000,0.951683748,7.113750000,0.886556475,7.113750000,1.218709187
7.166250000,1.123321721,7.166250000,1.111080340,7.166250000,0.817408451,7.166250000,0.971622292,7.166250000,0.871580513,7.166250000,1.255517278
7.218750000,1.126469406,7.218750000,1.088837887,7.218750000,0.833957157,7.218750000,0.994954451,7.218750000,0.866266379,7.218750000,1.243415600
7.271250000,1.122098376,7.271250000,1.063670450,7.271250000,0.838826523,7.271250000,1.035700577,7.271250000,0.864839770,7.271250000,1.245971755
7.323750000,1.121698516,7.323750000,1.047609982,7.323750000,0.839818032,7.323750000,1.043839155,7.323750000,0.857245024,7.323750000,1.222378009
7.376250000,1.131037843,7.376250000,1.022482124,7.376250000,0.863545489,7.376250000,1.060600106,7.376250000,0.856176809,7.376250000,1.256822532
7.428750000,1.131663604,7.428750000,1.007600553,7.428750000,0.859585935,7.428750000,1.086277571,7.428750000,0.864095355,7.428750000,1.205330228
7.481250000,1.132459439,7.481250000,0.994515573,7.481250000,0.866396024,7.481250000,1.105030468,7.481250000,0.860156001,7.481250000,1.206459783
7.533750000,1.109389994,7.533750000,0.976234054,7.533750000,0.893289606,7.533750000,1.127187844,7.533750000,0.878207560,7.533750000,1.196608092
7.586250000,1.113394551,7.586250000,0.958390392,7.586250000,0.886251561,7.586250000,1.142578795,7.586250000,0.868456674,7.586250000,1.226124162
7.638750000,1.118790522,7.638750000,0.938897711,7.638750000,0.911512029,7.638750000,1.154088997,7.638750000,0.882869560,7.638750000,1.201222788
7.691250000,1.092650254,7.691250000,0.918108557,7.691250000,0.927436339,7.691250000,1.154529918,7.691250000,0.892241213,7.691250000,1.192989232
7.743750000,1.084693747,7.743750000,0.915544056,7.743750000,0.926508912,7.743750000,1.167072617,7.743750000,0.892569751,7.743750000,1.172135743
7.796250000,1.079880082,7.796250000,0.897390830,7.796250000,0.969319504,7.796250000,1.174155207,7.796250000,0.903255060,7.796250000,1.158514665
7.848750000,1.077189294,7.848750000,0.885721828,7.848750000,0.975808510,7.848750000,1.191763047,7.848750000,0.905636575,7.848750000,1.136926044
7.901250000,1.062037579,7.901250000,0.882275863,7.901250000,1.015590001,7.901250000,1.172207475,7.901250000,0.912681770,7.901250000,1.100763630
7.953750000,1.053062821,7.953750000,0.864272882,7.953750000,1.012480133,7.953750000,1.171354436,7.953750000,0.928163037,7.953750000,1.104222794
8.006250000,1.045562723,8.006250000,0.865182890,8.006250000,1.026229127,8.006250000,1.188630733,8.006250000,0.943238671,8.006250000,1.091264395
8.058750000,1.039172923,8.058750000,0.855784890,8.058750000,1.063047371,8.058750000,1.174572675,8.058750000,0.947020279,8.058750000,1.075427743
8.111250000,1.013632577,8.111250000,0.853688000,8.111250000,1.071102024,8.111250000,1.179928401,8.111250000,0.956168862,8.111250000,1.056314038
8.163750000,1.023108750,8.163750000,0.846026946,8.163750000,1.090115155,8.163750000,1.173408107,8.163750000,0.965526915,8.163750000,1.042873115
8.216250000,1.002416283,8.216250000,0.848977726,8.216250000,1.092642689,8.216250000,1.172213040,8.216250000,0.975845499,8.216250000,1.046703054
8.268750000,0.996041926,8.268750000,0.845554020,8.268750000,1.106184942,8.268750000,1.169983728,8.268750000,0.975641119,8.268750000,1.028315215
8.321250000,0.976094260,8.321250000,0.861637944,8.321250000,1.128569293,8.321250000,1.154213683,8.321250000,0.982331422,8.321250000,1.010404204
8.373750000,0.980216259,8.373750000,0.846588211,8.373750000,1.134408212,8.373750000,1.130943684,8.373750000,0.996107128,8.373750000,0.994690901
8.426250000,0.975722860,8.426250000,0.853957359,8.426250000,1.142203122,8.426250000,1.112038202,8.426250000,1.014694582,8.426250000,0.996418303
8.478750000,0.967052168,8.478750000,0.861033516,8.478750000,1.149812565,8.478750000,1.124737569,8.478750000,1.017134324,8.478750000,0.977632034
8.531250000,0.963647358,8.531250000,0.869465821,8.531250000,1.150186379,8.531250000,1.106654985,8.531250000,1.022216280,8.531250000,0.951711926
8.583750000,0.968769747,8.583750000,0.879450576,8.583750000,1.172564692,8.583750000,1.098694459,8.583750000,1.027885705,8.583750000,0.951843395
8.636250000,0.956623391,8.636250000,0.877437264,8.636250000,1.165236668,8.636250000,1.078486537,8.636250000,1.038965740,8.636250000,0.943476631
8.688750000,0.958286186,8.688750000,0.895303891,8.688750000,1.153077277,8.688750000,1.077043773,8.688750000,1.040766068,8.688750000,0.957347689
8.741250000,0.960037237,8.741250000,0.901245021,8.741250000,1.166060919,8.741250000,1.049825259,8.741250000,1.054815541,8.741250000,0.944467785
8.793750000,0.945384154,8.793750000,0.921237537,8.793750000,1.165547379,8.793750000,1.037670505,8.793750000,1.044723800,8.793750000,0.936194915
8.846250000,0.954830779,8.846250000,0.932452460,8.846250000,1.165999914,8.846250000,1.031957837,8.846250000,1.060070172,8.846250000,0.932109224
8.898750000,0.954607020,8.898750000,0.938105463,8.898750000,1.147589682,8.898750000,1.017807476,8.898750000,1.064556778,8.898750000,0.913037709
8.951250000,0.954844907,8.951250000,0.956824878,8.951250000,1.151707280,8.951250000,1.004455076,8.951250000,1.051588695,8.951250000,0.933812155
9.003750000,0.947395701,9.003750000,0.975495077,9.003750000,1.175403668,9.003750000,0.997151841,9.003750000,1.063471846,9.003750000,0.923370718
9.056250000,0.963884908,9.056250000,0.982592136,9.056250000,1.119965932,9.056250000,0.990515940,9.056250000,1.055260696,9.056250000,0.926453613
9.108750000,0.968496747,9.108750000,0.988302309,9.108750000,1.117109263,9.108750000,0.971737690,9.108750000,1.059356331,9.108750000,0.909860169
9.161250000,0.965283788,9.161250000,1.007012492,9.161250000,1.100236779,9.161250000,0.950597669,9.161250000,1.071052007,9.161250000,0.925705913
9.213750000,0.967659213,9.213750000,1.023866269,9.213750000,1.124424461,9.213750000,0.952020458,9.213750000,1.066868301,9.213750000,0.932775671
9.266250000,0.983619342,9.266250000,1.024905383,9.266250000,1.092361724,9.266250000,0.937710615,9.266250000,1.064390171,9.266250000,0.927586803
9.318750000,0.965110280,9.318750000,1.022820680,9.318750000,1.075808855,9.318750000,0.917934596,9.318750000,1.049414476,9.318750000,0.913196538
9.371250000,0.954746229,9.371250000,1.008126790,9.371250000,1.046555192,9.371250000,0.902619223,9.371250000,1.020567207,9.371250000,0.897453967
9.423750000,0.938881007,9.423750000,1.000005712,9.423750000,1.012787412,9.423750000,0.867724491,9.423750000,1.003888649,9.423750000,0.895014357
9.476250000,0.924630817,9.476250000,0.991042210,9.476250000,0.989031405,9.476250000,0.857139541,9.476250000,0.980906740,9.476250000,0.899947101
9.528750000,0.923113561,9.528750000,0.978417158,9.528750000,0.963578028,9.528750000,0.842790639,9.528750000,0.960176596,9.528750000,0.890132086
9.581250000,0.904202611,9.581250000,0.969168923,9.581250000,0.933616810,9.581250000,0.828595545,9.581250000,0.939316946,9.581250000,0.861194347
9.633750000,0.888785143,9.633750000,0.952864841,9.633750000,0.909200087,9.633750000,0.810121783,9.633750000,0.920175591,9.633750000,0.866757646
9.686250000,0.888040748,9.686250000,0.939312445,9.686250000,0.874742530,9.686250000,0.787333921,9.686250000,0.897505540,9.686250000,0.839600161
9.738750000,0.866829836,9.738750000,0.923776169,9.738750000,0.856930618,9.738750000,0.780930672,9.738750000,0.876161003,9.738750000,0.844107648
9.791250000,0.851292838,9.791250000,0.897122171,9.791250000,0.825706428,9.791250000,0.761511082,9.791250000,0.862622793,9.791250000,0.828314070
9.843750000,0.838126629,9.843750000,0.897142315,9.843750000,0.823895107,9.843750000,0.742049631,9.843750000,0.840665652,9.843750000,0.810019420
9.896250000,0.834930239,9.896250000,0.875680802,9.896250000,0.787650020,9.896250000,0.729660647,9.896250000,0.819818698,9.896250000,0.803793500
9.948750000,0.815693509,9.948750000,0.863850238,9.948750000,0.775672841,9.948750000,0.729684953,9.948750000,0.803668482,9.948750000,0.792465547
10.001250000,0.798687299,10.001250000,0.838064690,10.001250000,0.755054262,10.001250000,0.709679889,10.001250000,0.785789237,10.001250000,0.778358406
10.053750000,0.788943987,10.053750000,0.830450244,10.053750000,0.728071623,10.053750000,0.713440605,10.053750000,0.768812702,10.053750000,0.785557998
