Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.41KCl-0.38MgCl2-0.21NaCl,"660.150000,666.613131,673.076263,679.539394,686.002525,692.465657,698.928788,705.391919,711.855051,718.318182,724.781313,731.244444,737.707576,744.170707,750.633838,757.096970,763.560101,770.023232,776.486364,782.949495,789.412626,795.875758,802.338889,808.802020,815.265152,821.728283,828.191414,834.654545,841.117677,847.580808,854.043939,860.507071,866.970202,873.433333,879.896465,886.359596,892.822727,899.285859,905.748990,912.212121,918.675253,925.138384,931.601515,938.064646,944.527778,950.990909,957.454040,963.917172,970.380303,976.843434,983.306566,989.769697,996.232828,1002.695960,1009.159091,1015.622222,1022.085354,1028.548485,1035.011616,1041.474747,1047.937879,1054.401010,1060.864141,1067.327273,1073.790404,1080.253535,1086.716667,1093.179798,1099.642929,1106.106061,1112.569192,1119.032323,1125.495455,1131.958586,1138.421717,1144.884848,1151.347980,1157.811111,1164.274242,1170.737374,1177.200505,1183.663636,1190.126768,1196.589899,1203.053030,1209.516162,1215.979293,1222.442424,1228.905556,1235.368687,1241.831818,1248.294949,1254.758081,1261.221212,1267.684343,1274.147475,1280.610606,1287.073737,1293.536869,1300.000000","0.377397,0.375984,0.374569,0.373154,0.371738,0.370321,0.368903,0.367485,0.366065,0.364645,0.363224,0.361802,0.360380,0.358957,0.357533,0.356108,0.354683,0.353257,0.351831,0.350403,0.348976,0.347547,0.346118,0.344688,0.343258,0.341827,0.340396,0.338964,0.337532,0.336099,0.334666,0.333232,0.331798,0.330363,0.328928,0.327493,0.326057,0.324621,0.323185,0.321748,0.320311,0.318873,0.317436,0.315998,0.314560,0.313122,0.311684,0.310245,0.308807,0.307368,0.305929,0.304490,0.303051,0.301613,0.300174,0.298735,0.297296,0.295857,0.294419,0.292980,0.291542,0.290103,0.288665,0.287228,0.285790,0.284353,0.282916,0.281479,0.280042,0.278606,0.277171,0.275736,0.274301,0.272867,0.271433,0.269999,0.268567,0.267134,0.265703,0.264272,0.262842,0.261412,0.259983,0.258555,0.257128,0.255701,0.254275,0.252851,0.251427,0.250003,0.248581,0.247160,0.245740,0.244321,0.242903,0.241486,0.240070,0.238655,0.237242,0.235830"
0.525CaCl2-0.058KCl-0.417NaCl,"769.450000,774.809091,780.168182,785.527273,790.886364,796.245455,801.604545,806.963636,812.322727,817.681818,823.040909,828.400000,833.759091,839.118182,844.477273,849.836364,855.195455,860.554545,865.913636,871.272727,876.631818,881.990909,887.350000,892.709091,898.068182,903.427273,908.786364,914.145455,919.504545,924.863636,930.222727,935.581818,940.940909,946.300000,951.659091,957.018182,962.377273,967.736364,973.095455,978.454545,983.813636,989.172727,994.531818,999.890909,1005.250000,1010.609091,1015.968182,1021.327273,1026.686364,1032.045455,1037.404545,1042.763636,1048.122727,1053.481818,1058.840909,1064.200000,1069.559091,1074.918182,1080.277273,1085.636364,1090.995455,1096.354545,1101.713636,1107.072727,1112.431818,1117.790909,1123.150000,1128.509091,1133.868182,1139.227273,1144.586364,1149.945455,1155.304545,1160.663636,1166.022727,1171.381818,1176.740909,1182.100000,1187.459091,1192.818182,1198.177273,1203.536364,1208.895455,1214.254545,1219.613636,1224.972727,1230.331818,1235.690909,1241.050000,1246.409091,1251.768182,1257.127273,1262.486364,1267.845455,1273.204545,1278.563636,1283.922727,1289.281818,1294.640909,1300.000000","0.388029,0.387077,0.386123,0.385168,0.384211,0.383254,0.382294,0.381334,0.380372,0.379409,0.378445,0.377480,0.376513,0.375544,0.374575,0.373604,0.372632,0.371658,0.370683,0.369707,0.368729,0.367751,0.366770,0.365789,0.364806,0.363822,0.362837,0.361850,0.360862,0.359872,0.358882,0.357890,0.356896,0.355902,0.354906,0.353908,0.352910,0.351910,0.350909,0.349906,0.348902,0.347897,0.346891,0.345883,0.344874,0.343864,0.342852,0.341839,0.340825,0.339810,0.338793,0.337775,0.336756,0.335735,0.334713,0.333690,0.332666,0.331640,0.330613,0.329585,0.328556,0.327525,0.326493,0.325460,0.324426,0.323390,0.322353,0.321315,0.320276,0.319236,0.318194,0.317151,0.316107,0.315062,0.314016,0.312968,0.311919,0.310869,0.309818,0.308766,0.307712,0.306658,0.305602,0.304545,0.303487,0.302428,0.301368,0.300307,0.299245,0.298181,0.297116,0.296051,0.294984,0.293916,0.292848,0.291778,0.290707,0.289635,0.288562,0.287488"
1.0ThF4,"1384.000000,1383.151515,1382.303030,1381.454545,1380.606061,1379.757576,1378.909091,1378.060606,1377.212121,1376.363636,1375.515152,1374.666667,1373.818182,1372.969697,1372.121212,1371.272727,1370.424242,1369.575758,1368.727273,1367.878788,1367.030303,1366.181818,1365.333333,1364.484848,1363.636364,1362.787879,1361.939394,1361.090909,1360.242424,1359.393939,1358.545455,1357.696970,1356.848485,1356.000000,1355.151515,1354.303030,1353.454545,1352.606061,1351.757576,1350.909091,1350.060606,1349.212121,1348.363636,1347.515152,1346.666667,1345.818182,1344.969697,1344.121212,1343.272727,1342.424242,1341.575758,1340.727273,1339.878788,1339.030303,1338.181818,1337.333333,1336.484848,1335.636364,1334.787879,1333.939394,1333.090909,1332.242424,1331.393939,1330.545455,1329.696970,1328.848485,1328.000000,1327.151515,1326.303030,1325.454545,1324.606061,1323.757576,1322.909091,1322.060606,1321.212121,1320.363636,1319.515152,1318.666667,1317.818182,1316.969697,1316.121212,1315.272727,1314.424242,1313.575758,1312.727273,1311.878788,1311.030303,1310.181818,1309.333333,1308.484848,1307.636364,1306.787879,1305.939394,1305.090909,1304.242424,1303.393939,1302.545455,1301.696970,1300.848485,1300.000000","0.349709,0.349747,0.349786,0.349824,0.349863,0.349902,0.349940,0.349979,0.350017,0.350056,0.350094,0.350133,0.350171,0.350210,0.350248,0.350287,0.350325,0.350364,0.350402,0.350441,0.350480,0.350518,0.350557,0.350595,0.350634,0.350672,0.350711,0.350749,0.350788,0.350826,0.350865,0.350903,0.350942,0.350980,0.351019,0.351058,0.351096,0.351135,0.351173,0.351212,0.351250,0.351289,0.351327,0.351366,0.351404,0.351443,0.351481,0.351520,0.351558,0.351597,0.351636,0.351674,0.351713,0.351751,0.351790,0.351828,0.351867,0.351905,0.351944,0.351982,0.352021,0.352059,0.352098,0.352137,0.352175,0.352214,0.352252,0.352291,0.352329,0.352368,0.352406,0.352445,0.352483,0.352522,0.352560,0.352599,0.352637,0.352676,0.352715,0.352753,0.352792,0.352830,0.352869,0.352907,0.352946,0.352984,0.353023,0.353061,0.353100,0.353138,0.353177,0.353215,0.353254,0.353293,0.353331,0.353370,0.353408,0.353447,0.353485,0.353524"
1.0UF4,"1309.000000,1311.939394,1314.878788,1317.818182,1320.757576,1323.696970,1326.636364,1329.575758,1332.515152,1335.454545,1338.393939,1341.333333,1344.272727,1347.212121,1350.151515,1353.090909,1356.030303,1358.969697,1361.909091,1364.848485,1367.787879,1370.727273,1373.666667,1376.606061,1379.545455,1382.484848,1385.424242,1388.363636,1391.303030,1394.242424,1397.181818,1400.121212,1403.060606,1406.000000,1408.939394,1411.878788,1414.818182,1417.757576,1420.696970,1423.636364,1426.575758,1429.515152,1432.454545,1435.393939,1438.333333,1441.272727,1444.212121,1447.151515,1450.090909,1453.030303,1455.969697,1458.909091,1461.848485,1464.787879,1467.727273,1470.666667,1473.606061,1476.545455,1479.484848,1482.424242,1485.363636,1488.303030,1491.242424,1494.181818,1497.121212,1500.060606,1503.000000,1505.939394,1508.878788,1511.818182,1514.757576,1517.696970,1520.636364,1523.575758,1526.515152,1529.454545,1532.393939,1535.333333,1538.272727,1541.212121,1544.151515,1547.090909,1550.030303,1552.969697,1555.909091,1558.848485,1561.787879,1564.727273,1567.666667,1570.606061,1573.545455,1576.484848,1579.424242,1582.363636,1585.303030,1588.242424,1591.181818,1594.121212,1597.060606,1600.000000","0.286033,0.285932,0.285831,0.285729,0.285628,0.285527,0.285426,0.285324,0.285223,0.285122,0.285021,0.284919,0.284818,0.284717,0.284616,0.284514,0.284413,0.284312,0.284211,0.284109,0.284008,0.283907,0.283806,0.283704,0.283603,0.283502,0.283401,0.283299,0.283198,0.283097,0.282996,0.282894,0.282793,0.282692,0.282591,0.282489,0.282388,0.282287,0.282186,0.282084,0.281983,0.281882,0.281781,0.281680,0.281578,0.281477,0.281376,0.281275,0.281173,0.281072,0.280971,0.280870,0.280768,0.280667,0.280566,0.280465,0.280363,0.280262,0.280161,0.280060,0.279958,0.279857,0.279756,0.279655,0.279553,0.279452,0.279351,0.279250,0.279148,0.279047,0.278946,0.278845,0.278743,0.278642,0.278541,0.278440,0.278338,0.278237,0.278136,0.278035,0.277933,0.277832,0.277731,0.277630,0.277528,0.277427,0.277326,0.277225,0.277123,0.277022,0.276921,0.276820,0.276718,0.276617,0.276516,0.276415,0.276313,0.276212,0.276111,0.276010"
0.64NaCl-0.36UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.266360,0.265815,0.265269,0.264722,0.264176,0.263629,0.263082,0.262535,0.261988,0.261440,0.260893,0.260345,0.259797,0.259248,0.258700,0.258151,0.257602,0.257053,0.256504,0.255954,0.255405,0.254855,0.254305,0.253755,0.253204,0.252654,0.252103,0.251552,0.251001,0.250449,0.249898,0.249346,0.248794,0.248242,0.247689,0.247137,0.246584,0.246031,0.245478,0.244925,0.244371,0.243818,0.243264,0.242710,0.242156,0.241602,0.241047,0.240492,0.239937,0.239382,0.238827,0.238272,0.237716,0.237160,0.236605,0.236048,0.235492,0.234936,0.234379,0.233822,0.233265,0.232708,0.232151,0.231594,0.231036,0.230478,0.229920,0.229362,0.228804,0.228245,0.227687,0.227128,0.226569,0.226010,0.225451,0.224892,0.224332,0.223772,0.223213,0.222653,0.222093,0.221532,0.220972,0.220411,0.219851,0.219290,0.218729,0.218168,0.217607,0.217045,0.216484,0.215922,0.215360,0.214798,0.214236,0.213674,0.213112,0.212549,0.211987,0.211424"
0.63NaCl-0.37UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.265271,0.264733,0.264194,0.263656,0.263117,0.262578,0.262038,0.261499,0.260959,0.260419,0.259879,0.259338,0.258798,0.258257,0.257716,0.257175,0.256633,0.256092,0.255550,0.255008,0.254466,0.253923,0.253380,0.252838,0.252294,0.251751,0.251208,0.250664,0.250120,0.249576,0.249032,0.248487,0.247942,0.247397,0.246852,0.246307,0.245761,0.245216,0.244670,0.244124,0.243577,0.243031,0.242484,0.241937,0.241390,0.240843,0.240295,0.239748,0.239200,0.238652,0.238103,0.237555,0.237006,0.236457,0.235908,0.235359,0.234810,0.234260,0.233711,0.233161,0.232610,0.232060,0.231510,0.230959,0.230408,0.229857,0.229306,0.228754,0.228203,0.227651,0.227099,0.226547,0.225995,0.225442,0.224890,0.224337,0.223784,0.223231,0.222677,0.222124,0.221570,0.221016,0.220462,0.219908,0.219354,0.218800,0.218245,0.217690,0.217135,0.216580,0.216025,0.215470,0.214914,0.214358,0.213802,0.213246,0.212690,0.212134,0.211577,0.211021"
0.658NaCl-0.342UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.268417,0.267722,0.267027,0.266332,0.265636,0.264940,0.264244,0.263548,0.262851,0.262154,0.261457,0.260759,0.260062,0.259364,0.258665,0.257967,0.257268,0.256569,0.255869,0.255170,0.254470,0.253770,0.253070,0.252369,0.251668,0.250967,0.250266,0.249564,0.248862,0.248160,0.247458,0.246755,0.246052,0.245349,0.244646,0.243943,0.243239,0.242535,0.241831,0.241126,0.240422,0.239717,0.239012,0.238306,0.237601,0.236895,0.236189,0.235483,0.234776,0.234070,0.233363,0.232656,0.231949,0.231241,0.230534,0.229826,0.229118,0.228410,0.227702,0.226993,0.226284,0.225575,0.224866,0.224157,0.223447,0.222738,0.222028,0.221318,0.220608,0.219898,0.219187,0.218477,0.217766,0.217055,0.216344,0.215633,0.214921,0.214210,0.213498,0.212786,0.212074,0.211362,0.210650,0.209938,0.209226,0.208513,0.207800,0.207088,0.206375,0.205662,0.204949,0.204236,0.203522,0.202809,0.202096,0.201382,0.200668,0.199955,0.199241,0.198527"
0.5454LiF-0.3636NaF-0.091UF4,"923.000000,926.808081,930.616162,934.424242,938.232323,942.040404,945.848485,949.656566,953.464646,957.272727,961.080808,964.888889,968.696970,972.505051,976.313131,980.121212,983.929293,987.737374,991.545455,995.353535,999.161616,1002.969697,1006.777778,1010.585859,1014.393939,1018.202020,1022.010101,1025.818182,1029.626263,1033.434343,1037.242424,1041.050505,1044.858586,1048.666667,1052.474747,1056.282828,1060.090909,1063.898990,1067.707071,1071.515152,1075.323232,1079.131313,1082.939394,1086.747475,1090.555556,1094.363636,1098.171717,1101.979798,1105.787879,1109.595960,1113.404040,1117.212121,1121.020202,1124.828283,1128.636364,1132.444444,1136.252525,1140.060606,1143.868687,1147.676768,1151.484848,1155.292929,1159.101010,1162.909091,1166.717172,1170.525253,1174.333333,1178.141414,1181.949495,1185.757576,1189.565657,1193.373737,1197.181818,1200.989899,1204.797980,1208.606061,1212.414141,1216.222222,1220.030303,1223.838384,1227.646465,1231.454545,1235.262626,1239.070707,1242.878788,1246.686869,1250.494949,1254.303030,1258.111111,1261.919192,1265.727273,1269.535354,1273.343434,1277.151515,1280.959596,1284.767677,1288.575758,1292.383838,1296.191919,1300.000000","0.582148,0.581057,0.579964,0.578871,0.577777,0.576683,0.575589,0.574493,0.573397,0.572301,0.571204,0.570107,0.569009,0.567910,0.566811,0.565711,0.564611,0.563511,0.562409,0.561308,0.560206,0.559103,0.558000,0.556896,0.555792,0.554687,0.553582,0.552476,0.551370,0.550263,0.549156,0.548049,0.546941,0.545832,0.544723,0.543614,0.542504,0.541394,0.540283,0.539172,0.538060,0.536948,0.535836,0.534723,0.533609,0.532496,0.531381,0.530267,0.529152,0.528036,0.526921,0.525805,0.524688,0.523571,0.522454,0.521336,0.520218,0.519100,0.517981,0.516862,0.515743,0.514623,0.513503,0.512382,0.511261,0.510140,0.509019,0.507897,0.506775,0.505652,0.504530,0.503407,0.502284,0.501160,0.500036,0.498912,0.497788,0.496663,0.495538,0.494413,0.493287,0.492161,0.491035,0.489909,0.488783,0.487656,0.486529,0.485402,0.484275,0.483147,0.482019,0.480892,0.479763,0.478635,0.477507,0.476378,0.475249,0.474120,0.472991,0.471861"
0.85KCl-0.15UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.290096,0.289442,0.288786,0.288130,0.287473,0.286815,0.286156,0.285496,0.284835,0.284174,0.283512,0.282849,0.282185,0.281520,0.280854,0.280187,0.279520,0.278852,0.278183,0.277513,0.276842,0.276170,0.275498,0.274825,0.274150,0.273475,0.272800,0.272123,0.271446,0.270767,0.270088,0.269408,0.268727,0.268046,0.267363,0.266680,0.265996,0.265311,0.264625,0.263939,0.263251,0.262563,0.261874,0.261184,0.260494,0.259803,0.259110,0.258417,0.257723,0.257029,0.256333,0.255637,0.254940,0.254243,0.253544,0.252845,0.252144,0.251443,0.250742,0.250039,0.249336,0.248632,0.247927,0.247221,0.246515,0.245808,0.245100,0.244391,0.243682,0.242972,0.242261,0.241549,0.240836,0.240123,0.239409,0.238694,0.237979,0.237262,0.236545,0.235828,0.235109,0.234390,0.233670,0.232949,0.232228,0.231506,0.230783,0.230059,0.229335,0.228610,0.227884,0.227158,0.226430,0.225702,0.224974,0.224245,0.223514,0.222784,0.222052,0.221320"
0.75KCl-0.25UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.265439,0.264906,0.264373,0.263838,0.263302,0.262765,0.262227,0.261687,0.261147,0.260605,0.260062,0.259518,0.258972,0.258426,0.257878,0.257329,0.256779,0.256228,0.255676,0.255122,0.254567,0.254011,0.253454,0.252896,0.252337,0.251776,0.251214,0.250651,0.250087,0.249522,0.248956,0.248388,0.247819,0.247249,0.246678,0.246106,0.245532,0.244958,0.244382,0.243805,0.243227,0.242647,0.242067,0.241485,0.240902,0.240318,0.239733,0.239147,0.238559,0.237971,0.237381,0.236790,0.236198,0.235604,0.235010,0.234414,0.233818,0.233220,0.232621,0.232020,0.231419,0.230816,0.230213,0.229608,0.229002,0.228395,0.227787,0.227177,0.226567,0.225955,0.225342,0.224728,0.224113,0.223497,0.222880,0.222261,0.221642,0.221021,0.220399,0.219776,0.219152,0.218527,0.217900,0.217273,0.216644,0.216015,0.215384,0.214752,0.214119,0.213485,0.212849,0.212213,0.211576,0.210937,0.210297,0.209657,0.209015,0.208372,0.207728,0.207083"
0.65KCl-0.35UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.246606,0.246175,0.245742,0.245307,0.244872,0.244434,0.243996,0.243556,0.243115,0.242673,0.242229,0.241784,0.241337,0.240889,0.240440,0.239990,0.239538,0.239084,0.238630,0.238174,0.237716,0.237257,0.236797,0.236336,0.235873,0.235408,0.234943,0.234476,0.234007,0.233537,0.233066,0.232594,0.232119,0.231644,0.231167,0.230689,0.230209,0.229728,0.229246,0.228762,0.228277,0.227790,0.227302,0.226813,0.226322,0.225830,0.225336,0.224841,0.224344,0.223846,0.223347,0.222846,0.222344,0.221840,0.221335,0.220829,0.220321,0.219812,0.219301,0.218789,0.218275,0.217760,0.217244,0.216726,0.216207,0.215686,0.215164,0.214640,0.214115,0.213589,0.213061,0.212531,0.212001,0.211468,0.210935,0.210400,0.209863,0.209325,0.208786,0.208245,0.207703,0.207159,0.206614,0.206068,0.205520,0.204971,0.204420,0.203868,0.203314,0.202759,0.202202,0.201644,0.201085,0.200524,0.199962,0.199398,0.198833,0.198267,0.197699,0.197130"
0.5KCl-0.5UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.246915,0.246579,0.246242,0.245903,0.245563,0.245221,0.244878,0.244533,0.244187,0.243839,0.243490,0.243139,0.242786,0.242432,0.242077,0.241720,0.241361,0.241001,0.240639,0.240275,0.239910,0.239543,0.239175,0.238805,0.238434,0.238061,0.237686,0.237310,0.236932,0.236552,0.236171,0.235788,0.235403,0.235017,0.234629,0.234239,0.233848,0.233455,0.233060,0.232664,0.232266,0.231866,0.231464,0.231061,0.230656,0.230249,0.229841,0.229430,0.229018,0.228604,0.228189,0.227772,0.227353,0.226932,0.226509,0.226085,0.225658,0.225230,0.224800,0.224369,0.223935,0.223500,0.223063,0.222624,0.222183,0.221740,0.221296,0.220850,0.220401,0.219951,0.219499,0.219045,0.218590,0.218132,0.217673,0.217211,0.216748,0.216283,0.215816,0.215347,0.214876,0.214403,0.213928,0.213451,0.212973,0.212492,0.212009,0.211525,0.211039,0.210550,0.210060,0.209567,0.209073,0.208577,0.208079,0.207578,0.207076,0.206572,0.206066,0.205558"
