Cl-Cl,,K-Cl,,K-K,,K-Na,,Na-Cl,,Na-Na,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000787635,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000374131,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.008897101,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.039994976,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.156095318,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000466324,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.400421782,2.283750000,0.001041158
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.822444398,2.336250000,0.000994892
2.388750000,0.000000000,2.388750000,0.002983619,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,1.493586362,2.388750000,0.002854930
2.441250000,0.000000000,2.441250000,0.013059089,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,2.205397581,2.441250000,0.007289232
2.493750000,0.000000000,2.493750000,0.038327311,2.493750000,0.000000000,2.493750000,0.001949458,2.493750000,2.916341391,2.493750000,0.009605144
2.546250000,0.000000000,2.546250000,0.135423451,2.546250000,0.000000000,2.546250000,0.001869900,2.546250000,3.547032535,2.546250000,0.021776542
2.598750000,0.000000000,2.598750000,0.301069421,2.598750000,0.000000000,2.598750000,0.001795114,2.598750000,3.829953230,2.598750000,0.020101538
2.651250000,0.000000000,2.651250000,0.571954452,2.651250000,0.003558959,2.651250000,0.004599271,2.651250000,4.021066867,2.651250000,0.029356285
2.703750000,0.000267407,2.703750000,0.974821401,2.703750000,0.001711047,2.703750000,0.012161594,2.703750000,3.972296156,2.703750000,0.047540781
2.756250000,0.000771951,2.756250000,1.408340806,2.756250000,0.008232434,2.756250000,0.021277676,2.756250000,3.733463808,2.756250000,0.076483276
2.808750000,0.002477878,2.808750000,1.895392635,2.808750000,0.017440641,2.808750000,0.027148860,2.808750000,3.518518853,2.808750000,0.126652001
2.861250000,0.005253124,2.861250000,2.341027777,2.861250000,0.015278643,2.861250000,0.043931977,2.861250000,3.196412481,2.861250000,0.157865128
2.913750000,0.011742827,2.913750000,2.702611962,2.913750000,0.027992769,2.913750000,0.064258707,2.913750000,2.842152108,2.913750000,0.211711631
2.966250000,0.027993842,2.966250000,2.888917590,2.966250000,0.014216142,2.966250000,0.088643115,2.966250000,2.526839148,2.966250000,0.263532439
3.018750000,0.037325257,3.018750000,3.056203842,3.018750000,0.043923133,3.018750000,0.120619688,3.018750000,2.232080182,3.018750000,0.378987529
3.071250000,0.061343648,3.071250000,3.018364961,3.071250000,0.059673317,3.071250000,0.166228448,3.071250000,1.991988398,3.071250000,0.426589675
3.123750000,0.104775014,3.123750000,3.015968174,3.123750000,0.085885653,3.123750000,0.200031738,3.123750000,1.766805174,3.123750000,0.491951796
3.176250000,0.158888845,3.176250000,2.927218424,3.176250000,0.107866997,3.176250000,0.260368626,3.176250000,1.588630676,3.176250000,0.601238767
3.228750000,0.237396383,3.228750000,2.686984152,3.228750000,0.142783207,3.228750000,0.329887372,3.228750000,1.439536953,3.228750000,0.684983944
3.281250000,0.295223846,3.281250000,2.548603845,3.281250000,0.189368734,3.281250000,0.396360666,3.281250000,1.245595257,3.281250000,0.762095863
3.333750000,0.410353843,3.333750000,2.390621405,3.333750000,0.225093804,3.333750000,0.484332631,3.333750000,1.167585215,3.333750000,0.889261318
3.386250000,0.501209616,3.386250000,2.195531732,3.386250000,0.281437231,3.386250000,0.528638832,3.386250000,1.059819723,3.386250000,1.048489118
3.438750000,0.622406525,3.438750000,2.031718450,3.438750000,0.323683352,3.438750000,0.629156495,3.438750000,0.935181591,3.438750000,1.101675400
3.491250000,0.751056961,3.491250000,1.875095064,3.491250000,0.398171547,3.491250000,0.759904594,3.491250000,0.878754827,3.491250000,1.178388895
3.543750000,0.865329237,3.543750000,1.668496620,3.543750000,0.480088741,3.543750000,0.822831995,3.543750000,0.803455731,3.543750000,1.277781028
3.596250000,1.006364080,3.596250000,1.508242070,3.596250000,0.521302588,3.596250000,0.896786314,3.596250000,0.727668217,3.596250000,1.315485236
3.648750000,1.150728680,3.648750000,1.401942596,3.648750000,0.644520871,3.648750000,1.045702282,3.648750000,0.680532807,3.648750000,1.417399080
3.701250000,1.266292694,3.701250000,1.303332565,3.701250000,0.741413493,3.701250000,1.096485712,3.701250000,0.649149296,3.701250000,1.446844269
3.753750000,1.349182314,3.753750000,1.180653549,3.753750000,0.776745707,3.753750000,1.201685418,3.753750000,0.603256610,3.753750000,1.544624750
3.806250000,1.450796668,3.806250000,1.089886193,3.806250000,0.805542979,3.806250000,1.285362138,3.806250000,0.568738356,3.806250000,1.572401705
3.858750000,1.552458374,3.858750000,0.998524112,3.858750000,0.967745306,3.858750000,1.342630362,3.858750000,0.550990709,3.858750000,1.585341039
3.911250000,1.617251611,3.911250000,0.923247835,3.911250000,0.966470010,3.911250000,1.440232849,3.911250000,0.532932836,3.911250000,1.644945080
3.963750000,1.670998087,3.963750000,0.858084712,3.963750000,1.110616003,3.963750000,1.468695577,3.963750000,0.498119972,3.963750000,1.695671539
4.016250000,1.714128538,4.016250000,0.789959602,4.016250000,1.133726478,4.016250000,1.519739959,4.016250000,0.497052742,4.016250000,1.635807835
4.068750000,1.747405848,4.068750000,0.744435392,4.068750000,1.292042060,4.068750000,1.559866240,4.068750000,0.488099001,4.068750000,1.640117691
4.121250000,1.749783437,4.121250000,0.741055450,4.121250000,1.320459467,4.121250000,1.642436614,4.121250000,0.479816197,4.121250000,1.657106656
4.173750000,1.756763424,4.173750000,0.661656013,4.173750000,1.328378129,4.173750000,1.636639263,4.173750000,0.486017046,4.173750000,1.623786077
4.226250000,1.752461268,4.226250000,0.646409044,4.226250000,1.346703257,4.226250000,1.672704756,4.226250000,0.479422228,4.226250000,1.558460128
4.278750000,1.749014555,4.278750000,0.618022915,4.278750000,1.462120206,4.278750000,1.637427553,4.278750000,0.481439814,4.278750000,1.540917279
4.331250000,1.726566363,4.331250000,0.602483276,4.331250000,1.433557830,4.331250000,1.653335919,4.331250000,0.478587802,4.331250000,1.532156468
4.383750000,1.694309566,4.383750000,0.565231186,4.383750000,1.519192059,4.383750000,1.621963664,4.383750000,0.479584909,4.383750000,1.466007746
4.436250000,1.649379474,4.436250000,0.548966200,4.436250000,1.510142470,4.436250000,1.638217182,4.436250000,0.493972618,4.436250000,1.390401768
4.488750000,1.614613316,4.488750000,0.556721068,4.488750000,1.477507685,4.488750000,1.608544645,4.488750000,0.493904707,4.488750000,1.392026763
4.541250000,1.618257180,4.541250000,0.554537744,4.541250000,1.479328826,4.541250000,1.560006842,4.541250000,0.512822677,4.541250000,1.360817521
4.593750000,1.527473475,4.593750000,0.547928490,4.593750000,1.535213931,4.593750000,1.574535912,4.593750000,0.506810363,4.593750000,1.318825926
4.646250000,1.490614169,4.646250000,0.535728681,4.646250000,1.485651105,4.646250000,1.499281087,4.646250000,0.523968048,4.646250000,1.232592036
4.698750000,1.431459423,4.698750000,0.539687537,4.698750000,1.453204561,4.698750000,1.458277448,4.698750000,0.556196708,4.698750000,1.251196694
4.751250000,1.411950327,4.751250000,0.542371889,4.751250000,1.497179042,4.751250000,1.458272748,4.751250000,0.563502535,4.751250000,1.221774552
4.803750000,1.353894449,4.803750000,0.547340204,4.803750000,1.464632967,4.803750000,1.394874710,4.803750000,0.595598640,4.803750000,1.189332170
4.856250000,1.315081213,4.856250000,0.546914541,4.856250000,1.435788704,4.856250000,1.374474707,4.856250000,0.610012930,4.856250000,1.166979831
4.908750000,1.261140745,4.908750000,0.571616476,4.908750000,1.335679918,4.908750000,1.322254900,4.908750000,0.634895798,4.908750000,1.107670527
4.961250000,1.208859168,4.961250000,0.576282437,4.961250000,1.374641881,4.961250000,1.296225007,4.961250000,0.658006066,4.961250000,1.128696830
5.013750000,1.191141054,5.013750000,0.578983799,5.013750000,1.304703861,5.013750000,1.258450208,5.013750000,0.682382488,5.013750000,1.107775471
5.066250000,1.147160864,5.066250000,0.599738765,5.066250000,1.290961875,5.066250000,1.262576296,5.066250000,0.694704759,5.066250000,1.092340538
5.118750000,1.140387890,5.118750000,0.606064950,5.118750000,1.245998273,5.118750000,1.218764843,5.118750000,0.730145574,5.118750000,1.075851748
5.171250000,1.087305984,5.171250000,0.626564135,5.171250000,1.241408455,5.171250000,1.166338238,5.171250000,0.760341045,5.171250000,1.043355592
5.223750000,1.073369263,5.223750000,0.643892636,5.223750000,1.192286171,5.223750000,1.162561056,5.223750000,0.796433875,5.223750000,1.030648400
5.276250000,1.032944906,5.276250000,0.666526539,5.276250000,1.160140272,5.276250000,1.150282973,5.276250000,0.838402583,5.276250000,1.033843025
5.328750000,1.008010364,5.328750000,0.683693836,5.328750000,1.164704692,5.328750000,1.131571725,5.328750000,0.874547776,5.328750000,0.990240964
5.381250000,0.970616112,5.381250000,0.712750269,5.381250000,1.124379618,5.381250000,1.130533375,5.381250000,0.901073012,5.381250000,0.965575318
5.433750000,0.947912257,5.433750000,0.735454216,5.433750000,1.080727872,5.433750000,1.113583514,5.433750000,0.933662633,5.433750000,0.944984013
5.486250000,0.940573720,5.486250000,0.757647583,5.486250000,1.074688489,5.486250000,1.082706029,5.486250000,0.974307649,5.486250000,0.915257732
5.538750000,0.935826944,5.538750000,0.805430975,5.538750000,1.050334569,5.538750000,1.079271515,5.538750000,1.010418952,5.538750000,0.898874303
5.591250000,0.898700523,5.591250000,0.817373453,5.591250000,1.032703312,5.591250000,1.053798791,5.591250000,1.034509045,5.591250000,0.881552293
5.643750000,0.883040375,5.643750000,0.860499965,5.643750000,1.059919289,5.643750000,1.045449556,5.643750000,1.083850398,5.643750000,0.855168917
5.696250000,0.876297085,5.696250000,0.887737809,5.696250000,1.014643099,5.696250000,1.025271162,5.696250000,1.125353953,5.696250000,0.851360754
5.748750000,0.871130506,5.748750000,0.922967586,5.748750000,1.048806187,5.748750000,1.023505386,5.748750000,1.136296394,5.748750000,0.831773967
5.801250000,0.853982735,5.801250000,0.950205880,5.801250000,1.035856082,5.801250000,1.008906891,5.801250000,1.185672649,5.801250000,0.813237611
5.853750000,0.858244188,5.853750000,0.998681465,5.853750000,0.977205037,5.853750000,0.978036248,5.853750000,1.196805989,5.853750000,0.799508277
5.906250000,0.839692071,5.906250000,1.007849605,5.906250000,1.019792137,5.906250000,0.969414917,5.906250000,1.215337432,5.906250000,0.779753920
5.958750000,0.825621686,5.958750000,1.044352044,5.958750000,0.990980643,5.958750000,0.949904137,5.958750000,1.256596883,5.958750000,0.752615697
6.011250000,0.813860148,6.011250000,1.088248569,6.011250000,0.965784967,6.011250000,0.920635164,6.011250000,1.281007503,6.011250000,0.746139374
6.063750000,0.813385742,6.063750000,1.138941874,6.063750000,1.008327216,6.063750000,0.883440392,6.063750000,1.295592315,6.063750000,0.745828777
6.116250000,0.806432254,6.116250000,1.149901503,6.116250000,0.962334917,6.116250000,0.894482299,6.116250000,1.294005552,6.116250000,0.731628237
6.168750000,0.805042018,6.168750000,1.159685483,6.168750000,0.917098156,6.168750000,0.860312452,6.168750000,1.312453723,6.168750000,0.731500600
6.221250000,0.797876240,6.221250000,1.209132514,6.221250000,0.965675664,6.221250000,0.841677222,6.221250000,1.309436196,6.221250000,0.725380213
6.273750000,0.795306535,6.273750000,1.229579517,6.273750000,0.907632064,6.273750000,0.819230384,6.273750000,1.313938968,6.273750000,0.724742109
6.326250000,0.783724327,6.326250000,1.246813920,6.326250000,0.900443865,6.326250000,0.809425819,6.326250000,1.313609739,6.326250000,0.732166399
6.378750000,0.784281139,6.378750000,1.244247985,6.378750000,0.921651200,6.378750000,0.811650913,6.378750000,1.307418889,6.378750000,0.739249087
6.431250000,0.799367067,6.431250000,1.278940211,6.431250000,0.929044665,6.431250000,0.812718710,6.431250000,1.307673032,6.431250000,0.739701830
6.483750000,0.793914519,6.483750000,1.278330809,6.483750000,0.882223011,6.483750000,0.786152409,6.483750000,1.291366248,6.483750000,0.748956100
6.536250000,0.786840292,6.536250000,1.287538713,6.536250000,0.853175708,6.536250000,0.794573688,6.536250000,1.288104525,6.536250000,0.748158577
6.588750000,0.796641314,6.588750000,1.303071226,6.588750000,0.845396278,6.588750000,0.783823488,6.588750000,1.275071631,6.588750000,0.777187923
6.641250000,0.784140365,6.641250000,1.295509805,6.641250000,0.876892073,6.641250000,0.775511555,6.641250000,1.251052318,6.641250000,0.798437833
6.693750000,0.802865179,6.693750000,1.284604536,6.693750000,0.853419996,6.693750000,0.780170353,6.693750000,1.234306023,6.693750000,0.784265739
6.746250000,0.801456785,6.746250000,1.286492643,6.746250000,0.830569511,6.746250000,0.782282099,6.746250000,1.225740573,6.746250000,0.808618136
6.798750000,0.809553974,6.798750000,1.282433968,6.798750000,0.842146921,6.798750000,0.787907835,6.798750000,1.199086052,6.798750000,0.806281590
6.851250000,0.817976147,6.851250000,1.263580628,6.851250000,0.811968680,6.851250000,0.806872776,6.851250000,1.164429071,6.851250000,0.839669261
6.903750000,0.837820886,6.903750000,1.259438876,6.903750000,0.815937879,6.903750000,0.809146680,6.903750000,1.147698034,6.903750000,0.855659108
6.956250000,0.852289380,6.956250000,1.243063738,6.956250000,0.817368731,6.956250000,0.810174590,6.956250000,1.137422489,6.956250000,0.874551316
7.008750000,0.863884025,7.008750000,1.226144831,7.008750000,0.817901390,7.008750000,0.816099367,7.008750000,1.106787564,7.008750000,0.879849481
7.061250000,0.872766951,7.061250000,1.207833718,7.061250000,0.806537156,7.061250000,0.832862786,7.061250000,1.087906251,7.061250000,0.907765084
7.113750000,0.884809805,7.113750000,1.179113564,7.113750000,0.815439464,7.113750000,0.851040710,7.113750000,1.066439165,7.113750000,0.930256859
7.166250000,0.915440178,7.166250000,1.164173850,7.166250000,0.817662476,7.166250000,0.849319046,7.166250000,1.046359333,7.166250000,0.961722768
7.218750000,0.924644024,7.218750000,1.167091985,7.218750000,0.846859254,7.218750000,0.869038944,7.218750000,1.028292546,7.218750000,0.970085826
7.271250000,0.940032002,7.271250000,1.142663124,7.271250000,0.872291571,7.271250000,0.878701267,7.271250000,1.018731636,7.271250000,0.991768392
7.323750000,0.958165443,7.323750000,1.114549786,7.323750000,0.845371705,7.323750000,0.895984624,7.323750000,0.992119434,7.323750000,1.006252228
7.376250000,0.982192386,7.376250000,1.093018926,7.376250000,0.870164524,7.376250000,0.938313458,7.376250000,0.978490641,7.376250000,1.017130691
7.428750000,0.991135919,7.428750000,1.072600248,7.428750000,0.878308309,7.428750000,0.940915392,7.428750000,0.957741060,7.428750000,1.061648976
7.481250000,1.023902444,7.481250000,1.058946241,7.481250000,0.885244634,7.481250000,0.966818601,7.481250000,0.944346300,7.481250000,1.066400000
7.533750000,1.040645612,7.533750000,1.033354262,7.533750000,0.903363066,7.533750000,0.970123182,7.533750000,0.927828733,7.533750000,1.076752256
7.586250000,1.045891320,7.586250000,1.022693582,7.586250000,0.916549965,7.586250000,0.997048450,7.586250000,0.908181635,7.586250000,1.097284848
7.638750000,1.065300918,7.638750000,1.016812465,7.638750000,0.916213725,7.638750000,0.997103498,7.638750000,0.909032058,7.638750000,1.110824765
7.691250000,1.088281793,7.691250000,0.997715676,7.691250000,0.927854022,7.691250000,1.035799001,7.691250000,0.894678890,7.691250000,1.122333420
7.743750000,1.099948718,7.743750000,0.970564459,7.743750000,0.949942446,7.743750000,1.053274132,7.743750000,0.887713755,7.743750000,1.135602322
7.796250000,1.107891037,7.796250000,0.962098741,7.796250000,0.974440681,7.796250000,1.054694562,7.796250000,0.887393032,7.796250000,1.137602741
7.848750000,1.123678612,7.848750000,0.950771273,7.848750000,0.990281629,7.848750000,1.059262925,7.848750000,0.865505485,7.848750000,1.155139192
7.901250000,1.130871382,7.901250000,0.935451312,7.901250000,1.001409312,7.901250000,1.087438647,7.901250000,0.853346132,7.901250000,1.154713841
7.953750000,1.135644784,7.953750000,0.914031060,7.953750000,1.011762424,7.953750000,1.098618817,7.953750000,0.856589973,7.953750000,1.168877595
8.006250000,1.151388587,8.006250000,0.898630200,8.006250000,1.027027560,8.006250000,1.108215315,8.006250000,0.856437532,8.006250000,1.179013622
8.058750000,1.169667278,8.058750000,0.911041048,8.058750000,1.052981521,8.058750000,1.109504272,8.058750000,0.846875980,8.058750000,1.173317963
8.111250000,1.154010467,8.111250000,0.896439300,8.111250000,1.067913095,8.111250000,1.121661992,8.111250000,0.847736404,8.111250000,1.164451505
8.163750000,1.154556168,8.163750000,0.888705545,8.163750000,1.065483141,8.163750000,1.151243323,8.163750000,0.839596217,8.163750000,1.182359372
8.216250000,1.167329881,8.216250000,0.879978716,8.216250000,1.087301320,8.216250000,1.147712707,8.216250000,0.848397689,8.216250000,1.174698362
8.268750000,1.159444315,8.268750000,0.873535557,8.268750000,1.109578931,8.268750000,1.143942230,8.268750000,0.841823971,8.268750000,1.153475041
8.321250000,1.167050582,8.321250000,0.869994493,8.321250000,1.107364183,8.321250000,1.139007980,8.321250000,0.850359208,8.321250000,1.174335783
8.373750000,1.155529332,8.373750000,0.866542654,8.373750000,1.102084966,8.373750000,1.157909688,8.373750000,0.852006274,8.373750000,1.151602530
8.426250000,1.162402824,8.426250000,0.855435730,8.426250000,1.105483394,8.426250000,1.166406666,8.426250000,0.860458165,8.426250000,1.148998940
8.478750000,1.158412808,8.478750000,0.858306588,8.478750000,1.123851204,8.478750000,1.151107333,8.478750000,0.865345918,8.478750000,1.139421794
8.531250000,1.152633103,8.531250000,0.865887781,8.531250000,1.156808473,8.531250000,1.147477702,8.531250000,0.863969095,8.531250000,1.152226899
8.583750000,1.144493322,8.583750000,0.862161425,8.583750000,1.151868643,8.583750000,1.146812257,8.583750000,0.875576287,8.583750000,1.129331321
8.636250000,1.138745947,8.636250000,0.874016435,8.636250000,1.144950556,8.636250000,1.136433566,8.636250000,0.868889630,8.636250000,1.125617372
8.688750000,1.124301245,8.688750000,0.874923362,8.688750000,1.134138534,8.688750000,1.132698374,8.688750000,0.881332616,8.688750000,1.116803339
8.741250000,1.113702142,8.741250000,0.870907138,8.741250000,1.150677798,8.741250000,1.134576903,8.741250000,0.890403634,8.741250000,1.107195305
8.793750000,1.105550409,8.793750000,0.867962100,8.793750000,1.155419543,8.793750000,1.134553140,8.793750000,0.901630273,8.793750000,1.087694435
8.846250000,1.089144735,8.846250000,0.876680510,8.846250000,1.144623242,8.846250000,1.141989606,8.846250000,0.912775204,8.846250000,1.076626671
8.898750000,1.079170364,8.898750000,0.880249741,8.898750000,1.154219518,8.898750000,1.119062361,8.898750000,0.922294730,8.898750000,1.087825159
8.951250000,1.076746902,8.951250000,0.888653448,8.951250000,1.135568290,8.951250000,1.110715105,8.951250000,0.936669580,8.951250000,1.066833751
9.003750000,1.070399936,9.003750000,0.896681857,9.003750000,1.100145235,9.003750000,1.103383176,9.003750000,0.941894566,9.003750000,1.050208721
9.056250000,1.057644144,9.056250000,0.910870512,9.056250000,1.118387338,9.056250000,1.106444350,9.056250000,0.952193490,9.056250000,1.044688890
9.108750000,1.045699501,9.108750000,0.909605666,9.108750000,1.118950207,9.108750000,1.079796397,9.108750000,0.967196423,9.108750000,1.026790542
9.161250000,1.034587295,9.161250000,0.925523830,9.161250000,1.136119045,9.161250000,1.069189432,9.161250000,0.964884923,9.161250000,1.008003327
9.213750000,1.035449760,9.213750000,0.941909318,9.213750000,1.122324673,9.213750000,1.063180558,9.213750000,0.982293556,9.213750000,1.012284860
9.266250000,1.015007283,9.266250000,0.937356615,9.266250000,1.090559118,9.266250000,1.052532255,9.266250000,0.990120861,9.266250000,0.993320621
9.318750000,1.008532822,9.318750000,0.952088170,9.318750000,1.080610462,9.318750000,1.048384774,9.318750000,1.005473405,9.318750000,0.999169095
9.371250000,0.998800348,9.371250000,0.951199213,9.371250000,1.099302382,9.371250000,1.032529570,9.371250000,1.008218553,9.371250000,0.976071088
9.423750000,0.988495133,9.423750000,0.974098207,9.423750000,1.076946765,9.423750000,1.045220671,9.423750000,1.029683022,9.423750000,0.964003000
9.476250000,0.994052014,9.476250000,0.962847270,9.476250000,1.039277412,9.476250000,1.012070002,9.476250000,1.035918640,9.476250000,0.957826117
9.528750000,0.973160045,9.528750000,0.991563809,9.528750000,1.059404843,9.528750000,0.998188948,9.528750000,1.045286232,9.528750000,0.954597251
9.581250000,0.965761330,9.581250000,0.998372613,9.581250000,1.050143156,9.581250000,0.992254366,9.581250000,1.048672981,9.581250000,0.944874453
9.633750000,0.961962167,9.633750000,1.008905511,9.633750000,1.026598712,9.633750000,0.983994619,9.633750000,1.052426785,9.633750000,0.932673300
9.686250000,0.953687911,9.686250000,1.015496817,9.686250000,1.030965607,9.686250000,0.973055435,9.686250000,1.067973737,9.686250000,0.937523213
9.738750000,0.950317569,9.738750000,1.019451495,9.738750000,1.040190619,9.738750000,0.958587276,9.738750000,1.075490968,9.738750000,0.927843212
9.791250000,0.936381482,9.791250000,1.031204117,9.791250000,1.017975216,9.791250000,0.954573873,9.791250000,1.070752242,9.791250000,0.919166024
9.843750000,0.924826308,9.843750000,1.018903639,9.843750000,0.987524396,9.843750000,0.931907306,9.843750000,1.054911248,9.843750000,0.908771297
9.896250000,0.902225088,9.896250000,1.015174793,9.896250000,0.971071559,9.896250000,0.906736971,9.896250000,1.037554455,9.896250000,0.893831692
9.948750000,0.889034704,9.948750000,1.004243107,9.948750000,0.934436903,9.948750000,0.889108173,9.948750000,1.027201900,9.948750000,0.877455176
10.001250000,0.868761448,10.001250000,0.989350665,10.001250000,0.920775627,10.001250000,0.879838628,10.001250000,1.011411021,10.001250000,0.855074667
10.053750000,0.852053201,10.053750000,0.972066797,10.053750000,0.901407911,10.053750000,0.849203744,10.053750000,0.992534293,10.053750000,0.826450670
