Cl-Cl		K-Cl		K-K		K-Mg		Mg-Cl		Mg-Mg	
1.338750000	0.000000000	1.338750000	0.000000000	1.338750000	0.000000000	1.338750000	0.000000000	1.338750000	0.000000000	1.338750000	0.000000000
1.391250000	0.000000000	1.391250000	0.000000000	1.391250000	0.000000000	1.391250000	0.000000000	1.391250000	0.000000000	1.391250000	0.000000000
1.443750000	0.000000000	1.443750000	0.000000000	1.443750000	0.000000000	1.443750000	0.000000000	1.443750000	0.000000000	1.443750000	0.000000000
1.496250000	0.000000000	1.496250000	0.000000000	1.496250000	0.000000000	1.496250000	0.000000000	1.496250000	0.000000000	1.496250000	0.000000000
1.548750000	0.000000000	1.548750000	0.000000000	1.548750000	0.000000000	1.548750000	0.000000000	1.548750000	0.000000000	1.548750000	0.000000000
1.601250000	0.000000000	1.601250000	0.000000000	1.601250000	0.000000000	1.601250000	0.000000000	1.601250000	0.000000000	1.601250000	0.000000000
1.653750000	0.000000000	1.653750000	0.000000000	1.653750000	0.000000000	1.653750000	0.000000000	1.653750000	0.000000000	1.653750000	0.000000000
1.706250000	0.000000000	1.706250000	0.000000000	1.706250000	0.000000000	1.706250000	0.000000000	1.706250000	0.000877226	1.706250000	0.000000000
1.758750000	0.000000000	1.758750000	0.000000000	1.758750000	0.000000000	1.758750000	0.000000000	1.758750000	0.003302558	1.758750000	0.000000000
1.811250000	0.000000000	1.811250000	0.000000000	1.811250000	0.000000000	1.811250000	0.000000000	1.811250000	0.003113894	1.811250000	0.000000000
1.863750000	0.000000000	1.863750000	0.000000000	1.863750000	0.000000000	1.863750000	0.000000000	1.863750000	0.004411418	1.863750000	0.000000000
1.916250000	0.000000000	1.916250000	0.000000000	1.916250000	0.000000000	1.916250000	0.000000000	1.916250000	0.002086511	1.916250000	0.000000000
1.968750000	0.000000000	1.968750000	0.000000000	1.968750000	0.000000000	1.968750000	0.000000000	1.968750000	0.004612349	1.968750000	0.000000000
2.021250000	0.000000000	2.021250000	0.000000000	2.021250000	0.000000000	2.021250000	0.000000000	2.021250000	0.013127613	2.021250000	0.000000000
2.073750000	0.000000000	2.073750000	0.000000000	2.073750000	0.000000000	2.073750000	0.000000000	2.073750000	0.119962731	2.073750000	0.000000000
2.126250000	0.000000000	2.126250000	0.000000000	2.126250000	0.000000000	2.126250000	0.000000000	2.126250000	0.694275969	2.126250000	0.000000000
2.178750000	0.000000000	2.178750000	0.000515906	2.178750000	0.000000000	2.178750000	0.000000000	2.178750000	2.562569985	2.178750000	0.000000000
2.231250000	0.000000000	2.231250000	0.000245957	2.231250000	0.000000000	2.231250000	0.000000000	2.231250000	5.776341415	2.231250000	0.000000000
2.283750000	0.000000000	2.283750000	0.000704338	2.283750000	0.000000000	2.283750000	0.000000000	2.283750000	9.247167250	2.283750000	0.000000000
2.336250000	0.000000000	2.336250000	0.000673039	2.336250000	0.000000000	2.336250000	0.000000000	2.336250000	10.855337428	2.336250000	0.000000000
2.388750000	0.000000000	2.388750000	0.001072969	2.388750000	0.000000000	2.388750000	0.000000000	2.388750000	10.156966007	2.388750000	0.000000000
2.441250000	0.000000000	2.441250000	0.002260100	2.441250000	0.000000000	2.441250000	0.000000000	2.441250000	8.181654631	2.441250000	0.000000000
2.493750000	0.000000000	2.493750000	0.005907117	2.493750000	0.000000000	2.493750000	0.000000000	2.493750000	5.861299832	2.493750000	0.000000000
2.546250000	0.000776753	2.546250000	0.020586628	2.546250000	0.000000000	2.546250000	0.000000000	2.546250000	3.939249583	2.546250000	0.000000000
2.598750000	0.000000000	2.598750000	0.064547943	2.598750000	0.000000000	2.598750000	0.000740799	2.598750000	2.629794899	2.598750000	0.000000000
2.651250000	0.000358224	2.651250000	0.178734335	2.651250000	0.000000000	2.651250000	0.000711752	2.651250000	1.663742293	2.651250000	0.000000000
2.703750000	0.000516672	2.703750000	0.389953164	2.703750000	0.000000000	2.703750000	0.000684380	2.703750000	1.112390615	2.703750000	0.000000000
2.756250000	0.001325807	2.756250000	0.733554987	2.756250000	0.000640264	2.756250000	0.000000000	2.756250000	0.782306622	2.756250000	0.000000000
2.808750000	0.004149304	2.808750000	1.176694881	2.808750000	0.000616554	2.808750000	0.000634169	2.808750000	0.547762770	2.808750000	0.002723198
2.861250000	0.005690083	2.861250000	1.713804208	2.861250000	0.001188272	2.861250000	0.000611111	2.861250000	0.411171100	2.861250000	0.000000000
2.913750000	0.013198189	2.913750000	2.261837030	2.913750000	0.000572919	2.913750000	0.001767865	2.913750000	0.322184109	2.913750000	0.005060947
2.966250000	0.030907764	2.966250000	2.678906251	2.966250000	0.003316913	2.966250000	0.005117523	2.966250000	0.269952327	2.966250000	0.004883388
3.018750000	0.061065751	3.018750000	3.033462980	3.018750000	0.003736307	3.018750000	0.009333141	3.018750000	0.223089327	3.018750000	0.037720101
3.071250000	0.109849882	3.071250000	3.139650893	3.071250000	0.007734996	3.071250000	0.012729592	3.071250000	0.207946336	3.071250000	0.050107170
3.123750000	0.194442486	3.123750000	3.237046618	3.123750000	0.011963499	3.123750000	0.018970690	3.123750000	0.185834590	3.123750000	0.068252261
3.176250000	0.304377980	3.176250000	3.225961916	3.176250000	0.017839070	3.176250000	0.033226126	3.176250000	0.169615886	3.176250000	0.117122829
3.228750000	0.446127667	3.228750000	3.114742611	3.228750000	0.023795865	3.228750000	0.047991657	3.228750000	0.168799743	3.228750000	0.156622191
3.281250000	0.645493458	3.281250000	2.955477861	3.281250000	0.034334870	3.281250000	0.092471802	3.281250000	0.163441479	3.281250000	0.229471124
3.333750000	0.849397693	3.333750000	2.766940031	3.333750000	0.044203440	3.333750000	0.127395931	3.333750000	0.159253567	3.333750000	0.245497344
3.386250000	1.086779375	3.386250000	2.546400871	3.386250000	0.068294993	3.386250000	0.212920383	3.386250000	0.165490491	3.386250000	0.309140083
3.438750000	1.338126598	3.438750000	2.354194799	3.438750000	0.095430691	3.438750000	0.302933661	3.438750000	0.173219066	3.438750000	0.426949323
3.491250000	1.566747146	3.491250000	2.148401050	3.491250000	0.134483668	3.491250000	0.391171290	3.491250000	0.168886886	3.491250000	0.555211665
3.543750000	1.765091711	3.543750000	1.958553979	3.543750000	0.155317361	3.543750000	0.582846756	3.543750000	0.178766339	3.543750000	0.559411985
3.596250000	1.953996849	3.596250000	1.761374506	3.596250000	0.209487184	3.596250000	0.757055146	3.596250000	0.183459083	3.596250000	0.654495807
3.648750000	2.088632506	3.648750000	1.600496324	3.648750000	0.254651827	3.648750000	0.936851427	3.648750000	0.211405778	3.648750000	0.664843791
3.701250000	2.162419858	3.701250000	1.459056269	3.701250000	0.326303037	3.701250000	1.165743260	3.701250000	0.226331776	3.701250000	0.693164411
3.753750000	2.219586009	3.753750000	1.314071288	3.753750000	0.374888210	3.753750000	1.410313370	3.753750000	0.243971029	3.753750000	0.734898529
3.806250000	2.196582478	3.806250000	1.182645201	3.806250000	0.463662423	3.806250000	1.642075679	3.806250000	0.239050222	3.806250000	0.763701834
3.858750000	2.176029917	3.858750000	1.091142976	3.858750000	0.565793078	3.858750000	1.850372840	3.858750000	0.263293030	3.858750000	0.812318829
3.911250000	2.077267140	3.911250000	0.986564395	3.911250000	0.617159743	3.911250000	2.087523265	3.911250000	0.272466711	3.911250000	0.832789287
3.963750000	1.972921761	3.963750000	0.906201958	3.963750000	0.750762567	3.963750000	2.291481991	3.963750000	0.284478963	3.963750000	0.823181766
4.016250000	1.894048980	4.016250000	0.829676802	4.016250000	0.833187893	4.016250000	2.446602378	4.016250000	0.300840919	4.016250000	0.815120603
4.068750000	1.747759047	4.068750000	0.767721419	4.068750000	0.918188208	4.068750000	2.497807546	4.068750000	0.330462662	4.068750000	0.791625740
4.121250000	1.655035267	4.121250000	0.723557487	4.121250000	1.036416973	4.121250000	2.538851155	4.121250000	0.359689988	4.121250000	0.794353768
4.173750000	1.533437429	4.173750000	0.685154569	4.173750000	1.126664669	4.173750000	2.563266651	4.173750000	0.379141128	4.173750000	0.710365732
4.226250000	1.435096693	4.226250000	0.653703677	4.226250000	1.223301539	4.226250000	2.598017779	4.226250000	0.405671362	4.226250000	0.754170773
4.278750000	1.351475435	4.278750000	0.606123284	4.278750000	1.310900107	4.278750000	2.514978646	4.278750000	0.415029211	4.278750000	0.715827983
4.331250000	1.242335036	4.331250000	0.585448079	4.331250000	1.435403454	4.331250000	2.492250187	4.331250000	0.458669812	4.331250000	0.736371991
4.383750000	1.191988637	4.383750000	0.581832233	4.383750000	1.460203944	4.383750000	2.423801697	4.383750000	0.494132710	4.383750000	0.688655584
4.436250000	1.115962647	4.436250000	0.563164998	4.436250000	1.555110836	4.436250000	2.286694921	4.436250000	0.497949927	4.436250000	0.648436512
4.488750000	1.069015810	4.488750000	0.549521765	4.488750000	1.596439491	4.488750000	2.192796102	4.488750000	0.534284726	4.488750000	0.657881216
4.541250000	1.027103655	4.541250000	0.549477633	4.541250000	1.692530479	4.541250000	2.093141703	4.541250000	0.553211578	4.541250000	0.589629063
4.593750000	0.982282917	4.593750000	0.521264492	4.593750000	1.712151466	4.593750000	2.014988362	4.593750000	0.594618328	4.593750000	0.599644652
4.646250000	0.955194408	4.646250000	0.525717506	4.646250000	1.769438837	4.646250000	1.874225433	4.646250000	0.610479240	4.646250000	0.568256548
4.698750000	0.925642980	4.698750000	0.529953395	4.698750000	1.722849274	4.698750000	1.847987046	4.698750000	0.652324765	4.698750000	0.519625160
4.751250000	0.915450610	4.751250000	0.532355876	4.751250000	1.695544093	4.751250000	1.718500906	4.751250000	0.696594333	4.751250000	0.550079885
4.803750000	0.883492509	4.803750000	0.535164094	4.803750000	1.758177550	4.803750000	1.696537178	4.803750000	0.727383431	4.803750000	0.507398868
4.856250000	0.863212126	4.856250000	0.542244504	4.856250000	1.703455884	4.856250000	1.651780178	4.856250000	0.741307028	4.856250000	0.550235677
4.908750000	0.840509777	4.908750000	0.546360226	4.908750000	1.672865780	4.908750000	1.579886065	4.908750000	0.778638588	4.908750000	0.531396147
4.961250000	0.821280964	4.961250000	0.560131150	4.961250000	1.686262554	4.961250000	1.514307764	4.961250000	0.825542555	4.961250000	0.473949056
5.013750000	0.810732760	5.013750000	0.571552245	5.013750000	1.645908875	5.013750000	1.461862867	5.013750000	0.872658356	5.013750000	0.464930129
5.066250000	0.792055108	5.066250000	0.590778845	5.066250000	1.551330558	5.066250000	1.435815864	5.066250000	0.915962387	5.066250000	0.487988452
5.118750000	0.780840613	5.118750000	0.600220770	5.118750000	1.549745992	5.118750000	1.390093097	5.118750000	0.940744391	5.118750000	0.470650318
5.171250000	0.776460204	5.171250000	0.625552661	5.171250000	1.489881936	5.171250000	1.325903105	5.171250000	0.987067040	5.171250000	0.473193321
5.223750000	0.772097265	5.223750000	0.643332884	5.223750000	1.424434335	5.223750000	1.320837629	5.223750000	1.019647161	5.223750000	0.503095629
5.276250000	0.761059941	5.276250000	0.658525625	5.276250000	1.374912178	5.276250000	1.251551145	5.276250000	1.067438939	5.276250000	0.510883393
5.328750000	0.757887531	5.328750000	0.693912983	5.328750000	1.364741317	5.328750000	1.246921589	5.328750000	1.122962645	5.328750000	0.500109800
5.381250000	0.760823857	5.381250000	0.727377891	5.381250000	1.298600655	5.381250000	1.188501352	5.381250000	1.151784174	5.381250000	0.563105933
5.433750000	0.761800072	5.433750000	0.735205492	5.433750000	1.252705979	5.433750000	1.133450775	5.433750000	1.187764797	5.433750000	0.559553691
5.486250000	0.772764408	5.486250000	0.780396957	5.486250000	1.253732835	5.486250000	1.082274302	5.486250000	1.250250771	5.486250000	0.586012345
5.538750000	0.782193146	5.538750000	0.814171134	5.538750000	1.212002812	5.538750000	1.025649493	5.538750000	1.249140372	5.538750000	0.598066123
5.591250000	0.784488024	5.591250000	0.851989805	5.591250000	1.158853086	5.591250000	0.970310448	5.591250000	1.307081875	5.591250000	0.607504307
5.643750000	0.799211416	5.643750000	0.896916997	5.643750000	1.128383498	5.643750000	0.902392587	5.643750000	1.315833325	5.643750000	0.629979357
5.696250000	0.829791097	5.696250000	0.912085890	5.696250000	1.107379981	5.696250000	0.892465667	5.696250000	1.341358563	5.696250000	0.676687023
5.748750000	0.851201334	5.748750000	0.967942077	5.748750000	1.034554577	5.748750000	0.801756087	5.748750000	1.354684759	5.748750000	0.714440291
5.801250000	0.860293906	5.801250000	0.994310470	5.801250000	1.045543495	5.801250000	0.765308548	5.801250000	1.339155827	5.801250000	0.734763047
5.853750000	0.874693401	5.853750000	1.048634747	5.853750000	1.016511153	5.853750000	0.732661814	5.853750000	1.370622407	5.853750000	0.784339644
5.906250000	0.899744126	5.906250000	1.082730488	5.906250000	0.996707576	5.906250000	0.684556149	5.906250000	1.341165925	5.906250000	0.777848375
5.958750000	0.922397198	5.958750000	1.107500479	5.958750000	0.998126887	5.958750000	0.660287838	5.958750000	1.317853100	5.958750000	0.813817931
6.011250000	0.928411169	6.011250000	1.158523463	6.011250000	0.978614839	6.011250000	0.622498221	6.011250000	1.322358471	6.011250000	0.872199599
6.063750000	0.947159811	6.063750000	1.189836930	6.063750000	0.954995841	6.063750000	0.584279844	6.063750000	1.295530975	6.063750000	0.900399946
6.116250000	0.950490149	6.116250000	1.205964347	6.116250000	0.938021387	6.116250000	0.583788152	6.116250000	1.288132959	6.116250000	0.915447204
6.168750000	0.968789932	6.168750000	1.231766701	6.168750000	0.940401951	6.168750000	0.560483103	6.168750000	1.268381358	6.168750000	0.959211832
6.221250000	0.986176586	6.221250000	1.242007856	6.221250000	0.935782402	6.221250000	0.539041650	6.221250000	1.228455567	6.221250000	0.963629187
6.273750000	0.991108511	6.273750000	1.253446260	6.273750000	0.905850962	6.273750000	0.514550145	6.273750000	1.228616627	6.273750000	1.049094333
6.326250000	0.995930322	6.326250000	1.266752648	6.326250000	0.910932445	6.326250000	0.528047352	6.326250000	1.162488838	6.326250000	1.083288364
6.378750000	0.997272606	6.378750000	1.271898965	6.378750000	0.872448844	6.378750000	0.527260595	6.378750000	1.157053328	6.378750000	1.078202248
6.431250000	1.015271935	6.431250000	1.281475699	6.431250000	0.878608230	6.431250000	0.502841347	6.431250000	1.132620611	6.431250000	1.137546159
6.483750000	1.013272573	6.483750000	1.282624594	6.483750000	0.838982181	6.483750000	0.514011058	6.483750000	1.125410194	6.483750000	1.160083025
6.536250000	1.025351819	6.536250000	1.265886513	6.536250000	0.848101940	6.536250000	0.517497802	6.536250000	1.073268427	6.536250000	1.206895608
6.588750000	1.025405028	6.588750000	1.267428815	6.588750000	0.835648715	6.588750000	0.526916767	6.588750000	1.086473055	6.588750000	1.210503936
6.641250000	1.042341572	6.641250000	1.254771523	6.641250000	0.816754461	6.641250000	0.513854821	6.641250000	1.060561776	6.641250000	1.255251094
6.693750000	1.028415681	6.693750000	1.241643261	6.693750000	0.822122399	6.693750000	0.530949812	6.693750000	1.045073876	6.693750000	1.317630488
6.746250000	1.029069922	6.746250000	1.233209578	6.746250000	0.813758514	6.746250000	0.549651102	6.746250000	1.030947881	6.746250000	1.338271160
6.798750000	1.047585918	6.798750000	1.218741152	6.798750000	0.785454543	6.798750000	0.575506869	6.798750000	1.032216474	6.798750000	1.353936488
6.851250000	1.047846975	6.851250000	1.201621775	6.851250000	0.794084643	6.851250000	0.579511062	6.851250000	1.022442997	6.851250000	1.375374065
6.903750000	1.056643436	6.903750000	1.188734054	6.903750000	0.784400572	6.903750000	0.604951513	6.903750000	0.999931849	6.903750000	1.414035859
6.956250000	1.056547810	6.956250000	1.169795841	6.956250000	0.783562100	6.956250000	0.626355647	6.956250000	1.002524457	6.956250000	1.409643894
7.008750000	1.066511782	7.008750000	1.149145703	7.008750000	0.765232966	7.008750000	0.644404877	7.008750000	0.982206370	7.008750000	1.450709357
7.061250000	1.072452855	7.061250000	1.134528419	7.061250000	0.773016951	7.061250000	0.659542231	7.061250000	0.983893153	7.061250000	1.436111788
7.113750000	1.085094156	7.113750000	1.112496753	7.113750000	0.782026551	7.113750000	0.683160947	7.113750000	0.983606419	7.113750000	1.443861622
7.166250000	1.080408562	7.166250000	1.091868806	7.166250000	0.761043982	7.166250000	0.705824437	7.166250000	0.971584912	7.166250000	1.487208513
7.218750000	1.084949332	7.218750000	1.078911783	7.218750000	0.757388685	7.218750000	0.733903424	7.218750000	0.967747789	7.218750000	1.501935780
7.271250000	1.086270119	7.271250000	1.064245097	7.271250000	0.788443375	7.271250000	0.775862924	7.271250000	0.963485022	7.271250000	1.510801665
7.323750000	1.093732476	7.323750000	1.054201453	7.323750000	0.779900675	7.323750000	0.813283476	7.323750000	0.955863780	7.323750000	1.483211007
7.376250000	1.092612023	7.376250000	1.026757525	7.376250000	0.782874212	7.376250000	0.832736264	7.376250000	0.975211718	7.376250000	1.515084378
7.428750000	1.087352932	7.428750000	1.020661745	7.428750000	0.785509805	7.428750000	0.867334522	7.428750000	0.965502970	7.428750000	1.499974322
7.481250000	1.084900247	7.481250000	1.003083272	7.481250000	0.804246360	7.481250000	0.901329950	7.481250000	0.970252931	7.481250000	1.535806648
7.533750000	1.082432266	7.533750000	0.988375083	7.533750000	0.829070846	7.533750000	0.921779604	7.533750000	0.951197487	7.533750000	1.477380949
7.586250000	1.077697013	7.586250000	0.968359297	7.586250000	0.834877418	7.586250000	0.980438166	7.586250000	0.960533372	7.586250000	1.416686827
7.638750000	1.068026483	7.638750000	0.959354470	7.638750000	0.853367555	7.638750000	0.991272940	7.638750000	0.945187047	7.638750000	1.439990485
7.691250000	1.068585810	7.691250000	0.947647763	7.691250000	0.856064782	7.691250000	1.033522216	7.691250000	0.952447251	7.691250000	1.448000803
7.743750000	1.065252562	7.743750000	0.940866032	7.743750000	0.880106349	7.743750000	1.038161557	7.743750000	0.947668994	7.743750000	1.421268069
7.796250000	1.062844019	7.796250000	0.934925840	7.796250000	0.890460500	7.796250000	1.081269959	7.796250000	0.942176267	7.796250000	1.412441384
7.848750000	1.046036477	7.848750000	0.920452666	7.848750000	0.938755387	7.848750000	1.107704885	7.848750000	0.930857901	7.848750000	1.377566566
7.901250000	1.051018138	7.901250000	0.906241099	7.901250000	0.973693548	7.901250000	1.150574246	7.901250000	0.937797816	7.901250000	1.398896086
7.953750000	1.035358176	7.953750000	0.901227380	7.953750000	0.972261550	7.953750000	1.138440593	7.953750000	0.948713104	7.953750000	1.325813599
8.006250000	1.027068631	8.006250000	0.900717951	8.006250000	1.004627492	8.006250000	1.185142295	8.006250000	0.959501448	8.006250000	1.341664255
8.058750000	1.015106721	8.058750000	0.885060815	8.058750000	1.022438727	8.058750000	1.188625463	8.058750000	0.949557513	8.058750000	1.318616487
8.111250000	1.010256605	8.111250000	0.888270071	8.111250000	1.046581829	8.111250000	1.207584585	8.111250000	0.950620539	8.111250000	1.230742383
8.163750000	1.003803352	8.163750000	0.885021674	8.163750000	1.077538690	8.163750000	1.228436561	8.163750000	0.949470049	8.163750000	1.164353789
8.216250000	0.996704643	8.216250000	0.882509087	8.216250000	1.108053717	8.216250000	1.240802678	8.216250000	0.960264620	8.216250000	1.171799007
8.268750000	0.988691919	8.268750000	0.879505185	8.268750000	1.101853574	8.268750000	1.236950883	8.268750000	0.973212155	8.268750000	1.127115194
8.321250000	0.976637547	8.321250000	0.876612703	8.321250000	1.134357344	8.321250000	1.233819752	8.321250000	0.964069014	8.321250000	1.154513988
8.373750000	0.980086998	8.373750000	0.881337537	8.373750000	1.140780793	8.373750000	1.238518313	8.373750000	0.969028393	8.373750000	1.120167305
8.426250000	0.980555452	8.426250000	0.884479943	8.426250000	1.169427124	8.426250000	1.235112259	8.426250000	0.961739192	8.426250000	1.117145439
8.478750000	0.981147350	8.478750000	0.872231942	8.478750000	1.172988022	8.478750000	1.222299985	8.478750000	0.971537859	8.478750000	1.088411203
8.531250000	0.975163436	8.531250000	0.880726922	8.531250000	1.195353191	8.531250000	1.229437312	8.531250000	0.979619562	8.531250000	1.052327539
8.583750000	0.969012835	8.583750000	0.881553729	8.583750000	1.209955306	8.583750000	1.229790429	8.583750000	0.982509214	8.583750000	1.043868185
8.636250000	0.975346536	8.636250000	0.889585061	8.636250000	1.221571641	8.636250000	1.226623044	8.636250000	0.982140246	8.636250000	0.976774134
8.688750000	0.969949553	8.688750000	0.893319632	8.688750000	1.224830294	8.688750000	1.215688393	8.688750000	0.989218913	8.688750000	0.980373157
8.741250000	0.976178702	8.741250000	0.891611963	8.741250000	1.220410979	8.741250000	1.202897333	8.741250000	0.992280056	8.741250000	0.952324414
8.793750000	0.976394227	8.793750000	0.902787052	8.793750000	1.237836353	8.793750000	1.176025776	8.793750000	0.998830871	8.793750000	0.974048320
8.846250000	0.971596656	8.846250000	0.906843644	8.846250000	1.250723124	8.846250000	1.183589931	8.846250000	0.995594078	8.846250000	0.937813067
8.898750000	0.974523420	8.898750000	0.913865634	8.898750000	1.221451003	8.898750000	1.162526079	8.898750000	0.994686137	8.898750000	0.941973216
8.951250000	0.977786281	8.951250000	0.925857187	8.951250000	1.227077193	8.951250000	1.148180137	8.951250000	1.006959433	8.951250000	0.924252799
9.003750000	0.986016616	9.003750000	0.937824938	9.003750000	1.227929377	9.003750000	1.134088767	9.003750000	1.007285739	9.003750000	0.909000545
9.056250000	0.987267106	9.056250000	0.942496078	9.056250000	1.214979285	9.056250000	1.124821206	9.056250000	1.006820577	9.056250000	0.874130541
9.108750000	0.995312680	9.108750000	0.955174023	9.108750000	1.195210177	9.108750000	1.113580801	9.108750000	1.008761831	9.108750000	0.898522211
9.161250000	0.994288727	9.161250000	0.963560893	9.161250000	1.191982877	9.161250000	1.081659247	9.161250000	0.995163923	9.161250000	0.876734360
9.213750000	0.994825148	9.213750000	0.969964185	9.213750000	1.191157810	9.213750000	1.083276357	9.213750000	1.000071438	9.213750000	0.881196681
9.266250000	1.002221351	9.266250000	0.979341238	9.266250000	1.155208461	9.266250000	1.075231420	9.266250000	1.006856602	9.266250000	0.846218518
9.318750000	1.003255316	9.318750000	0.990307374	9.318750000	1.155615972	9.318750000	1.041372221	9.318750000	1.007043552	9.318750000	0.874562915
9.371250000	1.006196046	9.371250000	1.010978608	9.371250000	1.135780731	9.371250000	1.033269053	9.371250000	1.001579244	9.371250000	0.846198961
9.423750000	1.012595997	9.423750000	1.000366126	9.423750000	1.121408361	9.423750000	1.006013979	9.423750000	1.021453513	9.423750000	0.879616461
9.476250000	1.004575861	9.476250000	1.014567217	9.476250000	1.116763131	9.476250000	1.005595144	9.476250000	1.011987124	9.476250000	0.863437410
9.528750000	1.006293882	9.528750000	1.022704111	9.528750000	1.103258980	9.528750000	0.983028341	9.528750000	1.007870680	9.528750000	0.866016628
9.581250000	1.012782847	9.581250000	1.031042422	9.581250000	1.076683356	9.581250000	0.991578068	9.581250000	0.998719872	9.581250000	0.861232672
9.633750000	1.019789972	9.633750000	1.039508161	9.633750000	1.056175436	9.633750000	0.968347429	9.633750000	1.008256213	9.633750000	0.837519357
9.686250000	1.012375102	9.686250000	1.040878191	9.686250000	1.033766537	9.686250000	0.967104154	9.686250000	1.015731040	9.686250000	0.855485329
9.738750000	1.021813416	9.738750000	1.042571500	9.738750000	1.036703349	9.738750000	0.961400189	9.738750000	1.009252625	9.738750000	0.879358881
9.791250000	1.015862435	9.791250000	1.054693835	9.791250000	1.013540101	9.791250000	0.952213871	9.791250000	0.996700264	9.791250000	0.848440516
9.843750000	1.011760018	9.843750000	1.061292375	9.843750000	1.009434213	9.843750000	0.955560078	9.843750000	0.999355132	9.843750000	0.845179240
9.896250000	1.021340080	9.896250000	1.054625674	9.896250000	0.982958384	9.896250000	0.949995080	9.896250000	1.000776321	9.896250000	0.846984722
9.948750000	1.008910131	9.948750000	1.064866067	9.948750000	0.973102991	9.948750000	0.946364303	9.948750000	1.002679628	9.948750000	0.846534522
10.001250000	1.009913414	10.001250000	1.067145654	10.001250000	0.957126609	10.001250000	0.919498396	10.001250000	0.993891250	10.001250000	0.875258140
10.053750000	1.005472175	10.053750000	1.067599363	10.053750000	0.942296209	10.053750000	0.924472765	10.053750000	0.998244386	10.053750000	0.889733993
