Frequency_cm-1,J_L_q1_mag0.314,J_L_q2_mag0.628,J_L_q3_mag0.943,J_L_q4_mag1.257,J_L_q5_mag1.571
0.0,0.07807062091278283,0.06369779548896452,0.05992128797182775,0.008084077440663454,0.02998522402610875
0.4761564650144037,0.16854366771340945,0.09303516031276264,0.08351690928238109,0.033802193259214464,0.03349542032185223
0.9523129300288073,0.24872031997519797,0.13545281403109252,0.1522612769179865,0.07273398172917685,0.06708733663364726
1.4284693950432108,0.5098768603459818,0.1815675525478567,0.2031804157670698,0.08232277064289004,0.13595334597805456
1.9046258600576147,0.7816540759425296,0.23513935412479825,0.2807456736913886,0.1988148282908944,0.24681567803161997
2.3807823250720186,1.1067130959359064,0.23885153242637816,0.16473441265497968,0.30287315121454533,0.2391178179179574
2.8569387900864216,1.5075496736630527,0.2652627401279321,0.18426713824958707,0.2848853126682836,0.19056877720093157
3.3330952551008255,1.428740593730266,0.4370880118987945,0.2441321406970474,0.20454436245720717,0.3744797258245514
3.8092517201152294,1.4169820852592967,0.41152257953287025,0.37350700668549996,0.18909031110912536,0.33482211950583984
4.285408185129633,1.6627703436057468,0.43421990552458656,0.3853624151990825,0.3025538946168844,0.2849821102054768
4.761564650144037,1.3010215516065025,0.3566939470814932,0.4736754219463523,0.2774980887723076,0.4414563813802596
5.23772111515844,1.308443317845327,0.6984807530922761,0.36399086565273625,0.12353588916130558,0.40252217243807964
5.713877580172843,1.5983463440804382,0.24449966754798866,0.5618098241570308,0.21382856298217953,0.2699677332809249
6.1900340451872475,1.8871810511258478,0.3534736031902057,0.611950384625964,0.535137287779515,0.44810902478700526
6.666190510201651,2.785162300557719,0.39427762660142357,0.48514727079654274,0.3500110184338017,0.5496942748968368
7.142346975216055,2.551615286932068,0.7401701489906211,0.6868662187362019,0.5679810965384825,0.40626082519307155
7.618503440230459,1.130022792191445,0.8373302818455889,0.5926080003591047,0.7537447012617843,0.6344788539859857
8.094659905244862,1.3756647535710584,0.5189929831540024,0.3320585630229364,0.5516381682651649,0.6576480762938012
8.570816370259266,1.4338492792391266,0.6378683037286387,0.24339915435368512,0.3359971984125234,0.6289672423297272
9.04697283527367,2.9214258355066014,0.6909509647808089,0.21881716683194039,0.19398686369183848,0.5814862952808392
9.523129300288074,1.9714872676513053,0.7729902299098428,0.3438185897238828,0.455064457030057,0.23307750840364871
9.999285765302476,1.9875603432902462,0.813982549209986,0.5410491856893432,0.5269111469191731,0.4536034106271533
10.47544223031688,3.6930983572640805,1.1482620658442049,0.6431836783083698,0.4081740408720472,0.40321597085098465
10.951598695331285,2.831263470652979,0.7833605367162053,0.5492377354076164,0.26153295209004324,0.9109609848349063
11.427755160345686,2.897885515634776,0.6836659906356721,0.402288416557435,0.3287139785613668,0.9663121785575894
11.903911625360092,3.8815876390002075,1.1262993610241583,0.8853799207965181,0.9943511368985053,0.7773899827846473
12.380068090374495,2.096901811518954,1.196787266395155,0.8693249000282371,1.310956333402577,0.8561754898074211
12.8562245553889,1.5797255864568502,1.605639043473582,0.8304077858715724,1.3021560502233578,1.0562958940985048
13.332381020403302,3.6080238037639085,1.9034016592662795,1.0427038703237201,1.2408240822289887,1.0081370162172976
13.808537485417705,3.0709284837041646,1.933177215373517,1.0544246038747052,0.758457337297236,0.7281362607086298
14.28469395043211,3.41322859687811,1.2945873897913005,1.1204586246543597,0.6833317564389262,0.7408334122288963
14.760850415446512,4.074744837678488,0.9542383729487364,1.2192066767324639,0.4948738062184807,0.8499122769534319
15.237006880460918,6.426549217768037,0.9717597229904436,1.2134294019821419,0.5793874196205269,1.2088485455518843
15.713163345475321,6.796343427809319,0.7587110529327455,1.0677851669685394,0.5607458210257463,1.129428419157818
16.189319810489724,6.896144790248459,0.6925191614740028,1.0756535938446767,0.8333374838407276,1.1551655792748088
16.66547627550413,5.256073078747288,0.8893931368712172,0.796889775563521,0.7601050864484535,0.9212846898167418
17.14163274051853,3.739880852736413,1.757988823228497,0.5096839486017649,0.856309990218028,1.0349635093332221
