r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,S_i_Li-Cl,Average_SCL,SCL_BC
0.670655327663832,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.6758948224112057,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.6811343171585793,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.686373811905953,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.6916133066533267,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.6968528014007004,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7020922961480741,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7073317908954477,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7125712856428215,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7178107803901952,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7230502751375688,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7282897698849425,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7335292646323162,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7387687593796899,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7440082541270636,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7492477488744372,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.754487243621811,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7597267383691846,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7649662331165583,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.770205727863932,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7754452226113057,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7806847173586794,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7859242121060531,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7911637068534267,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.7964032016008005,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8016426963481741,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8068821910955478,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8121216858429215,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8173611805902952,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8226006753376689,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8278401700850426,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8330796648324162,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.83831915957979,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8435586543271636,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8487981490745373,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.854037643821911,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8592771385692847,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8645166333166584,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.869756128064032,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8749956228114057,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8802351175587795,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8854746123061531,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8907141070535268,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.8959536018009006,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9011930965482742,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.906432591295648,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9116720860430216,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9169115807903953,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.922151075537769,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9273905702851426,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9326300650325164,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.93786955977989,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9431090545272636,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9483485492746374,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.953588044022011,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9588275387693848,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9640670335167584,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.969306528264132,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9745460230115058,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9797855177588796,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9850250125062532,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9902645072536268,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
0.9955040020010004,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0007434967483742,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.005982991495748,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0112224862431216,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0164619809904951,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.021701475737869,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0269409704852426,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0321804652326163,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.03741995997999,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0426594547273638,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0478989494747375,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0531384442221112,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0583779389694847,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0636174337168585,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0688569284642322,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.074096423211606,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0793359179589797,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0845754127063532,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0898149074537269,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.0950544022011006,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1002938969484743,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.105533391695848,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1107728864432216,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.116012381190595,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.121251875937969,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1264913706853428,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1317308654327165,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.13697036018009,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1422098549274635,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1474493496748377,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1526888444222112,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.157928339169585,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1631678339169589,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1684073286643322,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.173646823411706,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1788863181590796,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1841258129064534,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.189365307653827,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1946048024012006,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.1998442971485743,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.205083791895948,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2103232866433218,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2155627813906955,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.220802276138069,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2260417708854427,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2312812656328165,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2365207603801902,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.241760255127564,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2469997498749374,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2522392446223112,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.257478739369685,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2627182341170586,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2679577288644324,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.273197223611806,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2784367183591796,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.283676213106553,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.288915707853927,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2941552026013008,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.2993946973486743,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.304634192096048,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3098736868434218,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3151131815907957,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3203526763381692,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.325592171085543,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3308316658329165,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3360711605802902,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.341310655327664,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3465501500750376,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3517896448224114,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3570291395697849,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3622686343171586,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3675081290645323,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.372747623811906,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3779871185592798,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3832266133066533,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.388466108054027,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3937056028014008,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.3989450975487745,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4041845922961482,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.409424087043522,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4146635817908957,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4199030765382692,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.425142571285643,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4303820660330169,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4356215607803904,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.440861055527764,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4461005502751376,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4513400450225111,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.456579539769885,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4618190345172588,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4670585292646323,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.472298024012006,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4775375187593798,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4827770135067535,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4880165082541272,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4932560030015007,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.4984954977488745,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5037349924962482,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.508974487243622,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5142139819909957,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5194534767383692,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.524692971485743,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5299324662331166,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5351719609804904,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.540411455727864,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5456509504752378,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.550890445222611,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.556129939969985,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5613694347173588,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5666089294647323,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5718484242121062,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5770879189594798,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5823274137068537,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.5875669084542272,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.592806403201601,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.598045897948975,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6032853926963482,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.608524887443722,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6137643821910956,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6190038769384694,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.624243371685843,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6294828664332166,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6347223611805903,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.639961855927964,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6452013506753378,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6504408454227115,0.0,0.0,0.0,1.0,4.120086974061422,4.10511
1.6556803401700853,0.0,5.5524917458733865e-06,0.0,1.0,4.120086974061422,4.10511
1.6609198349174588,0.0,2.0623540770385132e-05,0.0,1.0,4.120086974061422,4.10511
1.6661593296648325,0.0,3.569458979486666e-05,0.0,1.0,4.120086974061422,4.10511
1.6713988244122062,0.0,5.07656388194e-05,0.0,1.0,4.120086974061422,4.10511
1.67663831915958,0.0,6.58366878439e-05,0.0,1.0,4.120086974061422,4.10511
1.6818778139069537,0.0,8.090773686843333e-05,0.0,1.0,4.120086974061422,4.10511
1.6871173086543272,0.0,9.597878589293334e-05,0.0,1.0,4.120086974061422,4.10511
1.692356803401701,0.0,0.00011104983491743333,0.0,1.0,4.120086974061422,4.10511
1.6975962981490746,0.0,0.00012612088394196665,0.0,1.0,4.120086974061422,4.10511
1.7028357928964484,0.0,0.00014119193296646665,0.0,1.0,4.120086974061422,4.10511
1.708075287643822,0.0,0.00015317469959979997,0.0,1.0,4.120086974061422,4.10511
1.7133147823911956,0.0,0.0001593808229114333,0.0,1.0,4.120086974061422,4.10511
1.7185542771385691,0.0,0.0001655869462231,0.0,1.0,4.120086974061422,4.10511
1.723793771885943,0.0,0.00017179306953476667,0.0,1.0,4.120086974061422,4.10511
1.7290332666333168,0.0,0.00017799919284639998,0.0,1.0,4.120086974061422,4.10511
1.7342727613806903,0.0,0.00018420531615806666,0.0,1.0,4.120086974061422,4.10511
1.739512256128064,0.0,0.00019041143946973334,0.0,1.0,4.120086974061422,4.10511
1.7447517508754378,0.0,0.00019661756278136665,0.0,1.0,4.120086974061422,4.10511
1.7499912456228115,0.0,0.00020282368609303333,0.0,1.0,4.120086974061422,4.10511
1.7552307403701852,0.0,0.00020902980940469998,0.0,1.0,4.120086974061422,4.10511
1.760470235117559,0.0,0.00024353701150573332,0.0,1.0,4.120086974061422,4.10511
1.7657097298649325,0.0,0.00033594260380189996,0.0,1.0,4.120086974061422,4.10511
1.7709492246123062,0.0,0.0004283481960980333,0.0,1.0,4.120086974061422,4.10511
1.77618871935968,0.0,0.0005207537883941667,0.0,1.0,4.120086974061422,4.10511
1.7814282141070537,0.0,0.0006131593806903333,0.0,1.0,4.120086974061422,4.10511
1.7866677088544274,0.0,0.0007055649729864667,0.0,1.0,4.120086974061422,4.10511
1.7919072036018011,0.0,0.0007979705652826333,0.0,1.0,4.120086974061422,4.10511
1.7971466983491746,0.0,0.0008903761575787666,0.0,1.0,4.120086974061422,4.10511
1.8023861930965484,0.0,0.0009827817498749333,0.0,1.0,4.120086974061422,4.10511
1.807625687843922,0.0,0.0010751873421710667,0.0,1.0,4.120086974061422,4.10511
1.812865182591296,0.0,0.0011838880347673666,0.0,1.0,4.120086974061422,4.10511
1.818104677338669,0.0,0.0013291533426713332,0.0,1.0,4.120086974061422,4.10511
1.823344172086043,0.0,0.0014744186505752665,0.0,1.0,4.120086974061422,4.10511
1.8285836668334168,0.0,0.0016196839584792333,0.0,1.0,4.120086974061422,4.10511
1.8338231615807905,0.0,0.0017649492663831666,0.0,1.0,4.120086974061422,4.10511
1.839062656328164,0.0,0.0019102145742871332,0.0,1.0,4.120086974061422,4.10511
1.844302151075538,0.0,0.0020554798821911,0.0,1.0,4.120086974061422,4.10511
1.8495416458229117,0.0,0.002200745190095033,0.0,1.0,4.120086974061422,4.10511
1.8547811405702848,0.0,0.0023460104979989996,0.0,1.0,4.120086974061422,4.10511
1.860020635317659,0.0,0.002491275805902933,0.0,1.0,4.120086974061422,4.10511
1.8652601300650329,0.0,0.003048684190762066,0.0,1.0,4.120086974061422,4.10511
1.8704996248124064,0.0,0.004623906783058233,0.0,1.0,4.120086974061422,4.10511
1.87573911955978,0.0,0.006199129375354333,0.0,1.0,4.120086974061422,4.10511
