r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Mg,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Ca-Cl,S_i_Mg-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
3.484264007003502,0.0002794886316194106,0.022315192863936045,0.0040965271501609574,0.006341562718635806,1.0004513937140291,0.028172207320132238,0.01763131394004069,0.04152296083452141,0.1758625848117515,0.03336057449908658,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.4895035017508755,0.0002827889117633066,0.022077441029744082,0.004222580034159749,0.006523381196987236,1.0104179584385622,0.028225019893110947,0.01774985245687127,0.04223870245946463,0.17427481436705247,0.03376121426368033,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.4947429964982493,0.0003226175982683373,0.0218543708885098,0.0043569474054952805,0.006748661635228336,1.0181349475542494,0.028268952802643053,0.01799913460920623,0.04299338551128111,0.17286083898556484,0.03441856968406031,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.499982491245623,0.0003807104879539342,0.02163864159375436,0.004495472020499182,0.006995673053414272,1.0247271488655136,0.028308445880451855,0.01831378857929337,0.04376753927653421,0.17153376113568283,0.03520428293233338,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5052219859929967,0.000438803377639531,0.021422912298998915,0.004633996635503082,0.007242684471600205,1.0313193501767781,0.028347938958260658,0.018628442549380512,0.04454169304178733,0.17020668328580085,0.035989996180606464,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5104614807403705,0.0004968962673251272,0.021207183004243475,0.004772521250506983,0.00748969588978614,1.0379115514880428,0.02838743203606946,0.018943096519467652,0.045315846807040434,0.16887960543591887,0.03677570942887954,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.515700975487744,0.0005549891570107241,0.02099145370948803,0.004911045865510885,0.007736707307972076,1.0445037527993073,0.02842692511387826,0.019257750489554797,0.04609000057229355,0.1675525275860369,0.037561422677152616,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.520940470235118,0.0006130820466963205,0.020775724414732598,0.005049570480514787,0.00798371872615801,1.0510959541105716,0.028466418191687062,0.019572404459641937,0.046864154337546655,0.1662254497361549,0.03834713592542569,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.526179964982492,0.0006711749363819172,0.020559995119977154,0.005188095095518688,0.008230730144343943,1.057688155421836,0.028505911269495865,0.01988705842972908,0.047638308102799766,0.16489837188627293,0.039132849173698775,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.531419459729865,0.0007292678260675093,0.020344265825221728,0.005326619710522578,0.008477741562529856,1.0642803567330998,0.028545404347304664,0.020201712399816194,0.04841246186805281,0.16357129403639106,0.03991856242197178,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5366589544772387,0.0007873607157531057,0.02012853653046629,0.005465144325526479,0.008724752980715792,1.0708725580443643,0.028584897425113467,0.020516366369903335,0.049186615633305925,0.16224421618650908,0.04070427567024486,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5418984492246124,0.0008454536054387026,0.019912807235710848,0.005603668940530379,0.008971764398901726,1.0774647593556288,0.02862439050292227,0.02083102033999048,0.04996076939855903,0.1609171383366271,0.04148998891851794,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.547137943971986,0.0008766957198105094,0.01972399861694108,0.005734598840584082,0.009226400007444277,1.0816786469233877,0.028635635107348296,0.02104730181870599,0.0507946742534213,0.15991742627534597,0.042047147267658486,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.55237743871936,0.0008932635732550124,0.019549902460628595,0.0058613781406068625,0.009485202324670094,1.0845927583755095,0.028631441592600008,0.021209821587020724,0.05166123377353512,0.1590966234241142,0.042479397706808,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5576169334667336,0.000909831426699515,0.019375806304316116,0.005988157440629641,0.009744004641895912,1.0875068698276316,0.028627248077851733,0.021372341355335455,0.05252779329364893,0.15827582057288242,0.04291164814595752,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5628564282141078,0.0009263992801440176,0.019201710148003637,0.006114936740652422,0.010002806959121731,1.0904209812797532,0.028623054563103448,0.021534861123650186,0.053394352813762716,0.15745501772165063,0.04334389858510704,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.568095922961481,0.0009429671335885202,0.019027613991691155,0.006241716040675201,0.010261609276347547,1.0933350927318752,0.02861886104835517,0.02169738089196492,0.05426091233387652,0.15663421487041887,0.04377614902425655,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5733354177088548,0.0009595349870330228,0.018853517835378673,0.00636849534069798,0.010520411593573364,1.0962492041839973,0.028614667533606895,0.021859900660279655,0.05512747185399032,0.15581341201918708,0.04420839946340606,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5785749124562285,0.0009761028404775253,0.018679421679066187,0.00649527464072076,0.010779213910799184,1.099163315636119,0.028610474018858613,0.02202242042859439,0.05599403137410412,0.1549926091679553,0.044640649902555576,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5838144072036022,0.0009926706939220279,0.018505325522753708,0.00662205394074354,0.011038016228025,1.1020774270882407,0.028606280504110328,0.022184940196909125,0.05686059089421793,0.15417180631672353,0.045072900341705094,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.5890539019509755,0.0010092385473665292,0.018331229366441243,0.006748833240766309,0.011296818545250796,1.1049915385403628,0.028602086989362053,0.022347459965223845,0.05772715041433166,0.15335100346549183,0.04550515078085457,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.594293396698349,0.001025806400811032,0.01815713321012876,0.006875612540789088,0.011555620862476612,1.1079056499924844,0.028597893474613764,0.022509979733538573,0.05859370993444546,0.15253020061426004,0.04593740122000409,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.599532891445723,0.0010626547530630589,0.018036117824683503,0.00701491515190168,0.011828481282505481,1.1093418348932098,0.028583535010981324,0.022753745916970502,0.0594046638894855,0.15177063801030996,0.0465546454098512,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.6047723861930967,0.0011115902826043698,0.017946738578675108,0.007161681656423799,0.01210972033180497,1.1098971755693026,0.02856311823781391,0.023045934963812263,0.060182476927741584,0.1510475745937398,0.04728214587511407,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.6100118809404704,0.0011605258121456805,0.017857359332666706,0.007308448160945917,0.012390959381104459,1.1104525162453955,0.0285427014646465,0.02333812401065403,0.06096028996599768,0.15032451117716963,0.048009646340376945,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.615251375687844,0.0012094613416869914,0.01776798008665831,0.007455214665468036,0.012672198430403946,1.1110078569214885,0.02852228469147909,0.0236303130574958,0.06173810300425376,0.14960144776059947,0.048737146805639814,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.620490870435218,0.0012583968712283021,0.01767860084064991,0.007601981169990154,0.012953437479703433,1.1115631975975813,0.028501867918311677,0.02392250210433756,0.06251591604250983,0.1488783843440293,0.0494646472709027,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.625730365182592,0.0013073324007696128,0.017589221594641515,0.0077487476745122736,0.01323467652900292,1.1121185382736742,0.028481451145144266,0.024214691151179333,0.0632937290807659,0.14815532092745914,0.050192147736165565,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.630969859929965,0.0013562679303109238,0.017499842348633117,0.00789551417903439,0.013515915578302408,1.112673878949767,0.028461034371976852,0.024506880198021098,0.06407154211902198,0.14743225751088895,0.050919648201428434,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.636209354677339,0.001405203459852234,0.01741046310262472,0.00804228068355651,0.013797154627601895,1.11322921962586,0.02844061759880944,0.024799069244862866,0.06484935515727808,0.1467091940943188,0.05164714866669131,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.641448849424712,0.0014541389893935413,0.017321083856616327,0.008189047188078617,0.01407839367690136,1.113784560301953,0.028420200825642027,0.025091258291704607,0.06562716819553409,0.14598613067774868,0.052374649131954124,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.646688344172086,0.0015030745189348515,0.01723170461060793,0.008335813692600736,0.014359632726200847,1.1143399009780457,0.028399784052474616,0.025383447338546375,0.06640498123379018,0.14526306726117852,0.05310214959721699,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.65192783891946,0.0015699705503257387,0.01718139232367739,0.008472337957774245,0.014675302547132675,1.1142122790904787,0.028519465095418965,0.025541480796088253,0.06686110802178842,0.1444783078847101,0.05386014844065597,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.6571673336668336,0.0016485186428339131,0.017156425130032904,0.00860221746436209,0.015013309686850775,1.1136415781843392,0.02873003604385731,0.025612479429166973,0.06710853753172678,0.14365352261690273,0.05463793342200258,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.6624068284142073,0.001727066735342088,0.01713145793638841,0.00873209697094993,0.015351316826568876,1.1130708772781994,0.028940606992295656,0.0256834780622457,0.06735596704166515,0.14282873734909535,0.05541571840334919,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.667646323161581,0.0018056148278502622,0.017106490742743924,0.008861976477537774,0.015689323966286976,1.11250017637206,0.029151177940734005,0.02575447669532443,0.06760339655160351,0.14200395208128797,0.0561935033846958,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.6728858179089543,0.0018841629203584368,0.017081523549099437,0.008991855984125616,0.01602733110600508,1.1119294754659201,0.02936174888917236,0.02582547532840315,0.06785082606154187,0.1411791668134806,0.056971288366042414,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.678125312656329,0.0019627110128666112,0.01705655635545495,0.009121735490713458,0.016365338245723178,1.1113587745597806,0.029572319837610706,0.025896473961481873,0.06809825557148023,0.1403543815456732,0.05774907334738903,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.683364807403702,0.0020412591053747854,0.017031589161810457,0.009251614997301302,0.01670334538544128,1.110788073653641,0.02978289078604905,0.025967472594560597,0.06834568508141861,0.13952959627786582,0.058526858328735644,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.688604302151076,0.0021198071978829605,0.017006621968165967,0.009381494503889143,0.01704135252515938,1.1102173727475015,0.029993461734487407,0.02603847122763932,0.06859311459135696,0.13870481101005844,0.059304643310082256,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.6938437968984497,0.0021983552903911347,0.01698165477452148,0.009511374010476987,0.01737935966487748,1.1096466718413616,0.030204032682925746,0.02610946986071805,0.06884054410129534,0.13788002574225106,0.060082428291428874,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.699083291645823,0.002276903382899303,0.016956687580876994,0.009641253517064819,0.017717366804595555,1.1090759709352223,0.030414603631364084,0.026180468493796766,0.06908797361123369,0.13705524047444376,0.06086021327277541,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7043227863931967,0.002340537674238086,0.0168826395189205,0.009780025810176275,0.018001415398730635,1.107844576811,0.030627071574565387,0.026271813299843096,0.06971887681615943,0.13628678806763653,0.0614123326899169,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7095622811405695,0.0023936558237266587,0.016773983152385027,0.009925068657887717,0.018247416300467438,1.1061473092637706,0.030840877142279028,0.02637750476631531,0.0706201781393455,0.13555805754999606,0.061805328952811205,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.714801775887944,0.0024467739732152312,0.016665326785849553,0.010070111505599158,0.018493417202204245,1.1044500417165417,0.031054682709992665,0.026483196232787522,0.07152147946253155,0.1348293270323556,0.06219832521570552,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.720041270635318,0.0024998921227038034,0.01655667041931408,0.010215154353310598,0.018739418103941044,1.1027527741693126,0.031268488277706306,0.026588887699259732,0.07242278078571762,0.1341005965147151,0.0625913214785998,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.725280765382692,0.0025530102721923755,0.016448014052778605,0.01036019720102204,0.01898541900567785,1.101055506622083,0.03148229384541995,0.026694579165731945,0.07332408210890369,0.13337186599707462,0.06298431774149413,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.730520260130065,0.002606128421680948,0.016339357686243134,0.010505240048733482,0.019231419907414653,1.0993582390748542,0.031696099413133595,0.026800270632204158,0.07422538343208976,0.13264313547943415,0.06337731400438842,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.735759754877439,0.0026592465711695206,0.01623070131970766,0.010650282896444924,0.019477420809151456,1.0976609715276249,0.03190990498084723,0.02690596209867637,0.07512668475527583,0.13191440496179366,0.06377031026728272,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.740999249624813,0.002712364720658093,0.016122044953172186,0.010795325744156365,0.01972342171088826,1.0959637039803962,0.03212371054856087,0.027011653565148584,0.07602798607846188,0.1311856744441532,0.06416330653017703,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7462387443721865,0.0027654828701466653,0.01601338858663671,0.010940368591867807,0.019969422612625062,1.0942664364331667,0.03233751611627451,0.027117345031620797,0.07692928740164795,0.13045694392651272,0.06455630279307134,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.75147823911956,0.002818601019635233,0.015904732220101248,0.011085411439579236,0.020215423514361845,1.0925691688859378,0.03255132168398813,0.027223036498093,0.07783058872483394,0.1297282134088723,0.06494929905596562,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7567177338669335,0.002893166471104015,0.015834851516629413,0.011223063975096377,0.020546810752732275,1.090064102438086,0.032871830734939475,0.027266661526719086,0.07828133892943533,0.12915376938942313,0.0654249689573298,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7619572286143073,0.002984149547539951,0.01579465306851162,0.011355059324730273,0.020943560098348794,1.0869406766548018,0.03327401988589136,0.027262775521064726,0.0783871982335272,0.12869742963628852,0.06596392443150499,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.767196723361681,0.003075132623975886,0.015754454620393828,0.01148705467436417,0.021340309443965325,1.0838172508715176,0.03367620903684324,0.027258889515410365,0.0784930575376191,0.12824108988315394,0.06650287990568017,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.772436218109055,0.003166115700411821,0.015714256172276033,0.011619050023998066,0.02173705878958185,1.0806938250882334,0.03407839818779513,0.027255003509756,0.07859891684171097,0.12778475013001933,0.06704183537985536,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.777675712856429,0.003257098776847756,0.015674057724158235,0.011751045373631964,0.022133808135198378,1.077570399304949,0.034480587338747,0.02725111750410163,0.07870477614580285,0.12732841037688475,0.06758079085403056,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.782915207603802,0.003348081853283692,0.01563385927604044,0.01188304072326586,0.022530557480814905,1.0744469735216648,0.0348827764896989,0.027247231498447273,0.07881063544989472,0.12687207062375014,0.06811974632820575,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.788154702351176,0.003439064929719627,0.015593660827922646,0.012015036072899754,0.02292730682643143,1.0713235477383807,0.035284965640650784,0.027243345492792916,0.0789164947539866,0.12641573087061556,0.06865870180238093,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7933941970985496,0.0035300480061555626,0.015553462379804848,0.012147031422533653,0.023324056172047962,1.0682001219550963,0.035687154791602664,0.027239459487138552,0.07902235405807849,0.12595939111748095,0.06919765727655612,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.7986336918459234,0.0036210310825914977,0.015513263931687053,0.012279026772167547,0.023720805517664485,1.065076696171812,0.036089343942554544,0.02723557348148419,0.07912821336217034,0.12550305136434636,0.0697366127507313,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.803873186593297,0.0037120141590274327,0.015473065483569257,0.012411022121801446,0.024117554863281012,1.061953270388528,0.036491533093506424,0.027231687475829824,0.07923407266626221,0.12504671161121175,0.0702755682249065,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8091126813406704,0.003760427895611459,0.01545219726725579,0.012598432424930922,0.024399485709449636,1.0578224839501509,0.036673845000294525,0.027278594373783792,0.0795472696183934,0.12441709748429894,0.07081568210563652,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.814352176088044,0.003773497363786349,0.015447378463587196,0.012831852391283807,0.02458608559965471,1.0528553109128211,0.03667359827775405,0.0273676733614309,0.08003261388380495,0.12364361793695552,0.0713567577826346,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.819591670835418,0.003786566831961239,0.015442559659918599,0.01306527235763669,0.02477268548985978,1.0478881378754907,0.036673351555213576,0.027456752349078007,0.08051795814921647,0.1228701383896121,0.0718978334596327,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.824831165582792,0.0037996363001361285,0.015437740856249998,0.013298692323989577,0.024959285380064852,1.0429209648381603,0.0366731048326731,0.027545831336725116,0.08100330241462801,0.12209665884226867,0.07243890913663079,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.830070660330165,0.0038127057683110185,0.015432922052581398,0.01353211229034246,0.025145885270269924,1.0379537918008301,0.03667285811013263,0.027634910324372233,0.08148864668003954,0.12132317929492524,0.07297998481362888,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.835310155077539,0.0038257752364859086,0.015428103248912802,0.013765532256695346,0.025332485160474996,1.0329866187635,0.036672611387592154,0.027723989312019342,0.08197399094545108,0.12054969974758183,0.07352106049062697,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8405496498249128,0.0038388447046607977,0.015423284445244205,0.01399895222304823,0.025519085050680065,1.0280194457261698,0.03667236466505167,0.027813068299666455,0.08245933521086259,0.1197762202002384,0.07406213616762507,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8457891445722874,0.0038519141728356877,0.015418465641575604,0.014232372189401113,0.025705684940885137,1.0230522726888394,0.0366721179425112,0.027902147287313564,0.08294467947627412,0.11900274065289496,0.07460321184462317,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.85102863931966,0.0038649836410105773,0.015413646837907009,0.014465792155754,0.025892284831090205,1.0180850996515092,0.036671871219970724,0.027991226274960673,0.08343002374168568,0.11822926110555154,0.07514428752162124,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.856268134067034,0.0038780531091854673,0.015408828034238412,0.014699212122106885,0.02607888472129528,1.013117926614179,0.03667162449743025,0.02808030526260779,0.08391536800709723,0.11745578155820813,0.07568536319861935,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8615076288144072,0.0039449984022913815,0.015388114317533485,0.014808692928385072,0.026352941297009904,1.0078268062491929,0.03678966723570328,0.028256029727806994,0.084233963493113,0.11701366030843079,0.07638703847894082,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.866747123561781,0.004060431937835226,0.015353095179095864,0.014806628490596056,0.026705708889683166,1.002244133289316,0.037014170488708475,0.028509735122803116,0.0844024850776727,0.11686976152646282,0.07723325340225337,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8719866183091542,0.00417586547337907,0.015318076040658235,0.01480456405280704,0.027058476482356427,0.9966614603294387,0.03723867374171368,0.028763440517799246,0.08457100666223244,0.11672586274449485,0.07807946832556599,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.877226113056528,0.004291299008922915,0.015283056902220612,0.014802499615018023,0.02741124407502969,0.9910787873695616,0.03746317699471888,0.02901714591279536,0.08473952824679215,0.1165819639625269,0.07892568324887857,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.882465607803902,0.004406732544466758,0.015248037763782989,0.014800435177229008,0.02776401166770295,0.9854961144096849,0.03768768024772407,0.02927085130779149,0.08490804983135189,0.11643806518055894,0.07977189817219114,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.887705102551276,0.004522166080010602,0.015213018625345368,0.014798370739439994,0.02811677926037621,0.9799134414498076,0.03791218350072927,0.029524556702787606,0.08507657141591159,0.11629416639859098,0.08061811309550374,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8929445972986496,0.004637599615554446,0.015177999486907744,0.014796306301650975,0.028469546853049473,0.9743307684899306,0.03813668675373447,0.02977826209778373,0.0852450930004713,0.11615026761662302,0.08146432801881633,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.8981840920460233,0.0047530331510982895,0.015142980348470121,0.01479424186386196,0.028822314445722728,0.9687480955300535,0.038361190006739675,0.030031967492779855,0.085413614585031,0.11600636883465505,0.0823105429421289,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.903423586793397,0.004868466686642135,0.015107961210032498,0.014792177426072944,0.029175082038395993,0.9631654225701765,0.03858569325974487,0.030285672887775977,0.08558213616959072,0.1158624700526871,0.0831567578654415,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.908663081540771,0.004983900222185978,0.015072942071594875,0.014790112988283928,0.02952784963106926,0.9575827496102993,0.03881019651275008,0.030539378282772093,0.08575065775415043,0.11571857127071913,0.08400297278875407,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.913902576288145,0.0050914202428609424,0.015081328220169075,0.014819506091128937,0.02989054986848727,0.9524565980538731,0.03905064588152345,0.03061037550411124,0.08596681406766427,0.11563009043445498,0.08455957607514912,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.919142071035518,0.005191222627747935,0.015132045267462707,0.014879578082612067,0.03026293689310681,0.9477756678661587,0.03930664666022913,0.030503187031339453,0.08622942603268278,0.11559565581256533,0.08483373632950089,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.924381565782892,0.005291025012634936,0.01518276231475634,0.014939650074095201,0.030635323917726387,0.9430947376784444,0.039562647438934846,0.030395998558567654,0.08649203799770135,0.11556122119067565,0.08510789658385273,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.929621060530265,0.005390827397521935,0.015233479362049976,0.014999722065578331,0.031007710942345963,0.9384138074907294,0.039818648217640557,0.030288810085795852,0.0867546499627199,0.11552678656878598,0.08538205683820452,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.934860555277639,0.005490629782408935,0.01528419640934361,0.015059794057061463,0.03138009796696554,0.9337328773030149,0.04007464899634626,0.030181621613024054,0.08701726192773847,0.11549235194689633,0.08565621709255633,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.9401000500250127,0.005590432167295936,0.01533491345663724,0.015119866048544596,0.03175248499158511,0.9290519471153001,0.04033064977505196,0.030074433140252255,0.087279873892757,0.11545791732500665,0.08593037734690817,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.9453395447723865,0.0056902345521829345,0.01538563050393088,0.015179938040027728,0.03212487201620468,0.9243710169275857,0.040586650553757674,0.029967244667480457,0.08754248585777556,0.11542348270311699,0.08620453760125996,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.95057903951976,0.005790036937069936,0.01543634755122451,0.015240010031510862,0.03249725904082426,0.9196900867398711,0.04084265133246339,0.02986005619470866,0.08780509782279412,0.11538904808122734,0.08647869785561176,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.955818534267134,0.005889839321956937,0.015487064598518145,0.015300082022993992,0.03286964606544384,0.9150091565521564,0.041098652111169094,0.029752867721936863,0.08806770978781267,0.11535461345933766,0.08675285810996357,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.961058029014508,0.005989641706843937,0.015537781645811783,0.015360154014477125,0.03324203309006341,0.9103282263644419,0.0413546528898748,0.029645679249165065,0.08833032175283123,0.115320178837448,0.0870270183643154,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.9662975237618814,0.006052637191219707,0.015623507229499504,0.015454284485711381,0.03355788472847251,0.9058347748975311,0.041665541496354416,0.0295925922505996,0.08838018844498424,0.11508323401664008,0.08742194453095165,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.971537018509255,0.006076738785880008,0.015746226369686114,0.015584404587610469,0.033813995365989086,0.9015394323881714,0.042034430127028045,0.029596674335602677,0.0882052469879753,0.11463229645986192,0.08794448416159968,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.976776513256629,0.006100840380540311,0.015868945509872733,0.015714524689509565,0.034070106003505685,0.8972440898788113,0.042403318757701716,0.029600756420605757,0.08803030553096632,0.11418135890308374,0.08846702379224777,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
3.982016008004002,0.006124941975200614,0.015991664650059353,0.015844644791408662,0.03432621664102229,0.8929487473694511,0.042772207388375394,0.029604838505608834,0.08785536407395737,0.11373042134630557,0.08898956342289588,1.9066899163115894e-07,0.0050906260555014194,0.04712125241467047,2.705893237685494,3.52027
