r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_K-K,g(r)_weighted_K-Na,g(r)_weighted_K-U,g(r)_weighted_Na-F,g(r)_weighted_Na-Na,g(r)_weighted_Na-U,g(r)_weighted_U-F,g(r)_weighted_U-U,S_i_K-F,S_i_Na-F,S_i_U-F,Average_SCL,SCL_BC
3.1177488744372184,0.7399404742478243,0.05664789610213815,0.0003343582407545867,0.006377967937634679,0.0,0.09768156174298731,0.0502414087725782,0.005474537442080709,0.008770980447424229,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1217408704352176,0.7363905317283806,0.05622097532305741,0.00040956057337076016,0.006463430549823065,0.0,0.09728278981814648,0.05067346158012413,0.00566808979961154,0.008815925591526864,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1257328664332165,0.7328405892089371,0.055794054543976714,0.0004847629059869252,0.0065488931620114425,0.0,0.0968840178933057,0.05110551438767001,0.005861642157142351,0.008860870735629493,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1297248624312157,0.729290646689494,0.05536713376489602,0.0005599652386030902,0.006634355774199819,0.0,0.09648524596846492,0.051537567195215905,0.006055194514673159,0.00890581587973212,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1337168584292145,0.7257407041700502,0.05494021298581528,0.0006351675712192638,0.006719818386388204,0.0,0.0960864740436241,0.05196962000276184,0.006248746872203992,0.008950761023834755,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1377088544272134,0.7221907616506069,0.05451329220673458,0.0007103699038354284,0.006805280998576582,0.0,0.0956877021187833,0.05240167281030774,0.006442299229734799,0.008995706167937384,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1417008504252126,0.718898658494063,0.05408705960277384,0.0008010053902633201,0.006891829220398542,0.0,0.09532299592328987,0.052849896385634317,0.006664085068078784,0.009021194539701223,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1456928464232115,0.7159538801263673,0.05366175401118068,0.0009124302427081649,0.006979839822256309,0.0,0.09500417826909385,0.053319902936383064,0.006923903065871055,0.009020473494608664,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1496848424212103,0.7130091017586714,0.05323644841958753,0.0010238550951530102,0.007067850424114074,0.0,0.09468536061489784,0.05378990948713179,0.0071837210636633226,0.009019752449516107,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.153676838419209,0.7100643233909755,0.052811142827994324,0.0011352799475978681,0.007155861025971849,0.0,0.0943665429607018,0.054259916037880586,0.0074435390614556235,0.009019031404423557,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1576688344172084,0.7071195450232797,0.05238583723640117,0.001246704800042713,0.0072438716278296145,0.0,0.09404772530650578,0.054729922588629305,0.007703357059247893,0.009018310359330999,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.161660830415208,0.7041747666555833,0.051960531644807954,0.0013581296524875705,0.007331882229687391,0.0,0.09372890765230972,0.0551999291393781,0.007963175057040191,0.00901758931423844,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1656528264132064,0.7012299882878877,0.051535226053214804,0.0014695545049324156,0.007419892831545156,0.0,0.0934100899981137,0.05566993569012682,0.008222993054832461,0.009016868269145883,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1696448224112053,0.6982852099201918,0.05110992046162164,0.0015809793573772605,0.007507903433402923,0.0,0.09309127234391769,0.05613994224087556,0.008482811052624729,0.009016147224053334,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1736368184092045,0.6953404315524958,0.05068461487002844,0.0016924042098221182,0.007595914035260698,0.0,0.09277245468972165,0.05660994879162435,0.008742629050417028,0.009015426178960773,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.177628814407204,0.6923956531848001,0.050259309278435305,0.0018038290622669631,0.007683924637118464,0.0,0.09245363703552563,0.05707995534237308,0.009002447048209298,0.009014705133868216,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1816208104052026,0.6895420043389564,0.04991903941577985,0.001883718707715058,0.00777955488196156,0.0,0.09217642774099957,0.057570869154466624,0.00930632521076829,0.009020941902849241,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.185612806403201,0.6868216746084156,0.049703173675089,0.001917473513297502,0.00788633238228317,0.0,0.09196008993562035,0.058092369515564464,0.009674661762522982,0.00903735769612309,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1896048024012003,0.6841013448778751,0.049487307934398136,0.0019512283188799463,0.00799310988260478,0.0,0.09174375213024114,0.05861386987666232,0.010042998314277672,0.00905377348939694,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1935967983991995,0.6813810151473342,0.049271442193707264,0.0019849831244623936,0.008099887382926402,0.0,0.0915274143248619,0.05913537023776023,0.010411334866032403,0.00907018928267079,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.1975887943971983,0.6786606854167935,0.04905557645301639,0.002018737930044838,0.008206664883248012,0.0,0.0913110765194827,0.05965687059885808,0.010779671417787096,0.009086605075944632,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2015807903951976,0.6759403556862525,0.04883971071232552,0.0020524927356272856,0.008313442383569633,0.0,0.09109473871410347,0.06017837095995598,0.011148007969541825,0.009103020869218489,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2055727863931964,0.6732200259557118,0.04862384497163466,0.0020862475412097297,0.008420219883891245,0.0,0.09087840090872425,0.06069987132105383,0.011516344521296516,0.00911943666249233,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2095647823911952,0.6704996962251712,0.04840797923094381,0.002120002346792174,0.008526997384212854,0.0,0.09066206310334503,0.06122137168215168,0.011884681073051207,0.00913585245576618,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2135567783891945,0.6677793664946303,0.04819211349025292,0.0021537571523746217,0.008633774884534475,0.0,0.0904457252979658,0.06174287204324958,0.01225301762480594,0.009152268249040028,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2175487743871933,0.6650590367640896,0.04797624774956207,0.0021875119579570657,0.008740552384856085,0.0,0.09022938749258658,0.062264372404347436,0.012621354176560629,0.009168684042313878,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2215407703851926,0.6623365600136438,0.04772169497619601,0.00217668622013732,0.008841340689012088,0.0,0.09017209502449532,0.06274672461420153,0.012968335985555786,0.009165173691205388,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2255327663831914,0.659610667549713,0.04740559465084674,0.002094936890541344,0.008932600726540953,0.0,0.09036782922936222,0.06316679567434942,0.01328134434016067,0.009129962655852263,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2295247623811902,0.656884775085782,0.047089494325497465,0.002013187560945368,0.009023860764069818,0.0,0.09056356343422914,0.06358686673449733,0.013594352694765551,0.009094751620499128,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.233516758379189,0.6541588826218508,0.046773394000148155,0.001931438231349383,0.009115120801598693,0.0,0.09075929763909606,0.0640069377946453,0.013907361049370468,0.009059540585145994,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2375087543771883,0.6514329901579201,0.04645729367479889,0.0018496889017534067,0.009206380839127557,0.0,0.09095503184396296,0.06442700885479322,0.014220369403975351,0.00902432954979286,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.241500750375188,0.648707097693989,0.04614119334944957,0.0017679395721574218,0.009297640876656433,0.0,0.0911507660488299,0.06484707991494117,0.014533377758580266,0.008989118514439726,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2454927463731864,0.6459812052300581,0.045825093024100295,0.001686190242561446,0.009388900914185299,0.0,0.09134650025369681,0.0652671509750891,0.01484638611318515,0.0089539074790866,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2494847423711857,0.6432553127661269,0.045508992698750986,0.0016044409129654608,0.009480160951714172,0.0,0.09154223445856373,0.06568722203523705,0.015159394467790065,0.008918696443733467,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2534767383691845,0.6405294203021962,0.04519289237340172,0.0015226915833694852,0.009571420989243039,0.0,0.09173796866343066,0.06610729309538498,0.015472402822394949,0.008883485408380333,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2574687343671838,0.6378035278382652,0.04487679204805244,0.0014409422537735091,0.009662681026771903,0.0,0.09193370286829755,0.06652736415553288,0.01578541117699983,0.008848274373027206,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2614607303651826,0.6351304273015127,0.044583988154207395,0.0013745158253988872,0.009764595906325628,2.8171460136558086e-05,0.0921449654965783,0.06692166795818207,0.016127778284402296,0.008842173801452557,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2654527263631814,0.632548808665967,0.04433155410399648,0.0013346420957160827,0.009884974313497738,0.00010516058749604147,0.09238313696817206,0.06727132028037107,0.016521020490830596,0.008886518074644724,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2694447223611807,0.629967190030421,0.04407912005378554,0.0012947683660332733,0.010005352720669863,0.0001821497148555338,0.09262130843976583,0.06762097260256007,0.01691426269725894,0.008930862347836892,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2734367183591795,0.6273855713948754,0.04382668600357462,0.001254894636350468,0.010125731127841974,0.00025913884221501714,0.09285947991135957,0.06797062492474906,0.01730750490368724,0.008975206621029061,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2774287143571783,0.6248039527593297,0.04357425195336371,0.0012150209066676633,0.010246109535014083,0.0003361279695745005,0.09309765138295333,0.06832027724693804,0.01770074711011554,0.00901955089422123,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2814207103551776,0.6222223341237836,0.043321817903152766,0.0011751471769848537,0.01036648794218621,0.0004131170969339929,0.0933358228545471,0.06866992956912706,0.018093989316543886,0.009063895167413405,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2854127063531764,0.6196407154882378,0.04306938385294185,0.0011352734473020487,0.01048686634935832,0.000490106224293477,0.09357399432614084,0.06901958189131605,0.01848723152297219,0.009108239440605572,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.289404702351176,0.6170590968526919,0.0428169498027309,0.0010953997176192394,0.010607244756530444,0.0005670953516529693,0.0938121657977346,0.06936923421350505,0.018880473729400535,0.00915258371379774,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2933966983491745,0.6144774782171464,0.04256451575251999,0.0010555259879364341,0.010727623163702555,0.0006440844790124527,0.09405033726932835,0.06971888653569402,0.01927371593582884,0.009196927986989909,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.2973886943471733,0.6118958595816003,0.04231208170230907,0.0010156522582536291,0.010848001570874668,0.0007210736063719362,0.09428850874092211,0.07006853885788301,0.01966695814225714,0.009241272260182077,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.301380690345173,0.6094527479040444,0.04204301717079352,0.0010221938593568103,0.010967736705564748,0.0007855610256137591,0.0944885770776665,0.07037863693703748,0.020086911777958044,0.00924679575473194,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3053726863431714,0.6072715950383385,0.04174249933768016,0.0011165209773813054,0.01108625521621269,0.0008264039099373772,0.09461658078980453,0.0706139259043657,0.02055738485597874,0.009178897341849627,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.30936468234117,0.6050904421726326,0.04144198150456676,0.0012108480954058105,0.011204773726860644,0.0008672467942610004,0.09474458450194258,0.07084921487169395,0.021027857933999493,0.009110998928967303,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.313356678339169,0.6029092893069269,0.041141463671453396,0.0013051752134303053,0.011323292237508588,0.0009080896785846183,0.09487258821408058,0.07108450383902216,0.02149833101202019,0.009043100516084987,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3173486743371683,0.6007281364412211,0.04084094583834003,0.0013995023314548002,0.01144181074815653,0.000948932562908237,0.0950005919262186,0.0713197928063504,0.021968804090040886,0.008975202103202674,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.321340670335168,0.5985469835755153,0.040540428005226635,0.0014938294494793057,0.011560329258804484,0.0009897754472318596,0.09512859563835664,0.07155508177367864,0.022439277168061638,0.00890730369032035,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3253326663331664,0.5963658307098095,0.040239910172113265,0.0015881565675038008,0.011678847769452426,0.0010306183315554776,0.09525659935049464,0.07179037074100686,0.022909750246082335,0.008839405277438034,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3293246623311656,0.5941846778441037,0.039939392338999874,0.0016824836855283062,0.011797366280100382,0.0010714612158791007,0.09538460306263269,0.0720256597083351,0.023380223324103087,0.008771506864555712,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3333166583291645,0.5920035249783979,0.03963887450588651,0.0017768108035528007,0.011915884790748323,0.001112304100202719,0.0955126067747707,0.07226094867566332,0.023850696402123783,0.008703608451673396,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3373086543271637,0.5898223721126922,0.03933835667277315,0.0018711379215772955,0.012034403301396265,0.0011531469845263375,0.09564061048690871,0.07249623764299155,0.024321169480144483,0.008635710038791074,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3413006503251625,0.5876513621445475,0.039048235147503135,0.0019562516591402376,0.012152494164270953,0.0012049359020805965,0.09577943507778063,0.07272515750451483,0.024816914748040753,0.008651758864086333,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3452926463231614,0.5855013401721262,0.03877962598230908,0.0020223007863634755,0.012269700125214788,0.0012793746883967023,0.0959406505638788,0.07294089821633391,0.025364954008833256,0.008841513897610533,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3492846423211606,0.5833513181997046,0.038511016817115,0.002088349913586721,0.012386906086158634,0.0013538134747128163,0.09610186604997698,0.07315663892815301,0.025912993269625813,0.00903126893113476,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3532766383191595,0.5812012962272833,0.038242407651920954,0.002154399040809959,0.012504112047102469,0.001428252261028922,0.09626308153607512,0.0733723796399721,0.026461032530418316,0.009221023964658967,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3572686343171583,0.5790512742548619,0.037973798486726905,0.0022204481680331975,0.012621318008046303,0.0015026910473450272,0.09642429702217327,0.0735881203517912,0.02700907179121081,0.009410778998183168,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.361260630315157,0.5769012522824403,0.03770518932153283,0.0022864972952564427,0.01273852396899015,0.001577129833661141,0.09658551250827145,0.07380386106361031,0.027557111052003373,0.009600534031707395,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3652526263131564,0.5747512303100191,0.03743658015633878,0.002352546422479681,0.012855729929933984,0.0016515686199772468,0.09674672799436959,0.07401960177542939,0.028105150312795868,0.009790289065231604,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.369244622311156,0.5726012083375975,0.0371679709911447,0.002418595549702927,0.012972935890877831,0.0017260074062933608,0.09690794348046777,0.07423534248724852,0.028653189573588426,0.009980044098755822,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3732366183091544,0.5704511863651762,0.03689936182595065,0.0024846446769261647,0.013090141851821665,0.0018004461926094666,0.09706915896656591,0.07445108319906761,0.029201228834380925,0.010169799132280031,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3772286143071533,0.5683011643927549,0.0366307526607566,0.0025506938041494026,0.013207347812765498,0.0018748849789255724,0.09723037445266408,0.0746668239108867,0.029749268095173424,0.010359554165804238,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3812206103051525,0.5661411867762655,0.03644378075190386,0.0026054286931661372,0.013314283216818342,0.0019447457984275462,0.09730271036995668,0.07488102930238573,0.03032462124869022,0.010536463151520771,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.385212606303152,0.5639586049515237,0.036442165564416325,0.0026344746970746406,0.013397899405635044,0.002004212381802326,0.09717324595479726,0.07509174876168254,0.030961990371752998,0.010684205290985408,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3892046023011506,0.5617760231267818,0.03644055037692878,0.0026635207009831478,0.013481515594451756,0.0020636789651771116,0.09704378153963783,0.07530246822097937,0.031599359494815835,0.010831947430450054,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.393196598299149,0.55959344130204,0.036438935189441246,0.0026925667048916515,0.013565131783268456,0.0021231455485518904,0.09691431712447841,0.07551318768027619,0.03223672861787861,0.010979689569914691,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.3971885942971483,0.5574108594772984,0.0364373200019537,0.002721612708800155,0.01364874797208516,0.0021826121319266705,0.096784852709319,0.075723907139573,0.03287409774094138,0.011127431709379328,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4011805902951475,0.5552282776525564,0.03643570481446616,0.002750658712708662,0.013732364160901869,0.0022420787153014567,0.09665538829415957,0.07593462659886985,0.03351146686400422,0.01127517384884397,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4051725862931463,0.5530456958278147,0.036434089626978625,0.0027797047166171654,0.013815980349718572,0.0023015452986762355,0.09652592387900015,0.07614534605816665,0.034148835987066986,0.011422915988308609,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4091645822911456,0.5508631140030728,0.03643247443949108,0.0028087507205256726,0.013899596538535283,0.0023610118820510213,0.09639645946384072,0.0763560655174635,0.034786205110129836,0.011570658127773253,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4131565782891444,0.5486805321783311,0.036430859252003546,0.0028377967244341768,0.013983212727351984,0.0024204784654258014,0.0962669950486813,0.07656678497676031,0.0354235742331926,0.01171840026723789,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4171485742871432,0.5464979503535894,0.036429244064516,0.00286684272834268,0.014066828916168686,0.0024799450488005807,0.0961375306335219,0.07677750443605713,0.03606094335625537,0.011866142406702527,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4211405702851425,0.544257845637041,0.036415673501606814,0.0028898777256834603,0.014153699421237245,0.002543846331738773,0.09606963539985072,0.07699955757961854,0.03666293939941347,0.011951277230844992,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4251325662831413,0.5418739336909766,0.03637221450014351,0.00289788520660492,0.014248705716935418,0.0026188343635854734,0.09615566311990026,0.07724994493384131,0.03717650274280967,0.011879893766681995,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4291245622811406,0.539490021744912,0.036328755498680206,0.002905892687526381,0.014343712012633599,0.0026938223954321816,0.09624169083994978,0.07750033228806412,0.03769006608620592,0.01180851030251898,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4331165582791394,0.5371061097988477,0.0362852964972169,0.0029139001684478413,0.014438718308331771,0.0027688104272788816,0.09632771855999929,0.0777507196422869,0.03820362942960211,0.01173712683835598,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4371085542771382,0.5347221978527833,0.0362418374957536,0.0029219076493693014,0.014533724604029942,0.0028437984591255815,0.09641374628004881,0.0780011069965097,0.03871719277299831,0.011665743374192983,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.441100550275137,0.5323382859067186,0.036198378494290286,0.002929915130290762,0.014628730899728125,0.00291878649097229,0.09649977400009833,0.07825149435073249,0.03923075611639456,0.011594359910029975,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4450925462731363,0.5299543739606544,0.036154919492826974,0.0029379226112122227,0.014723737195426296,0.00299377452281899,0.09658580172014786,0.07850188170495527,0.039744319459790754,0.011522976445866976,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.449084542271136,0.5275704620145897,0.03611146049136367,0.0029459300921336833,0.014818743491124478,0.003068762554665699,0.09667182944019738,0.07875226905917808,0.04025788280318701,0.011451592981703972,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4530765382691344,0.5251865500685254,0.036068001489900366,0.002953937573055143,0.014913749786822653,0.003143750586512399,0.09675785716024689,0.07900265641340086,0.04077144614658321,0.011380209517540964,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.457068534267133,0.5228026381224609,0.03602454248843706,0.0029619450539766033,0.015008756082520823,0.0032187386183590984,0.09684388488029641,0.07925304376762365,0.0412850094899794,0.011308826053377964,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4610605302651325,0.5206420395252949,0.03599229558666909,0.0029746519963411103,0.01509895373508232,0.0032957677543479736,0.09689357826298192,0.07943199489786308,0.04177800565100178,0.011259663066553467,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4650525262631318,0.5190987127321596,0.03599104062085143,0.003000348959486865,0.015175859572181075,0.0033784388102769797,0.09684283805276507,0.07941348552218615,0.04221415101546237,0.011271920833126907,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4690445222611306,0.5175553859390242,0.035989785655033774,0.0030260459226326224,0.015252765409279837,0.0034611098662059945,0.09679209784254818,0.0793949761465092,0.04265029637992302,0.011284178599700354,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4730365182591294,0.5160120591458891,0.03598853068921612,0.003051742885778377,0.01532967124637859,0.003543780922135,0.0967413576323313,0.07937646677083228,0.04308644174438362,0.011296436366273801,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.477028514257128,0.5144687323527538,0.03598727572339846,0.0030774398489241315,0.015406577083477344,0.0036264519780640054,0.09669061742211445,0.07935795739515533,0.043522587108844206,0.011308694132847246,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4810205102551275,0.5129254055596184,0.0359860207575808,0.0031031368120698895,0.015483482920576106,0.003709123033993021,0.09663987721189754,0.07933944801947841,0.043958732473304854,0.011320951899420686,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4850125062531263,0.5113820787664831,0.03598476579176314,0.003128833775215644,0.01556038875767486,0.003791794089922027,0.09658913700168069,0.07932093864380146,0.04439487783776545,0.011333209665994133,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4890045022511256,0.5098387519733478,0.03598351082594549,0.0031545307383614015,0.015637294594773622,0.003874465145851042,0.0965383967914638,0.07930242926812454,0.044831023202226095,0.01134546743256758,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.4929964982491244,0.5082954251802125,0.03598225586012783,0.003180227701507156,0.015714200431872376,0.0039571362017800475,0.09648765658124692,0.0792839198924476,0.04526716856668669,0.011357725199141026,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.496988494247123,0.5067520983870775,0.035981000894310174,0.0032059246646529106,0.015791106268971133,0.004039807257709054,0.09643691637103007,0.07926541051677068,0.04570331393114728,0.011369982965714466,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.5009804902451225,0.5052722349237604,0.03594790331140571,0.0032353974161378344,0.015868643955556913,0.004121653349043713,0.09646448225131747,0.07925316115149779,0.04614636182427731,0.011427518990790024,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.5049724862431213,0.5039872945448853,0.03581700340459177,0.003276467231807335,0.015948122322709955,0.004200965620552841,0.09673255969529661,0.07926013896103737,0.04661061034117756,0.011624123952693511,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.508964482241121,0.5027023541660102,0.03568610349777782,0.003317537047476841,0.016027600689863003,0.004280277892061978,0.09700063713927579,0.07926711677057693,0.04707485885807786,0.011820728914597015,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.5129564782391194,0.5014174137871352,0.03555520359096389,0.003358606863146342,0.016107079057016045,0.004359590163571106,0.09726871458325492,0.0792740945801165,0.04753910737497811,0.012017333876500492,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.516948474237118,0.5001324734082602,0.03542430368414995,0.003399676678815843,0.016186557424169086,0.0044389024350802355,0.09753679202723406,0.0792810723896561,0.048003355891878347,0.012213938838403979,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.520940470235117,0.49884753302938506,0.035293403777335995,0.0034407464944853482,0.01626603579132214,0.0045182147065893725,0.09780486947121324,0.07928805019919567,0.04846760440877865,0.012410543800307481,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
3.5249324662331163,0.4975625926505101,0.03516250387052206,0.0034818163101548497,0.016345514158475183,0.004597526978098501,0.09807294691519237,0.07929502800873524,0.0489318529256789,0.01260714876221096,0.0,3.451026621975275e-07,0.11282559095680227,0.0026773508953227545,2.41696051355229,0
