r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,g(r)_weighted_Li-Mg,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,S_i_Li-Cl,S_i_Mg-Cl,Average_SCL,SCL_BC
3.80911268134067,1.0241885550168441,0.12294826944306436,0.10548727548219532,0.1106449338230263,0.05115693358365755,0.04908087369982808,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.814352176088044,1.0193864145824174,0.12311758633230004,0.10564985634490458,0.11065437701373912,0.051430673278949464,0.049227058209403325,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8195916708354174,1.0145842741479905,0.12328690322153571,0.10581243720761388,0.11066382020445194,0.05170441297424139,0.04937324271897856,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.824831165582791,1.0097821337135635,0.12345622011077138,0.10597501807032315,0.11067326339516474,0.05197815266953332,0.049519427228553826,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.830070660330165,1.0049799932791368,0.12362553700000706,0.10613759893303244,0.11068270658587759,0.052251892364825234,0.04966561173812906,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8353101550775386,1.00017785284471,0.12379485388924273,0.10630017979574172,0.11069214977659039,0.05252563206011716,0.04981179624770429,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.840549649824912,0.9953757124102836,0.1239641707784784,0.10646276065845099,0.1107015929673032,0.05279937175540906,0.04995798075727953,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8457891445722856,0.9905735719758568,0.12413348766771408,0.10662534152116028,0.110711036158016,0.053073111450700976,0.050104165266854774,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8510286393196593,0.9857714315414299,0.12430280455694975,0.10678792238386955,0.11072047934872883,0.0533468511459929,0.05025034977643002,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.856268134067033,0.980969291107003,0.12447212144618543,0.10695050324657886,0.11072992253944164,0.053620590841284815,0.050396534286005254,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.861507628814407,0.9759637408799253,0.12465164894417365,0.10710068927156181,0.11070787655932231,0.05391029337831128,0.05052867938804549,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.866747123561781,0.9707751218394618,0.12484036599003916,0.10723971994259106,0.11065749032545406,0.05421436247289881,0.050648189023304216,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.871986618309154,0.9655865027989984,0.12502908303590463,0.10737875061362029,0.11060710409158582,0.05451843156748634,0.05076769865856294,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.877226113056528,0.9603978837585347,0.12521780008177014,0.10751778128464955,0.11055671785771758,0.05482250066207389,0.05088720829382166,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8824656078039017,0.9552092647180713,0.12540651712763565,0.10765681195567879,0.11050633162384933,0.055126569756661414,0.05100671792908039,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.887705102551275,0.9500206456776076,0.12559523417350113,0.10779584262670806,0.1104559453899811,0.05543063885124896,0.05112622756433911,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8929445972986487,0.9448320266371445,0.1257839512193666,0.10793487329773728,0.11040555915611283,0.05573470794583646,0.05124573719959783,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.8981840920460233,0.9396434075966812,0.1259726682652321,0.10807390396876655,0.1103551729222446,0.056038777040424,0.05136524683485655,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.903423586793396,0.9344547885562174,0.1261613853110976,0.1082129346397958,0.11030478668837639,0.056342846135011546,0.05148475647011527,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.90866308154077,0.929266169515754,0.1263501023569631,0.10835196531082504,0.11025440045450811,0.056646915229599075,0.051604266105374004,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.913902576288144,0.9240348839886763,0.12657419891600322,0.10847876975010727,0.11016679148991294,0.056993584367492404,0.051701350846102924,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.919142071035517,0.9187619880761385,0.12683279925769378,0.10859365058714117,0.11004288114931181,0.05738179909217407,0.05177656576394883,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.924381565782891,0.9134890921636006,0.12709139959938437,0.10870853142417507,0.10991897080871067,0.057770013816855745,0.05185178068179476,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.929621060530265,0.9082161962510626,0.12734999994107496,0.10882341226120897,0.10979506046810956,0.05815822854153741,0.05192699559964066,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.934860555277639,0.9029433003385251,0.12760860028276555,0.10893829309824288,0.10967115012750842,0.05854644326621908,0.05200221051748657,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.940100050025012,0.8976704044259871,0.12786720062445614,0.10905317393527678,0.1095472397869073,0.05893465799090074,0.052077425435332475,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.9453395447723856,0.8923975085134498,0.1281258009661467,0.10916805477231065,0.10942332944630616,0.05932287271558238,0.05215264035317838,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.9505790395197593,0.8871246126009119,0.1283844013078373,0.10928293560934456,0.10929941910570505,0.05971108744026404,0.05222785527102428,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.955818534267133,0.8818517166883741,0.12864300164952788,0.10939781644637846,0.10917550876510392,0.06009930216494571,0.052303070188870204,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.9610580290145063,0.8765788207758363,0.12890160199121847,0.10951269728341236,0.1090515984245028,0.060487516889627384,0.052378285106716105,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.966297523761881,0.8713738621024987,0.12925273317525557,0.1096165559057655,0.10890273145889436,0.06087231721580739,0.052434676012745714,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.9715370185092542,0.8662406927798624,0.1297016417957929,0.1097087673425024,0.10872749280191227,0.061253509543570686,0.052471175566082814,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.976776513256628,0.8611075234572262,0.13015055041633025,0.10980097877923933,0.10855225414493015,0.061634701871333984,0.052507675119419936,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.9820160080040017,0.85597435413459,0.1305994590368676,0.10989319021597624,0.10837701548794804,0.06201589419909728,0.05254417467275706,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.987255502751376,0.8508411848119538,0.1310483676574049,0.10998540165271314,0.10820177683096595,0.06239708652686057,0.05258067422609416,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.992494997498749,0.8457080154893176,0.13149727627794228,0.11007761308945002,0.10802653817398382,0.06277827885462386,0.05261717377943127,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
3.9977344922461215,0.8405748461666818,0.13194618489847956,0.11016982452618694,0.10785129951700174,0.06315947118238714,0.05265367333276839,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.002973986993497,0.8354416768440451,0.13239509351901693,0.11026203596292387,0.1076760608600196,0.06354066351015046,0.052690172886105495,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.00821348174087,0.8303085075214093,0.13284400213955425,0.11035424739966078,0.1075008222030375,0.06392185583791374,0.0527266724394426,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.013452976488244,0.8251753381987726,0.13329291076009162,0.11044645883639768,0.10732558354605537,0.06430304816567706,0.05276317199277972,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.018692471235617,0.8201502001867942,0.13382795587746277,0.11052470422929823,0.10712485755106613,0.06472125069763991,0.052787433671362315,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.023931965982991,0.8152487754499235,0.13446164117669201,0.11058695624941846,0.10689494444319775,0.06518183588279908,0.05279768100950026,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.029171460730365,0.8103473507130519,0.13509532647592135,0.11064920826953867,0.10666503133532931,0.0656424210679583,0.0528079283476382,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.034410955477738,0.8054459259761811,0.1357290117751506,0.1107114602896589,0.10643511822746092,0.06610300625311745,0.05281817568577614,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.039650450225112,0.8005445012393093,0.13636269707437992,0.11077371230977914,0.10620520511959249,0.06656359143827667,0.05282842302391409,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.0448899449724856,0.7956430765024385,0.13699638237360914,0.11083596432989937,0.10597529201172409,0.06702417662343584,0.05283867036205203,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.05012943971986,0.7907416517655669,0.1376300676728385,0.11089821635001959,0.10574537890385569,0.06748476180859506,0.05284891770018997,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.055368934467233,0.785840227028696,0.13826375297206775,0.11096046837013981,0.10551546579598725,0.0679453469937542,0.05285916503832792,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.060608429214607,0.7809388022918244,0.13889743827129708,0.11102272039026002,0.10528555268811883,0.06840593217891344,0.052869412376465856,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.0658479239619805,0.7760373775549536,0.1395311235705263,0.11108497241038026,0.10505563958025044,0.0688665173640726,0.052879659714603795,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.071087418709355,0.7710688448411352,0.14006084249965423,0.11113879436503744,0.10482745460575056,0.06930605816777512,0.052866763076955876,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.076326913456728,0.7660169926727941,0.1404614795872517,0.11118214977774335,0.10460141523503978,0.06971947083494986,0.0528251315030794,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.081566408204101,0.7609651405044529,0.14086211667484916,0.11122550519044927,0.10437537586432899,0.07013288350212463,0.05278349992920295,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.086805902951475,0.7559132883361107,0.1412627537624467,0.11126886060315519,0.10414933649361816,0.07054629616929944,0.05274186835532648,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.092045397698849,0.7508614361677695,0.14166339085004417,0.11131221601586107,0.10392329712290738,0.0709597088364742,0.05270023678145003,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.097284892446223,0.7458095839994273,0.14206402793764172,0.11135557142856697,0.10369725775219654,0.07137312150364904,0.05265860520757356,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.102524387193596,0.7407577318310862,0.14246466502523916,0.1113989268412729,0.10347121838148575,0.0717865341708238,0.052616973633697085,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.10776388194097,0.735705879662744,0.1428653021128367,0.11144228225397879,0.10324517901077492,0.07219994683799862,0.05257534205982063,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.113003376688344,0.7306540274944028,0.14326593920043418,0.11148563766668468,0.10301913964006412,0.07261335950517338,0.05253371048594418,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.118242871435718,0.7256021753260606,0.1436665762880317,0.11152899307939061,0.10279310026935332,0.07302677217234821,0.05249207891206772,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.123482366183091,0.7206878515971151,0.14406901546597192,0.11156041573862242,0.10255552442917083,0.07347180868397486,0.052447872867490794,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.128721860930465,0.715958786765943,0.14447388216560925,0.111575764276998,0.10230240828599417,0.07395944437430449,0.05240019885944094,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.133961355677839,0.7112297219347717,0.1448787488652465,0.11159111281537358,0.10204929214281751,0.074447080064634,0.05235252485139108,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.139200850425212,0.7065006571036003,0.14528361556488373,0.11160646135374916,0.10179617599964087,0.07493471575496355,0.052304850843341216,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.144440345172586,0.7017715922724282,0.14568848226452105,0.11162180989212475,0.1015430598564642,0.07542235144529315,0.05225717683529135,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.149679839919959,0.6970425274412569,0.1460933489641583,0.11163715843050034,0.10128994371328755,0.07590998713562269,0.0522095028272415,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.154919334667333,0.692313462610085,0.14649821566379562,0.11165250696887591,0.10103682757011087,0.0763976228259523,0.05216182881919164,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.160158829414707,0.6875843977789137,0.14690308236343283,0.11166785550725149,0.10078371142693422,0.07688525851628183,0.05211415481114176,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.165398324162081,0.6828553329477416,0.14730794906307015,0.11168320404562707,0.10053059528375755,0.07737289420661145,0.052066480803091904,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.170637818909454,0.6781262681165703,0.14771281576270742,0.11169855258400264,0.1002774791405809,0.07786052989694096,0.05201880679504205,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.175877313656828,0.6736015079577619,0.14817008627647532,0.11170290524536176,0.10000622627570598,0.07829872468576439,0.05195801652681031,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.181116808404202,0.6693756379677829,0.1487040216294342,0.11169117134590055,0.09970844005871701,0.0786645892668287,0.05187803765571994,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.186356303151575,0.6651497679778039,0.1492379569823931,0.11167943744643931,0.09941065384172805,0.079030453847893,0.051798058784629564,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.191595797898949,0.6609238979878241,0.14977189233535207,0.11166770354697805,0.09911286762473905,0.07939631842895738,0.051718079913539196,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.196835292646322,0.656698027997845,0.15030582768831097,0.11165596964751687,0.09881508140775007,0.07976218301002168,0.051638101042448814,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.2020747873936966,0.6524721580078654,0.15083976304126995,0.11164423574805561,0.09851729519076105,0.08012804759108605,0.05155812217135842,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.20731428214107,0.6482462880178862,0.15137369839422884,0.11163250184859438,0.09821950897377209,0.08049391217215035,0.05147814330026804,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.212553776888444,0.6440204180279064,0.15190763374718783,0.11162076794913314,0.09792172275678307,0.08085977675321472,0.05139816442917767,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.217793271635817,0.6397945480379276,0.1524415691001467,0.11160903404967193,0.0976239365397941,0.08122564133427902,0.051318185558087294,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.223032766383192,0.6355686780479477,0.15297550445310568,0.11159730015021069,0.09732615032280509,0.08159150591534339,0.05123820668699689,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.228272261130565,0.631385408289213,0.15348076141925218,0.11157651975847777,0.09702271585078467,0.08199292347714732,0.051154025545863784,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.233511755877939,0.6272699116256387,0.1539403936791063,0.11154134721994897,0.09671029551848685,0.0824509025992189,0.051063158975117144,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.238751250625312,0.6231544149620653,0.15440002593896032,0.11150617468142018,0.0963978751861891,0.08290888172129043,0.050972292404370546,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.2439907453726855,0.619038918298492,0.15485965819881437,0.1114710021428914,0.09608545485389135,0.08336686084336195,0.05088142583362395,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.24923024012006,0.6149234216349176,0.15531929045866846,0.1114358296043626,0.09577303452159351,0.08382483996543355,0.050790559262877316,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.254469734867433,0.6108079249713442,0.15577892271852248,0.11140065706583382,0.09546061418929577,0.08428281908750507,0.050699692692130705,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.259709229614807,0.60669242830777,0.15623855497837658,0.11136548452730505,0.09514819385699796,0.08474079820957667,0.050608826121384086,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.26494872436218,0.6025769316441965,0.15669818723823062,0.11133031198877624,0.09483577352470023,0.0851987773316482,0.050517959550637474,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.270188219109555,0.5984614349806222,0.15715781949808474,0.11129513945024747,0.0945233531924024,0.08565675645371978,0.05042709297989085,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.275427713856928,0.5943459383170488,0.15761745175793876,0.11125996691171866,0.09421093286010465,0.08611473557579132,0.05033622640914424,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.280667208604302,0.5903294408906238,0.15804434435619769,0.11121638207328444,0.0939001517352966,0.08661151528619092,0.05023442759824535,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.285906703351675,0.5864844969367937,0.1584145031573087,0.11115821975624687,0.09359221115497422,0.08717553163252866,0.05011368456297302,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.2911461980990495,0.5826395529829629,0.1587846619584198,0.11110005743920932,0.0932842705746518,0.0877395479788665,0.049992941527700674,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.296385692846423,0.5787946090291329,0.15915482075953086,0.1110418951221718,0.09297632999432945,0.08830356432520425,0.04987219849242835,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.301625187593796,0.5749496650753025,0.15952497956064188,0.11098373280513427,0.09266838941400707,0.088867580671542,0.04975145545715603,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.30686468234117,0.5711047211214718,0.15989513836175298,0.11092557048809672,0.09236044883368467,0.08943159701787985,0.04963071242188369,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.312104177088544,0.5672597771676418,0.160265297162864,0.1108674081710592,0.09205250825336231,0.08999561336421759,0.049509969386611355,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.317343671835918,0.5634148332138109,0.1606354559639751,0.11080924585402166,0.09174456767303987,0.09055962971055544,0.049389226351339,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.322583166583291,0.5595698892599807,0.16100561476508612,0.11075108353698411,0.09143662709271753,0.09112364605689319,0.04926848331606668,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.327822661330665,0.55572494530615,0.16137577356619723,0.11069292121994657,0.09112868651239511,0.09168766240323104,0.049147740280794334,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.333062156078039,0.5520105507146502,0.16175119613934205,0.1106257309078027,0.09081099964145622,0.09229439812636034,0.04902439846221357,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.338301650825413,0.5485430646997309,0.16213657410742038,0.11054146590926207,0.09047487956869903,0.09298192919255205,0.04889614155346249,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.343541145572786,0.5450755786848123,0.16252195207549866,0.11045720091072146,0.09013875949594191,0.09366946025874366,0.04876788464471142,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.348780640320159,0.5416080926698934,0.16290733004357696,0.11037293591218085,0.08980263942318478,0.09435699132493525,0.048639627735960346,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.354020135067533,0.5381406066549742,0.1632927080116553,0.11028867091364022,0.0894665193504276,0.09504452239112697,0.048511370827209264,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.359259629814907,0.5346731206400557,0.16367808597973357,0.1102044059150996,0.08913039927767048,0.09573205345731857,0.0483831139184582,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.364499124562281,0.5312056346251363,0.1640634639478119,0.11012014091655897,0.0887942792049133,0.09641958452351028,0.04825485700970711,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.369738619309654,0.5277381486102175,0.16444884191589018,0.11003587591801836,0.08845815913215617,0.09710711558970189,0.04812660010095604,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.374978114057028,0.5242706625952983,0.1648342198839685,0.10995161091947772,0.088122039059399,0.0977946466558936,0.04799834319220495,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.380217608804402,0.5208031765803797,0.1652195978520468,0.1098673459209371,0.08778591898664186,0.09848217772208522,0.047870086283453885,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.385457103551776,0.5174335261768856,0.16563458380213267,0.10977633491704789,0.08745698793516705,0.0991292469462826,0.04774128793934525,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.390696598299149,0.5142663202308805,0.16611083549960326,0.10967136487132197,0.08714293262773044,0.09969259128204547,0.04761136924053526,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.395936093046523,0.5110991142848748,0.16658708719707394,0.10956639482559603,0.08682887732029379,0.10025593561780842,0.04748145054172524,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.4011755877938965,0.5079319083388695,0.1670633388945445,0.10946142477987011,0.08651482201285718,0.10081927995357129,0.04735153184291525,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.40641508254127,0.5047647023928641,0.16753959059201512,0.1093564547341442,0.0862007667054206,0.10138262428933413,0.04722161314410525,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.411654577288644,0.5015974964468585,0.1680158422894858,0.10925148468841825,0.08588671139798393,0.1019459686250971,0.047091694445295235,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.416894072036017,0.49843029050085313,0.16849209398695636,0.10914651464269233,0.08557265609054733,0.10250931296085997,0.046961775746485246,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.422133566783391,0.49526308455484735,0.16896834568442706,0.1090415445969664,0.08525860078311068,0.10307265729662292,0.04683185704767522,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.427373061530765,0.49209587860884224,0.16944459738189763,0.10893657455124049,0.08494454547567408,0.10363600163238577,0.046701938348865234,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.432612556278139,0.4889286726628364,0.1699208490793683,0.10883160450551455,0.08463049016823743,0.10419934596814874,0.04657201965005522,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.437852051025512,0.48586673962069726,0.1703678690530516,0.10871963741782432,0.08430033419914347,0.10477462781414641,0.046429144868585515,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.443091545772886,0.48304382784389327,0.17074851863748014,0.10859178360370689,0.08393362180972916,0.10537701367928393,0.0462568534076343,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.44833104052026,0.4802209160670897,0.17112916822190866,0.1084639297895895,0.08356690942031489,0.10597939954442133,0.04608456194668311,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.453570535267633,0.47739800429028606,0.17150981780633714,0.10833607597547211,0.08320019703090062,0.10658178540955873,0.04591227048573193,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.458810030015007,0.4745750925134822,0.1718904673907657,0.10820822216135469,0.08283348464148628,0.10718417127469626,0.04573997902478072,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.46404952476238,0.4717521807366786,0.17227111697519418,0.10808036834723728,0.08246677225207201,0.10778655713983366,0.045567687563829534,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.4692890195097545,0.4689292689598746,0.17265176655962275,0.10795251453311987,0.08210005986265768,0.10838894300497118,0.04539539610287833,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.474528514257128,0.466106357183071,0.17303241614405124,0.10782466071900247,0.08173334747324341,0.10899132887010858,0.04522310464192714,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.479768009004502,0.46328344540626704,0.17341306572847978,0.10769680690488506,0.08136663508382909,0.1095937147352461,0.04505081318097593,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.485007503751875,0.46046053362946343,0.17379371531290827,0.10756895309076767,0.08099992269441482,0.1101961006003835,0.044878521720024746,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.4902469984992495,0.4577485675827807,0.17421931253471365,0.10743472059009161,0.08064136143651358,0.11079205255528723,0.04470608375527959,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.495486493246623,0.45531396586140177,0.17475727884996092,0.10728454137301899,0.08030317800739514,0.11137191973460643,0.04453327953104961,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.500725987993997,0.4528793641400222,0.17529524516520828,0.10713436215594631,0.07996499457827662,0.11195178691392572,0.044360475306819594,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.50596548274137,0.4504447624186433,0.17583321148045558,0.10698418293887368,0.07962681114915815,0.11253165409324493,0.04418767108258961,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.511204977488744,0.4480101606972642,0.17637117779570285,0.10683400372180105,0.07928862772003971,0.11311152127256413,0.04401486685835963,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.516444472236118,0.44557555897588474,0.17690914411095024,0.1066838245047284,0.07895044429092121,0.11369138845188341,0.04384206263412962,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.521683966983491,0.44314095725450575,0.1774471104261975,0.10653364528765577,0.07861226086180276,0.1142712556312026,0.04366925840989963,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.526923461730865,0.4407063555331262,0.17798507674144487,0.10638346607058312,0.07827407743268426,0.11485112281052191,0.04349645418566962,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.532162956478238,0.43827175381174727,0.17852304305669217,0.10623328685351048,0.07793589400356579,0.11543098998984111,0.043323649961439635,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.537402451225613,0.43583715209036783,0.17906100937193953,0.10608310763643782,0.0775977105744473,0.1160108571691604,0.04315084573720962,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.542641945972986,0.43348493022331763,0.1796036366299717,0.10592990313158021,0.07726146012216618,0.11655562717545288,0.0429716334484967,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.54788144072036,0.43136041870832714,0.18015914743739989,0.1057683362746377,0.07693055270963362,0.11700338329781307,0.04277470830229794,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.553120935467733,0.4292359071933371,0.18071465824482802,0.10560676941769524,0.07659964529710106,0.11745113942017317,0.0425777831560992,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.558360430215108,0.42711139567834666,0.18127016905225624,0.10544520256075277,0.07626873788456846,0.11789889554253334,0.04238085800990043,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.563599924962481,0.42498688416335656,0.18182567985968434,0.10528363570381027,0.07593783047203591,0.11834665166489344,0.04218393286370168,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.568839419709854,0.4228623726483665,0.18238119066711247,0.10512206884686781,0.07560692305950338,0.11879440778725354,0.041987007717502946,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.574078914457228,0.4207378611333761,0.1829367014745407,0.1049605019899253,0.07527601564697078,0.11924216390961373,0.04179008257130418,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.5793184092046015,0.418613349618386,0.18349221228196877,0.10479893513298284,0.07494510823443823,0.11968992003197383,0.04159315742510543,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.584557903951976,0.41648883810339554,0.18404772308939696,0.10463736827604035,0.07461420082190563,0.120137676154334,0.04139623227890666,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.589797398699349,0.4143643265884055,0.18460323389682512,0.10447580141909787,0.0742832934093731,0.1205854322766941,0.04119930713270792,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.595036893446723,0.41228452118917136,0.18516373804804953,0.1043104874540142,0.07394623442843631,0.12103204166011457,0.04100110821607243,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
4.6002763881940965,0.41034202743118914,0.18573957889807644,0.10413366451392549,0.07359028134454383,0.12147512891679145,0.0407989970045242,0.13326414302294334,0.02512240164093686,2.5686939760216667,0
