Cl-Cl,,K-Cl,,K-K,,K-Mg,,Mg-Cl,,Mg-Mg,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.001349298,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.001278299,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.011521218,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.092458815,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.524957413,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,1.707341480,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,3.850289984,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,6.275216687,2.283750000,0.000000000
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,7.747933727,2.336250000,0.000000000
2.388750000,0.000000000,2.388750000,0.000292586,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,8.131610780,2.388750000,0.000000000
2.441250000,0.000000000,2.441250000,0.000560276,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,7.333369022,2.441250000,0.000000000
2.493750000,0.000000000,2.493750000,0.002953139,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,5.958630098,2.493750000,0.000000000
2.546250000,0.000140183,2.546250000,0.012618035,2.546250000,0.000000000,2.546250000,0.000000000,2.546250000,4.580961678,2.546250000,0.000000000
2.598750000,0.000000000,2.598750000,0.039801114,2.598750000,0.000000000,2.598750000,0.000000000,2.598750000,3.400702683,2.598750000,0.000000000
2.651250000,0.000129300,2.651250000,0.125172287,2.651250000,0.000000000,2.651250000,0.000000000,2.651250000,2.457083742,2.651250000,0.000000000
2.703750000,0.000497310,2.703750000,0.311973076,2.703750000,0.000000000,2.703750000,0.000000000,2.703750000,1.792743855,2.703750000,0.000944456
2.756250000,0.001674912,2.756250000,0.562164377,2.756250000,0.000000000,2.756250000,0.000000000,2.756250000,1.303283071,2.756250000,0.000000000
2.808750000,0.005529892,2.808750000,0.903442393,2.808750000,0.000000000,2.808750000,0.000000000,2.808750000,1.004737427,2.808750000,0.002625492
2.861250000,0.014987328,2.861250000,1.381447938,2.861250000,0.000000000,2.861250000,0.000000000,2.861250000,0.736707793,2.861250000,0.010963466
2.913750000,0.039288368,2.913750000,1.798376063,2.913750000,0.000000000,2.913750000,0.001078410,2.913750000,0.593969391,2.913750000,0.025210049
2.966250000,0.081088090,2.966250000,2.169434237,2.966250000,0.001433682,2.966250000,0.000000000,2.966250000,0.479931711,2.966250000,0.044727677
3.018750000,0.154888960,3.018750000,2.456655586,3.018750000,0.000000000,3.018750000,0.003516440,3.018750000,0.402623479,3.018750000,0.071975831
3.071250000,0.281548715,3.071250000,2.639417590,3.071250000,0.001337330,3.071250000,0.002911928,3.071250000,0.347478718,3.071250000,0.143464180
3.123750000,0.448112282,3.123750000,2.776441972,3.123750000,0.002585513,3.123750000,0.006098892,3.123750000,0.311777583,3.123750000,0.216514502
3.176250000,0.682519359,3.176250000,2.810695921,3.176250000,0.000000000,3.176250000,0.008621537,3.176250000,0.287558978,3.176250000,0.312755734
3.228750000,0.949867611,3.228750000,2.704181167,3.228750000,0.009680351,3.228750000,0.020639055,3.228750000,0.251192033,3.228750000,0.466916299
3.281250000,1.229776750,3.281250000,2.637414968,3.281250000,0.012887964,3.281250000,0.031038828,3.281250000,0.250811746,3.281250000,0.582913752
3.333750000,1.517318563,3.333750000,2.553800775,3.333750000,0.018160361,3.333750000,0.055606953,3.333750000,0.249550443,3.333750000,0.780887677
3.386250000,1.793471556,3.386250000,2.364280104,3.386250000,0.022002032,3.386250000,0.100606066,3.386250000,0.257320453,3.386250000,0.983860764
3.438750000,2.002529940,3.438750000,2.241106523,3.438750000,0.029869498,3.438750000,0.123882710,3.438750000,0.225115842,3.438750000,1.127459514
3.491250000,2.190691281,3.491250000,2.054907162,3.491250000,0.041397054,3.491250000,0.187789059,3.491250000,0.256608233,3.491250000,1.277334932
3.543750000,2.320080390,3.543750000,1.893300356,3.543750000,0.044197541,3.543750000,0.256266355,3.543750000,0.249850590,3.543750000,1.384362908
3.596250000,2.380317052,3.596250000,1.743283792,3.596250000,0.067300944,3.596250000,0.363524214,3.596250000,0.265500320,3.596250000,1.568990983
3.648750000,2.426115800,3.648750000,1.599801033,3.648750000,0.085275904,3.648750000,0.464891222,3.648750000,0.289177558,3.648750000,1.513275160
3.701250000,2.378876897,3.701250000,1.464918526,3.701250000,0.123390069,3.701250000,0.615873583,3.701250000,0.292244613,3.701250000,1.678295521
3.753750000,2.317187461,3.753750000,1.355387313,3.753750000,0.163829781,3.753750000,0.775505732,3.753750000,0.302061010,3.753750000,1.729677994
3.806250000,2.209917582,3.806250000,1.220645608,3.806250000,0.180238835,3.806250000,0.943536404,3.806250000,0.314220940,3.806250000,1.711839909
3.858750000,2.101300754,3.858750000,1.120604821,3.858750000,0.227046254,3.858750000,1.145547836,3.858750000,0.338007334,3.858750000,1.675778015
3.911250000,2.009800272,3.911250000,1.052962120,3.911250000,0.283661438,3.911250000,1.327767759,3.911250000,0.353286323,3.911250000,1.695181621
3.963750000,1.825249700,3.963750000,0.975946794,3.963750000,0.339626085,3.963750000,1.519809261,3.963750000,0.377261396,3.963750000,1.685290736
4.016250000,1.710114880,4.016250000,0.886839284,4.016250000,0.392586704,4.016250000,1.627064027,4.016250000,0.408394568,4.016250000,1.626538172
4.068750000,1.600605717,4.068750000,0.849981778,4.068750000,0.469388241,4.068750000,1.866854339,4.068750000,0.435486034,4.068750000,1.625289362
4.121250000,1.446908554,4.121250000,0.808509708,4.121250000,0.563712303,4.121250000,2.021742008,4.121250000,0.449914782,4.121250000,1.506502810
4.173750000,1.352720056,4.173750000,0.768938007,4.173750000,0.636516719,4.173750000,2.113108683,4.173750000,0.486310110,4.173750000,1.528293476
4.226250000,1.229711036,4.226250000,0.705925963,4.226250000,0.692839414,4.226250000,2.224713733,4.226250000,0.508424596,4.226250000,1.441467169
4.278750000,1.142032170,4.278750000,0.691627379,4.278750000,0.804790981,4.278750000,2.255973079,4.278750000,0.549409344,4.278750000,1.440629867
4.331250000,1.059476909,4.331250000,0.672203531,4.331250000,0.837176562,4.331250000,2.286780496,4.331250000,0.569714929,4.331250000,1.356968108
4.383750000,0.997693248,4.383750000,0.656546967,4.383750000,0.967565258,4.383750000,2.303086534,4.383750000,0.620416408,4.383750000,1.319630985
4.436250000,0.919954806,4.436250000,0.644832273,4.436250000,1.077482315,4.436250000,2.264716451,4.436250000,0.657305808,4.436250000,1.269988539
4.488750000,0.882412638,4.488750000,0.633151352,4.488750000,1.127554277,4.488750000,2.249085161,4.488750000,0.692002371,4.488750000,1.186313851
4.541250000,0.840797550,4.541250000,0.623778081,4.541250000,1.209901902,4.541250000,2.272857706,4.541250000,0.718140687,4.541250000,1.095098565
4.593750000,0.810189658,4.593750000,0.635948120,4.593750000,1.272072062,4.593750000,2.196907305,4.593750000,0.768209985,4.593750000,1.024078438
4.646250000,0.790468246,4.646250000,0.628695686,4.646250000,1.327048807,4.646250000,2.165777940,4.646250000,0.798803482,4.646250000,0.973561079
4.698750000,0.760717700,4.698750000,0.627051518,4.698750000,1.478110030,4.698750000,2.089452131,4.698750000,0.829640916,4.698750000,0.882190172
4.751250000,0.769122725,4.751250000,0.631982436,4.751250000,1.475242018,4.751250000,2.020008137,4.751250000,0.868036779,4.751250000,0.808972608
4.803750000,0.746140853,4.803750000,0.623670603,4.803750000,1.584210160,4.803750000,1.969351631,4.803750000,0.902042168,4.803750000,0.748601188
4.856250000,0.747785145,4.856250000,0.636170077,4.856250000,1.521257809,4.856250000,1.910695787,4.856250000,0.929077008,4.856250000,0.689466126
4.908750000,0.725312200,4.908750000,0.653191710,4.908750000,1.562184704,4.908750000,1.820837544,4.908750000,0.968840987,4.908750000,0.650727994
4.961250000,0.730241362,4.961250000,0.655855870,4.961250000,1.588747748,4.961250000,1.801290305,4.961250000,1.003199859,4.961250000,0.593550549
5.013750000,0.701036038,5.013750000,0.672944098,5.013750000,1.554646402,5.013750000,1.748285187,5.013750000,1.020047304,5.013750000,0.565254953
5.066250000,0.696815958,5.066250000,0.695626608,5.066250000,1.634649537,5.066250000,1.702786371,5.066250000,1.068561191,5.066250000,0.520244712
5.118750000,0.691996243,5.118750000,0.711188276,5.118750000,1.546405630,5.118750000,1.621387027,5.118750000,1.108592577,5.118750000,0.531235644
5.171250000,0.685902106,5.171250000,0.721420165,5.171250000,1.549130060,5.171250000,1.580415792,5.171250000,1.145767243,5.171250000,0.505012790
5.223750000,0.675015688,5.223750000,0.739970943,5.223750000,1.528318802,5.223750000,1.493110487,5.223750000,1.156989933,5.223750000,0.474418016
5.276250000,0.672913129,5.276250000,0.766580249,5.276250000,1.517993893,5.276250000,1.421940776,5.276250000,1.199445223,5.276250000,0.499745695
5.328750000,0.680972566,5.328750000,0.798411364,5.328750000,1.488230269,5.328750000,1.401154121,5.328750000,1.237349985,5.328750000,0.501131973
5.381250000,0.676224603,5.381250000,0.801762184,5.381250000,1.430146841,5.381250000,1.328892855,5.381250000,1.267865106,5.381250000,0.499984997
5.433750000,0.677657936,5.433750000,0.829828891,5.433750000,1.430843034,5.433750000,1.263800641,5.433750000,1.288039322,5.433750000,0.504400821
5.486250000,0.686673378,5.486250000,0.861949239,5.486250000,1.377605072,5.486250000,1.201857247,5.486250000,1.313674185,5.486250000,0.516585496
5.538750000,0.699404261,5.538750000,0.887647040,5.538750000,1.357370097,5.538750000,1.173660024,5.538750000,1.322524093,5.538750000,0.530245306
5.591250000,0.719475147,5.591250000,0.919548872,5.591250000,1.347332968,5.591250000,1.090512639,5.591250000,1.339092947,5.591250000,0.537119453
5.643750000,0.727267706,5.643750000,0.952893684,5.643750000,1.293472036,5.643750000,1.037693015,5.643750000,1.346146751,5.643750000,0.567708185
5.696250000,0.744259949,5.696250000,0.999420558,5.696250000,1.263130101,5.696250000,0.993398614,5.696250000,1.354737572,5.696250000,0.585805410
5.748750000,0.775886621,5.748750000,1.015704414,5.748750000,1.181000215,5.748750000,0.961623590,5.748750000,1.331568485,5.748750000,0.589987966
5.801250000,0.784349456,5.801250000,1.067750552,5.801250000,1.200577894,5.801250000,0.917228194,5.801250000,1.309785349,5.801250000,0.610131099
5.853750000,0.825301823,5.853750000,1.098187552,5.853750000,1.140485299,5.853750000,0.865713353,5.853750000,1.288782851,5.853750000,0.639131541
5.906250000,0.846103569,5.906250000,1.134461942,5.906250000,1.159355262,5.906250000,0.829000378,5.906250000,1.260824161,5.906250000,0.634351319
5.958750000,0.874161792,5.958750000,1.171268003,5.958750000,1.077553401,5.958750000,0.796406553,5.958750000,1.224261709,5.958750000,0.694198069
6.011250000,0.900209536,6.011250000,1.204911269,6.011250000,1.082901570,6.011250000,0.755191588,6.011250000,1.190698329,6.011250000,0.718428957
6.063750000,0.935041449,6.063750000,1.224096078,6.063750000,1.051537394,6.063750000,0.745159477,6.063750000,1.147799762,6.063750000,0.728388056
6.116250000,0.956911948,6.116250000,1.272038043,6.116250000,1.030527906,6.116250000,0.735481428,6.116250000,1.132914977,6.116250000,0.760971751
6.168750000,0.989895692,6.168750000,1.269432554,6.168750000,0.999138784,6.168750000,0.688850131,6.168750000,1.074748331,6.168750000,0.788353761
6.221250000,1.020178520,6.221250000,1.296714052,6.221250000,0.949754136,6.221250000,0.664143977,6.221250000,1.049612600,6.221250000,0.799187079
6.273750000,1.043655821,6.273750000,1.294657623,6.273750000,0.947065605,6.273750000,0.668427961,6.273750000,1.014904360,6.273750000,0.870769373
6.326250000,1.065103719,6.326250000,1.299832842,6.326250000,0.933303179,6.326250000,0.648343276,6.326250000,0.981632226,6.326250000,0.891742907
6.378750000,1.093659290,6.378750000,1.302159935,6.378750000,0.908392494,6.378750000,0.648065992,6.378750000,0.950683451,6.378750000,0.881536425
6.431250000,1.109783421,6.431250000,1.298506087,6.431250000,0.878372686,6.431250000,0.639963573,6.431250000,0.935734664,6.431250000,0.950334098
6.483750000,1.129373476,6.483750000,1.286498849,6.483750000,0.884010408,6.483750000,0.640749288,6.483750000,0.921939013,6.483750000,0.989040739
6.536250000,1.144832134,6.536250000,1.272129015,6.536250000,0.892897636,6.536250000,0.629961747,6.536250000,0.891705100,6.536250000,0.994872190
6.588750000,1.160159120,6.588750000,1.257821237,6.588750000,0.807822547,6.588750000,0.626922513,6.588750000,0.876609710,6.588750000,1.015502203
6.641250000,1.170471027,6.641250000,1.248120446,6.641250000,0.819697853,6.641250000,0.631996128,6.641250000,0.877718356,6.641250000,1.036453907
6.693750000,1.185105198,6.693750000,1.224371039,6.693750000,0.812239574,6.693750000,0.650422857,6.693750000,0.861239651,6.693750000,1.082205633
6.746250000,1.203617211,6.746250000,1.197171532,6.746250000,0.803250229,6.746250000,0.647178924,6.746250000,0.863210962,6.746250000,1.115642104
6.798750000,1.202915240,6.798750000,1.177670262,6.798750000,0.779976384,6.798750000,0.672282637,6.798750000,0.846447184,6.798750000,1.171521431
6.851250000,1.206663020,6.851250000,1.139416599,6.851250000,0.764574917,6.851250000,0.685523190,6.851250000,0.853897572,6.851250000,1.162608518
6.903750000,1.207278593,6.903750000,1.123589276,6.903750000,0.752461329,6.903750000,0.679170783,6.903750000,0.853149312,6.903750000,1.153830193
6.956250000,1.209259603,6.956250000,1.102863651,6.956250000,0.783899765,6.956250000,0.704435072,6.956250000,0.855270191,6.956250000,1.209819374
7.008750000,1.203589482,7.008750000,1.065840361,7.008750000,0.784526425,7.008750000,0.720761137,7.008750000,0.861846762,7.008750000,1.207785934
7.061250000,1.194235071,7.061250000,1.053666785,7.061250000,0.738243518,7.061250000,0.737168289,7.061250000,0.859190233,7.061250000,1.218695393
7.113750000,1.181396685,7.113750000,1.032695227,7.113750000,0.731126332,7.113750000,0.773459021,7.113750000,0.863371860,7.113750000,1.221239135
7.166250000,1.173583452,7.166250000,1.010109666,7.166250000,0.760246330,7.166250000,0.787573446,7.166250000,0.879689071,7.166250000,1.248718883
7.218750000,1.158633414,7.218750000,0.985121860,7.218750000,0.763753084,7.218750000,0.808576389,7.218750000,0.891068072,7.218750000,1.257783485
7.271250000,1.142701921,7.271250000,0.967505622,7.271250000,0.771612947,7.271250000,0.830884317,7.271250000,0.893780795,7.271250000,1.259274621
7.323750000,1.131241145,7.323750000,0.965481673,7.323750000,0.746714146,7.323750000,0.858446259,7.323750000,0.897340597,7.323750000,1.262009852
7.376250000,1.107561350,7.376250000,0.940893604,7.376250000,0.759307599,7.376250000,0.877569625,7.376250000,0.915689560,7.376250000,1.261875044
7.428750000,1.094169070,7.428750000,0.931968095,7.428750000,0.799587584,7.428750000,0.897893551,7.428750000,0.916193217,7.428750000,1.268248849
7.481250000,1.072435542,7.481250000,0.926838918,7.481250000,0.817479684,7.481250000,0.942264272,7.481250000,0.918650916,7.481250000,1.274566807
7.533750000,1.057428749,7.533750000,0.910171652,7.533750000,0.809904352,7.533750000,0.951277708,7.533750000,0.938760597,7.533750000,1.260879153
7.586250000,1.035594878,7.586250000,0.895354932,7.586250000,0.834461633,7.586250000,0.970293133,7.586250000,0.942988544,7.586250000,1.249486489
7.638750000,1.033153499,7.638750000,0.887639492,7.638750000,0.832759328,7.638750000,0.984931856,7.638750000,0.965863474,7.638750000,1.270826618
7.691250000,1.008557153,7.691250000,0.892779553,7.691250000,0.851070851,7.691250000,1.006743268,7.691250000,0.976636548,7.691250000,1.240697898
7.743750000,0.999717787,7.743750000,0.881439055,7.743750000,0.870073116,7.743750000,1.042837768,7.743750000,0.982960171,7.743750000,1.241778576
7.796250000,0.988422347,7.796250000,0.881172210,7.796250000,0.915053474,7.796250000,1.044506244,7.796250000,0.984480700,7.796250000,1.220226120
7.848750000,0.982841922,7.848750000,0.881782195,7.848750000,0.939917217,7.848750000,1.066844693,7.848750000,1.000471394,7.848750000,1.217069968
7.901250000,0.962879865,7.901250000,0.878019240,7.901250000,0.974548793,7.901250000,1.068626952,7.901250000,1.012598267,7.901250000,1.206590413
7.953750000,0.947222222,7.953750000,0.878844239,7.953750000,1.005196063,7.953750000,1.099866384,7.953750000,1.015683638,7.953750000,1.183838651
8.006250000,0.951217486,8.006250000,0.869622309,8.006250000,1.029054372,8.006250000,1.094702234,8.006250000,1.032032138,8.006250000,1.178058036
8.058750000,0.937422688,8.058750000,0.878972574,8.058750000,1.059006134,8.058750000,1.081190432,8.058750000,1.032419834,8.058750000,1.154785230
8.111250000,0.931723223,8.111250000,0.876995172,8.111250000,1.077361551,8.111250000,1.117755892,8.111250000,1.031054199,8.111250000,1.141669005
8.163750000,0.927674305,8.163750000,0.881158419,8.163750000,1.096105117,8.163750000,1.114278805,8.163750000,1.053243084,8.163750000,1.125582066
8.216250000,0.925470064,8.216250000,0.878070547,8.216250000,1.129232468,8.216250000,1.102864752,8.216250000,1.058763115,8.216250000,1.102652337
8.268750000,0.911734827,8.268750000,0.890911143,8.268750000,1.148886733,8.268750000,1.121311306,8.268750000,1.067863157,8.268750000,1.065771818
8.321250000,0.914062147,8.321250000,0.888385208,8.321250000,1.165770498,8.321250000,1.119702447,8.321250000,1.066953816,8.321250000,1.073903968
8.373750000,0.916583658,8.373750000,0.893186070,8.373750000,1.170448166,8.373750000,1.105379913,8.373750000,1.072219351,8.373750000,1.046990483
8.426250000,0.911022132,8.426250000,0.900855621,8.426250000,1.189843232,8.426250000,1.114602235,8.426250000,1.080010337,8.426250000,1.051780023
8.478750000,0.916792530,8.478750000,0.903645619,8.478750000,1.202703523,8.478750000,1.098549398,8.478750000,1.089818479,8.478750000,1.015937145
8.531250000,0.918156409,8.531250000,0.914488369,8.531250000,1.214984789,8.531250000,1.095889060,8.531250000,1.081058988,8.531250000,1.042650664
8.583750000,0.918900339,8.583750000,0.926222692,8.583750000,1.243312502,8.583750000,1.114833333,8.583750000,1.094556422,8.583750000,1.008757749
8.636250000,0.922483023,8.636250000,0.927352530,8.636250000,1.232977951,8.636250000,1.084379811,8.636250000,1.086271752,8.636250000,0.984959115
8.688750000,0.923672987,8.688750000,0.932346191,8.688750000,1.216786215,8.688750000,1.086717544,8.688750000,1.087984579,8.688750000,1.002083847
8.741250000,0.925410230,8.741250000,0.946155817,8.741250000,1.267756396,8.741250000,1.077837125,8.741250000,1.087891986,8.741250000,0.998847982
8.793750000,0.938711425,8.793750000,0.952812344,8.793750000,1.264735751,8.793750000,1.053047507,8.793750000,1.089678334,8.793750000,0.981332117
8.846250000,0.942027556,8.846250000,0.962316918,8.846250000,1.260568910,8.846250000,1.051700419,8.846250000,1.078255001,8.846250000,0.978982843
8.898750000,0.948517370,8.898750000,0.975453162,8.898750000,1.265810867,8.898750000,1.054936609,8.898750000,1.075784674,8.898750000,0.982113531
8.951250000,0.955811480,8.951250000,0.983694196,8.951250000,1.265018257,8.951250000,1.028257441,8.951250000,1.078198782,8.951250000,0.981829148
9.003750000,0.959597686,9.003750000,0.998432462,9.003750000,1.228990636,9.003750000,1.033072858,9.003750000,1.069481798,9.003750000,0.980462571
9.056250000,0.965382007,9.056250000,1.007694937,9.056250000,1.228779423,9.056250000,1.015101636,9.056250000,1.065334358,9.056250000,0.987480014
9.108750000,0.982745767,9.108750000,1.014907317,9.108750000,1.227123041,9.108750000,1.025890634,9.108750000,1.067377305,9.108750000,0.970637504
9.161250000,0.988289220,9.161250000,1.012996443,9.161250000,1.223018957,9.161250000,0.996002614,9.161250000,1.052935412,9.161250000,0.978054360
9.213750000,0.993246738,9.213750000,1.024102346,9.213750000,1.170634944,9.213750000,0.995901085,9.213750000,1.040532616,9.213750000,0.991908739
9.266250000,0.998515701,9.266250000,1.041328471,9.266250000,1.204420827,9.266250000,0.988860084,9.266250000,1.037114003,9.266250000,0.986731727
9.318750000,1.005874421,9.318750000,1.041356343,9.318750000,1.168081438,9.318750000,0.983337458,9.318750000,1.024576748,9.318750000,0.992818739
9.371250000,1.014744737,9.371250000,1.049208011,9.371250000,1.165516297,9.371250000,0.987936946,9.371250000,1.025287874,9.371250000,0.978266636
9.423750000,1.022680023,9.423750000,1.047796421,9.423750000,1.174157336,9.423750000,0.974743368,9.423750000,1.007493496,9.423750000,0.989865797
9.476250000,1.026308856,9.476250000,1.057674483,9.476250000,1.146995172,9.476250000,0.963310098,9.476250000,1.010376271,9.476250000,0.982080542
9.528750000,1.029935989,9.528750000,1.057323796,9.528750000,1.104103482,9.528750000,0.955497446,9.528750000,0.995330553,9.528750000,0.999804427
9.581250000,1.043778413,9.581250000,1.059936349,9.581250000,1.107289962,9.581250000,0.948545739,9.581250000,0.989904222,9.581250000,0.998429543
9.633750000,1.043421023,9.633750000,1.057140368,9.633750000,1.055021598,9.633750000,0.949481958,9.633750000,0.989141491,9.633750000,0.971582497
9.686250000,1.050294868,9.686250000,1.053844301,9.686250000,1.081128166,9.686250000,0.945414106,9.686250000,0.977114689,9.686250000,0.986761745
9.738750000,1.052005774,9.738750000,1.062880312,9.738750000,1.060192807,9.738750000,0.951707984,9.738750000,0.977278904,9.738750000,0.988600004
9.791250000,1.054378140,9.791250000,1.064504675,9.791250000,1.038722008,9.791250000,0.953801693,9.791250000,0.963325185,9.791250000,1.006402585
9.843750000,1.051922160,9.843750000,1.051508933,9.843750000,1.020902314,9.843750000,0.950127413,9.843750000,0.963534222,9.843750000,1.006954328
9.896250000,1.054275397,9.896250000,1.050644792,9.896250000,1.035474063,9.896250000,0.952320238,9.896250000,0.966555807,9.896250000,1.007790244
9.948750000,1.060037527,9.948750000,1.054682736,9.948750000,0.995770628,9.948750000,0.943405960,9.948750000,0.955568136,9.948750000,1.003041645
10.001250000,1.062794929,10.001250000,1.049831702,10.001250000,0.986352734,10.001250000,0.957189448,10.001250000,0.957017710,10.001250000,1.010623752
10.053750000,1.055536864,10.053750000,1.045651894,10.053750000,0.983566454,10.053750000,0.945044841,10.053750000,0.958433992,10.053750000,1.020179051
