Cl-Cl,,K-Cl,,K-K,,K-Mg,,K-Na,,Mg-Cl,,Mg-Mg,,Mg-Na,,Na-Cl,,Na-Na,
0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000,0.498750000,0.000000000
0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000,0.551250000,0.000000000
0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000,0.603750000,0.000000000
0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000,0.656250000,0.000000000
0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000,0.708750000,0.000000000
0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000,0.761250000,0.000000000
0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000,0.813750000,0.000000000
0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000,0.866250000,0.000000000
0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000,0.918750000,0.000000000
0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000,0.971250000,0.000000000
1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000,1.023750000,0.000000000
1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000,1.076250000,0.000000000
1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000,1.128750000,0.000000000
1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000,1.181250000,0.000000000
1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000,1.233750000,0.000000000
1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000,1.286250000,0.000000000
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000424705,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.002672099,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.054034262,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.358068062,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000534131,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,1.508637903,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000508701,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,3.737170307,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.009215854,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,6.358696400,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.037503109,2.283750000,0.000000000
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,8.071130596,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.159716137,2.336250000,0.000000000
2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,8.514242234,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.418115786,2.388750000,0.000000000
2.441250000,0.000000000,2.441250000,0.000433133,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,7.476320994,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,0.888173480,2.441250000,0.000000000
2.493750000,0.000000000,2.493750000,0.000830176,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,5.938527623,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,1.553621371,2.493750000,0.000000000
2.546250000,0.000000000,2.546250000,0.008759260,2.546250000,0.000000000,2.546250000,0.000000000,2.546250000,0.000000000,2.546250000,4.469138505,2.546250000,0.000000000,2.546250000,0.000000000,2.546250000,2.212419496,2.546250000,0.000000000
2.598750000,0.000000000,2.598750000,0.034400198,2.598750000,0.000000000,2.598750000,0.000000000,2.598750000,0.000000000,2.598750000,3.191645452,2.598750000,0.000000000,2.598750000,0.000000000,2.598750000,2.920946635,2.598750000,0.000000000
2.651250000,0.000000000,2.651250000,0.097685091,2.651250000,0.000000000,2.651250000,0.000000000,2.651250000,0.000000000,2.651250000,2.303923605,2.651250000,0.000000000,2.651250000,0.001116519,2.651250000,3.336160234,2.651250000,0.000000000
2.703750000,0.000264266,2.703750000,0.240470941,2.703750000,0.000000000,2.703750000,0.000000000,2.703750000,0.000000000,2.703750000,1.637384304,2.703750000,0.000000000,2.703750000,0.000000000,2.703750000,3.634982907,2.703750000,0.000000000
2.756250000,0.000381443,2.756250000,0.482503205,2.756250000,0.000000000,2.756250000,0.000000000,2.756250000,0.000000000,2.756250000,1.187604866,2.756250000,0.001362779,2.756250000,0.000000000,2.756250000,3.576979706,2.756250000,0.000000000
2.808750000,0.001714145,2.808750000,0.854339052,2.808750000,0.000000000,2.808750000,0.000000000,2.808750000,0.000000000,2.808750000,0.872594483,2.808750000,0.002624623,2.808750000,0.000000000,2.808750000,3.475124148,2.808750000,0.003183413
2.861250000,0.007787151,2.861250000,1.275115582,2.861250000,0.000000000,2.861250000,0.000000000,2.861250000,0.001586724,2.861250000,0.668083767,2.861250000,0.006322981,2.861250000,0.003834582,2.861250000,3.261164722,2.861250000,0.006135331
2.913750000,0.017862481,2.913750000,1.750419363,2.913750000,0.000000000,2.913750000,0.000000000,2.913750000,0.001530061,2.913750000,0.531068715,2.913750000,0.010974933,2.913750000,0.007395295,2.913750000,2.980588486,2.913750000,0.008874354
2.966250000,0.050829122,2.966250000,2.189226048,2.966250000,0.003269128,2.966250000,0.001906991,2.966250000,0.004429141,2.966250000,0.408389516,2.966250000,0.016473159,2.966250000,0.016947615,2.966250000,2.700914856,2.966250000,0.022834682
3.018750000,0.105466928,3.018750000,2.538078025,3.018750000,0.000000000,3.018750000,0.001841239,3.018750000,0.002850952,3.018750000,0.357170972,3.018750000,0.043171193,3.018750000,0.040477572,3.018750000,2.415139847,3.018750000,0.030315119
3.071250000,0.206549165,3.071250000,2.779902065,3.071250000,0.000000000,3.071250000,0.002668246,3.071250000,0.006885797,3.071250000,0.304887031,3.071250000,0.079025505,3.071250000,0.063234562,3.071250000,2.104149376,3.071250000,0.066562699
3.123750000,0.350131156,3.123750000,2.876132466,3.123750000,0.000000000,3.123750000,0.006018397,3.123750000,0.011981325,3.123750000,0.267554119,3.123750000,0.140051211,3.123750000,0.123862487,3.123750000,1.874394673,3.123750000,0.082360513
3.176250000,0.560399500,3.176250000,2.915151000,3.176250000,0.002851146,3.176250000,0.016631686,3.176250000,0.015451374,3.176250000,0.239458977,3.176250000,0.213451784,3.176250000,0.171145417,3.176250000,1.738502429,3.176250000,0.117001234
3.228750000,0.815107040,3.228750000,2.873122128,3.228750000,0.008277546,3.228750000,0.016899989,3.228750000,0.019937315,3.228750000,0.225302242,3.228750000,0.318788262,3.228750000,0.280056959,3.228750000,1.531858382,3.228750000,0.163818269
3.281250000,1.097946052,3.281250000,2.746675163,3.281250000,0.005343193,3.281250000,0.028830976,3.281250000,0.043434987,3.281250000,0.219454088,3.281250000,0.405788973,3.281250000,0.389984828,3.281250000,1.363461058,3.281250000,0.160950753
3.333750000,1.379652786,3.333750000,2.607891825,3.333750000,0.020704927,3.333750000,0.058879633,3.333750000,0.059610153,3.333750000,0.210491797,3.333750000,0.571032910,3.333750000,0.557871140,3.333750000,1.219820357,3.333750000,0.235012052
3.386250000,1.685111217,3.386250000,2.445936608,3.386250000,0.012542440,3.386250000,0.087797073,3.386250000,0.064573335,3.386250000,0.210952177,3.386250000,0.704244663,3.386250000,0.756305709,3.386250000,1.109845132,3.386250000,0.289107277
3.438750000,1.946337639,3.438750000,2.273370042,3.438750000,0.034054707,3.438750000,0.131252508,3.438750000,0.105459738,3.438750000,0.211814091,3.438750000,0.858885086,3.438750000,0.958383630,3.438750000,1.016380911,3.438750000,0.407777646
3.491250000,2.161410286,3.491250000,2.105763336,3.491250000,0.040117845,3.491250000,0.212683561,3.491250000,0.128955653,3.491250000,0.215472056,3.491250000,0.968301193,3.491250000,1.216308419,3.491250000,0.935522857,3.491250000,0.438875513
3.543750000,2.318904535,3.543750000,1.875278528,3.543750000,0.073295049,3.543750000,0.315989441,3.543750000,0.172745790,3.543750000,0.220560539,3.543750000,1.182199449,3.543750000,1.556759297,3.543750000,0.858205498,3.543750000,0.577957063
3.596250000,2.394722260,3.596250000,1.749271047,3.596250000,0.082291128,3.596250000,0.417108496,3.596250000,0.220973561,3.596250000,0.235030013,3.596250000,1.309638800,3.596250000,1.729494691,3.596250000,0.764805472,3.596250000,0.668009760
3.648750000,2.434847477,3.648750000,1.581019405,3.648750000,0.116669357,3.648750000,0.602431552,3.648750000,0.281010065,3.648750000,0.248932829,3.648750000,1.372539014,3.648750000,1.983088585,3.648750000,0.736244128,3.648750000,0.699858158
3.701250000,2.431839671,3.701250000,1.450937831,3.701250000,0.134379990,3.701250000,0.714068630,3.701250000,0.356540459,3.701250000,0.253533320,3.701250000,1.488804938,3.701250000,2.116287198,3.701250000,0.693647964,3.701250000,0.927637341
3.753750000,2.372999089,3.753750000,1.281297740,3.753750000,0.212302116,3.753750000,0.900837972,3.753750000,0.427765059,3.753750000,0.274272637,3.753750000,1.507701210,3.753750000,2.274729709,3.753750000,0.653301452,3.753750000,0.999900809
3.806250000,2.273385697,3.806250000,1.215727016,3.806250000,0.258107486,3.806250000,1.135011056,3.806250000,0.499434784,3.806250000,0.293025601,3.806250000,1.440670685,3.806250000,2.422602302,3.806250000,0.623735955,3.806250000,1.041849037
3.858750000,2.149669341,3.858750000,1.084573422,3.858750000,0.297494876,3.858750000,1.322387183,3.858750000,0.581903469,3.858750000,0.306473753,3.858750000,1.478914961,3.858750000,2.449897819,3.858750000,0.619367161,3.858750000,1.236334016
3.911250000,2.026175078,3.911250000,1.023929607,3.911250000,0.370413927,3.911250000,1.542686167,3.911250000,0.687816267,3.911250000,0.325419939,3.911250000,1.425944293,3.911250000,2.472299548,3.911250000,0.582803996,3.911250000,1.360970419
3.963750000,1.898773420,3.963750000,0.936358160,3.963750000,0.417421430,3.963750000,1.727431966,3.963750000,0.834252283,3.963750000,0.358746967,3.963750000,1.402918684,3.963750000,2.594067660,3.963750000,0.568543860,3.963750000,1.489803126
4.016250000,1.751127912,4.016250000,0.856186395,4.016250000,0.488609217,4.016250000,1.983191581,4.016250000,0.877011555,4.016250000,0.380369463,4.016250000,1.392796829,4.016250000,2.450790147,4.016250000,0.554525878,4.016250000,1.486919779
4.068750000,1.615089179,4.068750000,0.808193537,4.068750000,0.615083361,4.068750000,2.111235862,4.068750000,1.022448578,4.068750000,0.396901162,4.068750000,1.358962228,4.068750000,2.446739074,4.068750000,0.549935574,4.068750000,1.558024326
4.121250000,1.493104301,4.121250000,0.741378871,4.121250000,0.718060136,4.121250000,2.281054497,4.121250000,1.118936986,4.121250000,0.436254768,4.121250000,1.313588017,4.121250000,2.355226484,4.121250000,0.546108599,4.121250000,1.607302347
4.173750000,1.370219644,4.173750000,0.703729539,4.173750000,0.809088901,4.173750000,2.336725661,4.173750000,1.231903104,4.173750000,0.455609540,4.173750000,1.312248773,4.173750000,2.285536219,4.173750000,0.560320124,4.173750000,1.738683551
4.226250000,1.276737760,4.226250000,0.682018612,4.226250000,0.913115806,4.226250000,2.377670746,4.226250000,1.266943638,4.226250000,0.489591143,4.226250000,1.224203617,4.226250000,2.221196823,4.226250000,0.548378596,4.226250000,1.718252884
4.278750000,1.180016523,4.278750000,0.657770780,4.278750000,0.898701589,4.278750000,2.440202486,4.278750000,1.346734643,4.278750000,0.511725794,4.278750000,1.267296631,4.278750000,2.134872318,4.278750000,0.566133614,4.278750000,1.747680269
4.331250000,1.093811504,4.331250000,0.631050959,4.331250000,1.079442695,4.331250000,2.407343617,4.331250000,1.421615745,4.331250000,0.541961092,4.331250000,1.176054167,4.331250000,1.994321479,4.331250000,0.566394929,4.331250000,1.781878396
4.383750000,1.026100315,4.383750000,0.615623671,4.383750000,1.186957565,4.383750000,2.405908954,4.383750000,1.516879915,4.383750000,0.600069629,4.383750000,1.118962275,4.383750000,1.980328655,4.383750000,0.576911300,4.383750000,1.708089674
4.436250000,0.961808911,4.436250000,0.577266662,4.436250000,1.273033451,4.436250000,2.408130440,4.436250000,1.603302679,4.436250000,0.625336674,4.436250000,1.015829632,4.436250000,1.920175986,4.436250000,0.579534578,4.436250000,1.616856026
4.488750000,0.913458524,4.488750000,0.592925004,4.488750000,1.384760609,4.488750000,2.274683302,4.488750000,1.595675265,4.488750000,0.664203354,4.488750000,0.984499306,4.488750000,1.844361433,4.488750000,0.601773329,4.488750000,1.656536547
4.541250000,0.871617289,4.541250000,0.556764225,4.541250000,1.401745456,4.541250000,2.207748960,4.541250000,1.648440062,4.541250000,0.696578511,4.541250000,0.914176354,4.541250000,1.734224055,4.541250000,0.620141534,4.541250000,1.619674745
4.593750000,0.843203153,4.593750000,0.568087159,4.593750000,1.553903931,4.593750000,2.137299313,4.593750000,1.683000198,4.593750000,0.731816894,4.593750000,0.860039054,4.593750000,1.677331635,4.593750000,0.648617860,4.593750000,1.597147051
4.646250000,0.821570848,4.646250000,0.566681639,4.646250000,1.565621770,4.646250000,2.098987897,4.646250000,1.716789702,4.646250000,0.792168951,4.646250000,0.840713157,4.646250000,1.669452037,4.646250000,0.667601874,4.646250000,1.570564684
4.698750000,0.790889157,4.698750000,0.586944076,4.698750000,1.642875469,4.698750000,2.010166368,4.698750000,1.680993916,4.698750000,0.805506182,4.698750000,0.806087855,4.698750000,1.563747407,4.698750000,0.667970412,4.698750000,1.462862817
4.751250000,0.777658277,4.751250000,0.568212802,4.751250000,1.683221956,4.751250000,1.926222941,4.751250000,1.675124606,4.751250000,0.875129927,4.751250000,0.711323752,4.751250000,1.494266510,4.751250000,0.699824040,4.751250000,1.442951122
4.803750000,0.770548442,4.803750000,0.578233989,4.803750000,1.667822197,4.803750000,1.848720962,4.803750000,1.618444563,4.803750000,0.896589863,4.803750000,0.702141950,4.803750000,1.456342023,4.803750000,0.723749653,4.803750000,1.451852644
4.856250000,0.772696538,4.856250000,0.580029149,4.856250000,1.694161069,4.856250000,1.799359947,4.856250000,1.650291275,4.856250000,0.952435235,4.856250000,0.665092465,4.856250000,1.337166434,4.856250000,0.750373797,4.856250000,1.357799707
4.908750000,0.763592885,4.908750000,0.585150970,4.908750000,1.696316410,4.908750000,1.743668323,4.908750000,1.582294192,4.908750000,0.962268617,4.908750000,0.591218700,4.908750000,1.321419999,4.908750000,0.775098151,4.908750000,1.354968541
4.961250000,0.745477162,4.961250000,0.615621851,4.961250000,1.652425495,4.961250000,1.616636478,4.961250000,1.539484247,4.961250000,1.023685418,4.961250000,0.559003338,4.961250000,1.289456532,4.961250000,0.805383041,4.961250000,1.313179512
5.013750000,0.734519691,5.013750000,0.624875455,5.013750000,1.708398744,5.013750000,1.591301435,5.013750000,1.502761917,5.013750000,1.046843926,5.013750000,0.543651148,5.013750000,1.229499141,5.013750000,0.843362395,5.013750000,1.222880240
5.066250000,0.741767777,5.066250000,0.649304785,5.066250000,1.630589447,5.066250000,1.534304262,5.066250000,1.469247677,5.066250000,1.085416021,5.066250000,0.516307634,5.066250000,1.131680418,5.066250000,0.874898414,5.066250000,1.220172300
5.118750000,0.724123297,5.118750000,0.663837165,5.118750000,1.654399389,5.118750000,1.503633417,5.118750000,1.399601276,5.118750000,1.114872187,5.118750000,0.493126835,5.118750000,1.075936198,5.118750000,0.882205063,5.118750000,1.219234643
5.171250000,0.719717381,5.171250000,0.669733001,5.171250000,1.707028935,5.171250000,1.401414738,5.171250000,1.365498239,5.171250000,1.141864727,5.171250000,0.496715320,5.171250000,1.034830799,5.171250000,0.921093834,5.171250000,1.168308161
5.223750000,0.717536146,5.223750000,0.696260235,5.223750000,1.605425783,5.223750000,1.354632825,5.223750000,1.385318589,5.223750000,1.176068405,5.223750000,0.494369522,5.223750000,0.948558376,5.223750000,0.962585258,5.223750000,1.139420552
5.276250000,0.707873413,5.276250000,0.730135221,5.276250000,1.523007086,5.276250000,1.323288839,5.276250000,1.318224064,5.276250000,1.234181786,5.276250000,0.456316262,5.276250000,0.908631582,5.276250000,0.984121428,5.276250000,1.069044700
5.328750000,0.703995180,5.328750000,0.729546601,5.328750000,1.518469883,5.328750000,1.280206450,5.328750000,1.285515189,5.328750000,1.266500058,5.328750000,0.486381807,5.328750000,0.876443398,5.328750000,1.019764056,5.328750000,1.069310730
5.381250000,0.704569298,5.381250000,0.771006992,5.381250000,1.483026049,5.381250000,1.234199434,5.381250000,1.269526439,5.381250000,1.291673276,5.381250000,0.493383931,5.381250000,0.826631390,5.381250000,1.042910748,5.381250000,1.036406077
5.433750000,0.699231943,5.433750000,0.807851411,5.433750000,1.357085423,5.433750000,1.136303241,5.433750000,1.208155805,5.433750000,1.319128129,5.433750000,0.516155812,5.433750000,0.790001573,5.433750000,1.107425401,5.433750000,0.976497265
5.486250000,0.702858502,5.486250000,0.846410123,5.486250000,1.303522772,5.486250000,1.129711703,5.486250000,1.190754675,5.486250000,1.336440005,5.486250000,0.521459275,5.486250000,0.725672291,5.486250000,1.118103835,5.486250000,0.937872145
5.538750000,0.710788188,5.538750000,0.846007679,5.538750000,1.256425594,5.538750000,1.041395479,5.538750000,1.168288279,5.538750000,1.363639337,5.538750000,0.536931766,5.538750000,0.706352465,5.538750000,1.171474997,5.538750000,0.916902323
5.591250000,0.721356463,5.591250000,0.901703648,5.591250000,1.266985606,5.591250000,1.030786732,5.591250000,1.124013049,5.591250000,1.375517771,5.591250000,0.555707989,5.591250000,0.692396852,5.591250000,1.204037529,5.591250000,0.919045133
5.643750000,0.738142762,5.643750000,0.938090060,5.643750000,1.177599678,5.643750000,0.964551007,5.643750000,1.093410509,5.643750000,1.390049855,5.643750000,0.585072297,5.643750000,0.668486995,5.643750000,1.250127050,5.643750000,0.879160219
5.696250000,0.764312282,5.696250000,0.968135032,5.696250000,1.167517426,5.696250000,0.910137549,5.696250000,1.068143900,5.696250000,1.396893479,5.696250000,0.607840340,5.696250000,0.646304429,5.696250000,1.257257184,5.696250000,0.856837157
5.748750000,0.767748664,5.748750000,1.002086343,5.748750000,1.173272206,5.748750000,0.861095870,5.748750000,1.087244975,5.748750000,1.390986450,5.748750000,0.629682887,5.748750000,0.629566630,5.748750000,1.300163042,5.748750000,0.767544101
5.801250000,0.785086117,5.801250000,1.058970700,5.801250000,1.083756913,5.801250000,0.819904505,5.801250000,0.997404858,5.801250000,1.365321872,5.801250000,0.605109442,5.801250000,0.632915239,5.801250000,1.274656424,5.801250000,0.782072444
5.853750000,0.801878210,5.853750000,1.093698814,5.853750000,1.084551089,5.853750000,0.780535367,5.853750000,0.981869135,5.853750000,1.351728662,5.853750000,0.675277021,5.853750000,0.603519355,5.853750000,1.316660669,5.853750000,0.833337720
5.906250000,0.825428300,5.906250000,1.126512300,5.906250000,1.080198421,5.906250000,0.757100858,5.906250000,1.006943894,5.906250000,1.334868872,5.906250000,0.698643534,5.906250000,0.588113174,5.906250000,1.324232546,5.906250000,0.779711201
5.958750000,0.849306225,5.958750000,1.164620590,5.958750000,1.030463767,5.958750000,0.735785110,5.958750000,0.911716880,5.958750000,1.294627682,5.958750000,0.772404003,5.958750000,0.589952805,5.958750000,1.345072754,5.958750000,0.757544518
