Cl-Cl,,K-Cl,,K-K,,K-Na,,Na-Cl,,Na-Na,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.001271650,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.001060124,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.001001244,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000947136,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.002691895,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.001702587,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000340521,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.003234951,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000971741,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.016155200,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000616985,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.052752185,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000882439,2.231250000,0.000000000,2.231250000,0.000992744,2.231250000,0.161376112,2.231250000,0.004867650
2.283750000,0.000000000,2.283750000,0.001684671,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.449456247,2.283750000,0.000000000
2.336250000,0.000000000,2.336250000,0.001609809,2.336250000,0.000000000,2.336250000,0.001811036,2.336250000,0.988322458,2.336250000,0.000000000
2.388750000,0.000000000,2.388750000,0.003849573,2.388750000,0.000000000,2.388750000,0.000866154,2.388750000,1.626797376,2.388750000,0.004246948
2.441250000,0.000349059,2.441250000,0.018428931,2.441250000,0.000707671,2.441250000,0.002487906,2.441250000,2.510573422,2.441250000,0.004066255
2.493750000,0.000000000,2.493750000,0.064051186,2.493750000,0.000000000,2.493750000,0.003179011,2.493750000,3.162674624,2.493750000,0.011690558
2.546250000,0.000641730,2.546250000,0.165790151,2.546250000,0.001951535,2.546250000,0.004573911,2.546250000,3.873679153,2.546250000,0.022426919
2.598750000,0.000000000,2.598750000,0.363204460,2.598750000,0.000624495,2.598750000,0.009513788,2.598750000,4.242499342,2.598750000,0.028706619
2.651250000,0.000591908,2.651250000,0.644175298,2.651250000,0.001800024,2.651250000,0.007031344,2.651250000,4.379459935,2.651250000,0.020685763
2.703750000,0.001422863,2.703750000,1.093770154,2.703750000,0.005192403,2.703750000,0.011493601,2.703750000,4.282405838,2.703750000,0.062985811
2.756250000,0.001095342,2.756250000,1.608244355,2.756250000,0.010548139,2.756250000,0.029926876,2.756250000,4.005454875,2.756250000,0.079749047
2.808750000,0.002373251,2.808750000,2.142878953,2.808750000,0.007484483,2.808750000,0.041348430,2.808750000,3.714722794,2.808750000,0.162806932
2.861250000,0.006098561,2.861250000,2.579775011,2.861250000,0.008757855,2.861250000,0.060371241,2.861250000,3.407174239,2.861250000,0.156887344
2.913750000,0.012251623,2.913750000,2.956305372,2.913750000,0.023348240,2.913750000,0.073351352,2.913750000,2.927866231,2.913750000,0.271170924
2.966250000,0.019624165,2.966250000,3.165323774,2.966250000,0.034033304,2.966250000,0.103358188,2.966250000,2.659122587,2.966250000,0.366320008
3.018750000,0.036297091,3.018750000,3.240508165,3.018750000,0.055074977,3.018750000,0.149149346,3.018750000,2.310579656,3.018750000,0.420172556
3.071250000,0.054033749,3.071250000,3.296325784,3.071250000,0.071540451,3.071250000,0.213782992,3.071250000,1.990010074,3.071250000,0.485575458
3.123750000,0.082080105,3.123750000,3.179404932,3.123750000,0.109352916,3.123750000,0.261867550,3.123750000,1.815326243,3.123750000,0.541414111
3.176250000,0.129084775,3.176250000,3.071107217,3.176250000,0.155516439,3.176250000,0.320889834,3.176250000,1.617223190,3.176250000,0.718237014
3.228750000,0.181395041,3.228750000,2.857700615,3.228750000,0.170324176,3.228750000,0.382603580,3.228750000,1.414925705,3.228750000,0.688096173
3.281250000,0.241718192,3.281250000,2.688506067,3.281250000,0.219759451,3.281250000,0.447120881,3.281250000,1.303465088,3.281250000,0.882335999
3.333750000,0.333746135,3.333750000,2.470885938,3.333750000,0.256154121,3.333750000,0.505192856,3.333750000,1.102194120,3.333750000,1.024846125
3.386250000,0.427070582,3.386250000,2.218493809,3.386250000,0.338019211,3.386250000,0.610769044,3.386250000,1.047050968,3.386250000,1.094759853
3.438750000,0.536398699,3.438750000,2.055417679,3.438750000,0.419083760,3.438750000,0.714309329,3.438750000,0.914145106,3.438750000,1.151761378
3.491250000,0.634569564,3.491250000,1.901433829,3.491250000,0.453979624,3.491250000,0.818285740,3.491250000,0.858039177,3.491250000,1.270476437
3.543750000,0.738326527,3.543750000,1.708610026,3.543750000,0.570936007,3.543750000,0.943382554,3.543750000,0.789045640,3.543750000,1.456963574
3.596250000,0.859765830,3.596250000,1.556386366,3.596250000,0.622545464,3.596250000,1.005083603,3.596250000,0.721265371,3.596250000,1.418483390
3.648750000,1.001462051,3.648750000,1.400493371,3.648750000,0.706450541,3.648750000,1.059898570,3.648750000,0.659121249,3.648750000,1.569088341
3.701250000,1.099902773,3.701250000,1.270501552,3.701250000,0.830943260,3.701250000,1.200335307,3.701250000,0.621768096,3.701250000,1.645184709
3.753750000,1.180671990,3.753750000,1.157680106,3.753750000,0.891373115,3.753750000,1.269418185,3.753750000,0.571422052,3.753750000,1.697521256
3.806250000,1.314465938,3.806250000,1.067033397,3.806250000,0.978161082,3.806250000,1.320271845,3.806250000,0.541603374,3.806250000,1.697854128
3.858750000,1.372270981,3.858750000,0.966301627,3.858750000,1.026221141,3.858750000,1.410726576,3.858750000,0.529769360,3.858750000,1.679637457
3.911250000,1.453037382,3.911250000,0.888745869,3.911250000,1.141944584,3.911250000,1.462280804,3.911250000,0.499273406,3.911250000,1.782176397
3.963750000,1.532249541,3.963750000,0.845319094,3.963750000,1.196723481,3.963750000,1.528243487,3.963750000,0.484585788,3.963750000,1.833997898
4.016250000,1.587246848,4.016250000,0.773611719,4.016250000,1.297423339,4.016250000,1.581700460,4.016250000,0.476743579,4.016250000,1.705234216
4.068750000,1.618430446,4.068750000,0.708749947,4.068750000,1.332945232,4.068750000,1.623547757,4.068750000,0.455275882,4.068750000,1.806437584
4.121250000,1.662585488,4.121250000,0.680461283,4.121250000,1.421125918,4.121250000,1.636864144,4.121250000,0.458903990,4.121250000,1.745012337
4.173750000,1.671179937,4.173750000,0.646217072,4.173750000,1.464769849,4.173750000,1.671698874,4.173750000,0.448629939,4.173750000,1.722256737
4.226250000,1.681166326,4.226250000,0.616897444,4.226250000,1.451273319,4.226250000,1.657542879,4.226250000,0.446510703,4.226250000,1.706870320
4.278750000,1.710843433,4.278750000,0.594732725,4.278750000,1.520007202,4.278750000,1.654372818,4.278750000,0.448539284,4.278750000,1.606997688
4.331250000,1.689359444,4.331250000,0.562760155,4.331250000,1.536440550,4.331250000,1.650341535,4.331250000,0.439029444,4.331250000,1.635451700
4.383750000,1.678367051,4.383750000,0.542198475,4.383750000,1.606522972,4.383750000,1.603848196,4.383750000,0.467851008,4.383750000,1.653262371
4.436250000,1.660547795,4.436250000,0.530334404,4.436250000,1.615014418,4.436250000,1.567870337,4.436250000,0.458610549,4.436250000,1.517083387
4.488750000,1.640516912,4.488750000,0.517274792,4.488750000,1.595878075,4.488750000,1.568450247,4.488750000,0.460892080,4.488750000,1.466168068
4.541250000,1.618037711,4.541250000,0.515325461,4.541250000,1.649382265,4.541250000,1.511065654,4.541250000,0.481666359,4.541250000,1.361957687
4.593750000,1.569632974,4.593750000,0.511178302,4.593750000,1.593910235,4.593750000,1.522396647,4.593750000,0.490662837,4.593750000,1.303443647
4.646250000,1.522219531,4.646250000,0.520789126,4.646250000,1.551646268,4.646250000,1.431635839,4.646250000,0.486887317,4.646250000,1.395395113
4.698750000,1.481986471,4.698750000,0.508022573,4.698750000,1.555372836,4.698750000,1.434074260,4.698750000,0.493396800,4.698750000,1.286453978
4.751250000,1.453379338,4.751250000,0.511648603,4.751250000,1.569392994,4.751250000,1.374094664,4.751250000,0.537557043,4.751250000,1.267843217
4.803750000,1.404025471,4.803750000,0.501033948,4.803750000,1.491594824,4.803750000,1.326875255,4.803750000,0.551192899,4.803750000,1.256035459
4.856250000,1.366246215,4.856250000,0.514974233,4.856250000,1.482052691,4.856250000,1.304838362,4.856250000,0.563379230,4.856250000,1.243411576
4.908750000,1.335883209,4.908750000,0.521035113,4.908750000,1.446495036,4.908750000,1.248770347,4.908750000,0.589788316,4.908750000,1.155606293
4.961250000,1.277333610,4.961250000,0.529462330,4.961250000,1.422726330,4.961250000,1.241356796,4.961250000,0.617078885,4.961250000,1.176569177
5.013750000,1.251220015,5.013750000,0.537482425,5.013750000,1.334867206,5.013750000,1.179514939,5.013750000,0.652926702,5.013750000,1.157842608
5.066250000,1.209860636,5.066250000,0.543974027,5.066250000,1.330021580,5.066250000,1.179459072,5.066250000,0.671173775,5.066250000,1.138691361
5.118750000,1.175325146,5.118750000,0.587143892,5.118750000,1.262798072,5.118750000,1.165198342,5.118750000,0.702344017,5.118750000,1.125627698
5.171250000,1.140924265,5.171250000,0.590506855,5.171250000,1.254636718,5.171250000,1.116893333,5.171250000,0.727824513,5.171250000,1.077513933
5.223750000,1.118106548,5.223750000,0.596085399,5.223750000,1.227380954,5.223750000,1.132411960,5.223750000,0.760938711,5.223750000,1.095929390
5.276250000,1.072501840,5.276250000,0.615792425,5.276250000,1.203531688,5.276250000,1.095430308,5.276250000,0.813711653,5.276250000,1.032443308
5.328750000,1.051912652,5.328750000,0.645389778,5.328750000,1.156465823,5.328750000,1.096405754,5.328750000,0.822376901,5.328750000,0.978915154
5.381250000,1.037235062,5.381250000,0.661128098,5.381250000,1.127456754,5.381250000,1.073410192,5.381250000,0.885920796,5.381250000,0.998404430
5.433750000,1.009961106,5.433750000,0.684770938,5.433750000,1.123488547,5.433750000,1.054442314,5.433750000,0.890912775,5.433750000,1.003007912
5.486250000,0.991484627,5.486250000,0.712014249,5.486250000,1.109656212,5.486250000,1.048808785,5.486250000,0.933569978,5.486250000,0.979072632
5.538750000,0.988713992,5.538750000,0.748560856,5.538750000,1.092706907,5.538750000,1.031759432,5.538750000,0.974570811,5.538750000,0.908462282
5.591250000,0.982079005,5.591250000,0.770265027,5.591250000,1.066481850,5.591250000,1.021644597,5.591250000,1.019103355,5.591250000,0.865125313
5.643750000,0.954030581,5.643750000,0.798208239,5.643750000,1.063019679,5.643750000,0.988294740,5.643750000,1.038340876,5.643750000,0.889429812
5.696250000,0.948258950,5.696250000,0.833615678,5.696250000,1.064442781,5.696250000,1.006110234,5.696250000,1.082532605,5.696250000,0.823815944
5.748750000,0.935739546,5.748750000,0.866051517,5.748750000,1.030923864,5.748750000,0.984228484,5.748750000,1.117682431,5.748750000,0.821304112
5.801250000,0.941442306,5.801250000,0.910366879,5.801250000,1.041423814,5.801250000,0.963264169,5.801250000,1.174434685,5.801250000,0.810106718
5.853750000,0.925724088,5.853750000,0.943985399,5.853750000,1.027012313,5.853750000,0.951977283,5.853750000,1.183507648,5.853750000,0.775131060
5.906250000,0.937965627,5.906250000,0.982735142,5.906250000,1.037611094,5.906250000,0.944904916,5.906250000,1.207428445,5.906250000,0.789895776
5.958750000,0.930064720,5.958750000,1.009832556,5.958750000,0.993037721,5.958750000,0.901462371,5.958750000,1.256774291,5.958750000,0.730991235
6.011250000,0.908593514,6.011250000,1.052372700,6.011250000,0.985572306,6.011250000,0.890298892,6.011250000,1.256093424,6.011250000,0.704194772
6.063750000,0.898586392,6.063750000,1.087997383,6.063750000,0.987506646,6.063750000,0.852097646,6.063750000,1.287976756,6.063750000,0.748077188
6.116250000,0.879722776,6.116250000,1.102322867,6.116250000,0.968822676,6.116250000,0.848762748,6.116250000,1.298316232,6.116250000,0.727515868
6.168750000,0.881486696,6.168750000,1.152719132,6.168750000,0.965480841,6.168750000,0.836974974,6.168750000,1.315339259,6.168750000,0.669332006
6.221250000,0.874842213,6.221250000,1.178032230,6.221250000,0.939992041,6.221250000,0.782937930,6.221250000,1.331515318,6.221250000,0.724454830
6.273750000,0.859204757,6.273750000,1.201521584,6.273750000,0.941363644,6.273750000,0.819490682,6.273750000,1.329117972,6.273750000,0.719153716
6.326250000,0.848278155,6.326250000,1.234171554,6.326250000,0.910312726,6.326250000,0.790631983,6.326250000,1.339565434,6.326250000,0.693339801
6.378750000,0.837337745,6.378750000,1.246764435,6.378750000,0.897670359,6.378750000,0.789453991,6.378750000,1.346669418,6.378750000,0.689121156
6.431250000,0.832122489,6.431250000,1.269299140,6.431250000,0.892149894,6.431250000,0.763592342,6.431250000,1.343356997,6.431250000,0.697251735
6.483750000,0.820087068,6.483750000,1.275267360,6.483750000,0.880971157,6.483750000,0.756919998,6.483750000,1.326654518,6.483750000,0.767865522
6.536250000,0.818701342,6.536250000,1.294420790,6.536250000,0.855128030,6.536250000,0.743074195,6.536250000,1.316419013,6.536250000,0.748205660
6.588750000,0.820226612,6.588750000,1.299546669,6.588750000,0.845538203,6.588750000,0.749040728,6.588750000,1.298808794,6.588750000,0.746936350
6.641250000,0.818158330,6.641250000,1.296845435,6.641250000,0.843219774,6.641250000,0.755510894,6.641250000,1.288528129,6.641250000,0.758251023
6.693750000,0.800964018,6.693750000,1.314725197,6.693750000,0.824020369,6.693750000,0.753965056,6.693750000,1.285860953,6.693750000,0.766415864
6.746250000,0.802990637,6.746250000,1.309304836,6.746250000,0.823477737,6.746250000,0.740755522,6.746250000,1.253086680,6.746250000,0.808314846
6.798750000,0.792842521,6.798750000,1.299649002,6.798750000,0.808254222,6.798750000,0.760261855,6.798750000,1.231024704,6.798750000,0.814229798
6.851250000,0.798510548,6.851250000,1.292349353,6.851250000,0.816041696,6.851250000,0.760974671,6.851250000,1.215787469,6.851250000,0.846200030
6.903750000,0.807101449,6.903750000,1.285919465,6.903750000,0.794386083,6.903750000,0.753904104,6.903750000,1.206415649,6.903750000,0.848633105
6.956250000,0.798404175,6.956250000,1.279989692,6.956250000,0.792725605,6.956250000,0.774231226,6.956250000,1.149388822,6.956250000,0.896471411
7.008750000,0.817488357,7.008750000,1.265387398,7.008750000,0.799783238,7.008750000,0.787930582,7.008750000,1.130817997,7.008750000,0.868291075
7.061250000,0.820773401,7.061250000,1.256744800,7.061250000,0.813311138,7.061250000,0.818683791,7.061250000,1.127388751,7.061250000,0.939998437
7.113750000,0.831847995,7.113750000,1.245006342,7.113750000,0.792266420,7.113750000,0.825592241,7.113750000,1.114177562,7.113750000,0.884511666
7.166250000,0.844374572,7.166250000,1.219217520,7.166250000,0.809855833,7.166250000,0.850593476,7.166250000,1.095271158,7.166250000,0.982495820
7.218750000,0.857088825,7.218750000,1.188732999,7.218750000,0.807669555,7.218750000,0.850786182,7.218750000,1.073791375,7.218750000,0.942678646
7.271250000,0.857230062,7.271250000,1.181019099,7.271250000,0.807376291,7.271250000,0.871544459,7.271250000,1.052618154,7.271250000,0.991911794
7.323750000,0.886058130,7.323750000,1.163410504,7.323750000,0.824228981,7.323750000,0.883605354,7.323750000,1.028437898,7.323750000,1.008013913
7.376250000,0.900981470,7.376250000,1.141013950,7.376250000,0.832615009,7.376250000,0.903774834,7.376250000,1.008800298,7.376250000,1.065872968
7.428750000,0.911136176,7.428750000,1.124810915,7.428750000,0.842593126,7.428750000,0.914869141,7.428750000,0.995852573,7.428750000,1.030660504
7.481250000,0.935005440,7.481250000,1.102302672,7.481250000,0.848216222,7.481250000,0.937839026,7.481250000,0.973162602,7.481250000,1.082494576
7.533750000,0.951525553,7.533750000,1.070170156,7.533750000,0.878866757,7.533750000,0.961475330,7.533750000,0.962771959,7.533750000,1.123822070
7.586250000,0.953258087,7.586250000,1.060880371,7.586250000,0.891221924,7.586250000,0.980934533,7.586250000,0.940608629,7.586250000,1.107900228
7.638750000,0.994463523,7.638750000,1.042533143,7.638750000,0.913636368,7.638750000,0.992400472,7.638750000,0.927306533,7.638750000,1.132179759
7.691250000,0.985540590,7.691250000,1.020377731,7.691250000,0.900920942,7.691250000,1.020591227,7.691250000,0.912220879,7.691250000,1.185192049
7.743750000,1.013437371,7.743750000,1.000801112,7.743750000,0.924757776,7.743750000,1.052462131,7.743750000,0.904707886,7.743750000,1.171601024
7.796250000,1.025915241,7.796250000,0.986861771,7.796250000,0.957379484,7.796250000,1.052403157,7.796250000,0.905611183,7.796250000,1.160659654
7.848750000,1.043406734,7.848750000,0.979028883,7.848750000,0.972822284,7.848750000,1.061237638,7.848750000,0.884051262,7.848750000,1.161707180
7.901250000,1.062010457,7.901250000,0.959399794,7.901250000,0.980137374,7.901250000,1.083362411,7.901250000,0.885155959,7.901250000,1.209983466
7.953750000,1.077896187,7.953750000,0.944415085,7.953750000,0.992575425,7.953750000,1.109343932,7.953750000,0.867296691,7.953750000,1.210152256
8.006250000,1.088374591,8.006250000,0.935451253,8.006250000,1.007301731,8.006250000,1.113734137,8.006250000,0.853517919,8.006250000,1.197736158
8.058750000,1.095862601,8.058750000,0.920032983,8.058750000,1.021041742,8.058750000,1.129940846,8.058750000,0.863105983,8.058750000,1.198227385
8.111250000,1.125769395,8.111250000,0.909742135,8.111250000,1.041073860,8.111250000,1.143006679,8.111250000,0.857202903,8.111250000,1.202657415
8.163750000,1.125039902,8.163750000,0.906538732,8.163750000,1.075379553,8.163750000,1.138438786,8.163750000,0.857746616,8.163750000,1.248691739
8.216250000,1.126887334,8.216250000,0.892127072,8.216250000,1.074738440,8.216250000,1.146853141,8.216250000,0.854754486,8.216250000,1.214835359
8.268750000,1.146001518,8.268750000,0.889701937,8.268750000,1.083279859,8.268750000,1.146215712,8.268750000,0.843527993,8.268750000,1.229940580
8.321250000,1.141741552,8.321250000,0.868189876,8.321250000,1.115154216,8.321250000,1.167844894,8.321250000,0.832967949,8.321250000,1.195220313
8.373750000,1.147911705,8.373750000,0.863143731,8.373750000,1.113906492,8.373750000,1.169529651,8.373750000,0.839966416,8.373750000,1.202054093
8.426250000,1.150529003,8.426250000,0.862218826,8.426250000,1.133037544,8.426250000,1.175815494,8.426250000,0.846628367,8.426250000,1.182343413
8.478750000,1.148508200,8.478750000,0.865956302,8.478750000,1.134068830,8.478750000,1.161436944,8.478750000,0.845368770,8.478750000,1.177522938
8.531250000,1.152052184,8.531250000,0.851105757,8.531250000,1.139856708,8.531250000,1.172584322,8.531250000,0.854206975,8.531250000,1.204696622
8.583750000,1.157964934,8.583750000,0.854599858,8.583750000,1.148624144,8.583750000,1.185519508,8.583750000,0.862766370,8.583750000,1.170599546
8.636250000,1.146578960,8.636250000,0.849699698,8.636250000,1.154663208,8.636250000,1.155775636,8.636250000,0.853148116,8.636250000,1.159659893
8.688750000,1.138744684,8.688750000,0.852051989,8.688750000,1.151981074,8.688750000,1.157825318,8.688750000,0.885531114,8.688750000,1.150824433
8.741250000,1.142559362,8.741250000,0.855819919,8.741250000,1.147016757,8.741250000,1.158448817,8.741250000,0.862590354,8.741250000,1.148143101
8.793750000,1.127316583,8.793750000,0.859532088,8.793750000,1.157850867,8.793750000,1.143123958,8.793750000,0.873101097,8.793750000,1.119745523
8.846250000,1.132159167,8.846250000,0.865360472,8.846250000,1.167754902,8.846250000,1.146396277,8.846250000,0.885613453,8.846250000,1.101849020
8.898750000,1.125512698,8.898750000,0.863816378,8.898750000,1.165361466,8.898750000,1.128353064,8.898750000,0.895310979,8.898750000,1.101433834
8.951250000,1.116607051,8.951250000,0.866982682,8.951250000,1.141888253,8.951250000,1.120399397,8.951250000,0.890178875,8.951250000,1.079175470
9.003750000,1.114991697,9.003750000,0.875670882,9.003750000,1.128246448,9.003750000,1.116394990,9.003750000,0.902352567,9.003750000,1.058854554
9.056250000,1.115469336,9.056250000,0.886206926,9.056250000,1.137624597,9.056250000,1.109997315,9.056250000,0.922751333,9.056250000,1.083844912
9.108750000,1.101243855,9.108750000,0.896724997,9.108750000,1.142848818,9.108750000,1.106174521,9.108750000,0.924888903,9.108750000,1.061163903
9.161250000,1.089426755,9.161250000,0.891624266,9.161250000,1.126320375,9.161250000,1.093120433,9.161250000,0.937484532,9.161250000,1.031422569
9.213750000,1.073738779,9.213750000,0.903279885,9.213750000,1.120079435,9.213750000,1.079825429,9.213750000,0.961205544,9.213750000,1.016276335
9.266250000,1.070449756,9.266250000,0.906308708,9.266250000,1.109437249,9.266250000,1.062616147,9.266250000,0.959418243,9.266250000,1.030195182
9.318750000,1.065273918,9.318750000,0.913057147,9.318750000,1.109016822,9.318750000,1.065190448,9.318750000,0.964899604,9.318750000,1.008015266
9.371250000,1.059506950,9.371250000,0.922983062,9.371250000,1.107959839,9.371250000,1.041638946,9.371250000,0.972336914,9.371250000,0.995924776
9.423750000,1.044197502,9.423750000,0.934742501,9.423750000,1.083728713,9.423750000,1.027059922,9.423750000,0.991885948,9.423750000,0.989225295
9.476250000,1.041370238,9.476250000,0.939026106,9.476250000,1.091292459,9.476250000,1.012794181,9.476250000,0.997077228,9.476250000,0.937813579
9.528750000,1.028070836,9.528750000,0.953836209,9.528750000,1.074376498,9.528750000,1.004223148,9.528750000,1.005694992,9.528750000,0.966209814
9.581250000,1.028007471,9.581250000,0.963544205,9.581250000,1.073201876,9.581250000,1.003585503,9.581250000,1.022324040,9.581250000,0.955122266
9.633750000,1.014009237,9.633750000,0.980321890,9.633750000,1.061127754,9.633750000,0.991505458,9.633750000,1.024665776,9.633750000,0.924373063
9.686250000,1.006439575,9.686250000,0.985660438,9.686250000,1.044711367,9.686250000,0.983315200,9.686250000,1.036016220,9.686250000,0.928844706
9.738750000,0.996473204,9.738750000,0.992927164,9.738750000,1.044862288,9.738750000,0.973784282,9.738750000,1.048419884,9.738750000,0.919623791
9.791250000,0.995190301,9.791250000,0.995658738,9.791250000,1.034391304,9.791250000,0.967597143,9.791250000,1.051392398,9.791250000,0.918635959
9.843750000,0.981382876,9.843750000,1.011167312,9.843750000,1.024736557,9.843750000,0.958884878,9.843750000,1.057759633,9.843750000,0.896858530
9.896250000,0.980450707,9.896250000,1.016691588,9.896250000,1.013031574,9.896250000,0.956409099,9.896250000,1.052426350,9.896250000,0.920279360
9.948750000,0.962332403,9.948750000,1.027207026,9.948750000,1.005052755,9.948750000,0.956328977,9.948750000,1.080283756,9.948750000,0.901532897
10.001250000,0.955791448,10.001250000,1.031194512,10.001250000,0.993390256,10.001250000,0.932479414,10.001250000,1.083819787,10.001250000,0.892577419
10.053750000,0.934289003,10.053750000,1.022872577,10.053750000,0.970482757,10.053750000,0.918071905,10.053750000,1.057871375,10.053750000,0.901501664
