Cl-Cl,,K-Cl,,K-K,,K-Li,,Li-Cl,,Li-Li,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000470699,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.004719135,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.038883048,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.197945551,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.655907656,2.021250000,0.000236990
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,1.618745612,2.073750000,0.000675430
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,2.976863109,2.126250000,0.000963734
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,4.396038489,2.178750000,0.003365451
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,5.515172439,2.231250000,0.008946157
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,6.061834692,2.283750000,0.020606391
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,5.972210612,2.336250000,0.035478749
2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.000083270,2.388750000,5.446376970,2.388750000,0.061085597
2.441250000,0.000000000,2.441250000,0.000298977,2.441250000,0.000000000,2.441250000,0.000079727,2.441250000,4.748985796,2.441250000,0.103976196
2.493750000,0.000000000,2.493750000,0.004355122,2.493750000,0.000000000,2.493750000,0.000382028,2.493750000,3.953915873,2.493750000,0.145418684
2.546250000,0.000000000,2.546250000,0.022719123,2.546250000,0.000000000,2.546250000,0.001612325,2.546250000,3.230054598,2.546250000,0.225578893
2.598750000,0.000000000,2.598750000,0.078394609,2.598750000,0.000000000,2.598750000,0.002216226,2.598750000,2.607970704,2.598750000,0.325803179
2.651250000,0.000000000,2.651250000,0.218543291,2.651250000,0.000000000,2.651250000,0.005543010,2.651250000,2.082836539,2.651250000,0.432798581
2.703750000,0.000049204,2.703750000,0.472828632,2.703750000,0.000000000,2.703750000,0.010302198,2.703750000,1.668761055,2.703750000,0.541848618
2.756250000,0.000078913,2.756250000,0.857719524,2.756250000,0.000000000,2.756250000,0.019295327,2.756250000,1.350985650,2.756250000,0.678742816
2.808750000,0.000425546,2.808750000,1.359061282,2.808750000,0.000000000,2.808750000,0.032373301,2.808750000,1.111473289,2.808750000,0.816533316
2.861250000,0.001772103,2.861250000,1.901939339,2.861250000,0.001064422,2.861250000,0.056559476,2.861250000,0.932854096,2.861250000,0.961764572
2.913750000,0.004519194,2.913750000,2.404980284,2.913750000,0.002566028,2.913750000,0.086077044,2.913750000,0.776904083,2.913750000,1.092500691
2.966250000,0.013490737,2.966250000,2.823793291,2.966250000,0.004841958,2.966250000,0.123964629,2.966250000,0.666536022,2.966250000,1.223584852
3.018750000,0.030550920,3.018750000,3.107166901,3.018750000,0.007809393,3.018750000,0.179053320,3.018750000,0.577765018,3.018750000,1.307781196
3.071250000,0.059895155,3.071250000,3.270267313,3.071250000,0.015397335,3.071250000,0.248923108,3.071250000,0.518298059,3.071250000,1.397975328
3.123750000,0.108634046,3.123750000,3.285891402,3.123750000,0.022177366,3.123750000,0.334047852,3.123750000,0.468032206,3.123750000,1.451253106
3.176250000,0.186173765,3.176250000,3.205813952,3.176250000,0.030040025,3.176250000,0.433330756,3.176250000,0.434437574,3.176250000,1.496338771
3.228750000,0.297585998,3.228750000,3.026679484,3.228750000,0.048343437,3.228750000,0.549710756,3.228750000,0.403936334,3.228750000,1.503476262
3.281250000,0.438824383,3.281250000,2.851616316,3.281250000,0.073743059,3.281250000,0.666468319,3.281250000,0.377366750,3.281250000,1.524008224
3.333750000,0.620412525,3.333750000,2.643922982,3.333750000,0.106330524,3.333750000,0.815866210,3.333750000,0.364933711,3.333750000,1.547128719
3.386250000,0.827934705,3.386250000,2.426080684,3.386250000,0.142703679,3.386250000,0.952684304,3.386250000,0.348712581,3.386250000,1.531658010
3.438750000,1.054581753,3.438750000,2.215797384,3.438750000,0.197293369,3.438750000,1.094352144,3.438750000,0.340376487,3.438750000,1.534008145
3.491250000,1.284627287,3.491250000,2.015634996,3.491250000,0.243555124,3.491250000,1.227248937,3.491250000,0.338266787,3.491250000,1.530600171
3.543750000,1.503848609,3.543750000,1.821212723,3.543750000,0.314804176,3.543750000,1.362026551,3.543750000,0.337824962,3.543750000,1.512995287
3.596250000,1.708822827,3.596250000,1.637522863,3.596250000,0.377140174,3.596250000,1.490985132,3.596250000,0.333801819,3.596250000,1.492539259
3.648750000,1.875272943,3.648750000,1.475397220,3.648750000,0.472220564,3.648750000,1.589240727,3.648750000,0.343493494,3.648750000,1.472734701
3.701250000,2.019352846,3.701250000,1.339600050,3.701250000,0.558612354,3.701250000,1.678881226,3.701250000,0.349894824,3.701250000,1.434008484
3.753750000,2.123440853,3.753750000,1.207237135,3.753750000,0.654965891,3.753750000,1.774588006,3.753750000,0.360088825,3.753750000,1.423209993
3.806250000,2.187067470,3.806250000,1.094342392,3.806250000,0.771792353,3.806250000,1.840699237,3.806250000,0.374371445,3.806250000,1.373894648
3.858750000,2.208074882,3.858750000,0.995798647,3.858750000,0.862260995,3.858750000,1.885459613,3.858750000,0.387908329,3.858750000,1.367782637
3.911250000,2.209883875,3.911250000,0.903303985,3.911250000,0.955981538,3.911250000,1.923706382,3.911250000,0.403127591,3.911250000,1.340456501
3.963750000,2.177633662,3.963750000,0.826011225,3.963750000,1.061106672,3.963750000,1.936762655,3.963750000,0.426626416,3.963750000,1.287003206
4.016250000,2.108267453,4.016250000,0.759840735,4.016250000,1.156482581,4.016250000,1.927848144,4.016250000,0.443398151,4.016250000,1.262820632
4.068750000,2.043254139,4.068750000,0.706712249,4.068750000,1.247959585,4.068750000,1.900735055,4.068750000,0.465568436,4.068750000,1.241438167
4.121250000,1.945989241,4.121250000,0.655376620,4.121250000,1.343180392,4.121250000,1.879726397,4.121250000,0.490808589,4.121250000,1.224148893
4.173750000,1.858990798,4.173750000,0.628921218,4.173750000,1.424324546,4.173750000,1.836513512,4.173750000,0.511591328,4.173750000,1.198410237
4.226250000,1.756274009,4.226250000,0.602159962,4.226250000,1.521104940,4.226250000,1.779823632,4.226250000,0.535805313,4.226250000,1.172670292
4.278750000,1.651458607,4.278750000,0.573192558,4.278750000,1.588222193,4.278750000,1.748497170,4.278750000,0.567560492,4.278750000,1.164008733
4.331250000,1.550750009,4.331250000,0.561369681,4.331250000,1.620044797,4.331250000,1.681620483,4.331250000,0.593398014,4.331250000,1.141535962
4.383750000,1.437174049,4.383750000,0.538466393,4.383750000,1.667102900,4.383750000,1.633127586,4.383750000,0.623529371,4.383750000,1.111611869
4.436250000,1.347467855,4.436250000,0.526412860,4.436250000,1.688320007,4.436250000,1.561058106,4.436250000,0.655571489,4.436250000,1.089885445
4.488750000,1.259428148,4.488750000,0.516464666,4.488750000,1.706484376,4.488750000,1.503331299,4.488750000,0.690981744,4.488750000,1.063387106
4.541250000,1.190628218,4.541250000,0.512478051,4.541250000,1.719089869,4.541250000,1.443740009,4.541250000,0.722912586,4.541250000,1.022533340
4.593750000,1.118995744,4.593750000,0.511554986,4.593750000,1.715626878,4.593750000,1.402845611,4.593750000,0.759679560,4.593750000,0.992458329
4.646250000,1.055393912,4.646250000,0.512600561,4.646250000,1.708875439,4.646250000,1.352403974,4.646250000,0.799319888,4.646250000,0.943357550
4.698750000,1.003207703,4.698750000,0.513030747,4.698750000,1.665990171,4.698750000,1.302777746,4.698750000,0.835470015,4.698750000,0.901366115
4.751250000,0.953652457,4.751250000,0.517705526,4.751250000,1.647584093,4.751250000,1.268147528,4.751250000,0.870772675,4.751250000,0.855971675
4.803750000,0.904915714,4.803750000,0.531160978,4.803750000,1.620705842,4.803750000,1.235370621,4.803750000,0.898410646,4.803750000,0.807426248
4.856250000,0.864539598,4.856250000,0.534472139,4.856250000,1.572899777,4.856250000,1.206779630,4.856250000,0.936821005,4.856250000,0.779449643
4.908750000,0.829904139,4.908750000,0.546473656,4.908750000,1.506384060,4.908750000,1.178531019,4.908750000,0.969565780,4.908750000,0.734215308
4.961250000,0.796241067,4.961250000,0.558390696,4.961250000,1.444617895,4.961250000,1.159155014,4.961250000,1.004370644,4.961250000,0.693248224
5.013750000,0.766235937,5.013750000,0.575683450,5.013750000,1.395282952,5.013750000,1.149126961,5.013750000,1.039072194,5.013750000,0.660375126
5.066250000,0.748153492,5.066250000,0.592717096,5.066250000,1.342635951,5.066250000,1.143336269,5.066250000,1.073159179,5.066250000,0.632990361
5.118750000,0.727636800,5.118750000,0.616215570,5.118750000,1.302671757,5.118750000,1.125870341,5.118750000,1.097534526,5.118750000,0.613882818
5.171250000,0.719057765,5.171250000,0.643973035,5.171250000,1.236129355,5.171250000,1.117136786,5.171250000,1.119202383,5.171250000,0.599254800
5.223750000,0.710376097,5.223750000,0.670569761,5.223750000,1.179028882,5.223750000,1.095761236,5.223750000,1.148723522,5.223750000,0.586986240
5.276250000,0.700969862,5.276250000,0.697594369,5.276250000,1.139039882,5.276250000,1.084415699,5.276250000,1.170815981,5.276250000,0.580754174
5.328750000,0.698922218,5.328750000,0.727608297,5.328750000,1.088455510,5.328750000,1.071152064,5.328750000,1.191036791,5.328750000,0.580398216
5.381250000,0.700779015,5.381250000,0.762727422,5.381250000,1.060316101,5.381250000,1.056597214,5.381250000,1.215598751,5.381250000,0.571268664
5.433750000,0.707103970,5.433750000,0.797422165,5.433750000,1.028317016,5.433750000,1.020104919,5.433750000,1.237810826,5.433750000,0.581139963
5.486250000,0.710701363,5.486250000,0.827573191,5.486250000,1.012397915,5.486250000,0.991510732,5.486250000,1.255457357,5.486250000,0.588584362
5.538750000,0.722654002,5.538750000,0.867881740,5.538750000,0.984822167,5.538750000,0.958352400,5.538750000,1.280908724,5.538750000,0.603533995
5.591250000,0.736063415,5.591250000,0.912598305,5.591250000,0.971339421,5.591250000,0.929481033,5.591250000,1.288426157,5.591250000,0.611874302
5.643750000,0.746016585,5.643750000,0.952140824,5.643750000,0.954963309,5.643750000,0.898007374,5.643750000,1.293843546,5.643750000,0.637189385
5.696250000,0.766317687,5.696250000,0.989996699,5.696250000,0.941097071,5.696250000,0.873073605,5.696250000,1.297236044,5.696250000,0.646744992
5.748750000,0.779610176,5.748750000,1.030116594,5.748750000,0.930227271,5.748750000,0.834080211,5.748750000,1.298283641,5.748750000,0.666628696
5.801250000,0.798931927,5.801250000,1.069973436,5.801250000,0.931951993,5.801250000,0.806027453,5.801250000,1.299684589,5.801250000,0.692134571
5.853750000,0.818351482,5.853750000,1.101300811,5.853750000,0.933027493,5.853750000,0.778606639,5.853750000,1.298237025,5.853750000,0.718911112
5.906250000,0.840078336,5.906250000,1.128530577,5.906250000,0.939732692,5.906250000,0.755788574,5.906250000,1.293553485,5.906250000,0.727629450
5.958750000,0.861570926,5.958750000,1.149367982,5.958750000,0.952111671,5.958750000,0.737765332,5.958750000,1.271492470,5.958750000,0.755482729
6.011250000,0.880269926,6.011250000,1.176481614,6.011250000,0.959937589,6.011250000,0.718044527,6.011250000,1.258657215,6.011250000,0.786972240
6.063750000,0.901168952,6.063750000,1.196443287,6.063750000,0.961465358,6.063750000,0.704553384,6.063750000,1.239770745,6.063750000,0.812970297
6.116250000,0.919339131,6.116250000,1.213783575,6.116250000,0.956393288,6.116250000,0.697616261,6.116250000,1.217695810,6.116250000,0.837704752
6.168750000,0.927773413,6.168750000,1.226738466,6.168750000,0.955094249,6.168750000,0.680697937,6.168750000,1.194750464,6.168750000,0.870541335
6.221250000,0.936710240,6.221250000,1.240981818,6.221250000,0.958055637,6.221250000,0.684002488,6.221250000,1.176233339,6.221250000,0.890909687
6.273750000,0.948640220,6.273750000,1.258637909,6.273750000,0.952703393,6.273750000,0.681602620,6.273750000,1.149591751,6.273750000,0.926664105
6.326250000,0.961287125,6.326250000,1.267032569,6.326250000,0.955210642,6.326250000,0.680108011,6.326250000,1.122490472,6.326250000,0.947299343
6.378750000,0.968720154,6.378750000,1.268085539,6.378750000,0.962051836,6.378750000,0.692198452,6.378750000,1.101044329,6.378750000,0.976032553
6.431250000,0.985317849,6.431250000,1.266448192,6.431250000,0.953888569,6.431250000,0.697423347,6.431250000,1.079580207,6.431250000,1.004863913
6.483750000,0.990754354,6.483750000,1.270882929,6.483750000,0.943294357,6.483750000,0.706378881,6.483750000,1.055408830,6.483750000,1.025428106
6.536250000,0.998898345,6.536250000,1.266122992,6.536250000,0.914003009,6.536250000,0.721670058,6.536250000,1.036359399,6.536250000,1.047663640
6.588750000,1.005520064,6.588750000,1.265766589,6.588750000,0.910892783,6.588750000,0.740041939,6.588750000,1.012439236,6.588750000,1.073825037
6.641250000,1.018694283,6.641250000,1.257972394,6.641250000,0.901125508,6.641250000,0.753231016,6.641250000,0.996490257,6.641250000,1.104838092
6.693750000,1.026270116,6.693750000,1.251106475,6.693750000,0.883328797,6.693750000,0.780302429,6.693750000,0.977534805,6.693750000,1.118618061
6.746250000,1.038248223,6.746250000,1.241174158,6.746250000,0.883154272,6.746250000,0.800022310,6.746250000,0.960497637,6.746250000,1.136506780
6.798750000,1.045932610,6.798750000,1.227936498,6.798750000,0.871819423,6.798750000,0.826166320,6.798750000,0.946641091,6.798750000,1.143059813
6.851250000,1.055561932,6.851250000,1.213471736,6.851250000,0.863944895,6.851250000,0.846776746,6.851250000,0.933633884,6.851250000,1.159325041
6.903750000,1.071163282,6.903750000,1.197974829,6.903750000,0.849189220,6.903750000,0.870939021,6.903750000,0.913842937,6.903750000,1.171115440
6.956250000,1.079799673,6.956250000,1.179599641,6.956250000,0.841041964,6.956250000,0.899330358,6.956250000,0.901424393,6.956250000,1.188292056
7.008750000,1.084020867,7.008750000,1.164192210,7.008750000,0.832195030,7.008750000,0.920653422,7.008750000,0.896108016,7.008750000,1.194702848
7.061250000,1.099184309,7.061250000,1.146478277,7.061250000,0.834100673,7.061250000,0.943746839,7.061250000,0.883499670,7.061250000,1.207336571
7.113750000,1.109118454,7.113750000,1.123402678,7.113750000,0.829402036,7.113750000,0.962811954,7.113750000,0.877584692,7.113750000,1.212676164
7.166250000,1.114579759,7.166250000,1.106325183,7.166250000,0.832641557,7.166250000,0.992752435,7.166250000,0.872878701,7.166250000,1.214760719
7.218750000,1.120115181,7.218750000,1.084950630,7.218750000,0.835179173,7.218750000,1.011278047,7.218750000,0.869369762,7.218750000,1.217316196
7.271250000,1.124259339,7.271250000,1.063260220,7.271250000,0.839635553,7.271250000,1.033988715,7.271250000,0.862435410,7.271250000,1.213408209
7.323750000,1.124854854,7.323750000,1.047672399,7.323750000,0.850133809,7.323750000,1.057771514,7.323750000,0.863735631,7.323750000,1.218557920
7.376250000,1.125438571,7.376250000,1.021087705,7.376250000,0.847747496,7.376250000,1.078111244,7.376250000,0.863937836,7.376250000,1.214042324
7.428750000,1.125054835,7.428750000,0.999596542,7.428750000,0.853028345,7.428750000,1.100243507,7.428750000,0.861583394,7.428750000,1.214304540
7.481250000,1.127330249,7.481250000,0.980501299,7.481250000,0.862774924,7.481250000,1.117923490,7.481250000,0.866801717,7.481250000,1.204959470
7.533750000,1.120718997,7.533750000,0.967103208,7.533750000,0.877482012,7.533750000,1.128274518,7.533750000,0.869853319,7.533750000,1.200183033
7.586250000,1.114219642,7.586250000,0.947000001,7.586250000,0.907372667,7.586250000,1.142740925,7.586250000,0.872170086,7.586250000,1.186043348
7.638750000,1.110578856,7.638750000,0.932661562,7.638750000,0.923177649,7.638750000,1.159277695,7.638750000,0.876085909,7.638750000,1.179644924
7.691250000,1.101653238,7.691250000,0.916456251,7.691250000,0.931511550,7.691250000,1.169309923,7.691250000,0.881390287,7.691250000,1.165166925
7.743750000,1.095350146,7.743750000,0.901025129,7.743750000,0.956360486,7.743750000,1.176008803,7.743750000,0.885759594,7.743750000,1.159335903
7.796250000,1.086968112,7.796250000,0.891282162,7.796250000,0.969920018,7.796250000,1.185779466,7.796250000,0.894209858,7.796250000,1.148545687
7.848750000,1.077678059,7.848750000,0.882387512,7.848750000,0.982112895,7.848750000,1.185330504,7.848750000,0.902486651,7.848750000,1.138992557
7.901250000,1.069861403,7.901250000,0.870654765,7.901250000,1.010197786,7.901250000,1.189416353,7.901250000,0.913739963,7.901250000,1.122976206
7.953750000,1.063951405,7.953750000,0.865677246,7.953750000,1.017713837,7.953750000,1.187879668,7.953750000,0.920853575,7.953750000,1.110748797
8.006250000,1.051639315,8.006250000,0.857194943,8.006250000,1.037582276,8.006250000,1.184472125,8.006250000,0.931770456,8.006250000,1.093880506
8.058750000,1.044879443,8.058750000,0.851769661,8.058750000,1.052561840,8.058750000,1.180602287,8.058750000,0.939629448,8.058750000,1.077892801
8.111250000,1.033473061,8.111250000,0.852750055,8.111250000,1.075942231,8.111250000,1.177718905,8.111250000,0.949486169,8.111250000,1.066619037
8.163750000,1.024082580,8.163750000,0.849775952,8.163750000,1.095105702,8.163750000,1.172687177,8.163750000,0.958547231,8.163750000,1.046886328
8.216250000,1.017292704,8.216250000,0.845572678,8.216250000,1.100246316,8.216250000,1.164104726,8.216250000,0.966518601,8.216250000,1.038398384
8.268750000,1.009566263,8.268750000,0.847293699,8.268750000,1.114401897,8.268750000,1.154383631,8.268750000,0.975162993,8.268750000,1.027109454
8.321250000,0.995785231,8.321250000,0.850401801,8.321250000,1.118514088,8.321250000,1.141023001,8.321250000,0.982617446,8.321250000,1.011393305
8.373750000,0.991391990,8.373750000,0.852842107,8.373750000,1.142672562,8.373750000,1.133757144,8.373750000,0.988773766,8.373750000,1.006767023
8.426250000,0.985721828,8.426250000,0.857762423,8.426250000,1.144563130,8.426250000,1.117792842,8.426250000,0.995600964,8.426250000,0.993340252
8.478750000,0.978037482,8.478750000,0.865547887,8.478750000,1.149888639,8.478750000,1.110658998,8.478750000,1.005439054,8.478750000,0.987858509
8.531250000,0.972892029,8.531250000,0.873679597,8.531250000,1.156972355,8.531250000,1.100736437,8.531250000,1.011018668,8.531250000,0.976469395
8.583750000,0.971113744,8.583750000,0.881583688,8.583750000,1.157022909,8.583750000,1.093584635,8.583750000,1.020190266,8.583750000,0.968996583
8.636250000,0.966075404,8.636250000,0.894009712,8.636250000,1.158830178,8.636250000,1.077599329,8.636250000,1.023942659,8.636250000,0.963742343
8.688750000,0.962045258,8.688750000,0.905889418,8.688750000,1.157322241,8.688750000,1.062938993,8.688750000,1.032365560,8.688750000,0.954612893
8.741250000,0.960549530,8.741250000,0.913485209,8.741250000,1.155570403,8.741250000,1.052541347,8.741250000,1.035604743,8.741250000,0.948426769
8.793750000,0.959583674,8.793750000,0.925176776,8.793750000,1.150860337,8.793750000,1.038515017,8.793750000,1.043951504,8.793750000,0.938713778
8.846250000,0.962331434,8.846250000,0.939323404,8.846250000,1.147584688,8.846250000,1.029686050,8.846250000,1.049929906,8.846250000,0.938412698
8.898750000,0.962599301,8.898750000,0.950734072,8.898750000,1.143908605,8.898750000,1.008745489,8.898750000,1.056440531,8.898750000,0.933070669
8.951250000,0.961820514,8.951250000,0.963224621,8.951250000,1.132433010,8.951250000,0.997712444,8.951250000,1.055850414,8.951250000,0.926580592
9.003750000,0.960478198,9.003750000,0.977243013,9.003750000,1.131065933,9.003750000,0.983927907,9.003750000,1.058065463,9.003750000,0.928377504
9.056250000,0.959635879,9.056250000,0.987629568,9.056250000,1.127617842,9.056250000,0.973485916,9.056250000,1.059848374,9.056250000,0.932886285
9.108750000,0.962308478,9.108750000,0.999384717,9.108750000,1.115899731,9.108750000,0.967330596,9.108750000,1.063301103,9.108750000,0.927082541
9.161250000,0.964711241,9.161250000,1.008217559,9.161250000,1.107928726,9.161250000,0.953249402,9.161250000,1.064680369,9.161250000,0.931087221
9.213750000,0.964052085,9.213750000,1.015402246,9.213750000,1.096433708,9.213750000,0.942641029,9.213750000,1.064277276,9.213750000,0.935813222
9.266250000,0.967815852,9.266250000,1.031187934,9.266250000,1.088239730,9.266250000,0.934541000,9.266250000,1.064761250,9.266250000,0.933020168
9.318750000,0.962631648,9.318750000,1.029390740,9.318750000,1.069010185,9.318750000,0.918163929,9.318750000,1.051814210,9.318750000,0.922793359
9.371250000,0.950148983,9.371250000,1.020336264,9.371250000,1.039607153,9.371250000,0.897568134,9.371250000,1.034213283,9.371250000,0.909759623
9.423750000,0.936875400,9.423750000,1.011635797,9.423750000,1.002483063,9.423750000,0.879499871,9.423750000,1.008976572,9.423750000,0.897732357
9.476250000,0.925767557,9.476250000,0.997827774,9.476250000,0.986780306,9.476250000,0.856965892,9.476250000,0.989197448,9.476250000,0.883979571
9.528750000,0.912719556,9.528750000,0.985839637,9.528750000,0.957493199,9.528750000,0.840816159,9.528750000,0.968229634,9.528750000,0.875486642
9.581250000,0.900264263,9.581250000,0.973514008,9.581250000,0.933090368,9.581250000,0.821430104,9.581250000,0.948398321,9.581250000,0.863028561
9.633750000,0.890046086,9.633750000,0.960485160,9.633750000,0.900288010,9.633750000,0.805410640,9.633750000,0.929288758,9.633750000,0.854743359
9.686250000,0.876200425,9.686250000,0.945322035,9.686250000,0.875911078,9.686250000,0.791958165,9.686250000,0.905646893,9.686250000,0.848206840
9.738750000,0.861684233,9.738750000,0.931783129,9.738750000,0.850331755,9.738750000,0.778845871,9.738750000,0.884056384,9.738750000,0.836411639
9.791250000,0.846840338,9.791250000,0.912769645,9.791250000,0.824148323,9.791250000,0.764590622,9.791250000,0.866781300,9.791250000,0.828829635
9.843750000,0.833026714,9.843750000,0.894281773,9.843750000,0.805463340,9.843750000,0.752894208,9.843750000,0.845806107,9.843750000,0.815011149
9.896250000,0.817753559,9.896250000,0.879369965,9.896250000,0.785209388,9.896250000,0.738789592,9.896250000,0.829204536,9.896250000,0.808571742
9.948750000,0.806714418,9.948750000,0.866137302,9.948750000,0.766021758,9.948750000,0.725686497,9.948750000,0.809626448,9.948750000,0.798431725
10.001250000,0.794649487,10.001250000,0.845249871,10.001250000,0.751877917,10.001250000,0.714950061,10.001250000,0.792499320,10.001250000,0.786775143
10.053750000,0.781227269,10.053750000,0.827867116,10.053750000,0.728953590,10.053750000,0.704421227,10.053750000,0.773243856,10.053750000,0.774163542
