Cl-Cl,,K-Cl,,K-K,,K-Mg,,Mg-Cl,,Mg-Mg,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000139193,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.003917683,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.070045874,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.568798822,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,2.322884281,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,5.724095722,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,9.380893488,2.283750000,0.000000000
2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,11.085380036,2.336250000,0.000000000
2.388750000,0.000000000,2.388750000,0.000045333,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,10.433450381,2.388750000,0.000000000
2.441250000,0.000000000,2.441250000,0.000188084,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,8.249590773,2.441250000,0.000000000
2.493750000,0.000000000,2.493750000,0.001844075,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,5.800351912,2.493750000,0.000000000
2.546250000,0.000000000,2.546250000,0.010932092,2.546250000,0.000000000,2.546250000,0.000000000,2.546250000,3.831548096,2.546250000,0.000000000
2.598750000,0.000000000,2.598750000,0.046537460,2.598750000,0.000000000,2.598750000,0.000000000,2.598750000,2.451041868,2.598750000,0.000000000
2.651250000,0.000000000,2.651250000,0.137511488,2.651250000,0.000000000,2.651250000,0.000000000,2.651250000,1.578195184,2.651250000,0.000000000
2.703750000,0.000024255,2.703750000,0.334356150,2.703750000,0.000000000,2.703750000,0.000000000,2.703750000,1.057041555,2.703750000,0.000000000
2.756250000,0.000221726,2.756250000,0.667894929,2.756250000,0.000000000,2.756250000,0.000000000,2.756250000,0.729152236,2.756250000,0.000199132
2.808750000,0.000663020,2.808750000,1.131305319,2.808750000,0.000086831,2.808750000,0.000178623,2.808750000,0.522902204,2.808750000,0.000383515
2.861250000,0.002772232,2.861250000,1.662414996,2.861250000,0.000167347,2.861250000,0.000043032,2.861250000,0.384826052,2.861250000,0.001847851
2.913750000,0.008510493,2.913750000,2.206999931,2.913750000,0.000080686,2.913750000,0.000663927,2.913750000,0.308382079,2.913750000,0.005167405
2.966250000,0.020494511,2.966250000,2.674807010,2.966250000,0.000155710,2.966250000,0.001481466,2.966250000,0.246299736,2.966250000,0.012895116
3.018750000,0.045860395,3.018750000,3.019944353,3.018750000,0.001691335,3.018750000,0.003402000,3.018750000,0.211954567,3.018750000,0.023074930
3.071250000,0.094401575,3.071250000,3.230937985,3.071250000,0.003122770,3.071250000,0.008029980,3.071250000,0.189136129,3.071250000,0.054849924
3.123750000,0.169136391,3.123750000,3.308828041,3.123750000,0.005194951,3.123750000,0.016824418,3.123750000,0.170483641,3.123750000,0.091625331
3.176250000,0.284061739,3.176250000,3.304213937,3.176250000,0.008657319,3.176250000,0.030520321,3.176250000,0.157157849,3.176250000,0.134206833
3.228750000,0.434379107,3.228750000,3.198901283,3.228750000,0.015507653,3.228750000,0.058024151,3.228750000,0.148897172,3.228750000,0.167317642
3.281250000,0.619999990,3.281250000,3.042914511,3.281250000,0.025004439,3.281250000,0.101010292,3.281250000,0.141782034,3.281250000,0.227483436
3.333750000,0.839553050,3.333750000,2.848872509,3.333750000,0.036396309,3.333750000,0.157891377,3.333750000,0.143419913,3.333750000,0.290884329
3.386250000,1.087357829,3.386250000,2.633063176,3.386250000,0.049554390,3.386250000,0.244620214,3.386250000,0.142693088,3.386250000,0.349746864
3.438750000,1.340701337,3.438750000,2.423469603,3.438750000,0.072006875,3.438750000,0.341928769,3.438750000,0.152361459,3.438750000,0.407081503
3.491250000,1.586706484,3.491250000,2.219290357,3.491250000,0.096833955,3.491250000,0.473608810,3.491250000,0.156578057,3.491250000,0.456987729
3.543750000,1.817399153,3.543750000,2.017721459,3.543750000,0.131378721,3.543750000,0.648815007,3.543750000,0.162441719,3.543750000,0.511971364
3.596250000,2.005711368,3.596250000,1.811463134,3.596250000,0.171718870,3.596250000,0.838261031,3.596250000,0.173850431,3.596250000,0.557022534
3.648750000,2.155428436,3.648750000,1.633272644,3.648750000,0.230332571,3.648750000,1.053210496,3.648750000,0.181973382,3.648750000,0.566789208
3.701250000,2.240196999,3.701250000,1.469666063,3.701250000,0.285425202,3.701250000,1.298505984,3.701250000,0.192509457,3.701250000,0.585278517
3.753750000,2.284021839,3.753750000,1.325511929,3.753750000,0.350469098,3.753750000,1.561090629,3.753750000,0.205618180,3.753750000,0.570632280
3.806250000,2.283390876,3.806250000,1.198201957,3.806250000,0.423850615,3.806250000,1.804100675,3.806250000,0.222727112,3.806250000,0.578389894
3.858750000,2.224723943,3.858750000,1.083970997,3.858750000,0.511101322,3.858750000,2.048493076,3.858750000,0.235501578,3.858750000,0.558491527
3.911250000,2.144399374,3.911250000,0.989406988,3.911250000,0.597330037,3.911250000,2.277152311,3.911250000,0.253592465,3.911250000,0.560113974
3.963750000,2.021769792,3.963750000,0.905223988,3.963750000,0.697328043,3.963750000,2.464491639,3.963750000,0.271175182,3.963750000,0.556159246
4.016250000,1.886364971,4.016250000,0.830223627,4.016250000,0.810932072,4.016250000,2.625137346,4.016250000,0.288538366,4.016250000,0.534305192
4.068750000,1.749026039,4.068750000,0.779675116,4.068750000,0.906271448,4.068750000,2.736056943,4.068750000,0.305844294,4.068750000,0.528921622
4.121250000,1.633202188,4.121250000,0.720237448,4.121250000,1.001481409,4.121250000,2.764613256,4.121250000,0.328014711,4.121250000,0.510454987
4.173750000,1.505973875,4.173750000,0.671919699,4.173750000,1.095045840,4.173750000,2.769641261,4.173750000,0.346946070,4.173750000,0.525918093
4.226250000,1.398119394,4.226250000,0.635594637,4.226250000,1.191140570,4.226250000,2.748813791,4.226250000,0.371295611,4.226250000,0.511916749
4.278750000,1.297203117,4.278750000,0.607395276,4.278750000,1.294116992,4.278750000,2.669514989,4.278750000,0.401091858,4.278750000,0.504224294
4.331250000,1.224099176,4.331250000,0.588384196,4.331250000,1.393095496,4.331250000,2.563802358,4.331250000,0.424386753,4.331250000,0.483768823
4.383750000,1.157052041,4.383750000,0.567887574,4.383750000,1.490750445,4.383750000,2.428369342,4.383750000,0.454711579,4.383750000,0.470519193
4.436250000,1.094722584,4.436250000,0.544812598,4.436250000,1.576649778,4.436250000,2.306288703,4.436250000,0.472488006,4.436250000,0.473592648
4.488750000,1.053077294,4.488750000,0.533097444,4.488750000,1.643305887,4.488750000,2.183696405,4.488750000,0.495088262,4.488750000,0.485629500
4.541250000,1.008694940,4.541250000,0.527403063,4.541250000,1.713003139,4.541250000,2.073674457,4.541250000,0.519374824,4.541250000,0.498086707
4.593750000,0.965105320,4.593750000,0.516998474,4.593750000,1.727894663,4.593750000,1.971171371,4.593750000,0.549322832,4.593750000,0.472070841
4.646250000,0.939315788,4.646250000,0.515007255,4.646250000,1.754467666,4.646250000,1.869089883,4.646250000,0.579041936,4.646250000,0.461252725
4.698750000,0.907424323,4.698750000,0.509105069,4.698750000,1.761184257,4.698750000,1.784073810,4.698750000,0.619733607,4.698750000,0.461555275
4.751250000,0.883919689,4.751250000,0.508149366,4.751250000,1.763702657,4.751250000,1.690368198,4.751250000,0.652225443,4.751250000,0.452282808
4.803750000,0.866679555,4.803750000,0.512576598,4.803750000,1.758892824,4.803750000,1.615699466,4.803750000,0.687404120,4.803750000,0.439566413
4.856250000,0.847978103,4.856250000,0.519744000,4.856250000,1.755402586,4.856250000,1.560578312,4.856250000,0.727361320,4.856250000,0.445316865
4.908750000,0.829469430,4.908750000,0.528364298,4.908750000,1.736818372,4.908750000,1.507754679,4.908750000,0.757079215,4.908750000,0.432012612
4.961250000,0.808762289,4.961250000,0.538446012,4.961250000,1.698042588,4.961250000,1.450550836,4.961250000,0.810751619,4.961250000,0.456598960
5.013750000,0.792552047,5.013750000,0.552008571,5.013750000,1.642011702,5.013750000,1.409064214,5.013750000,0.856469906,5.013750000,0.458280550
5.066250000,0.777776065,5.066250000,0.566680110,5.066250000,1.596734030,5.066250000,1.385859603,5.066250000,0.905615257,5.066250000,0.471700713
5.118750000,0.770366078,5.118750000,0.581607519,5.118750000,1.554749806,5.118750000,1.353772597,5.118750000,0.947399162,5.118750000,0.461554867
5.171250000,0.758583067,5.171250000,0.598684758,5.171250000,1.507126632,5.171250000,1.311880350,5.171250000,0.995977064,5.171250000,0.450590279
5.223750000,0.754058775,5.223750000,0.619356931,5.223750000,1.447977367,5.223750000,1.294539072,5.223750000,1.030906475,5.223750000,0.457490027
5.276250000,0.747461591,5.276250000,0.647334014,5.276250000,1.400185878,5.276250000,1.260059627,5.276250000,1.079708294,5.276250000,0.470928753
5.328750000,0.739546762,5.328750000,0.671974174,5.328750000,1.350392856,5.328750000,1.213244309,5.328750000,1.130202731,5.328750000,0.491263676
5.381250000,0.741287864,5.381250000,0.704309483,5.381250000,1.297784116,5.381250000,1.165646936,5.381250000,1.180251084,5.381250000,0.496979587
5.433750000,0.745517342,5.433750000,0.732910162,5.433750000,1.253025311,5.433750000,1.112052961,5.433750000,1.217083704,5.433750000,0.516576737
5.486250000,0.754695875,5.486250000,0.773175343,5.486250000,1.211088046,5.486250000,1.063646382,5.486250000,1.257597027,5.486250000,0.556999083
5.538750000,0.767754994,5.538750000,0.810785996,5.538750000,1.178959962,5.538750000,1.017693429,5.538750000,1.299159268,5.538750000,0.575634141
5.591250000,0.780450929,5.591250000,0.851579169,5.591250000,1.136567284,5.591250000,0.958451647,5.591250000,1.330575683,5.591250000,0.598555482
5.643750000,0.802096396,5.643750000,0.891075844,5.643750000,1.106605821,5.643750000,0.900221300,5.643750000,1.358712206,5.643750000,0.619103422
5.696250000,0.820866818,5.696250000,0.929007698,5.696250000,1.073454993,5.696250000,0.850750985,5.696250000,1.370336621,5.696250000,0.674649511
5.748750000,0.842166169,5.748750000,0.972158880,5.748750000,1.040983016,5.748750000,0.809304207,5.748750000,1.381692643,5.748750000,0.680510924
5.801250000,0.864304823,5.801250000,1.017072076,5.801250000,1.011357627,5.801250000,0.767400623,5.801250000,1.389171253,5.801250000,0.710639116
5.853750000,0.884482443,5.853750000,1.062019066,5.853750000,1.007881813,5.853750000,0.724591207,5.853750000,1.390219238,5.853750000,0.754062684
5.906250000,0.908114518,5.906250000,1.103822680,5.906250000,0.992439440,5.906250000,0.675389317,5.906250000,1.374481827,5.906250000,0.816436438
5.958750000,0.925394300,5.958750000,1.141478745,5.958750000,0.971083258,5.958750000,0.634965029,5.958750000,1.371338373,5.958750000,0.844166156
6.011250000,0.940315235,6.011250000,1.174850444,6.011250000,0.942726020,6.011250000,0.604433090,6.011250000,1.358673032,6.011250000,0.865489892
6.063750000,0.960024946,6.063750000,1.202503206,6.063750000,0.926370061,6.063750000,0.584976775,6.063750000,1.332871080,6.063750000,0.913189054
6.116250000,0.970513670,6.116250000,1.228449692,6.116250000,0.923774749,6.116250000,0.558439977,6.116250000,1.305409700,6.116250000,0.967743829
6.168750000,0.982970368,6.168750000,1.247435108,6.168750000,0.917937900,6.168750000,0.535458355,6.168750000,1.283133409,6.168750000,1.007794162
6.221250000,0.992327534,6.221250000,1.269871564,6.221250000,0.916254198,6.221250000,0.518449100,6.221250000,1.251791969,6.221250000,1.055037792
6.273750000,0.998478127,6.273750000,1.279128227,6.273750000,0.909181056,6.273750000,0.505789591,6.273750000,1.220214320,6.273750000,1.112557439
6.326250000,1.011536941,6.326250000,1.285236667,6.326250000,0.897285952,6.326250000,0.492948991,6.326250000,1.196603741,6.326250000,1.154724618
6.378750000,1.016081480,6.378750000,1.288797222,6.378750000,0.887745329,6.378750000,0.490833757,6.378750000,1.177186633,6.378750000,1.188442964
6.431250000,1.020521328,6.431250000,1.288005418,6.431250000,0.877111802,6.431250000,0.480331651,6.431250000,1.148931963,6.431250000,1.230749880
6.483750000,1.027936664,6.483750000,1.283316584,6.483750000,0.868758062,6.483750000,0.481677212,6.483750000,1.122178739,6.483750000,1.267757699
6.536250000,1.030735163,6.536250000,1.278133257,6.536250000,0.863324398,6.536250000,0.481952926,6.536250000,1.101972112,6.536250000,1.308450772
6.588750000,1.029317646,6.588750000,1.267870615,6.588750000,0.844776698,6.588750000,0.488058601,6.588750000,1.078801064,6.588750000,1.362745542
6.641250000,1.041755798,6.641250000,1.257611144,6.641250000,0.847330963,6.641250000,0.489278946,6.641250000,1.065633112,6.641250000,1.424290435
6.693750000,1.045184221,6.693750000,1.247027480,6.693750000,0.835635849,6.693750000,0.502753525,6.693750000,1.054662552,6.693750000,1.449035380
6.746250000,1.047842515,6.746250000,1.232233618,6.746250000,0.822371956,6.746250000,0.515565254,6.746250000,1.037481681,6.746250000,1.471510935
6.798750000,1.050129420,6.798750000,1.213360501,6.798750000,0.814144142,6.798750000,0.528265806,6.798750000,1.023073187,6.798750000,1.510141133
6.851250000,1.056777188,6.851250000,1.202309157,6.851250000,0.809544319,6.851250000,0.539234589,6.851250000,1.010733767,6.851250000,1.536074328
6.903750000,1.070429074,6.903750000,1.186064686,6.903750000,0.801791781,6.903750000,0.564105452,6.903750000,1.002427097,6.903750000,1.550191651
6.956250000,1.076430263,6.956250000,1.160584883,6.956250000,0.797867977,6.956250000,0.581075644,6.956250000,0.995778930,6.956250000,1.562583925
7.008750000,1.080354460,7.008750000,1.141488377,7.008750000,0.785129975,7.008750000,0.598142955,7.008750000,0.986818652,7.008750000,1.601379656
7.061250000,1.090826709,7.061250000,1.124057214,7.061250000,0.788515090,7.061250000,0.624511041,7.061250000,0.983640590,7.061250000,1.647257526
7.113750000,1.090058670,7.113750000,1.105284900,7.113750000,0.786320740,7.113750000,0.651117521,7.113750000,0.976642282,7.113750000,1.673405866
7.166250000,1.096957613,7.166250000,1.088624100,7.166250000,0.789901657,7.166250000,0.677964047,7.166250000,0.970929900,7.166250000,1.675724991
7.218750000,1.106060942,7.218750000,1.068609495,7.218750000,0.789115241,7.218750000,0.709290971,7.218750000,0.970912236,7.218750000,1.702824765
7.271250000,1.103943769,7.271250000,1.054215891,7.271250000,0.791216735,7.271250000,0.742810852,7.271250000,0.966796964,7.271250000,1.687795180
7.323750000,1.105061015,7.323750000,1.035180308,7.323750000,0.797851473,7.323750000,0.771753301,7.323750000,0.967708883,7.323750000,1.683737796
7.376250000,1.102389646,7.376250000,1.018308532,7.376250000,0.795480099,7.376250000,0.803801030,7.376250000,0.963333867,7.376250000,1.702646781
7.428750000,1.096148847,7.428750000,0.997882084,7.428750000,0.798923762,7.428750000,0.842612560,7.428750000,0.959803408,7.428750000,1.686012941
7.481250000,1.088858881,7.481250000,0.989271912,7.481250000,0.811953724,7.481250000,0.867890451,7.481250000,0.963339694,7.481250000,1.680623694
7.533750000,1.080348157,7.533750000,0.974044916,7.533750000,0.821967322,7.533750000,0.896797642,7.533750000,0.963528517,7.533750000,1.671115638
7.586250000,1.079021793,7.586250000,0.960075142,7.586250000,0.837614124,7.586250000,0.936442964,7.586250000,0.962226117,7.586250000,1.646068352
7.638750000,1.073551682,7.638750000,0.947606358,7.638750000,0.851838885,7.638750000,0.964266927,7.638750000,0.956306752,7.638750000,1.617893767
7.691250000,1.069911832,7.691250000,0.939795324,7.691250000,0.874903238,7.691250000,1.000013083,7.691250000,0.949820337,7.691250000,1.567571750
7.743750000,1.057903592,7.743750000,0.928806746,7.743750000,0.900196122,7.743750000,1.035433006,7.743750000,0.954722148,7.743750000,1.545001121
7.796250000,1.051234581,7.796250000,0.917904502,7.796250000,0.918171291,7.796250000,1.061754654,7.796250000,0.951645026,7.796250000,1.522919126
7.848750000,1.045928160,7.848750000,0.907981123,7.848750000,0.937093354,7.848750000,1.088711478,7.848750000,0.945157528,7.848750000,1.471179946
7.901250000,1.034425284,7.901250000,0.901587582,7.901250000,0.957408216,7.901250000,1.111519712,7.901250000,0.952504948,7.901250000,1.410208422
7.953750000,1.026633314,7.953750000,0.898126439,7.953750000,0.987263932,7.953750000,1.136684642,7.953750000,0.953015297,7.953750000,1.381466114
8.006250000,1.021043193,8.006250000,0.887311895,8.006250000,1.012457582,8.006250000,1.164415749,8.006250000,0.953340606,8.006250000,1.342804292
8.058750000,1.015403279,8.058750000,0.880207235,8.058750000,1.038516376,8.058750000,1.179444459,8.058750000,0.956980018,8.058750000,1.312506942
8.111250000,1.001177650,8.111250000,0.876072625,8.111250000,1.063208762,8.111250000,1.191979742,8.111250000,0.962293513,8.111250000,1.288558447
8.163750000,0.995271477,8.163750000,0.873396997,8.163750000,1.081405578,8.163750000,1.211279878,8.163750000,0.967828770,8.163750000,1.244323010
8.216250000,0.986502732,8.216250000,0.869003832,8.216250000,1.113050595,8.216250000,1.220409302,8.216250000,0.973759837,8.216250000,1.206017147
8.268750000,0.979693678,8.268750000,0.871317923,8.268750000,1.128773545,8.268750000,1.231008241,8.268750000,0.978100172,8.268750000,1.167983304
8.321250000,0.972451152,8.321250000,0.867061488,8.321250000,1.141974359,8.321250000,1.236201280,8.321250000,0.982609629,8.321250000,1.126462506
8.373750000,0.971542188,8.373750000,0.868596841,8.373750000,1.166904756,8.373750000,1.234053311,8.373750000,0.983454083,8.373750000,1.084550247
8.426250000,0.964631701,8.426250000,0.872744665,8.426250000,1.181319803,8.426250000,1.235455135,8.426250000,0.992929956,8.426250000,1.072760995
8.478750000,0.963839266,8.478750000,0.872628532,8.478750000,1.200744803,8.478750000,1.235585873,8.478750000,0.998001132,8.478750000,1.042240177
8.531250000,0.961793377,8.531250000,0.873184870,8.531250000,1.217683585,8.531250000,1.230493741,8.531250000,0.997807060,8.531250000,1.012844361
8.583750000,0.960277571,8.583750000,0.873019864,8.583750000,1.219815495,8.583750000,1.226628732,8.583750000,1.003047262,8.583750000,0.978646500
8.636250000,0.961756161,8.636250000,0.882255882,8.636250000,1.231706735,8.636250000,1.220494464,8.636250000,1.006746000,8.636250000,0.957210536
8.688750000,0.967821706,8.688750000,0.885405633,8.688750000,1.234529526,8.688750000,1.212365136,8.688750000,1.013758077,8.688750000,0.946178993
8.741250000,0.972118963,8.741250000,0.888228961,8.741250000,1.237953412,8.741250000,1.203950558,8.741250000,1.011519521,8.741250000,0.925086756
8.793750000,0.972601422,8.793750000,0.893528969,8.793750000,1.247957995,8.793750000,1.189873110,8.793750000,1.014348308,8.793750000,0.910004790
8.846250000,0.973305338,8.846250000,0.905562896,8.846250000,1.245869202,8.846250000,1.173023259,8.846250000,1.021894945,8.846250000,0.888158537
8.898750000,0.977268044,8.898750000,0.912572453,8.898750000,1.235991620,8.898750000,1.165162495,8.898750000,1.021001391,8.898750000,0.868596974
8.951250000,0.981044538,8.951250000,0.922017108,8.951250000,1.234428483,8.951250000,1.152475960,8.951250000,1.022938231,8.951250000,0.853566795
9.003750000,0.987623896,9.003750000,0.931549158,9.003750000,1.223805567,9.003750000,1.142960366,9.003750000,1.018719678,9.003750000,0.838229924
9.056250000,0.994113830,9.056250000,0.941475920,9.056250000,1.217751219,9.056250000,1.129253111,9.056250000,1.018262112,9.056250000,0.852518795
9.108750000,0.996622316,9.108750000,0.950323781,9.108750000,1.205591295,9.108750000,1.108349967,9.108750000,1.019167178,9.108750000,0.833384241
9.161250000,1.000944438,9.161250000,0.961222296,9.161250000,1.200301842,9.161250000,1.090914718,9.161250000,1.016425392,9.161250000,0.821534703
9.213750000,1.005038868,9.213750000,0.967771885,9.213750000,1.185927885,9.213750000,1.082904591,9.213750000,1.014950843,9.213750000,0.823283455
9.266250000,1.008167002,9.266250000,0.978525409,9.266250000,1.172595528,9.266250000,1.062244933,9.266250000,1.016420744,9.266250000,0.819689478
9.318750000,1.010040059,9.318750000,0.986992905,9.318750000,1.161065195,9.318750000,1.053409238,9.318750000,1.016219199,9.318750000,0.812239107
9.371250000,1.011763558,9.371250000,0.999086175,9.371250000,1.143014481,9.371250000,1.042277275,9.371250000,1.012020257,9.371250000,0.817547953
9.423750000,1.014688854,9.423750000,1.008647311,9.423750000,1.121432104,9.423750000,1.023777991,9.423750000,1.014854478,9.423750000,0.815857372
9.476250000,1.015263058,9.476250000,1.020911572,9.476250000,1.099341096,9.476250000,1.011990933,9.476250000,1.010053579,9.476250000,0.804416530
9.528750000,1.020837538,9.528750000,1.026039669,9.528750000,1.085083913,9.528750000,0.994704773,9.528750000,1.001810450,9.528750000,0.799259101
9.581250000,1.019436070,9.581250000,1.035394985,9.581250000,1.068426995,9.581250000,0.989463703,9.581250000,1.001088354,9.581250000,0.803559442
9.633750000,1.021771981,9.633750000,1.043947113,9.633750000,1.048358732,9.633750000,0.982159324,9.633750000,0.995720145,9.633750000,0.816276551
9.686250000,1.022277712,9.686250000,1.049296932,9.686250000,1.031049122,9.686250000,0.972619161,9.686250000,0.989149807,9.686250000,0.809902906
9.738750000,1.018929221,9.738750000,1.056543007,9.738750000,1.020721073,9.738750000,0.964642330,9.738750000,0.989986221,9.738750000,0.806282672
9.791250000,1.018403964,9.791250000,1.064488481,9.791250000,1.006024383,9.791250000,0.953215594,9.791250000,0.986193006,9.791250000,0.805202364
9.843750000,1.017390918,9.843750000,1.068476242,9.843750000,0.989945723,9.843750000,0.944209454,9.843750000,0.986542676,9.843750000,0.810609528
9.896250000,1.019037839,9.896250000,1.073773320,9.896250000,0.975923884,9.896250000,0.948247316,9.896250000,0.982493754,9.896250000,0.809230104
9.948750000,1.018216168,9.948750000,1.079154630,9.948750000,0.957107012,9.948750000,0.942480208,9.948750000,0.977297683,9.948750000,0.816439778
10.001250000,1.015467624,10.001250000,1.082566665,10.001250000,0.947143254,10.001250000,0.931766081,10.001250000,0.967720570,10.001250000,0.828293711
10.053750000,1.013109373,10.053750000,1.085157764,10.053750000,0.934664627,10.053750000,0.933447261,10.053750000,0.970273193,10.053750000,0.836787936
