Cl-Cl,,K-Cl,,K-K,,K-Li,,Li-Cl,,Li-Li,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000115488,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000866502,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.003819086,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.019525787,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.067229714,1.968750000,0.000166056
2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.184312997,2.021250000,0.000157542
2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.380826323,2.073750000,0.000449001
2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.607132178,2.126250000,0.000142368
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.815239785,2.178750000,0.000542358
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.964618417,2.231250000,0.002068548
2.283750000,0.000000000,2.283750000,0.000060562,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,1.036816036,2.283750000,0.003208627
2.336250000,0.000000000,2.336250000,0.000115741,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.998092634,2.336250000,0.006839639
2.388750000,0.000000000,2.388750000,0.000166064,2.388750000,0.000000000,2.388750000,0.000110710,2.388750000,0.928355403,2.388750000,0.009813467
2.441250000,0.000000000,2.441250000,0.000317998,2.441250000,0.000000000,2.441250000,0.000053000,2.441250000,0.795471637,2.441250000,0.014363903
2.493750000,0.000000000,2.493750000,0.004063332,2.493750000,0.000000000,2.493750000,0.000253958,2.493750000,0.684925406,2.493750000,0.019561494
2.546250000,0.000000000,2.546250000,0.012569454,2.546250000,0.000000000,2.546250000,0.000194875,2.546250000,0.568597297,2.546250000,0.025315400
2.598750000,0.000000000,2.598750000,0.028857292,2.598750000,0.000000000,2.598750000,0.000420933,2.598750000,0.469620865,2.598750000,0.036883257
2.651250000,0.000000000,2.651250000,0.064978088,2.651250000,0.000000000,2.651250000,0.000943665,2.651250000,0.384386285,2.651250000,0.048806058
2.703750000,0.000000000,2.703750000,0.123835074,2.703750000,0.000000000,2.703750000,0.002506083,2.703750000,0.323932850,2.703750000,0.056966515
2.756250000,0.000335733,2.756250000,0.206268578,2.756250000,0.000084725,2.756250000,0.003575710,2.756250000,0.259904229,2.756250000,0.075066377
2.808750000,0.000565775,2.808750000,0.290437659,2.808750000,0.000081587,2.808750000,0.004924708,2.808750000,0.216406886,2.808750000,0.082811243
2.861250000,0.002336585,2.861250000,0.368501484,2.861250000,0.000157242,2.861250000,0.007909413,2.861250000,0.184655858,2.861250000,0.088684431
2.913750000,0.004731604,2.913750000,0.447200558,2.913750000,0.000682320,2.913750000,0.011459049,2.913750000,0.165002868,2.913750000,0.097875050
2.966250000,0.010798008,2.966250000,0.495663201,2.966250000,0.001389917,2.966250000,0.014898257,2.966250000,0.140366706,2.966250000,0.109510822
3.018750000,0.020291631,3.018750000,0.536492669,3.018750000,0.001907044,3.018750000,0.018613294,3.018750000,0.122771484,3.018750000,0.115552710
3.071250000,0.037450106,3.071250000,0.551694559,3.071250000,0.003138911,3.071250000,0.028966057,3.071250000,0.112080224,3.071250000,0.125010541
3.123750000,0.059922617,3.123750000,0.546513697,3.123750000,0.004089696,3.123750000,0.035316380,3.123750000,0.101611473,3.123750000,0.132189523
3.176250000,0.091203454,3.176250000,0.527814112,3.176250000,0.005104025,3.176250000,0.043050445,3.176250000,0.094961455,3.176250000,0.137617283
3.228750000,0.133340563,3.228750000,0.510456056,3.228750000,0.007717803,3.228750000,0.056326812,3.228750000,0.085777948,3.228750000,0.134845453
3.281250000,0.195793892,3.281250000,0.481490578,3.281250000,0.010581505,3.281250000,0.066009859,3.281250000,0.083172422,3.281250000,0.139711735
3.333750000,0.251868400,3.333750000,0.443196874,3.333750000,0.012857011,3.333750000,0.073922988,3.333750000,0.080317710,3.333750000,0.143222471
3.386250000,0.317299383,3.386250000,0.415126740,3.386250000,0.017681777,3.386250000,0.086413575,3.386250000,0.074100261,3.386250000,0.136795204
3.438750000,0.393045206,3.438750000,0.386627835,3.438750000,0.021282821,3.438750000,0.095708687,3.438750000,0.071320735,3.438750000,0.136787031
3.491250000,0.446548383,3.491250000,0.352930613,3.491250000,0.027723707,3.491250000,0.107104943,3.491250000,0.071601974,3.491250000,0.135450111
3.543750000,0.526587729,3.543750000,0.315260664,3.543750000,0.032700068,3.543750000,0.116833077,3.543750000,0.073671492,3.543750000,0.135259374
3.596250000,0.574433733,3.596250000,0.295157201,3.596250000,0.041208324,3.596250000,0.124632784,3.596250000,0.068605426,3.596250000,0.135469877
3.648750000,0.636186809,3.648750000,0.269072822,3.648750000,0.045155769,3.648750000,0.137347903,3.648750000,0.071010930,3.648750000,0.128457044
3.701250000,0.665557743,3.701250000,0.245491988,3.701250000,0.055301183,3.701250000,0.145399876,3.701250000,0.070209740,3.701250000,0.131839523
3.753750000,0.703003819,3.753750000,0.225066126,3.753750000,0.058561519,3.753750000,0.148377757,3.753750000,0.071375552,3.753750000,0.129228188
3.806250000,0.731410929,3.806250000,0.204706685,3.806250000,0.069974714,3.806250000,0.151485999,3.806250000,0.073170267,3.806250000,0.122933355
3.858750000,0.743762063,3.858750000,0.187082666,3.858750000,0.072103798,3.858750000,0.156535094,3.858750000,0.075923445,3.858750000,0.123977034
3.911250000,0.743728457,3.911250000,0.174887967,3.911250000,0.083098179,3.911250000,0.156821028,3.911250000,0.077553625,3.911250000,0.121218153
3.963750000,0.741081736,3.963750000,0.159007243,3.963750000,0.092546383,3.963750000,0.156815842,3.963750000,0.079754929,3.963750000,0.120117749
4.016250000,0.725075489,4.016250000,0.151372166,4.016250000,0.104069149,4.016250000,0.158108521,4.016250000,0.083910702,4.016250000,0.113167219
4.068750000,0.703557525,4.068750000,0.139858907,4.068750000,0.105638854,4.068750000,0.158901088,4.068750000,0.085022004,4.068750000,0.114698056
4.121250000,0.675835749,4.121250000,0.131278492,4.121250000,0.115243040,4.121250000,0.160625066,4.121250000,0.090643345,4.121250000,0.113045047
4.173750000,0.650192449,4.173750000,0.126219727,4.173750000,0.121082096,4.173750000,0.157153623,4.173750000,0.095322095,4.173750000,0.109738732
4.226250000,0.622643740,4.226250000,0.119937785,4.226250000,0.121624174,4.226250000,0.156828115,4.226250000,0.097566612,4.226250000,0.110705026
4.278750000,0.590983804,4.278750000,0.114148554,4.278750000,0.132545246,4.278750000,0.152244081,4.278750000,0.103347920,4.278750000,0.108215986
4.331250000,0.567090741,4.331250000,0.114277365,4.331250000,0.136007827,4.331250000,0.146622558,4.331250000,0.109461788,4.331250000,0.104956595
4.383750000,0.532253942,4.383750000,0.108121313,4.383750000,0.137592818,4.383750000,0.144052172,4.383750000,0.113183850,4.383750000,0.097467162
4.436250000,0.500841613,4.436250000,0.106829307,4.436250000,0.142499239,4.436250000,0.137822004,4.436250000,0.119829869,4.436250000,0.100112502
4.488750000,0.473751076,4.488750000,0.103921743,4.488750000,0.141996636,4.488750000,0.135024585,4.488750000,0.123721587,4.488750000,0.096219093
4.541250000,0.447122849,4.541250000,0.102681579,4.541250000,0.142540222,4.541250000,0.130251215,4.541250000,0.129868304,4.541250000,0.092009760
4.593750000,0.426204319,4.593750000,0.101485605,4.593750000,0.147810759,4.593750000,0.128084413,4.593750000,0.139250824,4.593750000,0.089064676
4.646250000,0.402744455,4.646250000,0.101736467,4.646250000,0.148335601,4.646250000,0.125732987,4.646250000,0.141535574,4.646250000,0.086973859
4.698750000,0.382993387,4.698750000,0.101149656,4.698750000,0.144223089,4.698750000,0.121894635,4.698750000,0.150250875,4.698750000,0.081717671
4.751250000,0.363475435,4.751250000,0.103935977,4.751250000,0.140340657,4.751250000,0.120251183,4.751250000,0.158226713,4.751250000,0.081318885
4.803750000,0.349854196,4.803750000,0.103606637,4.803750000,0.142673265,4.803750000,0.116747392,4.803750000,0.162863228,4.803750000,0.075952942
4.856250000,0.336057879,4.856250000,0.103253774,4.856250000,0.137803785,4.856250000,0.113875157,4.856250000,0.168442011,4.856250000,0.072190733
4.908750000,0.321180803,4.908750000,0.105920393,4.908750000,0.133375996,4.908750000,0.113287628,4.908750000,0.169643045,4.908750000,0.068597949
4.961250000,0.320533136,4.961250000,0.108438780,4.961250000,0.130149781,4.961250000,0.109850409,4.961250000,0.178250255,4.961250000,0.065924774
5.013750000,0.303151083,5.013750000,0.111871960,5.013750000,0.127310399,5.013750000,0.111143152,5.013750000,0.186172634,5.013750000,0.063655200
5.066250000,0.295559238,5.066250000,0.112900485,5.066250000,0.126390809,5.066250000,0.108728557,5.066250000,0.194419213,5.066250000,0.059835014
5.118750000,0.291036472,5.118750000,0.115900861,5.118750000,0.122779733,5.118750000,0.105364420,5.118750000,0.194719234,5.118750000,0.059596565
5.171250000,0.285157149,5.171250000,0.122158566,5.171250000,0.117531426,5.171250000,0.103861949,5.171250000,0.200046169,5.171250000,0.058055662
5.223750000,0.282351792,5.223750000,0.124912949,5.223750000,0.111548303,5.223750000,0.102583500,5.223750000,0.205305908,5.223750000,0.058191936
5.276250000,0.279761404,5.276250000,0.130574909,5.276250000,0.108645867,5.276250000,0.100166432,5.276250000,0.208604423,5.276250000,0.057617685
5.328750000,0.276454283,5.328750000,0.134255249,5.328750000,0.105246232,5.328750000,0.098647406,5.328750000,0.213190973,5.328750000,0.057984032
5.381250000,0.273772831,5.381250000,0.138531370,5.381250000,0.104469653,5.381250000,0.094561295,5.381250000,0.216108938,5.381250000,0.055857923
5.433750000,0.273648078,5.433750000,0.144105017,5.433750000,0.099910067,5.433750000,0.094187125,5.433750000,0.220736364,5.433750000,0.058533391
5.486250000,0.272037353,5.486250000,0.151088599,5.486250000,0.097066140,5.486250000,0.091878911,5.486250000,0.221684765,5.486250000,0.057482658
5.538750000,0.277422115,5.538750000,0.157690095,5.538750000,0.098780622,5.538750000,0.089548205,5.538750000,0.222557715,5.538750000,0.060741270
5.591250000,0.286636986,5.591250000,0.165089195,5.591250000,0.097387273,5.591250000,0.087924976,5.591250000,0.228744372,5.591250000,0.058782382
5.643750000,0.284371957,5.643750000,0.166861602,5.643750000,0.094957409,5.643750000,0.083728308,5.643750000,0.228544662,5.643750000,0.059613611
5.696250000,0.288606802,5.696250000,0.175773977,5.696250000,0.093929261,5.696250000,0.081617691,5.696250000,0.226561131,5.696250000,0.061435886
5.748750000,0.292698107,5.748750000,0.179947348,5.748750000,0.095123511,5.748750000,0.080028637,5.748750000,0.230814708,5.748750000,0.064077877
5.801250000,0.300630398,5.801250000,0.184889499,5.801250000,0.090751157,5.801250000,0.077404117,5.801250000,0.229049359,5.801250000,0.064128267
5.853750000,0.302407831,5.853750000,0.190806121,5.853750000,0.092455433,5.853750000,0.074482509,5.853750000,0.227180872,5.853750000,0.068148783
5.906250000,0.307419940,5.906250000,0.196556535,5.906250000,0.090911355,5.906250000,0.072340266,5.906250000,0.227633239,5.906250000,0.067994386
5.958750000,0.313663882,5.958750000,0.201168156,5.958750000,0.089098924,5.958750000,0.070261624,5.958750000,0.224814066,5.958750000,0.069303192
6.011250000,0.315814520,6.011250000,0.204566647,6.011250000,0.090167884,6.011250000,0.069266990,6.011250000,0.224663165,6.011250000,0.071731740
6.063750000,0.318000053,6.063750000,0.207886517,6.063750000,0.090854020,6.063750000,0.068210213,6.063750000,0.218822487,6.063750000,0.072648205
6.116250000,0.329899615,6.116250000,0.213139935,6.116250000,0.087339473,6.116250000,0.068023743,6.116250000,0.217015668,6.116250000,0.075604737
6.168750000,0.333122230,6.168750000,0.218210064,6.168750000,0.089309784,6.168750000,0.067808811,6.168750000,0.213794066,6.168750000,0.079583813
6.221250000,0.335283411,6.221250000,0.218500958,6.221250000,0.087160227,6.221250000,0.067632220,6.221250000,0.210405005,6.221250000,0.078695324
6.273750000,0.335268441,6.273750000,0.220701724,6.273750000,0.087195740,6.273750000,0.067026683,6.273750000,0.209554686,6.273750000,0.081030550
6.326250000,0.342712081,6.326250000,0.221710468,6.326250000,0.087234157,6.326250000,0.066502880,6.326250000,0.204354684,6.326250000,0.085867102
6.378750000,0.341701398,6.378750000,0.223207425,6.378750000,0.086452714,6.378750000,0.067244808,6.378750000,0.201020209,6.378750000,0.086990571
6.431250000,0.350220834,6.431250000,0.222800917,6.431250000,0.084019910,6.431250000,0.067999567,6.431250000,0.197018512,6.431250000,0.088470677
6.483750000,0.350169239,6.483750000,0.226270399,6.483750000,0.083568136,6.483750000,0.069247128,6.483750000,0.193532798,6.483750000,0.087778696
6.536250000,0.352417387,6.536250000,0.223485625,6.536250000,0.084099278,6.536250000,0.069847113,6.536250000,0.190576817,6.536250000,0.091300900
6.588750000,0.356797033,6.588750000,0.225249950,6.588750000,0.082171316,6.588750000,0.070230078,6.588750000,0.187842901,6.588750000,0.094388776
6.641250000,0.361095894,6.641250000,0.225555741,6.641250000,0.082336659,6.641250000,0.069969188,6.641250000,0.184870484,6.641250000,0.097251240
6.693750000,0.363480311,6.693750000,0.223131264,6.693750000,0.081351851,6.693750000,0.072985940,6.693750000,0.180022115,6.693750000,0.096852230
6.746250000,0.373060597,6.746250000,0.219644172,6.746250000,0.080670462,6.746250000,0.074831847,6.746250000,0.175836101,6.746250000,0.099211656
6.798750000,0.377791775,6.798750000,0.219183075,6.798750000,0.078538189,6.798750000,0.074391312,6.798750000,0.173903189,6.798750000,0.102085720
6.851250000,0.372119166,6.851250000,0.216671272,6.851250000,0.079478324,6.851250000,0.077225900,6.851250000,0.174310080,6.851250000,0.102748634
6.903750000,0.381879921,6.903750000,0.213169733,6.903750000,0.078908858,6.903750000,0.078421808,6.903750000,0.170635197,6.903750000,0.101178361
6.956250000,0.388458401,6.956250000,0.211837691,6.956250000,0.076099465,6.956250000,0.081126551,6.956250000,0.169544569,6.956250000,0.104285930
7.008750000,0.386217359,7.008750000,0.210489337,7.008750000,0.076483650,7.008750000,0.082282079,7.008750000,0.168788862,7.008750000,0.103489441
7.061250000,0.386314485,7.061250000,0.208517676,7.061250000,0.077428949,7.061250000,0.083356390,7.061250000,0.165635824,7.061250000,0.107558853
7.113750000,0.387966938,7.113750000,0.203834649,7.113750000,0.076252151,7.113750000,0.085214069,7.113750000,0.162894195,7.113750000,0.106511344
7.166250000,0.393291869,7.166250000,0.200612984,7.166250000,0.077144378,7.166250000,0.086584160,7.166250000,0.162189225,7.166250000,0.108490941
7.218750000,0.397161054,7.218750000,0.198584535,7.218750000,0.075865788,7.218750000,0.088808706,7.218750000,0.162427008,7.218750000,0.106683948
7.271250000,0.402313087,7.271250000,0.196127538,7.271250000,0.077890820,7.271250000,0.090930338,7.271250000,0.162730653,7.271250000,0.106062023
7.323750000,0.398967268,7.323750000,0.192713302,7.323750000,0.077306127,7.323750000,0.093830248,7.323750000,0.162814591,7.323750000,0.107306953
7.376250000,0.404172280,7.376250000,0.191715677,7.376250000,0.078398176,7.376250000,0.093416617,7.376250000,0.161335392,7.376250000,0.108210068
7.428750000,0.402096364,7.428750000,0.186308166,7.428750000,0.077970478,7.428750000,0.094659430,7.428750000,0.162434391,7.428750000,0.107292510
7.481250000,0.402465394,7.481250000,0.183104268,7.481250000,0.079548086,7.481250000,0.097709413,7.481250000,0.160235987,7.481250000,0.106654468
7.533750000,0.399628179,7.533750000,0.180845025,7.533750000,0.080053642,7.533750000,0.097048024,7.533750000,0.162557389,7.533750000,0.104424697
7.586250000,0.399921919,7.586250000,0.176638221,7.586250000,0.079497499,7.586250000,0.098091486,7.586250000,0.162944272,7.586250000,0.104102802
7.638750000,0.400672543,7.638750000,0.174781548,7.638750000,0.081442040,7.638750000,0.100699550,7.638750000,0.163202345,7.638750000,0.107276695
7.691250000,0.400664823,7.691250000,0.173743875,7.691250000,0.081117430,7.691250000,0.101209091,7.691250000,0.162978996,7.691250000,0.104859648
7.743750000,0.393166333,7.743750000,0.170084397,7.743750000,0.086000051,7.743750000,0.102301375,7.743750000,0.163852868,7.743750000,0.102702008
7.796250000,0.395935501,7.796250000,0.167915751,7.796250000,0.086275332,7.796250000,0.103864448,7.796250000,0.165145824,7.796250000,0.105146406
7.848750000,0.390097487,7.848750000,0.165938414,7.848750000,0.085887762,7.848750000,0.104602424,7.848750000,0.165389764,7.848750000,0.102887687
7.901250000,0.388679205,7.901250000,0.165344497,7.901250000,0.090822925,7.901250000,0.103348533,7.901250000,0.167545447,7.901250000,0.099700044
7.953750000,0.382032996,7.953750000,0.163987809,7.953750000,0.090075585,7.953750000,0.104145715,7.953750000,0.168102109,7.953750000,0.101125183
8.006250000,0.383166979,8.006250000,0.163948385,8.006250000,0.093426898,8.006250000,0.104514015,8.006250000,0.169797700,8.006250000,0.099783221
8.058750000,0.380046560,8.058750000,0.160583805,8.058750000,0.093383098,8.058750000,0.104338617,8.058750000,0.170223892,8.058750000,0.099349625
8.111250000,0.379920889,8.111250000,0.160792288,8.111250000,0.095964305,8.111250000,0.104077371,8.111250000,0.171575468,8.111250000,0.097285049
8.163750000,0.375193690,8.163750000,0.159835183,8.163750000,0.097129161,8.163750000,0.104932717,8.163750000,0.175338115,8.163750000,0.095863981
8.216250000,0.373805233,8.216250000,0.160597215,8.216250000,0.096702325,8.216250000,0.105261784,8.216250000,0.174526995,8.216250000,0.094642800
8.268750000,0.371423778,8.268750000,0.158753782,8.268750000,0.097530545,8.268750000,0.104012533,8.268750000,0.176327900,8.268750000,0.094809857
8.321250000,0.369892063,8.321250000,0.160164566,8.321250000,0.099910505,8.321250000,0.102804576,8.321250000,0.178575964,8.321250000,0.094426025
8.373750000,0.367751065,8.373750000,0.159829300,8.373750000,0.101351244,8.373750000,0.102316880,8.373750000,0.178497074,8.373750000,0.093043765
8.426250000,0.363236672,8.426250000,0.162150319,8.426250000,0.099638964,8.426250000,0.102447255,8.426250000,0.178717697,8.426250000,0.092350298
8.478750000,0.359249041,8.478750000,0.161761047,8.478750000,0.101882860,8.478750000,0.100923251,8.478750000,0.180492198,8.478750000,0.089938776
8.531250000,0.362550881,8.531250000,0.162961817,8.531250000,0.100738904,8.531250000,0.100305561,8.531250000,0.181610701,8.531250000,0.089454307
8.583750000,0.356857411,8.583750000,0.164378422,8.583750000,0.103074635,8.583750000,0.100574232,8.583750000,0.182804170,8.583750000,0.088145018
8.636250000,0.355293356,8.636250000,0.164503525,8.636250000,0.101574991,8.636250000,0.098639435,8.636250000,0.184611723,8.636250000,0.090606273
8.688750000,0.355514661,8.688750000,0.166237027,8.688750000,0.103335317,8.688750000,0.097580729,8.688750000,0.185282884,8.688750000,0.089224760
8.741250000,0.355054110,8.741250000,0.166929125,8.741250000,0.101701859,8.741250000,0.096044190,8.741250000,0.185089592,8.741250000,0.087684474
8.793750000,0.356871523,8.793750000,0.170133605,8.793750000,0.102172509,8.793750000,0.095852565,8.793750000,0.186284677,8.793750000,0.086798772
8.846250000,0.355760874,8.846250000,0.170501691,8.846250000,0.103825724,8.846250000,0.093697018,8.846250000,0.188822923,8.846250000,0.085310973
8.898750000,0.358460295,8.898750000,0.171256142,8.898750000,0.102376665,8.898750000,0.094772662,8.898750000,0.188145214,8.898750000,0.085762302
8.951250000,0.357379487,8.951250000,0.173459564,8.951250000,0.103034981,8.951250000,0.092761444,8.951250000,0.188653045,8.951250000,0.086936267
9.003750000,0.355371288,9.003750000,0.175140320,9.003750000,0.101662236,9.003750000,0.092185473,9.003750000,0.189338886,9.003750000,0.086092130
9.056250000,0.353245556,9.056250000,0.177371372,9.056250000,0.100588988,9.056250000,0.090503537,9.056250000,0.189815175,9.056250000,0.088377358
9.108750000,0.355710196,9.108750000,0.179250160,9.108750000,0.100464605,9.108750000,0.090376984,9.108750000,0.190998901,9.108750000,0.086787454
9.161250000,0.356363059,9.161250000,0.179621604,9.161250000,0.101072703,9.161250000,0.090288779,9.161250000,0.189696763,9.161250000,0.085672901
9.213750000,0.355543345,9.213750000,0.180203659,9.213750000,0.100652041,9.213750000,0.089043252,9.213750000,0.190640595,9.213750000,0.086352248
9.266250000,0.355447058,9.266250000,0.183343539,9.266250000,0.098855058,9.266250000,0.088070234,9.266250000,0.191054283,9.266250000,0.086358556
9.318750000,0.356116056,9.318750000,0.184415370,9.318750000,0.099145240,9.318750000,0.086214977,9.318750000,0.189096776,9.318750000,0.087026335
9.371250000,0.357357705,9.371250000,0.185559646,9.371250000,0.098257364,9.371250000,0.087481716,9.371250000,0.188947845,9.371250000,0.085665528
9.423750000,0.358011143,9.423750000,0.185781391,9.423750000,0.098042625,9.423750000,0.086619969,9.423750000,0.189558766,9.423750000,0.085735656
9.476250000,0.351853998,9.476250000,0.184885853,9.476250000,0.095489887,9.476250000,0.083826692,9.476250000,0.186697390,9.476250000,0.084358240
9.528750000,0.345915779,9.528750000,0.181619153,9.528750000,0.092824250,9.528750000,0.082415005,9.528750000,0.184040464,9.528750000,0.084707268
9.581250000,0.344628953,9.581250000,0.179820071,9.581250000,0.089853554,9.581250000,0.080857096,9.581250000,0.179365876,9.581250000,0.082764834
9.633750000,0.338224115,9.633750000,0.177994857,9.633750000,0.088280452,9.633750000,0.079324757,9.633750000,0.175932352,9.633750000,0.081532327
9.686250000,0.335566728,9.686250000,0.174845136,9.686250000,0.086063763,9.686250000,0.078160832,9.686250000,0.172020491,9.686250000,0.081234039
9.738750000,0.325302541,9.738750000,0.173188241,9.738750000,0.083753882,9.738750000,0.076561052,9.738750000,0.168931888,9.738750000,0.080326630
9.791250000,0.320187181,9.791250000,0.169078999,9.791250000,0.082206864,9.791250000,0.074773537,9.791250000,0.165484308,9.791250000,0.079151970
9.843750000,0.316399295,9.843750000,0.169558909,9.843750000,0.079797884,9.843750000,0.073130531,9.843750000,0.163156646,9.843750000,0.077333469
9.896250000,0.311130467,9.896250000,0.164626422,9.896250000,0.077093499,9.896250000,0.071656777,9.896250000,0.159004702,9.896250000,0.076390259
9.948750000,0.305497530,9.948750000,0.161597836,9.948750000,0.076412059,9.948750000,0.071776936,9.948750000,0.155582117,9.948750000,0.075293516
10.001250000,0.301890637,10.001250000,0.158598338,10.001250000,0.075457499,10.001250000,0.070662188,10.001250000,0.151306642,10.001250000,0.075148616
10.053750000,0.296203641,10.053750000,0.154680625,10.053750000,0.071767670,10.053750000,0.069179243,10.053750000,0.150089926,10.053750000,0.074314881
