Cl-Cl,,Mg-Cl,,Mg-Mg,,Mg-Na,,Na-Cl,,Na-Na,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000500550,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.002221007,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000419530,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000793717,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.002255856,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000601562,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.007133991,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.074551047,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.412274895,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.002062986,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,1.417395739,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.003192748,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,3.380316257,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.014518851,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,5.600329014,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.064600913,2.283750000,0.000000000
2.336250000,0.000000000,2.336250000,7.230608622,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.184122736,2.336250000,0.000000000
2.388750000,0.000000000,2.388750000,7.415832727,2.388750000,0.000000000,2.388750000,0.000000000,2.388750000,0.470943826,2.388750000,0.000000000
2.441250000,0.000000000,2.441250000,6.822776522,2.441250000,0.000000000,2.441250000,0.000000000,2.441250000,0.915506985,2.441250000,0.000000000
2.493750000,0.000000000,2.493750000,5.605631267,2.493750000,0.000000000,2.493750000,0.000000000,2.493750000,1.487586143,2.493750000,0.000000000
2.546250000,0.000000000,2.546250000,4.286474905,2.546250000,0.000000000,2.546250000,0.000000000,2.546250000,2.090774825,2.546250000,0.000000000
2.598750000,0.000133648,2.598750000,3.224274579,2.598750000,0.001432452,2.598750000,0.000000000,2.598750000,2.595819461,2.598750000,0.001825769
2.651250000,0.000513631,2.651250000,2.349406001,2.651250000,0.000000000,2.651250000,0.000000000,2.651250000,2.970053954,2.651250000,0.000000000
2.703750000,0.000864287,2.703750000,1.739743922,2.703750000,0.001323357,2.703750000,0.002591574,2.703750000,3.192660423,2.703750000,0.000000000
2.756250000,0.002495029,2.756250000,1.261474635,2.756250000,0.002546851,2.756250000,0.001496275,2.756250000,3.191592288,2.756250000,0.004869233
2.808750000,0.006635838,2.808750000,0.960390962,2.808750000,0.002452534,2.808750000,0.002401439,2.808750000,3.077241235,2.808750000,0.005470397
2.861250000,0.016317157,2.861250000,0.726812932,2.861250000,0.003545041,2.861250000,0.004628248,2.861250000,2.917077924,2.861250000,0.008283779
2.913750000,0.037954080,2.913750000,0.608508963,2.913750000,0.014813266,2.913750000,0.014281507,2.913750000,2.680666569,2.913750000,0.016702102
2.966250000,0.079502619,2.966250000,0.487947351,2.966250000,0.021990088,2.966250000,0.019809403,2.966250000,2.420324923,2.966250000,0.023823836
3.018750000,0.154117134,3.018750000,0.395641204,3.018750000,0.042463770,3.018750000,0.036173822,3.018750000,2.191666815,3.018750000,0.031797445
3.071250000,0.286208200,3.071250000,0.350249616,3.071250000,0.071792806,3.071250000,0.072707306,3.071250000,1.973263433,3.071250000,0.055556851
3.123750000,0.460004702,3.123750000,0.302433105,3.123750000,0.113022756,3.123750000,0.103290236,3.123750000,1.809162346,3.123750000,0.068868932
3.176250000,0.662867802,3.176250000,0.278072827,3.176250000,0.178360017,3.176250000,0.158118703,3.176250000,1.628972327,3.176250000,0.114277827
3.228750000,0.934740461,3.228750000,0.263371971,3.228750000,0.310878153,3.228750000,0.241703885,3.228750000,1.465712582,3.228750000,0.143710162
3.281250000,1.222966107,3.281250000,0.251898469,3.281250000,0.381878165,3.281250000,0.330811303,3.281250000,1.339704648,3.281250000,0.178659576
3.333750000,1.522764740,3.333750000,0.234192770,3.333750000,0.489198466,3.333750000,0.472870063,3.333750000,1.224725938,3.333750000,0.228550300
3.386250000,1.772120334,3.386250000,0.229020898,3.386250000,0.596480818,3.386250000,0.616932962,3.386250000,1.117703348,3.386250000,0.283887846
3.438750000,2.042293324,3.438750000,0.248578360,3.438750000,0.768209641,3.438750000,0.801070536,3.438750000,1.031976104,3.438750000,0.352449311
3.491250000,2.195047864,3.491250000,0.231593626,3.491250000,0.942909829,3.491250000,0.997251436,3.491250000,0.938522130,3.491250000,0.407179037
3.543750000,2.314921320,3.543750000,0.243350026,3.543750000,1.094671436,3.543750000,1.214429145,3.543750000,0.869793590,3.543750000,0.508119505
3.596250000,2.380639096,3.596250000,0.257594049,3.596250000,1.212549162,3.596250000,1.436171276,3.596250000,0.822948776,3.596250000,0.582060078
3.648750000,2.394863365,3.648750000,0.268186824,3.648750000,1.352304422,3.648750000,1.667508981,3.648750000,0.766861086,3.648750000,0.715934668
3.701250000,2.342297504,3.701250000,0.277866450,3.701250000,1.403899635,3.701250000,1.811663647,3.701250000,0.725431447,3.701250000,0.785327709
3.753750000,2.296006723,3.753750000,0.297866581,3.753750000,1.452786171,3.753750000,1.936401603,3.753750000,0.686334263,3.753750000,0.915342279
3.806250000,2.189743919,3.806250000,0.301777469,3.806250000,1.447710006,3.806250000,2.102000695,3.806250000,0.654655938,3.806250000,1.026018796
3.858750000,2.073644347,3.858750000,0.334337384,3.858750000,1.494347686,3.858750000,2.166831100,3.858750000,0.629133710,3.858750000,1.088968647
3.911250000,1.942945553,3.911250000,0.349047759,3.911250000,1.459559940,3.911250000,2.234629573,3.911250000,0.607785141,3.911250000,1.213883216
3.963750000,1.823166014,3.963750000,0.381139837,3.963750000,1.440240987,3.963750000,2.284594202,3.963750000,0.600770639,3.963750000,1.260422913
4.016250000,1.692381000,4.016250000,0.400874868,4.016250000,1.369847564,4.016250000,2.259788545,4.016250000,0.606416988,4.016250000,1.376369601
4.068750000,1.582580195,4.068750000,0.428890379,4.068750000,1.391410132,4.068750000,2.331624773,4.068750000,0.591009548,4.068750000,1.414818950
4.121250000,1.463440855,4.121250000,0.456644403,4.121250000,1.359034399,4.121250000,2.243151848,4.121250000,0.580578497,4.121250000,1.503508588
4.173750000,1.363902628,4.173750000,0.478608513,4.173750000,1.307844543,4.173750000,2.155754384,4.173750000,0.570615806,4.173750000,1.516179023
4.226250000,1.269131170,4.226250000,0.523661713,4.226250000,1.301010658,4.226250000,2.149623902,4.226250000,0.588903221,4.226250000,1.606460452
4.278750000,1.168711344,4.278750000,0.563109488,4.278750000,1.243387388,4.278750000,2.050836072,4.278750000,0.596192383,4.278750000,1.583108170
4.331250000,1.110960670,4.331250000,0.602444499,4.331250000,1.165983876,4.331250000,2.011519760,4.331250000,0.596742459,4.331250000,1.579141993
4.383750000,1.035944711,4.383750000,0.629052227,4.383750000,1.154836412,4.383750000,1.933461517,4.383750000,0.602130777,4.383750000,1.580043698
4.436250000,0.972036134,4.436250000,0.675861985,4.436250000,1.121766200,4.436250000,1.887585365,4.436250000,0.625640722,4.436250000,1.596437563
4.488750000,0.920940660,4.488750000,0.720105558,4.488750000,1.055828172,4.488750000,1.802694069,4.488750000,0.623995060,4.488750000,1.592053474
4.541250000,0.894518463,4.541250000,0.757399748,4.541250000,1.002472960,4.541250000,1.775953230,4.541250000,0.643796867,4.541250000,1.547683377
4.593750000,0.848183554,4.593750000,0.796056541,4.593750000,0.986567105,4.593750000,1.695730887,4.593750000,0.661375420,4.593750000,1.560132303
4.646250000,0.823061378,4.646250000,0.835685479,4.646250000,0.959468457,4.646250000,1.625856783,4.646250000,0.685074436,4.646250000,1.525931425
4.698750000,0.809105431,4.698750000,0.879691234,4.698750000,0.892138705,4.698750000,1.582520041,4.698750000,0.698630767,4.698750000,1.477781590
4.751250000,0.798120900,4.751250000,0.906839566,4.751250000,0.815963183,4.751250000,1.500910769,4.751250000,0.729500060,4.751250000,1.422362859
4.803750000,0.785895179,4.803750000,0.962027278,4.803750000,0.786906184,4.803750000,1.453177099,4.803750000,0.732588242,4.803750000,1.413885790
4.856250000,0.779941140,4.856250000,0.980394433,4.856250000,0.726500743,4.856250000,1.402646827,4.856250000,0.763650963,4.856250000,1.353677953
4.908750000,0.781065568,4.908750000,1.016569635,4.908750000,0.669690104,4.908750000,1.344184667,4.908750000,0.789643828,4.908750000,1.347905389
4.961250000,0.762825827,4.961250000,1.058580793,4.961250000,0.661487502,4.961250000,1.308651875,4.961250000,0.812239784,4.961250000,1.302997802
5.013750000,0.756234076,5.013750000,1.096067745,5.013750000,0.623461299,5.013750000,1.223205987,5.013750000,0.839193917,5.013750000,1.290568728
5.066250000,0.744826995,5.066250000,1.132179002,5.066250000,0.588368735,5.066250000,1.177761366,5.066250000,0.885393526,5.066250000,1.259636321
5.118750000,0.735689978,5.118750000,1.161913658,5.118750000,0.607007380,5.118750000,1.116126761,5.118750000,0.891441982,5.118750000,1.238165818
5.171250000,0.739122165,5.171250000,1.187379730,5.171250000,0.574486071,5.171250000,1.044554058,5.171250000,0.921303802,5.171250000,1.181106800
5.223750000,0.721065506,5.223750000,1.219817158,5.223750000,0.562642205,5.223750000,0.994642287,5.223750000,0.950773795,5.223750000,1.145736631
5.276250000,0.726468171,5.276250000,1.263036999,5.276250000,0.572351848,5.276250000,0.956436259,5.276250000,0.975125102,5.276250000,1.109318690
5.328750000,0.721601384,5.328750000,1.284052571,5.328750000,0.567262190,5.328750000,0.873231671,5.328750000,0.996201871,5.328750000,1.075843416
5.381250000,0.721149101,5.381250000,1.310654704,5.381250000,0.546559340,5.381250000,0.857453896,5.381250000,1.034996007,5.381250000,1.041966592
5.433750000,0.714373658,5.433750000,1.339794602,5.433750000,0.580282776,5.433750000,0.818506669,5.433750000,1.084234632,5.433750000,1.031743594
5.486250000,0.716060997,5.486250000,1.357658583,5.486250000,0.594943495,5.486250000,0.780382509,5.486250000,1.114170967,5.486250000,1.001440491
5.538750000,0.720763354,5.538750000,1.371044842,5.538750000,0.573942538,5.538750000,0.743796903,5.538750000,1.140920638,5.538750000,0.964056645
5.591250000,0.723517926,5.591250000,1.400799805,5.591250000,0.610871605,5.591250000,0.729409747,5.591250000,1.177960363,5.591250000,0.940712636
5.643750000,0.732025041,5.643750000,1.407528121,5.643750000,0.615049633,5.643750000,0.712928543,5.643750000,1.207135091,5.643750000,0.897935863
5.696250000,0.738372345,5.696250000,1.399982822,5.696250000,0.671445909,5.696250000,0.689571235,5.696250000,1.235721793,5.696250000,0.882410496
5.748750000,0.743656625,5.748750000,1.404074841,5.748750000,0.685584248,5.748750000,0.662358168,5.748750000,1.272204726,5.748750000,0.860024204
5.801250000,0.768369139,5.801250000,1.367128300,5.801250000,0.686167424,5.801250000,0.626667926,5.801250000,1.286107867,5.801250000,0.850207738
5.853750000,0.775616213,5.853750000,1.355262311,5.853750000,0.689442752,5.853750000,0.641905894,5.853750000,1.302882342,5.853750000,0.822251282
5.906250000,0.795215831,5.906250000,1.330482231,5.906250000,0.730765291,5.906250000,0.624570871,5.906250000,1.320263530,5.906250000,0.813177463
5.958750000,0.821303187,5.958750000,1.292898634,5.958750000,0.768623663,5.958750000,0.626953201,5.958750000,1.327047607,5.958750000,0.771650288
6.011250000,0.846786509,6.011250000,1.265171033,6.011250000,0.783367924,6.011250000,0.625906743,6.011250000,1.324069878,6.011250000,0.773074473
6.063750000,0.862332410,6.063750000,1.219616761,6.063750000,0.840375586,6.063750000,0.632325149,6.063750000,1.315700603,6.063750000,0.773327799
6.116250000,0.881951278,6.116250000,1.181316048,6.116250000,0.852647703,6.116250000,0.620604826,6.116250000,1.314497065,6.116250000,0.742803679
6.168750000,0.912450301,6.168750000,1.141800813,6.168750000,0.883957801,6.168750000,0.625818955,6.168750000,1.305484236,6.168750000,0.745281742
6.221250000,0.947698792,6.221250000,1.116624379,6.221250000,0.917593447,6.221250000,0.639286728,6.221250000,1.284055937,6.221250000,0.747570717
6.273750000,0.976897561,6.273750000,1.069430117,6.273750000,0.963994245,6.273750000,0.635563518,6.273750000,1.259486055,6.273750000,0.718351016
6.326250000,0.992415792,6.326250000,1.041521576,6.326250000,1.017920479,6.326250000,0.661982668,6.326250000,1.239746444,6.326250000,0.743758051
6.378750000,1.024729236,6.378750000,1.007971857,6.378750000,1.036423038,6.378750000,0.677298892,6.378750000,1.217789920,6.378750000,0.742778466
6.431250000,1.058020065,6.431250000,0.968292121,6.431250000,1.061439143,6.431250000,0.692853311,6.431250000,1.190096265,6.431250000,0.736067261
6.483750000,1.080956017,6.483750000,0.963109516,6.483750000,1.114968737,6.483750000,0.717912107,6.483750000,1.154954913,6.483750000,0.739301206
6.536250000,1.108218869,6.536250000,0.923855795,6.536250000,1.129058470,6.536250000,0.730372396,6.536250000,1.130881661,6.536250000,0.744212737
6.588750000,1.132877999,6.588750000,0.901369785,6.588750000,1.176209907,6.588750000,0.766610774,6.588750000,1.107936238,6.588750000,0.769183415
6.641250000,1.147064974,6.641250000,0.899466871,6.641250000,1.224367283,6.641250000,0.778421106,6.641250000,1.087898300,6.641250000,0.776919881
6.693750000,1.177087341,6.693750000,0.873866387,6.693750000,1.240862894,6.693750000,0.803636991,6.693750000,1.053648638,6.693750000,0.792438355
6.746250000,1.190828267,6.746250000,0.864513145,6.746250000,1.268389936,6.746250000,0.831972987,6.746250000,1.031882504,6.746250000,0.798169808
6.798750000,1.209903327,6.798750000,0.861428522,6.798750000,1.324851531,6.798750000,0.858111662,6.798750000,1.009878515,6.798750000,0.810966453
6.851250000,1.222064252,6.851250000,0.845420838,6.851250000,1.312044855,6.851250000,0.884242477,6.851250000,0.984078572,6.851250000,0.854276361
6.903750000,1.222126672,6.903750000,0.838879963,6.903750000,1.382694507,6.903750000,0.907971712,6.903750000,0.969193039,6.903750000,0.858149342
6.956250000,1.223596218,6.956250000,0.836324612,6.956250000,1.348907250,6.956250000,0.924152362,6.956250000,0.947872731,6.956250000,0.892387184
7.008750000,1.232767555,7.008750000,0.833425056,7.008750000,1.362845828,7.008750000,0.977621910,7.008750000,0.939279435,7.008750000,0.878942712
7.061250000,1.223592183,7.061250000,0.829262138,7.061250000,1.363610637,7.061250000,1.001819471,7.061250000,0.911872709,7.061250000,0.923789820
7.113750000,1.213232490,7.113750000,0.822654212,7.113750000,1.408938780,7.113750000,1.025498362,7.113750000,0.906319255,7.113750000,0.947241771
7.166250000,1.206594281,7.166250000,0.826962204,7.166250000,1.384414690,7.166250000,1.041442802,7.166250000,0.889092936,7.166250000,0.960665749
7.218750000,1.196503914,7.218750000,0.824681899,7.218750000,1.401481313,7.218750000,1.067141914,7.218750000,0.877617280,7.218750000,1.017376363
7.271250000,1.176095849,7.271250000,0.841345233,7.271250000,1.391380368,7.271250000,1.065762722,7.271250000,0.863247849,7.271250000,1.027692866
7.323750000,1.175971515,7.323750000,0.833428972,7.323750000,1.351122477,7.323750000,1.100482675,7.323750000,0.855937063,7.323750000,1.064852063
7.376250000,1.158959560,7.376250000,0.841830267,7.376250000,1.323778786,7.376250000,1.101796108,7.376250000,0.855024649,7.376250000,1.078190040
7.428750000,1.146839912,7.428750000,0.850122923,7.428750000,1.360179613,7.428750000,1.128298351,7.428750000,0.848221575,7.428750000,1.088699845
7.481250000,1.113673469,7.481250000,0.858491286,7.481250000,1.338217956,7.481250000,1.121386946,7.481250000,0.841837044,7.481250000,1.114231369
7.533750000,1.108686190,7.533750000,0.867340616,7.533750000,1.337699705,7.533750000,1.132916933,7.533750000,0.843024594,7.533750000,1.136232297
7.586250000,1.085536641,7.586250000,0.873508584,7.586250000,1.296051167,7.586250000,1.144877355,7.586250000,0.844443140,7.586250000,1.130737552
7.638750000,1.068593674,7.638750000,0.883296891,7.638750000,1.272826009,7.638750000,1.176858313,7.638750000,0.837031594,7.638750000,1.183293703
7.691250000,1.054757100,7.691250000,0.893550444,7.691250000,1.282166199,7.691250000,1.167572533,7.691250000,0.846002839,7.691250000,1.188977351
7.743750000,1.041316667,7.743750000,0.911562936,7.743750000,1.245480100,7.743750000,1.170308914,7.743750000,0.849463521,7.743750000,1.197380240
7.796250000,1.016305746,7.796250000,0.923328302,7.796250000,1.228762499,7.796250000,1.178725911,7.796250000,0.842971977,7.796250000,1.216708967
7.848750000,1.008117924,7.848750000,0.936945799,7.848750000,1.194633278,7.848750000,1.163932433,7.848750000,0.854670599,7.848750000,1.220302706
7.901250000,0.991469102,7.901250000,0.950611266,7.901250000,1.165638620,7.901250000,1.167028067,7.901250000,0.859448595,7.901250000,1.220237330
7.953750000,0.976283456,7.953750000,0.959873154,7.953750000,1.155959716,7.953750000,1.166826246,7.953750000,0.867233102,7.953750000,1.217143623
8.006250000,0.966676003,8.006250000,0.979405962,8.006250000,1.170883614,8.006250000,1.140165089,8.006250000,0.872502997,8.006250000,1.228741907
8.058750000,0.967992706,8.058750000,0.995298066,8.058750000,1.110689843,8.058750000,1.150154576,8.058750000,0.882427475,8.058750000,1.232340891
8.111250000,0.954363956,8.111250000,1.004938780,8.111250000,1.082977576,8.111250000,1.142340321,8.111250000,0.888071031,8.111250000,1.220469439
8.163750000,0.952827926,8.163750000,1.022165776,8.163750000,1.065899949,8.163750000,1.121327509,8.163750000,0.907474183,8.163750000,1.229799738
8.216250000,0.933830929,8.216250000,1.033453150,8.216250000,1.048165815,8.216250000,1.099914823,8.216250000,0.905844775,8.216250000,1.222262033
8.268750000,0.942895317,8.268750000,1.058760004,8.268750000,1.025559368,8.268750000,1.101564795,8.268750000,0.926197612,8.268750000,1.206339703
8.321250000,0.924009017,8.321250000,1.062869292,8.321250000,1.000504155,8.321250000,1.086067159,8.321250000,0.941100273,8.321250000,1.218233723
8.373750000,0.918187348,8.373750000,1.076581799,8.373750000,0.982617215,8.373750000,1.065790789,8.373750000,0.948291530,8.373750000,1.186387953
8.426250000,0.917955871,8.426250000,1.078705153,8.426250000,0.961963114,8.426250000,1.073471068,8.426250000,0.961864950,8.426250000,1.172345077
8.478750000,0.911331621,8.478750000,1.096972146,8.478750000,0.940936196,8.478750000,1.048359241,8.478750000,0.978679519,8.478750000,1.179140825
8.531250000,0.915775873,8.531250000,1.098430055,8.531250000,0.943746696,8.531250000,1.034923427,8.531250000,0.989113691,8.531250000,1.156202057
8.583750000,0.913599824,8.583750000,1.104774505,8.583750000,0.911886065,8.583750000,1.012171594,8.583750000,0.997558690,8.583750000,1.144194123
8.636250000,0.911832411,8.636250000,1.107523160,8.636250000,0.899795360,8.636250000,1.007320224,8.636250000,1.011556471,8.636250000,1.132474496
8.688750000,0.913161427,8.688750000,1.109912569,8.688750000,0.909329930,8.688750000,0.991018144,8.688750000,1.030626505,8.688750000,1.116543730
8.741250000,0.908758052,8.741250000,1.112927765,8.741250000,0.885145606,8.741250000,0.990803400,8.741250000,1.034961240,8.741250000,1.083968265
8.793750000,0.915343056,8.793750000,1.110534037,8.793750000,0.887118772,8.793750000,0.964896430,8.793750000,1.048632725,8.793750000,1.080950289
8.846250000,0.916367862,8.846250000,1.121284961,8.846250000,0.870562854,8.846250000,0.951831407,8.846250000,1.063472047,8.846250000,1.057837379
8.898750000,0.920530609,8.898750000,1.116651299,8.898750000,0.869850316,8.898750000,0.941781918,8.898750000,1.060545462,8.898750000,1.043212368
8.951250000,0.923000873,8.951250000,1.105737450,8.951250000,0.870422704,8.951250000,0.932847823,8.951250000,1.070826343,8.951250000,1.031318981
9.003750000,0.923547358,9.003750000,1.105176501,9.003750000,0.870206609,9.003750000,0.942893832,9.003750000,1.075748059,9.003750000,1.011569716
9.056250000,0.928861575,9.056250000,1.108267976,9.056250000,0.856961676,9.056250000,0.930145445,9.056250000,1.084478533,9.056250000,1.006265100
9.108750000,0.943500489,9.108750000,1.096302265,9.108750000,0.861920072,9.108750000,0.922651068,9.108750000,1.084294852,9.108750000,0.996259450
9.161250000,0.944515585,9.161250000,1.086395237,9.161250000,0.871434884,9.161250000,0.913144982,9.161250000,1.094323786,9.161250000,0.960705522
9.213750000,0.953356874,9.213750000,1.083045450,9.213750000,0.881133322,9.213750000,0.914105498,9.213750000,1.094468361,9.213750000,0.966201761
9.266250000,0.954326824,9.266250000,1.076493725,9.266250000,0.887514508,9.266250000,0.905541922,9.266250000,1.096956364,9.266250000,0.950904282
9.318750000,0.965806126,9.318750000,1.069164581,9.318750000,0.918205613,9.318750000,0.906930381,9.318750000,1.094203747,9.318750000,0.949662746
9.371250000,0.975756198,9.371250000,1.051759058,9.371250000,0.891973104,9.371250000,0.904865557,9.371250000,1.098891511,9.371250000,0.944457828
9.423750000,0.985648814,9.423750000,1.046883272,9.423750000,0.899383368,9.423750000,0.902150318,9.423750000,1.094164861,9.423750000,0.938059989
9.476250000,0.986487921,9.476250000,1.041141846,9.476250000,0.903450851,9.476250000,0.899608318,9.476250000,1.083087458,9.476250000,0.919249968
9.528750000,0.996822006,9.528750000,1.021370527,9.528750000,0.922397797,9.528750000,0.904579144,9.528750000,1.089714452,9.528750000,0.917364641
9.581250000,1.006428516,9.581250000,1.016351856,9.581250000,0.919588605,9.581250000,0.906621823,9.581250000,1.079913362,9.581250000,0.913316186
9.633750000,1.010748592,9.633750000,1.003561659,9.633750000,0.942324353,9.633750000,0.906157570,9.633750000,1.075737726,9.633750000,0.904584685
9.686250000,1.006921559,9.686250000,0.977676530,9.686250000,0.931002925,9.686250000,0.912475275,9.686250000,1.057112190,9.686250000,0.889811346
9.738750000,1.001490677,9.738750000,0.960894671,9.738750000,0.912525923,9.738750000,0.898389000,9.738750000,1.032272632,9.738750000,0.877903365
9.791250000,0.991099766,9.791250000,0.932938342,9.791250000,0.919820653,9.791250000,0.889254944,9.791250000,1.011661452,9.791250000,0.851793369
9.843750000,0.978162288,9.843750000,0.920727496,9.843750000,0.924811640,9.843750000,0.879442941,9.843750000,0.990431429,9.843750000,0.841077537
9.896250000,0.970115577,9.896250000,0.892621598,9.896250000,0.915716845,9.896250000,0.865919550,9.896250000,0.959772478,9.896250000,0.830351688
9.948750000,0.956848914,9.948750000,0.870312625,9.948750000,0.911746905,9.948750000,0.850373202,9.948750000,0.938750305,9.948750000,0.824663458
10.001250000,0.946802574,10.001250000,0.852923766,10.001250000,0.906939162,10.001250000,0.871054553,10.001250000,0.911273448,10.001250000,0.811343814
10.053750000,0.940717509,10.053750000,0.832692131,10.053750000,0.896726269,10.053750000,0.849010572,10.053750000,0.895621663,10.053750000,0.807467104
