Cl-Cl,,K-Cl,,K-K,,K-Na,,Na-Cl,,Na-Na,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000118220,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000099587,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000094347,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000089509,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000170070,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.000425174,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000080888,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.001860415,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.008705134,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.029675476,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.078039008,2.283750000,0.000142878
2.336250000,0.000000000,2.336250000,0.000268001,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.171453441,2.336250000,0.000136529
2.388750000,0.000000000,2.388750000,0.000640876,2.388750000,0.000000000,2.388750000,0.000064088,2.388750000,0.273846274,2.388750000,0.000261187
2.441250000,0.000000000,2.441250000,0.002086270,2.441250000,0.000000000,2.441250000,0.000184083,2.441250000,0.427808051,2.441250000,0.000750224
2.493750000,0.000000000,2.493750000,0.008997097,2.493750000,0.000000000,2.493750000,0.000058805,2.493750000,0.557996411,2.493750000,0.000479313
2.546250000,0.000000000,2.546250000,0.026171785,2.546250000,0.000000000,2.546250000,0.000169214,2.546250000,0.667662529,2.546250000,0.002528634
2.598750000,0.000109310,2.598750000,0.060754983,2.598750000,0.000110341,2.598750000,0.000270744,2.598750000,0.733662452,2.598750000,0.002206820
2.651250000,0.000525118,2.651250000,0.113207751,2.651250000,0.000106014,2.651250000,0.000520256,2.651250000,0.758377474,2.651250000,0.003180434
2.703750000,0.000201970,2.703750000,0.188693873,2.703750000,0.000305813,2.703750000,0.001150572,2.703750000,0.741668972,2.703750000,0.005606563
2.756250000,0.000388698,2.756250000,0.269136111,2.756250000,0.000392365,2.756250000,0.002310594,2.756250000,0.690097530,2.756250000,0.007258754
2.808750000,0.000467879,2.808750000,0.368520065,2.808750000,0.000661211,2.808750000,0.002595865,2.808750000,0.649058861,2.808750000,0.013129757
2.861250000,0.001983817,2.861250000,0.438027037,2.861250000,0.001274339,2.861250000,0.004466929,2.861250000,0.585033664,2.861250000,0.014927970
2.913750000,0.003999856,2.913750000,0.501425934,2.913750000,0.001492153,2.913750000,0.006245749,2.913750000,0.523092220,2.913750000,0.021767877
2.966250000,0.006796119,2.966250000,0.540816633,2.966250000,0.003387770,2.966250000,0.007606013,2.966250000,0.472279388,2.966250000,0.024222553
3.018750000,0.013204598,3.018750000,0.558406922,3.018750000,0.004661120,3.018750000,0.011717917,3.018750000,0.410929708,3.018750000,0.034263324
3.071250000,0.023557457,3.071250000,0.564757531,3.071250000,0.006162180,3.071250000,0.014538620,3.071250000,0.369319712,3.071250000,0.042108232
3.123750000,0.038205988,3.123750000,0.548894771,3.123750000,0.008095130,3.123750000,0.019563230,3.123750000,0.323842668,3.123750000,0.048265302
3.176250000,0.053491029,3.176250000,0.535503457,3.176250000,0.011005955,3.176250000,0.025047918,3.176250000,0.290425350,3.176250000,0.056433220
3.228750000,0.079171015,3.228750000,0.502129146,3.228750000,0.014796965,3.228750000,0.028940656,3.228750000,0.262675915,3.228750000,0.069624368
3.281250000,0.103673248,3.281250000,0.467202882,3.281250000,0.017441882,3.281250000,0.034271735,3.281250000,0.234807236,3.281250000,0.077104194
3.333750000,0.135173699,3.333750000,0.432466329,3.333750000,0.021389290,3.333750000,0.041361194,3.333750000,0.207431160,3.333750000,0.085356006
3.386250000,0.174664995,3.386250000,0.402162134,3.386250000,0.028919714,3.386250000,0.050708786,3.386250000,0.190397140,3.386250000,0.093842847
3.438750000,0.209327713,3.438750000,0.368173548,3.438750000,0.034408340,3.438750000,0.056223394,3.438750000,0.174886301,3.438750000,0.098372560
3.491250000,0.255772482,3.491250000,0.335162017,3.491250000,0.040045335,3.491250000,0.067266426,3.491250000,0.159255213,3.491250000,0.109803698
3.543750000,0.298629313,3.543750000,0.308793712,3.543750000,0.043792827,3.543750000,0.074985271,3.543750000,0.147873866,3.543750000,0.125385154
3.596250000,0.332728047,3.596250000,0.282086175,3.596250000,0.054508520,3.596250000,0.081916966,3.596250000,0.136942998,3.596250000,0.130797399
3.648750000,0.382831700,3.648750000,0.256145044,3.648750000,0.057653042,3.648750000,0.088146857,3.648750000,0.121878344,3.648750000,0.135624584
3.701250000,0.425991144,3.701250000,0.233500508,3.701250000,0.062556787,3.701250000,0.098344103,3.701250000,0.116736906,3.701250000,0.139311244
3.753750000,0.461887948,3.753750000,0.214712871,3.753750000,0.074410983,3.753750000,0.102023002,3.753750000,0.110613593,3.753750000,0.143850657
3.806250000,0.505133788,3.806250000,0.195830844,3.806250000,0.079933757,3.806250000,0.108820156,3.806250000,0.101373636,3.806250000,0.152563399
3.858750000,0.539078761,3.858750000,0.181868675,3.858750000,0.087132365,3.858750000,0.119829476,3.858750000,0.097332284,3.858750000,0.154646185
3.911250000,0.561959009,3.911250000,0.167911196,3.911250000,0.095038662,3.911250000,0.126698368,3.911250000,0.096051706,3.911250000,0.156709059
3.963750000,0.579076110,3.963750000,0.155881388,3.963750000,0.107810557,3.963750000,0.131720588,3.963750000,0.092081047,3.963750000,0.157707921
4.016250000,0.595432387,4.016250000,0.143217484,4.016250000,0.108244376,4.016250000,0.135962522,4.016250000,0.088941300,4.016250000,0.157631162
4.068750000,0.613521923,4.068750000,0.134486729,4.068750000,0.110240573,4.068750000,0.142218391,4.068750000,0.084893643,4.068750000,0.156380462
4.121250000,0.624895357,4.121250000,0.128240062,4.121250000,0.120392942,4.121250000,0.142493743,4.121250000,0.086684770,4.121250000,0.155317426
4.173750000,0.618724173,4.173750000,0.121066555,4.173750000,0.127735593,4.173750000,0.147244810,4.173750000,0.084496772,4.173750000,0.146771875
4.226250000,0.632545576,4.226250000,0.113675358,4.226250000,0.129129484,4.226250000,0.147151440,4.226250000,0.083987089,4.226250000,0.147820925
4.278750000,0.629820468,4.278750000,0.110563347,4.278750000,0.135993427,4.278750000,0.149754907,4.278750000,0.087092356,4.278750000,0.144419239
4.331250000,0.618422643,4.331250000,0.109614773,4.331250000,0.137721814,4.331250000,0.146029568,4.331250000,0.084818402,4.331250000,0.142011966
4.383750000,0.613264448,4.383750000,0.104378898,4.383750000,0.141965787,4.383750000,0.144741276,4.383750000,0.086300511,4.383750000,0.137079775
4.436250000,0.598422742,4.436250000,0.102127442,4.436250000,0.143964606,4.436250000,0.146278607,4.436250000,0.089528751,4.436250000,0.135747794
4.488750000,0.595425077,4.488750000,0.101549346,4.488750000,0.143575540,4.488750000,0.141824233,4.488750000,0.091820936,4.488750000,0.130260961
4.541250000,0.576797762,4.541250000,0.098700731,4.541250000,0.141612086,4.541250000,0.142660327,4.541250000,0.091182026,4.541250000,0.124086732
4.593750000,0.568307116,4.593750000,0.098519875,4.593750000,0.143690801,4.593750000,0.137979815,4.593750000,0.093459576,4.593750000,0.123385514
4.646250000,0.546782179,4.646250000,0.100761359,4.646250000,0.137631290,4.646250000,0.135844878,4.646250000,0.094239314,4.646250000,0.117609683
4.698750000,0.533796033,4.698750000,0.098290416,4.698750000,0.141391037,4.698750000,0.128999959,4.698750000,0.100095885,4.698750000,0.119080348
4.751250000,0.521835811,4.751250000,0.099273057,4.751250000,0.140693481,4.751250000,0.128918895,4.751250000,0.102108042,4.751250000,0.113327246
4.803750000,0.521433177,4.803750000,0.096988251,4.803750000,0.136730830,4.803750000,0.122503134,4.803750000,0.106322578,4.803750000,0.108344812
4.856250000,0.486491746,4.856250000,0.099663199,4.856250000,0.135433649,4.856250000,0.121124824,4.856250000,0.109835761,4.856250000,0.107089276
4.908750000,0.470963473,4.908750000,0.099212260,4.908750000,0.134191311,4.908750000,0.116863148,4.908750000,0.113326900,4.908750000,0.105305696
4.961250000,0.459789127,4.961250000,0.101298624,4.961250000,0.129489242,4.961250000,0.115621281,4.961250000,0.116453302,4.961250000,0.108901754
5.013750000,0.445452930,5.013750000,0.104280115,5.013750000,0.125161173,5.013750000,0.113707224,5.013750000,0.121694080,5.013750000,0.106395891
5.066250000,0.429854639,5.066250000,0.106319016,5.066250000,0.119764346,5.066250000,0.109311109,5.066250000,0.125268935,5.066250000,0.100224612
5.118750000,0.416574327,5.118750000,0.107680512,5.118750000,0.119851535,5.118750000,0.108671479,5.118750000,0.130068009,5.118750000,0.098463696
5.171250000,0.408904343,5.171250000,0.109101836,5.171250000,0.117458242,5.171250000,0.107611224,5.171250000,0.136890120,5.171250000,0.095833664
5.223750000,0.397236542,5.223750000,0.114773350,5.223750000,0.115191084,5.223750000,0.104185898,5.223750000,0.143346071,5.223750000,0.096647996
5.276250000,0.389662435,5.276250000,0.119344784,5.276250000,0.110045903,5.276250000,0.102451290,5.276250000,0.149466698,5.276250000,0.095992364
5.328750000,0.372298796,5.328750000,0.119889639,5.328750000,0.107442066,5.328750000,0.100880389,5.328750000,0.153722497,5.328750000,0.094293928
5.381250000,0.365350353,5.381250000,0.125000138,5.381250000,0.105175739,5.381250000,0.098732176,5.381250000,0.164162133,5.381250000,0.089709475
5.433750000,0.360199863,5.433750000,0.130709176,5.433750000,0.106131433,5.433750000,0.097725329,5.433750000,0.168857974,5.433750000,0.087782432
5.486250000,0.347648808,5.486250000,0.135849790,5.486250000,0.103391944,5.486250000,0.099423918,5.486250000,0.175872078,5.486250000,0.087249332
5.538750000,0.341883720,5.538750000,0.139890796,5.538750000,0.096315710,5.538750000,0.096737436,5.538750000,0.181601737,5.538750000,0.082615316
5.591250000,0.336060310,5.591250000,0.145616769,5.591250000,0.100474830,5.591250000,0.096789295,5.591250000,0.189308819,5.591250000,0.080522889
5.643750000,0.336095040,5.643750000,0.149430184,5.643750000,0.097678398,5.643750000,0.093848815,5.643750000,0.195516450,5.643750000,0.080131380
5.696250000,0.324331315,5.696250000,0.153518480,5.696250000,0.095840251,5.696250000,0.093129961,5.696250000,0.201790974,5.696250000,0.074802707
5.748750000,0.323013927,5.748750000,0.163729631,5.748750000,0.094932069,5.748750000,0.091292880,5.748750000,0.205237461,5.748750000,0.076779975
5.801250000,0.325770976,5.801250000,0.167473346,5.801250000,0.095125918,5.801250000,0.089930536,5.801250000,0.211917026,5.801250000,0.073049442
5.853750000,0.320987918,5.853750000,0.174301427,5.853750000,0.091187293,5.853750000,0.087801729,5.853750000,0.218602506,5.853750000,0.071375315
5.906250000,0.317190368,5.906250000,0.179079153,5.906250000,0.094572251,5.906250000,0.086457427,5.906250000,0.220604298,5.906250000,0.071970615
5.958750000,0.311521811,5.958750000,0.188791375,5.958750000,0.089513103,5.958750000,0.084085804,5.958750000,0.222975695,5.958750000,0.070330224
6.011250000,0.314174067,6.011250000,0.194201610,6.011250000,0.089482483,6.011250000,0.082866371,6.011250000,0.232203958,6.011250000,0.068261585
6.063750000,0.310825428,6.063750000,0.198999147,6.063750000,0.087291167,6.063750000,0.080363510,6.063750000,0.232039689,6.063750000,0.066821216
6.116250000,0.304347958,6.116250000,0.202587352,6.116250000,0.088886776,6.116250000,0.078764961,6.116250000,0.236529507,6.116250000,0.067491797
6.168750000,0.301925069,6.168750000,0.209234931,6.168750000,0.087184425,6.168750000,0.077833626,6.168750000,0.238584714,6.168750000,0.065447069
6.221250000,0.302306022,6.221250000,0.218058545,6.221250000,0.085103045,6.221250000,0.075911359,6.221250000,0.238808027,6.221250000,0.066542109
6.273750000,0.300174924,6.273750000,0.219265081,6.273750000,0.083949759,6.273750000,0.075705406,6.273750000,0.240904488,6.273750000,0.065641365
6.326250000,0.293590200,6.326250000,0.222357169,6.326250000,0.082394609,6.326250000,0.074116010,6.326250000,0.241263102,6.326250000,0.067237725
6.378750000,0.295309137,6.378750000,0.224877765,6.378750000,0.080787498,6.378750000,0.072226927,6.378750000,0.240813347,6.378750000,0.065494467
6.431250000,0.290757353,6.431250000,0.226561731,6.431250000,0.081924250,6.431250000,0.072051653,6.431250000,0.238763386,6.431250000,0.067762723
6.483750000,0.292723420,6.483750000,0.230249691,6.483750000,0.081985596,6.483750000,0.071072237,6.483750000,0.235399601,6.483750000,0.064613513
6.536250000,0.289232264,6.536250000,0.233747606,6.536250000,0.080394767,6.536250000,0.070114866,6.536250000,0.232232488,6.536250000,0.068393986
6.588750000,0.289079860,6.588750000,0.233727168,6.588750000,0.076251943,6.588750000,0.069279951,6.588750000,0.231772773,6.588750000,0.069042169
6.641250000,0.286669967,6.641250000,0.235270121,6.641250000,0.077061750,6.641250000,0.068935182,6.641250000,0.229880673,6.641250000,0.071503031
6.693750000,0.288616626,6.693750000,0.236238226,6.693750000,0.075458521,6.693750000,0.069343559,6.693750000,0.226297023,6.693750000,0.071533414
6.746250000,0.294864075,6.746250000,0.233780996,6.746250000,0.074959978,6.746250000,0.070301435,6.746250000,0.220418180,6.746250000,0.070800993
6.798750000,0.294001213,6.798750000,0.234282723,6.798750000,0.075564074,6.798750000,0.070517422,6.798750000,0.219788399,6.798750000,0.073984113
6.851250000,0.295756570,6.851250000,0.230285246,6.851250000,0.072346577,6.851250000,0.071045780,6.851250000,0.215046125,6.851250000,0.074727965
6.903750000,0.302551676,6.903750000,0.229520029,6.903750000,0.073392485,6.903750000,0.070698277,6.903750000,0.211588417,6.903750000,0.076191219
6.956250000,0.301205945,6.956250000,0.227859802,6.956250000,0.074906906,6.956250000,0.072393667,6.956250000,0.210008895,6.956250000,0.081128614
7.008750000,0.306779606,7.008750000,0.227414536,7.008750000,0.075032887,7.008750000,0.072295890,7.008750000,0.203837038,7.008750000,0.082117472
7.061250000,0.311103598,7.061250000,0.222395242,7.061250000,0.072650927,7.061250000,0.075273477,7.061250000,0.201404042,7.061250000,0.084532739
7.113750000,0.313414290,7.113750000,0.220924205,7.113750000,0.075853058,7.113750000,0.075770838,7.113750000,0.196780155,7.113750000,0.084099557
7.166250000,0.325068696,7.166250000,0.216068361,7.166250000,0.075093996,7.166250000,0.077449064,7.166250000,0.193017366,7.166250000,0.086267403
7.218750000,0.328248639,7.218750000,0.214382677,7.218750000,0.074534820,7.218750000,0.078109179,7.218750000,0.189588451,7.218750000,0.088520824
7.271250000,0.332406270,7.271250000,0.210336636,7.271250000,0.074759122,7.271250000,0.079039651,7.271250000,0.184937704,7.271250000,0.089586911
7.323750000,0.335750722,7.323750000,0.205661441,7.323750000,0.075594563,7.323750000,0.081612765,7.323750000,0.184423032,7.323750000,0.092169515
7.376250000,0.346578512,7.376250000,0.203167755,7.376250000,0.077645105,7.376250000,0.082491741,7.376250000,0.180133518,7.376250000,0.093697330
7.428750000,0.351489413,7.428750000,0.201863568,7.428750000,0.077672324,7.428750000,0.084563751,7.428750000,0.178047086,7.428750000,0.095321442
7.481250000,0.354975741,7.481250000,0.195956274,7.481250000,0.078916084,7.481250000,0.084681337,7.481250000,0.174687929,7.481250000,0.096691176
7.533750000,0.359579766,7.533750000,0.194046559,7.533750000,0.079645080,7.533750000,0.086926622,7.533750000,0.170161230,7.533750000,0.098000475
7.586250000,0.369307773,7.586250000,0.191770427,7.586250000,0.084489978,7.586250000,0.090112211,7.586250000,0.169351988,7.586250000,0.098565167
7.638750000,0.378330432,7.638750000,0.185151151,7.638750000,0.083524168,7.638750000,0.091760815,7.638750000,0.165935342,7.638750000,0.101429502
7.691250000,0.384090495,7.691250000,0.183534716,7.691250000,0.082942094,7.691250000,0.092972871,7.691250000,0.165513842,7.691250000,0.101939159
7.743750000,0.384920313,7.743750000,0.179243278,7.743750000,0.085375477,7.743750000,0.092430034,7.743750000,0.163679709,7.743750000,0.102139890
7.796250000,0.390296316,7.796250000,0.179033466,7.796250000,0.088226432,7.796250000,0.096303591,7.796250000,0.161560916,7.796250000,0.101099938
7.848750000,0.395602372,7.848750000,0.174259917,7.848750000,0.089372723,7.848750000,0.097720668,7.848750000,0.159104042,7.848750000,0.102437496
7.901250000,0.399941120,7.901250000,0.172133467,7.901250000,0.089884020,7.901250000,0.098295034,7.901250000,0.157611811,7.901250000,0.104124609
7.953750000,0.405671611,7.953750000,0.171550796,7.953750000,0.089796867,7.953750000,0.101146525,7.953750000,0.158387932,7.953750000,0.103908981
8.006250000,0.403109859,8.006250000,0.166706750,8.006250000,0.092471191,8.006250000,0.100206618,8.006250000,0.157390114,8.006250000,0.107084755
8.058750000,0.410549531,8.058750000,0.166411295,8.058750000,0.093679984,8.058750000,0.102379662,8.058750000,0.154951936,8.058750000,0.105476043
8.111250000,0.415014330,8.111250000,0.163235765,8.111250000,0.098055293,8.111250000,0.102048061,8.111250000,0.154892492,8.111250000,0.107297885
8.163750000,0.414910971,8.163750000,0.163365349,8.163750000,0.095914853,8.163750000,0.104262562,8.163750000,0.156841051,8.163750000,0.105027771
8.216250000,0.418877314,8.216250000,0.159301553,8.216250000,0.098082015,8.216250000,0.104537920,8.216250000,0.155346913,8.216250000,0.105864549
8.268750000,0.419394972,8.268750000,0.159980871,8.268750000,0.096829588,8.268750000,0.105054640,8.268750000,0.154353994,8.268750000,0.106203006
8.321250000,0.420175449,8.321250000,0.159135763,8.321250000,0.099755079,8.321250000,0.105798267,8.321250000,0.154757430,8.321250000,0.106083268
8.373750000,0.422714323,8.373750000,0.157240470,8.373750000,0.099273351,8.373750000,0.106009147,8.373750000,0.155352478,8.373750000,0.105426790
8.426250000,0.421383173,8.426250000,0.158017046,8.426250000,0.101125888,8.426250000,0.106773147,8.426250000,0.156518205,8.426250000,0.105271682
8.478750000,0.417690555,8.478750000,0.157027700,8.478750000,0.099732311,8.478750000,0.105048011,8.478750000,0.156320597,8.478750000,0.104977561
8.531250000,0.412940881,8.531250000,0.157839440,8.531250000,0.103003501,8.531250000,0.106452309,8.531250000,0.157166136,8.531250000,0.104303844
8.583750000,0.412664356,8.583750000,0.155701167,8.583750000,0.102192395,8.583750000,0.107248672,8.583750000,0.154996368,8.583750000,0.103598248
8.636250000,0.416550904,8.636250000,0.158123831,8.636250000,0.103731341,8.636250000,0.104075675,8.636250000,0.157981638,8.636250000,0.102162681
8.688750000,0.410378377,8.688750000,0.158485807,8.688750000,0.102738229,8.688750000,0.105355253,8.688750000,0.160094062,8.688750000,0.102501323
8.741250000,0.411425006,8.741250000,0.157750825,8.741250000,0.102609920,8.741250000,0.104586500,8.741250000,0.162158850,8.741250000,0.101078719
8.793750000,0.407472271,8.793750000,0.158289458,8.793750000,0.103903583,8.793750000,0.103776519,8.793750000,0.161666073,8.793750000,0.099673044
8.846250000,0.405376517,8.846250000,0.158458415,8.846250000,0.104102377,8.846250000,0.102954976,8.846250000,0.164089605,8.846250000,0.098607767
8.898750000,0.401073574,8.898750000,0.158875615,8.898750000,0.104176332,8.898750000,0.103244673,8.898750000,0.165105579,8.898750000,0.099113382
8.951250000,0.398916477,8.951250000,0.160719004,8.951250000,0.102846302,8.951250000,0.101996069,8.951250000,0.167391858,8.951250000,0.095433705
9.003750000,0.391573315,9.003750000,0.160893739,9.003750000,0.103525694,9.003750000,0.102082219,9.003750000,0.168774672,9.003750000,0.096199289
9.056250000,0.391520148,9.056250000,0.163176102,9.056250000,0.101320310,9.056250000,0.100759404,9.056250000,0.171099696,9.056250000,0.092025119
9.108750000,0.391121865,9.108750000,0.163799713,9.108750000,0.103703521,9.108750000,0.099636524,9.108750000,0.171367769,9.108750000,0.093482266
9.161250000,0.386238532,9.161250000,0.165666341,9.161250000,0.102029999,9.161250000,0.098894352,9.161250000,0.174320032,9.161250000,0.094180854
9.213750000,0.384162690,9.213750000,0.165950629,9.213750000,0.101923966,9.213750000,0.097619791,9.213750000,0.175483862,9.213750000,0.093444201
9.266250000,0.378291485,9.266250000,0.166946172,9.266250000,0.101371149,9.266250000,0.097300439,9.266250000,0.178424600,9.266250000,0.089446153
9.318750000,0.374899697,9.318750000,0.170995694,9.318750000,0.100789958,9.318750000,0.096586204,9.318750000,0.179270902,9.318750000,0.090938373
9.371250000,0.370862231,9.371250000,0.172000121,9.371250000,0.098492807,9.371250000,0.094178645,9.371250000,0.180570145,9.371250000,0.091509127
9.423750000,0.371247191,9.423750000,0.172489811,9.423750000,0.097113148,9.423750000,0.092658659,9.423750000,0.182109411,9.423750000,0.087362394
9.476250000,0.367646540,9.476250000,0.175503418,9.476250000,0.099359539,9.476250000,0.093312677,9.476250000,0.184430289,9.476250000,0.089782916
9.528750000,0.365346486,9.528750000,0.176422431,9.528750000,0.094574339,9.528750000,0.091904640,9.528750000,0.186012445,9.528750000,0.086013978
9.581250000,0.357791117,9.581250000,0.178382434,9.581250000,0.095813718,9.581250000,0.090342508,9.581250000,0.189122508,9.581250000,0.086794905
9.633750000,0.355938465,9.633750000,0.180490311,9.633750000,0.097173097,9.633750000,0.090991863,9.633750000,0.190719606,9.633750000,0.084992335
9.686250000,0.358471850,9.686250000,0.181489724,9.686250000,0.094359307,9.686250000,0.088756980,9.686250000,0.190123368,9.686250000,0.083668430
9.738750000,0.352531275,9.738750000,0.183517526,9.738750000,0.093541133,9.738750000,0.089884797,9.738750000,0.191661178,9.738750000,0.085880268
9.791250000,0.351556247,9.791250000,0.184865912,9.791250000,0.092836087,9.791250000,0.088793773,9.791250000,0.193178050,9.791250000,0.084168898
9.843750000,0.347671568,9.843750000,0.188186753,9.843750000,0.092317603,9.843750000,0.087249090,9.843750000,0.194527201,9.843750000,0.082519817
9.896250000,0.343660863,9.896250000,0.188671112,9.896250000,0.090305857,9.896250000,0.086897151,9.896250000,0.194761492,9.896250000,0.083084736
9.948750000,0.340945920,9.948750000,0.186430175,9.948750000,0.088384025,9.948750000,0.084574721,9.948750000,0.192013067,9.948750000,0.082089703
10.001250000,0.331478717,10.001250000,0.184719350,10.001250000,0.087287190,10.001250000,0.083275986,10.001250000,0.190942107,10.001250000,0.080067893
10.053750000,0.327025232,10.053750000,0.183041235,10.053750000,0.085367904,10.053750000,0.081254375,10.053750000,0.186796781,10.053750000,0.079528766
