Cl-Cl,,K-Cl,,K-K,,K-Na,,Na-Cl,,Na-Na,
1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000,1.338750000,0.000000000
1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000,1.391250000,0.000000000
1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000,1.443750000,0.000000000
1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000,1.496250000,0.000000000
1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000,1.548750000,0.000000000
1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000,1.601250000,0.000000000
1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000,1.653750000,0.000000000
1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000,1.706250000,0.000000000
1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000000000,1.758750000,0.000650212,1.758750000,0.000000000
1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000,1.811250000,0.000000000
1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000,1.863750000,0.000000000
1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000000000,1.916250000,0.000547727,1.916250000,0.000000000
1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000000000,1.968750000,0.000518906,1.968750000,0.000000000
2.021250000,0.000000000,2.021250000,0.000492301,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000,2.021250000,0.000000000
2.073750000,0.000000000,2.073750000,0.000935383,2.073750000,0.000000000,2.073750000,0.000000000,2.073750000,0.002338458,2.073750000,0.000000000
2.126250000,0.000000000,2.126250000,0.000444882,2.126250000,0.000000000,2.126250000,0.000000000,2.126250000,0.010232285,2.126250000,0.000000000
2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.000000000,2.178750000,0.047878236,2.178750000,0.000000000
2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.000000000,2.231250000,0.163215115,2.231250000,0.000000000
2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.000000000,2.283750000,0.429214547,2.283750000,0.001571655
2.336250000,0.000000000,2.336250000,0.001474004,2.336250000,0.000000000,2.336250000,0.000000000,2.336250000,0.942993927,2.336250000,0.001501815
2.388750000,0.000000000,2.388750000,0.003524817,2.388750000,0.000000000,2.388750000,0.000704963,2.388750000,1.506154508,2.388750000,0.002873059
2.441250000,0.000000000,2.441250000,0.011474484,2.441250000,0.000000000,2.441250000,0.002024909,2.441250000,2.352944280,2.441250000,0.008252459
2.493750000,0.000000000,2.493750000,0.049484032,2.493750000,0.000000000,2.493750000,0.000646850,2.493750000,3.068980259,2.493750000,0.005272439
2.546250000,0.000000000,2.546250000,0.143944815,2.546250000,0.000000000,2.546250000,0.001861355,2.546250000,3.672143908,2.546250000,0.027814971
2.598750000,0.000300602,2.598750000,0.334152409,2.598750000,0.001213751,2.598750000,0.002978185,2.598750000,4.035143485,2.598750000,0.024275021
2.651250000,0.001444076,2.651250000,0.622642629,2.651250000,0.001166159,2.651250000,0.005722818,2.651250000,4.171076106,2.651250000,0.034984776
2.703750000,0.000555417,2.703750000,1.037816302,2.703750000,0.003363938,2.703750000,0.012656296,2.703750000,4.079179346,2.703750000,0.061672191
2.756250000,0.001068920,2.756250000,1.480248612,2.756250000,0.004316016,2.756250000,0.025416539,2.756250000,3.795536417,2.756250000,0.079846296
2.808750000,0.001286669,2.808750000,2.026860355,2.808750000,0.007273319,2.808750000,0.028554511,2.808750000,3.569823735,2.808750000,0.144427331
2.861250000,0.005455498,2.861250000,2.409148704,2.861250000,0.014017728,2.861250000,0.049136217,2.861250000,3.217685150,2.861250000,0.164207675
2.913750000,0.010999603,2.913750000,2.757842635,2.913750000,0.016413681,2.913750000,0.068703235,2.913750000,2.877007212,2.913750000,0.239446646
2.966250000,0.018689328,2.966250000,2.974491481,2.966250000,0.037265466,2.966250000,0.083666145,2.966250000,2.597536636,2.966250000,0.266448079
3.018750000,0.036312644,3.018750000,3.071238072,3.018750000,0.051272325,3.018750000,0.128897092,3.018750000,2.260113392,3.018750000,0.376896566
3.071250000,0.064783006,3.071250000,3.106166421,3.071250000,0.067783984,3.071250000,0.159924817,3.071250000,2.031258415,3.071250000,0.463190555
3.123750000,0.105066467,3.123750000,3.018921242,3.123750000,0.089046428,3.123750000,0.215195533,3.123750000,1.781134675,3.123750000,0.530918327
3.176250000,0.147100329,3.176250000,2.945269015,3.176250000,0.121065507,3.176250000,0.275527095,3.176250000,1.597339427,3.176250000,0.620765418
3.228750000,0.217720292,3.228750000,2.761710304,3.228750000,0.162766618,3.228750000,0.318347213,3.228750000,1.444717532,3.228750000,0.765868046
3.281250000,0.285101431,3.281250000,2.569615852,3.281250000,0.191860704,3.281250000,0.376989080,3.281250000,1.291439795,3.281250000,0.848146129
3.333750000,0.371727673,3.333750000,2.378564811,3.333750000,0.235282188,3.333750000,0.454973137,3.333750000,1.140871382,3.333750000,0.938916067
3.386250000,0.480328737,3.386250000,2.211891734,3.386250000,0.318116852,3.386250000,0.557796647,3.386250000,1.047184271,3.386250000,1.032271312
3.438750000,0.575651211,3.438750000,2.024954512,3.438750000,0.378491735,3.438750000,0.618457338,3.438750000,0.961874655,3.438750000,1.082098165
3.491250000,0.703374326,3.491250000,1.843391094,3.491250000,0.440498687,3.491250000,0.739930684,3.491250000,0.875903673,3.491250000,1.207840676
3.543750000,0.821230610,3.543750000,1.698365417,3.543750000,0.481721096,3.543750000,0.824837976,3.543750000,0.813306261,3.543750000,1.379236689
3.596250000,0.915002129,3.596250000,1.551473965,3.596250000,0.599593717,3.596250000,0.901086623,3.596250000,0.753186489,3.596250000,1.438771394
3.648750000,1.052787176,3.648750000,1.408797740,3.648750000,0.634183467,3.648750000,0.969615431,3.648750000,0.670330893,3.648750000,1.491870428
3.701250000,1.171475645,3.701250000,1.284252792,3.701250000,0.688124654,3.701250000,1.081785135,3.701250000,0.642052985,3.701250000,1.532423686
3.753750000,1.270191856,3.753750000,1.180920792,3.753750000,0.818520814,3.753750000,1.122253024,3.753750000,0.608374763,3.753750000,1.582357225
3.806250000,1.389117917,3.806250000,1.077069640,3.806250000,0.879271323,3.806250000,1.197021711,3.806250000,0.557554998,3.806250000,1.678197390
3.858750000,1.482466594,3.858750000,1.000277714,3.858750000,0.958456014,3.858750000,1.318124232,3.858750000,0.535327560,3.858750000,1.701108032
3.911250000,1.545387275,3.911250000,0.923511578,3.911250000,1.045425277,3.911250000,1.393682051,3.911250000,0.528284385,3.911250000,1.723799649
3.963750000,1.592459304,3.963750000,0.857347635,3.963750000,1.185916131,3.963750000,1.448926465,3.963750000,0.506445758,3.963750000,1.734787126
4.016250000,1.637439065,4.016250000,0.787696163,4.016250000,1.190688139,4.016250000,1.495587744,4.016250000,0.489177149,4.016250000,1.733942778
4.068750000,1.687185288,4.068750000,0.739677010,4.068750000,1.212646305,4.068750000,1.564402297,4.068750000,0.466915038,4.068750000,1.720185081
4.121250000,1.718462230,4.121250000,0.705320343,4.121250000,1.324322366,4.121250000,1.567431172,4.121250000,0.476766236,4.121250000,1.708491682
4.173750000,1.701491475,4.173750000,0.665866055,4.173750000,1.405091521,4.173750000,1.619692911,4.173750000,0.464732247,4.173750000,1.614490626
4.226250000,1.739500334,4.226250000,0.625214468,4.226250000,1.420424325,4.226250000,1.618665844,4.226250000,0.461928989,4.226250000,1.626030172
4.278750000,1.732006286,4.278750000,0.608098408,4.278750000,1.495927695,4.278750000,1.647303981,4.278750000,0.479007960,4.278750000,1.588611632
4.331250000,1.700662267,4.331250000,0.602881249,4.331250000,1.514939957,4.331250000,1.606325249,4.331250000,0.466501212,4.331250000,1.562131626
4.383750000,1.686477232,4.383750000,0.574083940,4.383750000,1.561623660,4.383750000,1.592154038,4.383750000,0.474652811,4.383750000,1.507877530
4.436250000,1.645662541,4.436250000,0.561700933,4.436250000,1.583610670,4.436250000,1.609064681,4.436250000,0.492408132,4.436250000,1.493225737
4.488750000,1.637418961,4.488750000,0.558521400,4.488750000,1.579330942,4.488750000,1.560066568,4.488750000,0.505015150,4.488750000,1.432870576
4.541250000,1.586193845,4.541250000,0.542854019,4.541250000,1.557732944,4.541250000,1.569263595,4.541250000,0.501501144,4.541250000,1.364954052
4.593750000,1.562844569,4.593750000,0.541859315,4.593750000,1.580598808,4.593750000,1.517777965,4.593750000,0.514027667,4.593750000,1.357240657
4.646250000,1.503650993,4.646250000,0.554187474,4.646250000,1.513944193,4.646250000,1.494293663,4.646250000,0.518316227,4.646250000,1.293706513
4.698750000,1.467939090,4.698750000,0.540597286,4.698750000,1.555301407,4.698750000,1.418999549,4.698750000,0.550527367,4.698750000,1.309883830
4.751250000,1.435048480,4.751250000,0.546001816,4.751250000,1.547628295,4.751250000,1.418107849,4.751250000,0.561594231,4.751250000,1.246599704
4.803750000,1.433941236,4.803750000,0.533435383,4.803750000,1.504039132,4.803750000,1.347534479,4.803750000,0.584774180,4.803750000,1.191792936
4.856250000,1.337852302,4.856250000,0.548147594,4.856250000,1.489770138,4.856250000,1.332373069,4.856250000,0.604096687,4.856250000,1.177982034
4.908750000,1.295149551,4.908750000,0.545667428,4.908750000,1.476104424,4.908750000,1.285494630,4.908750000,0.623297948,4.908750000,1.158362656
4.961250000,1.264420098,4.961250000,0.557142431,4.961250000,1.424381662,4.961250000,1.271834086,4.961250000,0.640493161,4.961250000,1.197919298
5.013750000,1.224995558,5.013750000,0.573540635,5.013750000,1.376772906,5.013750000,1.250779465,5.013750000,0.669317440,5.013750000,1.170354798
5.066250000,1.182100256,5.066250000,0.584754590,5.066250000,1.317407808,5.066250000,1.202422196,5.066250000,0.688979141,5.066250000,1.102470728
5.118750000,1.145579400,5.118750000,0.592242813,5.118750000,1.318366885,5.118750000,1.195386272,5.118750000,0.715374048,5.118750000,1.083100654
5.171250000,1.124486944,5.171250000,0.600060098,5.171250000,1.292040660,5.171250000,1.183723467,5.171250000,0.752895660,5.171250000,1.054170304
5.223750000,1.092400491,5.223750000,0.631253427,5.223750000,1.267101927,5.223750000,1.146044873,5.223750000,0.788403393,5.223750000,1.063127956
5.276250000,1.071571696,5.276250000,0.656396312,5.276250000,1.210504932,5.276250000,1.126964192,5.276250000,0.822066840,5.276250000,1.055916002
5.328750000,1.023821689,5.328750000,0.659393012,5.328750000,1.181862721,5.328750000,1.109684276,5.328750000,0.845473734,5.328750000,1.037233209
5.381250000,1.004713472,5.381250000,0.687500758,5.381250000,1.156933124,5.381250000,1.086053936,5.381250000,0.902891731,5.381250000,0.986804225
5.433750000,0.990549624,5.433750000,0.718900470,5.433750000,1.167445768,5.433750000,1.074978624,5.433750000,0.928718858,5.433750000,0.965606749
5.486250000,0.956034222,5.486250000,0.747173844,5.486250000,1.137311389,5.486250000,1.093663100,5.486250000,0.967296430,5.486250000,0.959742657
5.538750000,0.940180230,5.538750000,0.769399378,5.538750000,1.059472806,5.538750000,1.064111794,5.538750000,0.998809554,5.538750000,0.908768477
5.591250000,0.924165852,5.591250000,0.800892231,5.591250000,1.105223131,5.591250000,1.064682249,5.591250000,1.041198504,5.591250000,0.885751776
5.643750000,0.924261361,5.643750000,0.821866010,5.643750000,1.074462376,5.643750000,1.032336960,5.643750000,1.075340476,5.643750000,0.881445183
5.696250000,0.891911115,5.696250000,0.844351637,5.696250000,1.054242760,5.696250000,1.024429569,5.696250000,1.109850357,5.696250000,0.822829779
5.748750000,0.888288299,5.748750000,0.900512973,5.748750000,1.044252761,5.748750000,1.004221685,5.748750000,1.128806035,5.748750000,0.844579727
5.801250000,0.895870185,5.801250000,0.921103405,5.801250000,1.046385097,5.801250000,0.989235892,5.801250000,1.165543642,5.801250000,0.803543863
5.853750000,0.882716774,5.853750000,0.958657850,5.853750000,1.003060226,5.853750000,0.965819022,5.853750000,1.202313786,5.853750000,0.785128467
5.906250000,0.872273513,5.906250000,0.984935341,5.906250000,1.040294759,5.906250000,0.951031700,5.906250000,1.213323637,5.906250000,0.791676766
5.958750000,0.856684979,5.958750000,1.038352565,5.958750000,0.984644130,5.958750000,0.924943845,5.958750000,1.226366322,5.958750000,0.773632469
6.011250000,0.863978684,6.011250000,1.068108858,6.011250000,0.984307308,6.011250000,0.911530077,6.011250000,1.277121769,6.011250000,0.750877435
6.063750000,0.854769927,6.063750000,1.094495310,6.063750000,0.960202834,6.063750000,0.883998611,6.063750000,1.276218292,6.063750000,0.735033375
6.116250000,0.836956886,6.116250000,1.114230436,6.116250000,0.977754541,6.116250000,0.866414575,6.116250000,1.300912291,6.116250000,0.742409768
6.168750000,0.830293940,6.168750000,1.150792118,6.168750000,0.959028678,6.168750000,0.856169885,6.168750000,1.312215925,6.168750000,0.719917754
6.221250000,0.831341561,6.221250000,1.199321995,6.221250000,0.936133495,6.221250000,0.835024951,6.221250000,1.313444151,6.221250000,0.731963203
6.273750000,0.825481040,6.273750000,1.205957945,6.273750000,0.923447345,6.273750000,0.832759467,6.273750000,1.324974685,6.273750000,0.722055017
6.326250000,0.807373051,6.326250000,1.222964428,6.326250000,0.906340698,6.326250000,0.815276114,6.326250000,1.326947061,6.326250000,0.739614974
6.378750000,0.812100128,6.378750000,1.236827707,6.378750000,0.888662478,6.378750000,0.794496199,6.378750000,1.324473411,6.378750000,0.720439134
6.431250000,0.799582721,6.431250000,1.246089522,6.431250000,0.901166748,6.431250000,0.792568179,6.431250000,1.313198620,6.431250000,0.745389958
6.483750000,0.804989404,6.483750000,1.266373301,6.483750000,0.901841554,6.483750000,0.781794610,6.483750000,1.294697805,6.483750000,0.710748641
6.536250000,0.795388726,6.536250000,1.285611830,6.536250000,0.884342432,6.536250000,0.771263522,6.536250000,1.277278682,6.536250000,0.752333841
6.588750000,0.794969615,6.588750000,1.285499427,6.588750000,0.838771369,6.588750000,0.762079458,6.588750000,1.274750251,6.588750000,0.759463856
6.641250000,0.788342409,6.641250000,1.293985665,6.641250000,0.847679251,6.641250000,0.758287000,6.641250000,1.264343703,6.641250000,0.786533346
6.693750000,0.793695722,6.693750000,1.299310240,6.693750000,0.830043736,6.693750000,0.762779146,6.693750000,1.244633628,6.693750000,0.786867558
6.746250000,0.810876206,6.746250000,1.285795481,6.746250000,0.824559756,6.746250000,0.773315781,6.746250000,1.212299987,6.746250000,0.778810918
6.798750000,0.808503335,6.798750000,1.288554979,6.798750000,0.831204818,6.798750000,0.775691647,6.798750000,1.208836192,6.798750000,0.813825242
6.851250000,0.813330567,6.851250000,1.266568853,6.851250000,0.795812348,6.851250000,0.781503578,6.851250000,1.182753687,6.851250000,0.822007619
6.903750000,0.832017108,6.903750000,1.262360161,6.903750000,0.807317339,6.903750000,0.777681043,6.903750000,1.163736295,6.903750000,0.838103407
6.956250000,0.828316348,6.956250000,1.253228914,6.956250000,0.823975961,6.956250000,0.796330333,6.956250000,1.155048924,6.956250000,0.892414753
7.008750000,0.843643915,7.008750000,1.250779949,7.008750000,0.825361759,7.008750000,0.795254793,7.008750000,1.121103709,7.008750000,0.903292196
7.061250000,0.855534895,7.061250000,1.223173833,7.061250000,0.799160196,7.061250000,0.828008248,7.061250000,1.107722230,7.061250000,0.929860126
7.113750000,0.861889296,7.113750000,1.215083129,7.113750000,0.834383642,7.113750000,0.833479220,7.113750000,1.082290851,7.113750000,0.925095124
7.166250000,0.893938914,7.166250000,1.188375984,7.166250000,0.826033959,7.166250000,0.851939701,7.166250000,1.061595513,7.166250000,0.948941428
7.218750000,0.902683758,7.218750000,1.179104723,7.218750000,0.819883015,7.218750000,0.859200967,7.218750000,1.042736483,7.218750000,0.973729061
7.271250000,0.914117243,7.271250000,1.156851496,7.271250000,0.822350338,7.271250000,0.869436157,7.271250000,1.017157370,7.271250000,0.985456023
7.323750000,0.923314487,7.323750000,1.131137928,7.323750000,0.831540189,7.323750000,0.897740419,7.323750000,1.014326674,7.323750000,1.013864660
7.376250000,0.953090908,7.376250000,1.117422654,7.376250000,0.854096158,7.376250000,0.907409153,7.376250000,0.990734348,7.376250000,1.030670633
7.428750000,0.966595886,7.428750000,1.110249622,7.428750000,0.854395561,7.428750000,0.930201263,7.428750000,0.979258974,7.428750000,1.048535860
7.481250000,0.976183288,7.481250000,1.077759507,7.481250000,0.868076920,7.481250000,0.931494712,7.481250000,0.960783608,7.481250000,1.063602934
7.533750000,0.988844358,7.533750000,1.067256077,7.533750000,0.876095883,7.533750000,0.956192837,7.533750000,0.935886763,7.533750000,1.078005221
7.586250000,1.015596376,7.586250000,1.054737350,7.586250000,0.929389757,7.586250000,0.991234325,7.586250000,0.931435936,7.586250000,1.084216832
7.638750000,1.040408687,7.638750000,1.018331329,7.638750000,0.918765852,7.638750000,1.009368966,7.638750000,0.912644380,7.638750000,1.115724525
7.691250000,1.056248862,7.691250000,1.009440937,7.691250000,0.912363032,7.691250000,1.022701580,7.691250000,0.910326132,7.691250000,1.121330749
7.743750000,1.058530862,7.743750000,0.985838027,7.743750000,0.939130242,7.743750000,1.016730369,7.743750000,0.900238400,7.743750000,1.123538786
7.796250000,1.073314869,7.796250000,0.984684063,7.796250000,0.970490748,7.796250000,1.059339503,7.796250000,0.888585041,7.796250000,1.112099320
7.848750000,1.087906524,7.848750000,0.958429545,7.848750000,0.983099953,7.848750000,1.074927351,7.848750000,0.875072230,7.848750000,1.126812453
7.901250000,1.099838079,7.901250000,0.946734067,7.901250000,0.988724217,7.901250000,1.081245373,7.901250000,0.866864959,7.901250000,1.145370697
7.953750000,1.115596932,7.953750000,0.943529379,7.953750000,0.987765539,7.953750000,1.112611777,7.953750000,0.871133625,7.953750000,1.142998795
8.006250000,1.108552113,8.006250000,0.916887128,8.006250000,1.017183101,8.006250000,1.102272793,8.006250000,0.865645626,8.006250000,1.177932303
8.058750000,1.129011209,8.058750000,0.915262123,8.058750000,1.030479825,8.058750000,1.126176277,8.058750000,0.852235647,8.058750000,1.160236472
8.111250000,1.141289408,8.111250000,0.897796705,8.111250000,1.078608223,8.111250000,1.122528669,8.111250000,0.851908706,8.111250000,1.180276735
8.163750000,1.141005171,8.163750000,0.898509420,8.163750000,1.055063385,8.163750000,1.146888182,8.163750000,0.862625781,8.163750000,1.155305476
8.216250000,1.151912614,8.216250000,0.876158541,8.216250000,1.078902163,8.216250000,1.149917117,8.216250000,0.854408023,8.216250000,1.164510044
8.268750000,1.153336174,8.268750000,0.879894788,8.268750000,1.065125465,8.268750000,1.155601039,8.268750000,0.848946968,8.268750000,1.168233063
8.321250000,1.155482484,8.321250000,0.875246695,8.321250000,1.097305868,8.321250000,1.163780942,8.321250000,0.851165864,8.321250000,1.166915950
8.373750000,1.162464388,8.373750000,0.864822583,8.373750000,1.092006863,8.373750000,1.166100622,8.373750000,0.854438631,8.373750000,1.159694688
8.426250000,1.158803726,8.426250000,0.869093754,8.426250000,1.112384769,8.426250000,1.174504613,8.426250000,0.860850125,8.426250000,1.157988504
8.478750000,1.148649026,8.478750000,0.863652348,8.478750000,1.097055419,8.478750000,1.155528119,8.478750000,0.859763283,8.478750000,1.154753167
8.531250000,1.135587424,8.531250000,0.868116920,8.531250000,1.133038514,8.531250000,1.170975396,8.531250000,0.864413750,8.531250000,1.147342281
8.583750000,1.134826980,8.583750000,0.856356421,8.583750000,1.124116346,8.583750000,1.179735387,8.583750000,0.852480023,8.583750000,1.139580733
8.636250000,1.145514986,8.636250000,0.869681072,8.636250000,1.141044746,8.636250000,1.144832424,8.636250000,0.868899009,8.636250000,1.123789494
8.688750000,1.128540538,8.688750000,0.871671936,8.688750000,1.130120516,8.688750000,1.158907782,8.688750000,0.880517340,8.688750000,1.127514550
8.741250000,1.131418768,8.741250000,0.867629539,8.741250000,1.128709116,8.741250000,1.150451498,8.741250000,0.891873678,8.741250000,1.111865914
8.793750000,1.120548746,8.793750000,0.870592021,8.793750000,1.142939410,8.793750000,1.141541712,8.793750000,0.889163403,8.793750000,1.096403479
8.846250000,1.114785421,8.846250000,0.871521282,8.846250000,1.145126147,8.846250000,1.132504741,8.846250000,0.902492827,8.846250000,1.084685442
8.898750000,1.102952327,8.898750000,0.873815883,8.898750000,1.145939657,8.898750000,1.135691406,8.898750000,0.908080682,8.898750000,1.090247197
8.951250000,1.097020311,8.951250000,0.883954524,8.951250000,1.131309326,8.951250000,1.121956763,8.951250000,0.920655217,8.951250000,1.049770753
9.003750000,1.076826616,9.003750000,0.884915564,9.003750000,1.138782637,9.003750000,1.122904407,9.003750000,0.928260696,9.003750000,1.058192177
9.056250000,1.076680407,9.056250000,0.897468561,9.056250000,1.114523407,9.056250000,1.108353441,9.056250000,0.941048330,9.056250000,1.012276304
9.108750000,1.075585130,9.108750000,0.900898422,9.108750000,1.140738727,9.108750000,1.096001766,9.108750000,0.942522731,9.108750000,1.028304926
9.161250000,1.062155962,9.161250000,0.911164874,9.161250000,1.122329987,9.161250000,1.087837874,9.161250000,0.958760177,9.161250000,1.035989398
9.213750000,1.056447398,9.213750000,0.912728458,9.213750000,1.121163631,9.213750000,1.073817698,9.213750000,0.965161240,9.213750000,1.027886216
9.266250000,1.040301583,9.266250000,0.918203947,9.266250000,1.115082640,9.266250000,1.070304828,9.266250000,0.981335300,9.266250000,0.983907679
9.318750000,1.030974166,9.318750000,0.940476316,9.318750000,1.108689542,9.318750000,1.062448247,9.318750000,0.985989959,9.318750000,1.000322101
9.371250000,1.019871136,9.371250000,0.946000668,9.371250000,1.083420879,9.371250000,1.035965093,9.371250000,0.993135797,9.371250000,1.006600393
9.423750000,1.020929775,9.423750000,0.948693959,9.423750000,1.068244627,9.423750000,1.019245245,9.423750000,1.001601761,9.423750000,0.960986331
9.476250000,1.011027984,9.476250000,0.965268801,9.476250000,1.092954927,9.476250000,1.026439449,9.476250000,1.014366590,9.476250000,0.987612074
9.528750000,1.004702837,9.528750000,0.970323369,9.528750000,1.040317724,9.528750000,1.010951036,9.528750000,1.023068448,9.528750000,0.946153757
9.581250000,0.983925573,9.581250000,0.981103388,9.581250000,1.053950893,9.581250000,0.993767593,9.581250000,1.040173796,9.581250000,0.954743959
9.633750000,0.978830779,9.633750000,0.992696711,9.633750000,1.068904068,9.633750000,1.000910488,9.633750000,1.048957833,9.633750000,0.934915680
9.686250000,0.985797588,9.686250000,0.998193483,9.686250000,1.037952381,9.686250000,0.976326781,9.686250000,1.045678525,9.686250000,0.920352726
9.738750000,0.969461008,9.738750000,1.009346390,9.738750000,1.028952468,9.738750000,0.988732769,9.738750000,1.054136481,9.738750000,0.944682946
9.791250000,0.966779681,9.791250000,1.016762518,9.791250000,1.021196958,9.791250000,0.976731507,9.791250000,1.062479276,9.791250000,0.925857880
9.843750000,0.956096811,9.843750000,1.035027141,9.843750000,1.015493637,9.843750000,0.959739985,9.843750000,1.069899604,9.843750000,0.907717987
9.896250000,0.945067372,9.896250000,1.037691114,9.896250000,0.993364426,9.896250000,0.955868658,9.896250000,1.071188209,9.896250000,0.913932100
9.948750000,0.937601279,9.948750000,1.025365962,9.948750000,0.972224272,9.948750000,0.930321932,9.948750000,1.056071869,9.948750000,0.902986731
10.001250000,0.911566472,10.001250000,1.015956424,10.001250000,0.960159092,10.001250000,0.916035844,10.001250000,1.050181586,10.001250000,0.880746822
10.053750000,0.899319388,10.053750000,1.006726795,10.053750000,0.939046944,10.053750000,0.893798121,10.053750000,1.027382295,10.053750000,0.874816425
