Frequency_cm-1,J_L_q1_mag0.314,J_L_q2_mag0.629,J_L_q3_mag0.943,J_L_q4_mag1.257,J_L_q5_mag1.572
0.0,0.020963358786195947,0.02122793246103237,0.0031891947181068906,0.0069046049798042455,0.002588853197176171
0.4761564650144037,0.4083990020696245,0.057487331617048394,0.012215510709939287,0.011366426899263288,0.008304608807705269
0.9523129300288073,0.6912374634881346,0.09618260927298573,0.03976733418139294,0.021928028357174667,0.021631754602906034
1.4284693950432108,0.6160768301211987,0.14968951748162115,0.04435052437869303,0.05417903504788718,0.03552729297418215
1.9046258600576147,0.7439092646102937,0.21652008706816384,0.08514081906297273,0.056431854975074226,0.07076653126208818
2.3807823250720186,0.6277140519190995,0.31574577773074997,0.10844443337949534,0.031556151497716546,0.13530150583707232
2.8569387900864216,0.8331991445908503,0.40211203783898375,0.20677053908466736,0.053998593735739904,0.10876758364109769
3.3330952551008255,1.4610459810018124,0.20290877129367113,0.29759420524758845,0.1058122944779082,0.13024153864192534
3.8092517201152294,1.4270043918054256,0.48946183930004983,0.2930299827435798,0.15514686661750215,0.255894166135036
4.285408185129633,1.7582234662530156,0.7695643717633298,0.18236862893686037,0.16933113799942287,0.24766175346592223
4.761564650144037,1.0925517639836995,0.9523975030474321,0.149755959262862,0.3038791825574118,0.14295956842416177
5.23772111515844,2.373575304789179,0.4952673292699628,0.23155608519957185,0.21255703937083256,0.13089049958352267
5.713877580172843,3.0931127522800517,0.6659703876459449,0.2260137924391372,0.2660180679282859,0.286077273706913
6.1900340451872475,3.371090564869219,0.49294006709971794,0.5477875324341351,0.32016334049265466,0.27554351056806364
6.666190510201651,2.9789025523220167,0.7826581519441068,0.5383200130815641,0.3100455192890111,0.5558040874430928
7.142346975216055,4.343110436449596,0.9546077991215363,0.4312046259493219,0.31178736444727645,0.6339934511821558
7.618503440230459,4.222561913076241,0.9712842218694382,0.24787914984137785,0.5455118475808974,0.7651357997636401
8.094659905244862,3.104141883623298,1.3518179436032607,0.5555663474680543,0.5653364791815856,1.0121617600391584
8.570816370259266,3.5611071444748497,1.195974176195438,0.5603956436154548,0.5519839594386359,0.9168311795922653
9.04697283527367,2.760962679547319,0.6749216355312971,0.6377641668510848,0.6723416199558246,0.9096100634900234
9.523129300288074,2.616203046052865,0.5057648592778669,1.0345804877308094,0.4749220813119977,0.6944859742016355
9.999285765302476,3.021272186391917,0.6064095190233397,0.966758110010805,0.49784639827369687,0.4276249897131564
10.47544223031688,1.961082511430275,0.7346986291585967,0.9106497189862148,0.46507320563698,0.3788518367300416
10.951598695331285,2.9817389592522363,1.072967630329461,0.6552687076534028,0.7890780627210282,0.6605548148876703
11.427755160345686,4.068149156734683,1.071972681212953,1.1527275107522985,0.7105834493173887,0.6682669156792095
11.903911625360092,5.363446411116541,1.4079389165398253,1.7478273743560757,0.7616292510036663,0.849387122339151
12.380068090374495,6.156967389891821,1.6220120855411544,1.4314941194208923,0.7075468562999311,0.815852484883416
12.8562245553889,8.287777817774066,1.6428410796564707,0.6979228836455654,1.031082894877202,0.7096888921993263
13.332381020403302,5.811498349964527,1.6229805052637098,0.7153118447543231,0.9076386035934488,0.36566796641331
13.808537485417705,11.750741709313795,2.5836867156145726,1.4153665141428655,0.36159126103784595,0.8128637594892671
14.28469395043211,14.789676012166737,2.135515673447589,1.6013139524359754,0.9221083344226262,0.9270469799700173
14.760850415446512,8.228138400588167,1.6467213968057761,0.9937145268774051,1.292191371035109,1.0592525091896972
15.237006880460918,7.550667183720211,1.4805415996326932,0.957555206874236,1.4142466377861143,0.7209535774319503
15.713163345475321,7.490917423000536,1.485230024783121,0.9134953937352797,1.0455634981566675,1.3522885656277468
16.189319810489724,5.077483410544757,2.4690268897893133,1.9062116686153947,0.6389864378026021,1.474584413958081
16.66547627550413,7.601958805764121,2.878497790207259,2.711749718583952,0.9673558403999224,1.3503112306551526
17.14163274051853,8.281114849597953,2.3768370560590046,1.8195741700363282,1.0986491714706534,1.7604815690097375
17.617789205532933,5.950098074556313,2.4108837961910425,1.2715182405818906,1.4167217752961838,1.7850482983354123
18.09394567054734,5.0052910884583275,2.662256391201574,0.8584129588514653,1.2077234011438194,1.8234721783124517
18.570102135561743,7.479472713221736,2.015313874303389,0.5090386500384908,1.9171419352082688,1.0853851552609501
19.04625860057615,7.269304068920437,1.5674342378983654,1.100067443096056,0.8151670542347488,1.8067750254068902
19.52241506559055,9.631650920147557,2.792180407148257,1.1523068983191826,0.9487790580810452,1.67847595165873
19.998571530604952,6.348869222440331,2.5317656165711364,1.2858987478308619,0.9035473384499143,0.5334338950033373
20.474727995619357,10.619785547607563,2.236906929422277,0.40382254368773324,1.0430860686849497,0.5260717801160341
20.95088446063376,10.368910471954663,1.8384773900444185,1.6211443828932495,1.1253176162521517,1.2119907889861645
21.427040925648164,8.467080913772412,1.8216123474491035,2.782794097564184,1.5516383811520875,1.5904702821467243
21.90319739066257,9.775077057765651,2.664389128022773,1.6265208080926266,1.8744919219639768,1.7193072356505457
22.379353855676975,3.3991111132362124,2.561669171685011,3.3882088390934064,1.9936541040820377,1.5516297170450704
22.855510320691373,3.9776503038906803,1.737532824193994,3.2277961166594316,2.069082386806119,1.4482823263720785
23.331666785705778,9.0641207229348,0.9039301525619022,1.932135597050997,1.9130486722925564,1.743285577979967
23.807823250720183,12.70005741298745,1.7803640504458107,1.3897840412100102,2.402938660241995,2.986435204276494
24.283979715734585,11.572659041283792,2.94649288962851,2.0424692996736007,1.612949948528053,2.4686921693173374
24.76013618074899,13.290840559680303,3.4630014519107415,1.885918805481387,2.9881460418467163,1.596553355828906
25.236292645763395,12.973138997366705,2.267754243796234,1.4001316878318146,2.697547901593549,2.2258148320565967
25.7124491107778,6.269080263367127,1.3207509562973438,1.7768793936981047,1.6726466824018569,3.028330072637677
26.1886055757922,10.210388937665709,2.1103764654101607,2.2898797352902824,1.0424475801372686,2.490734237573417
26.664762040806604,15.555547158784401,2.729672537417142,1.7007586568017066,1.318552666143143,3.231546041479815
27.14091850582101,16.066092223393564,1.622204985385081,1.797852090257938,1.3527209805082752,3.707850851253047
27.61707497083541,10.494140705245071,3.2255082808744446,2.4322537588797783,2.8145323603035863,2.1099577067639896
28.093231435849816,15.543472027588061,2.731659126727338,1.5597023761463997,3.385054712567008,2.058121563534138
28.56938790086422,13.096412778736246,3.063111027278149,1.8740383018499258,2.335480943729397,1.8038799052084256
29.045544365878623,14.782726615969311,2.942922122883457,1.794792615494919,1.771342989190405,1.4170014869792338
29.521700830893025,15.705689684886174,3.087238874990739,1.9705367811642773,1.178063133793211,2.7878386825746824
29.99785729590743,17.70924753473058,2.7887028866203987,1.3061605902667262,1.8664456545157304,3.2990579275275187
30.474013760921835,12.248426616801682,2.535692535595048,0.9905631434132508,1.1808449058372588,2.754954528905467
30.95017022593624,10.17653296092061,3.2489599101742,1.3093830300756635,1.3012637752118585,2.2263807984962227
31.426326690950642,11.440504524185753,3.3075317952093264,1.428216568769426,1.5131272516955558,1.434053080810625
31.902483155965047,13.133204890265263,3.993722468222925,1.454784205758844,2.3902978707276032,1.3600365495513136
32.37863962097945,9.050797060629485,3.810028132182469,2.8239027065639952,2.794758619229842,1.718845212590048
32.854796085993854,14.218611883806147,2.3966695161067637,3.087044618244611,2.321854890758136,1.7746104317947469
33.33095255100826,19.854051815026363,3.207949759275376,3.0995781403429934,1.5971946362197746,2.297966765638073
33.80710901602266,18.228015979813275,3.1745136658883237,4.816856368069478,1.5783188785681486,3.432312398443422
34.28326548103706,15.795822290107985,3.3751637754914,5.4968765551892576,1.9122546506343283,3.623650927582929
34.75942194605147,18.682731752458196,3.9104994976902367,2.297459567766048,2.6122241963136474,3.9040771155046237
35.235578411065866,18.123707272866785,2.8980614747034714,2.3789362890459174,2.8417882823793463,3.888007995632575
35.71173487608027,16.617585126274346,3.517420443099064,1.897142974327411,2.0074677254593474,2.6695062148654496
36.18789134109468,17.383442254888593,2.5745123443520943,1.707303687999736,2.5720676202223323,1.1151470240946095
36.66404780610908,24.783310820416062,2.01291814651354,1.4115113844852782,2.2089334944935293,1.3088886258090817
